"1532441","-105.15964127","40.38638777","5790","","","","Neighbors","","",""," ","5790 Neighbors ","Loveland","80537","Larimer"
"1532442","-105.5121044","40.37031585","507","","","","Columbine","","",""," ","507 Columbine ","Estes Park","80517","Larimer"
"1532443","-104.96022317","40.65422216","6200","","","Cr","56","","",""," ","6200 Cr 56 ","Fort Collins","80524","Larimer"
"1532444","-105.09818566","40.54397022","3107","","","","Laredo","","",""," ","3107 Laredo ","Fort Collins","80526","Larimer"
"1532445","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","A204","2897 Greenland Unit A204","Loveland","80538","Larimer"
"1532446","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B105","2897 Greenland Unit B105","Loveland","80538","Larimer"
"1532447","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B106","2897 Greenland Unit B106","Loveland","80538","Larimer"
"1532448","-105.10271036","40.54287811","1418","","","","Clementine","","",""," ","1418 Clementine ","Fort Collins","80526","Larimer"
"1532449","-105.10291909","40.54279311","1424","","","","Clementine","","",""," ","1424 Clementine ","Fort Collins","80526","Larimer"
"1532450","-105.10312792","40.54271279","1430","","","","Clementine","","",""," ","1430 Clementine ","Fort Collins","80526","Larimer"
"1532451","-105.10333676","40.54263247","1436","","","","Clementine","","",""," ","1436 Clementine ","Fort Collins","80526","Larimer"
"1532452","-105.10353989","40.54253673","1442","","","","Clementine","","",""," ","1442 Clementine ","Fort Collins","80526","Larimer"
"1532453","-105.10383275","40.54233165","3312","","","","Oregon","","",""," ","3312 Oregon ","Fort Collins","80526","Larimer"
"1532454","-105.1039096","40.54252531","3306","","","","Oregon","","",""," ","3306 Oregon ","Fort Collins","80526","Larimer"
"1532455","-105.10354303","40.54199975","1443","","","","Clementine","","",""," ","1443 Clementine ","Fort Collins","80526","Larimer"
"1532456","-105.06202448","40.5569899","925","","","","Columbia","","","Unit","332","925 Columbia Unit 332","Fort Collins","80525","Larimer"
"1532457","-105.06235331","40.55688612","925","","","","Columbia","","","Unit","411","925 Columbia Unit 411","Fort Collins","80525","Larimer"
"1532458","-105.06671919","40.5522132","705","","","","Drake","","","Unit","Q17","705 Drake Unit Q17","Fort Collins","80525","Larimer"
"1532459","-105.06671919","40.5522132","705","","","","Drake ","","","Unit","Q18","705 Drake Unit Q18","Fort Collins","80525","Larimer"
"1532460","-105.06661477","40.55220275","705","","","","Drake ","","","Unit","Q19","705 Drake Unit Q19","Fort Collins","80525","Larimer"
"1532461","-105.06661477","40.55220275","705","","","","Drake ","","","Unit","Q20","705 Drake Unit Q20","Fort Collins","80525","Larimer"
"1532462","-105.06650503","40.55218662","705","","","","Drake ","","","Unit","Q21","705 Drake Unit Q21","Fort Collins","80525","Larimer"
"1532463","-105.06650503","40.55218662","705","","","","Drake","","","Unit","Q22","705 Drake Unit Q22","Fort Collins","80525","Larimer"
"1532464","-105.06639957","40.55217569","705","","","","Drake","","","Unit","Q23","705 Drake Unit Q23","Fort Collins","80525","Larimer"
"1532465","-105.06639957","40.55217569","705","","","","Drake","","","Unit","Q24","705 Drake Unit Q24","Fort Collins","80525","Larimer"
"1532466","-105.06621282","40.55206772","705","","","","Drake","","","Unit","P25","705 Drake Unit P25","Fort Collins","80525","Larimer"
"1532467","-105.06621282","40.55206772","705","","","","Drake","","","Unit","P26","705 Drake Unit P26","Fort Collins","80525","Larimer"
"1532468","-105.06620741","40.5519848","705","","","","Drake","","","Unit","P27","705 Drake Unit P27","Fort Collins","80525","Larimer"
"1532469","-105.06620741","40.5519848","705","","","","Drake","","","Unit","P28","705 Drake Unit P28","Fort Collins","80525","Larimer"
"1532470","-105.13030791","40.55291105","2903","","","","Mount Royal","","",""," ","2903 Mount Royal ","Fort Collins","80526","Larimer"
"1532471","-105.07853495","40.43930322","139","","","","Juniper","","",""," ","139 Juniper ","Loveland","80538","Larimer"
"1532472","-105.07823367","40.43930289","127","","","","Juniper","","",""," ","127 Juniper ","Loveland","80538","Larimer"
"1532473","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B305","2897 Greenland Unit B305","Loveland","80538","Larimer"
"1532474","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B306","2897 Greenland Unit B306","Loveland","80538","Larimer"
"1532475","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B307","2897 Greenland Unit B307","Loveland","80538","Larimer"
"1532476","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","B308","2897 Greenland Unit B308","Loveland","80538","Larimer"
"1532477","-105.11070217","40.421178","2897","","","","Greenland","","","Unit","C109","2897 Greenland Unit C109","Loveland","80538","Larimer"
"1532478","-105.06390973","40.39659752","1037","","","","5Th Thru","","","","","1037 5Th Thru","Loveland","80537","Larimer"
"1532479","-105.0642047","40.39660048","1033","","","","5Th Thru","","","","","1033 5Th Thru","Loveland","80537","Larimer"
"1532480","-105.07543834","40.3787554","1330","","","","Cleveland","","",""," ","1330 Cleveland ","Loveland","80537","Larimer"
"1532481","-105.07488021","40.37991829","1208","","","","Cleveland","","",""," ","1208 Cleveland ","Loveland","80537","Larimer"
"1532482","-105.08469242","40.43337901","605","","","","39Th","","",""," ","605 39Th ","Loveland","80538","Larimer"
"1532483","-105.08498875","40.43338014","617","","","","39Th","","",""," ","617 39Th ","Loveland","80538","Larimer"
"1532484","-105.08533267","40.43338823","629","","","","39Th","","",""," ","629 39Th ","Loveland","80538","Larimer"
"1532485","-105.08538729","40.4333409","641","","","","39Th","","",""," ","641 39Th ","Loveland","80538","Larimer"
"1532486","-105.08538856","40.43298663","640","","","","39Th","","",""," ","640 39Th ","Loveland","80538","Larimer"
"1532487","-105.08533998","40.43292795","628","","","","39Th","","",""," ","628 39Th ","Loveland","80538","Larimer"
"1532488","-105.08497798","40.43294044","616","","","","39Th","","",""," ","616 39Th ","Loveland","80538","Larimer"
"1532489","-105.08468745","40.43293935","604","","","","39Th","","",""," ","604 39Th ","Loveland","80538","Larimer"
"1532490","-105.08350835","40.43292534","526","","","","39Th","","",""," ","526 39Th ","Loveland","80538","Larimer"
"1532491","-105.08864757","40.42999139","820","","","","Banyan","","",""," ","820 Banyan ","Loveland","80538","Larimer"
"1532492","-105.08864441","40.42970898","821","","","","Black Maple","","",""," ","821 Black Maple ","Loveland","80538","Larimer"
"1532493","-105.08893526","40.42970881","833","","","","Black Maple","","",""," ","833 Black Maple ","Loveland","80538","Larimer"
"1532494","-105.08919928","40.42970975","845","","","","Black Maple","","",""," ","845 Black Maple ","Loveland","80538","Larimer"
"1532495","-105.08945656","40.42971049","903","","","","Black Maple","","",""," ","903 Black Maple ","Loveland","80538","Larimer"
"1532496","-105.08972329","40.42971017","915","","","","Black Maple","","",""," ","915 Black Maple ","Loveland","80538","Larimer"
"1532497","-105.0900096","40.4297368","927","","","","Black Maple","","",""," ","927 Black Maple ","Loveland","80538","Larimer"
"1532498","-105.09026577","40.42977305","939","","","","Black Maple","","",""," ","939 Black Maple ","Loveland","80538","Larimer"
"1532499","-105.09054353","40.42982087","951","","","","Black Maple","","",""," ","951 Black Maple ","Loveland","80538","Larimer"
"1532500","-105.08994537","40.43092589","926","","","","Bayberry","","",""," ","926 Bayberry ","Loveland","80538","Larimer"
"1532501","-105.08970529","40.43082739","914","","","","Bayberry","","",""," ","914 Bayberry ","Loveland","80538","Larimer"
"1532502","-105.08948353","40.43074357","902","","","","Bayberry","","",""," ","902 Bayberry ","Loveland","80538","Larimer"
"1532503","-105.40709274","40.70179205","108","","","","Snowy Range","","",""," ","108 Snowy Range ","Livermore","80536","Larimer"
"1532504","-105.40537525","40.70057468","58","","","","Haystack","Mountain","",""," ","58 Haystack Mountain ","Livermore","80536","Larimer"
"1532505","-105.40386072","40.70085711","26","","","","Blacktail","","",""," ","26 Blacktail ","Livermore","80536","Larimer"
"1532506","-105.40201337","40.70334127","25","","","","Navajo Peak","","",""," ","25 Navajo Peak ","Livermore","80536","Larimer"
"1532507","-105.40039005","40.70261324","142","","","","Navajo Peak","","",""," ","142 Navajo Peak ","Livermore","80536","Larimer"
"1532508","-105.08637751","40.37165634","2126","","","","Colorado","","",""," ","2126 Colorado ","Loveland","80537","Larimer"
"1532509","-105.08636851","40.37151425","2128","","","","Colorado","","",""," ","2128 Colorado ","Loveland","80537","Larimer"
"1532510","-105.08639655","40.37169758","2116","","","","Colorado","","",""," ","2116 Colorado ","Loveland","80537","Larimer"
"1532511","-105.08657313","40.371726","2114","","","","Colorado","","",""," ","2114 Colorado ","Loveland","80537","Larimer"
"1532512","-105.08635575","40.37206201","2058","","","","Colorado","","",""," ","2058 Colorado ","Loveland","80537","Larimer"
"1532513","-105.08632648","40.37215353","2056","","","","Colorado","","",""," ","2056 Colorado ","Loveland","80537","Larimer"
"1532514","-105.0863012","40.37225243","2046","","","","Colorado","","",""," ","2046 Colorado ","Loveland","80537","Larimer"
"1532515","-105.08627147","40.37234566","2044","","","","Colorado","","",""," ","2044 Colorado ","Loveland","80537","Larimer"
"1532516","-105.08609805","40.37311988","2010","","","","Colorado","","",""," ","2010 Colorado ","Loveland","80537","Larimer"
"1532517","-105.08588393","40.37308459","2008","","","","Colorado","","",""," ","2008 Colorado ","Loveland","80537","Larimer"
"1532518","-105.08574735","40.37309594","1944","","","","Colorado","","",""," ","1944 Colorado ","Loveland","80537","Larimer"
"1532519","-105.08566279","40.37320492","1942","","","","Colorado","","",""," ","1942 Colorado ","Loveland","80537","Larimer"
"1532520","-105.0855586","40.37329547","1932","","","","Colorado","","",""," ","1932 Colorado ","Loveland","80537","Larimer"
"1532521","-105.08545062","40.37342925","1930","","","","Colorado","","",""," ","1930 Colorado ","Loveland","80537","Larimer"
"1532522","-105.62298073","40.81188258","663","","","","Socorro","","",""," ","663 Socorro ","Red Feather Lakes","80545","Larimer"
"1532523","-105.62390024","40.81243342","128","","","","Voto","","",""," ","128 Voto ","Red Feather Lakes","80545","Larimer"
"1532524","-105.62276643","40.81281176","56","","","","Voto","","",""," ","56 Voto ","Red Feather Lakes","80545","Larimer"
"1532525","-105.62222425","40.81307327","16","","","","Voto","","",""," ","16 Voto ","Red Feather Lakes","80545","Larimer"
"1532526","-105.06350525","40.55215804","801","","","","Drake","","","Unit","E100","801 Drake Unit E100","Fort Collins","80525","Larimer"
"1532527","-105.06290289","40.55149546","809","","","","Drake","","","Unit","D101","809 Drake Unit D101","Fort Collins","80525","Larimer"
"1532528","-105.06281754","40.55149508","809","","","","Drake","","","Unit","D102","809 Drake Unit D102","Fort Collins","80525","Larimer"
"1532529","-105.06273381","40.5514945","809","","","","Drake","","","Unit","D103","809 Drake Unit D103","Fort Collins","80525","Larimer"
"1532530","-105.06265172","40.55149414","809","","","","Drake","","","Unit","D104","809 Drake Unit D104","Fort Collins","80525","Larimer"
"1532531","-105.06249118","40.55153679","809","","","","Drake","","","Unit","C105","809 Drake Unit C105","Fort Collins","80525","Larimer"
"1532532","-105.06242906","40.55156606","809","","","","Drake","","","Unit","C106","809 Drake Unit C106","Fort Collins","80525","Larimer"
"1532533","-105.06235428","40.55160866","809","","","","Drake","","","Unit","C107","809 Drake Unit C107","Fort Collins","80525","Larimer"
"1532534","-105.0622915","40.55163792","809","","","","Drake","","","Unit","C108","809 Drake Unit C108","Fort Collins","80525","Larimer"
"1532535","-105.06230683","40.55189391","809","","","","Drake","","","Unit","B110","809 Drake Unit B110","Fort Collins","80525","Larimer"
"1532536","-105.06235958","40.55195341","809","","","","Drake","","","Unit","B111","809 Drake Unit B111","Fort Collins","80525","Larimer"
"1532537","-105.06235958","40.55195341","809","","","","Drake","","","Unit","B112","809 Drake Unit B112","Fort Collins","80525","Larimer"
"1532538","-105.062429","40.55202778","809","","","","Drake","","","Unit","B113","809 Drake Unit B113","Fort Collins","80525","Larimer"
"1532539","-105.062429","40.55202778","809","","","","Drake","","","Unit","B114","809 Drake Unit B114","Fort Collins","80525","Larimer"
"1532540","-105.05124431","40.40639172","1714","","","","Topaz","","","Unit","145","1714 Topaz Unit 145","Loveland","80537","Larimer"
"1532541","-105.08609941","40.4302841","718","","","","Fir","","",""," ","718 Fir ","Loveland","80538","Larimer"
"1532542","-105.08630013","40.4301191","730","","","","Fir","","",""," ","730 Fir ","Loveland","80538","Larimer"
"1532543","-105.08649381","40.42994823","742","","","","Fir","","",""," ","742 Fir ","Loveland","80538","Larimer"
"1532544","-105.08682558","40.4298837","754","","","","Fir","","",""," ","754 Fir ","Loveland","80538","Larimer"
"1532545","-105.08678323","40.43042226","731","","","","Fir","","",""," ","731 Fir ","Loveland","80538","Larimer"
"1532546","-105.08650612","40.4305822","719","","","","Fir","","",""," ","719 Fir ","Loveland","80538","Larimer"
"1532547","-105.08671612","40.43082416","3727","","","","Colorado","","",""," ","3727 Colorado ","Loveland","80538","Larimer"
"1532548","-105.08676208","40.43101768","3739","","","","Colorado","","",""," ","3739 Colorado ","Loveland","80538","Larimer"
"1532549","-105.08678404","40.43124663","3751","","","","Colorado","","",""," ","3751 Colorado ","Loveland","80538","Larimer"
"1532550","-105.08678716","40.4314707","3761","","","","Colorado","","",""," ","3761 Colorado ","Loveland","80538","Larimer"
"1532551","-105.08678501","40.43167554","3771","","","","Colorado","","",""," ","3771 Colorado ","Loveland","80538","Larimer"
"1532552","-105.08678239","40.43188381","3781","","","","Colorado","","",""," ","3781 Colorado ","Loveland","80538","Larimer"
"1532553","-105.04547147","40.54602269","3039","","","","Regatta","","","Unit","2","3039 Regatta Unit 2","Fort Collins","80525","Larimer"
"1532554","-105.04542859","40.54595518","3039","","","","Regatta","","","Unit","3","3039 Regatta Unit 3","Fort Collins","80525","Larimer"
"1532555","-105.07774502","40.43887735","102","","","","Juniper","","",""," ","102 Juniper ","Loveland","80538","Larimer"
"1532556","-105.07784908","40.43882644","114","","","","Juniper","","",""," ","114 Juniper ","Loveland","80538","Larimer"
"1532557","-105.07823473","40.43884328","126","","","","Juniper","","",""," ","126 Juniper ","Loveland","80538","Larimer"
"1532558","-105.07853459","40.43884443","138","","","","Juniper","","",""," ","138 Juniper ","Loveland","80538","Larimer"
"1532559","-105.07854208","40.43852709","139","","","","45Th","","",""," ","139 45Th ","Loveland","80538","Larimer"
"1532560","-105.07826275","40.43852667","127","","","","45Th","","",""," ","127 45Th ","Loveland","80538","Larimer"
"1532561","-105.07798298","40.438526","115","","","","45Th","","",""," ","115 45Th ","Loveland","80538","Larimer"
"1532562","-105.07770143","40.43852532","103","","","","45Th","","",""," ","103 45Th ","Loveland","80538","Larimer"
"1532563","-105.07775082","40.3928998","120","","","","Garfield","","",""," ","120 Garfield ","Loveland","80537","Larimer"
"1532564","-105.07774832","40.39304152","136","","","","Garfield","","",""," ","136 Garfield ","Loveland","80537","Larimer"
"1532565","-105.08814222","40.43244897","3942","","","","Logan","","",""," ","3942 Logan ","Loveland","80538","Larimer"
"1532566","-105.09818689","40.54380552","3113","","","","Laredo","","",""," ","3113 Laredo ","Fort Collins","80526","Larimer"
"1532567","-105.09818811","40.54364083","3119","","","","Laredo","","",""," ","3119 Laredo ","Fort Collins","80526","Larimer"
"1532568","-105.09818934","40.54347614","3125","","","","Laredo","","",""," ","3125 Laredo ","Fort Collins","80526","Larimer"
"1532569","-105.09819056","40.54331144","3201","","","","Laredo","","",""," ","3201 Laredo ","Fort Collins","80526","Larimer"
"1532570","-105.06589517","40.5798646","709","","","","Myrtle","","",""," ","709 Myrtle ","Fort Collins","80524","Larimer"
"1532571","-105.06589517","40.5798646","709","","","","Myrtle","","","Unit","1/2","709 Myrtle Unit 1/2","Fort Collins","80524","Larimer"
"1532572","-105.10335654","40.54212606","1437","","","","Clementine","","",""," ","1437 Clementine ","Fort Collins","80526","Larimer"
"1532573","-105.10315917","40.54221047","1431","","","","Clementine","","",""," ","1431 Clementine ","Fort Collins","80526","Larimer"
"1532574","-105.10292312","40.54224368","1425","","","","Clementine","","",""," ","1425 Clementine ","Fort Collins","80526","Larimer"
"1532575","-105.08920809","40.43069919","844","","","","Bayberry","","",""," ","844 Bayberry ","Loveland","80538","Larimer"
"1532576","-105.08891184","40.43068239","832","","","","Bayberry","","",""," ","832 Bayberry ","Loveland","80538","Larimer"
"1532577","-105.06713402","40.45359959","601","","","","Larch","","",""," ","601 Larch ","Loveland","80538","Larimer"
"1532578","-105.06708418","40.45342639","605","","","","Larch","","",""," ","605 Larch ","Loveland","80538","Larimer"
"1532579","-105.06708488","40.45310402","611","","","","Larch","","",""," ","611 Larch ","Loveland","80538","Larimer"
"1532580","-105.0670838","40.45283069","701","","","","Larch","","",""," ","701 Larch ","Loveland","80538","Larimer"
"1532581","-105.10097297","40.34977404","4127","","","","Lissa","","",""," ","4127 Lissa ","Loveland","80537","Larimer"
"1532582","-105.10096418","40.35008664","4115","","","","Lissa","","",""," ","4115 Lissa ","Loveland","80537","Larimer"
"1532583","-105.10096812","40.35040633","4103","","","","Lissa","","",""," ","4103 Lissa ","Loveland","80537","Larimer"
"1532584","-105.1009712","40.35075564","4021","","","","Lissa","","",""," ","4021 Lissa ","Loveland","80537","Larimer"
"1532585","-105.10097575","40.35114566","4009","","","","Lissa","","",""," ","4009 Lissa ","Loveland","80537","Larimer"
"1532586","-105.10097959","40.35159635","3931","","","","Lissa","","",""," ","3931 Lissa ","Loveland","80537","Larimer"
"1532587","-105.10093177","40.35214454","3919","","","","Lissa","","",""," ","3919 Lissa ","Loveland","80537","Larimer"
"1532588","-105.10081947","40.35260691","3907","","","","Lissa","","",""," ","3907 Lissa ","Loveland","80537","Larimer"
"1532589","-105.10065905","40.35273912","3853","","","","Lissa","","",""," ","3853 Lissa ","Loveland","80537","Larimer"
"1532590","-105.09006352","40.53774249","814","","","","Arbor","","","Unit","D","814 Arbor Unit D","Fort Collins","80526","Larimer"
"1532591","-105.09032861","40.53778216","814","","","","Arbor","","East","","","814 Arbor East","Fort Collins","80526","Larimer"
"1532592","-105.0904535","40.53771413","814","","","","Arbor","","","Unit","F","814 Arbor Unit F","Fort Collins","80526","Larimer"
"1532593","-105.05337657","40.53889301","3500","","","","Rolling Green","","","Unit","D19","3500 Rolling Green Unit D19","Fort Collins","80525","Larimer"
"1532594","-105.05337595","40.53897484","3500","","","","Rolling Green","","","Unit","D20","3500 Rolling Green Unit D20","Fort Collins","80525","Larimer"
"1532595","-105.05337657","40.53889301","3500","","","","Rolling Green","","","Unit","D21","3500 Rolling Green Unit D21","Fort Collins","80525","Larimer"
"1532596","-105.05337595","40.53897484","3500","","","","Rolling Green","","","Unit","D22","3500 Rolling Green Unit D22","Fort Collins","80525","Larimer"
"1532597","-105.05337657","40.53889301","3500","","","","Rolling Green","","","Unit","D23","3500 Rolling Green Unit D23","Fort Collins","80525","Larimer"
"1532598","-105.05420618","40.53896007","3500","","","","Rolling Green","","","Unit","M49","3500 Rolling Green Unit M49","Fort Collins","80525","Larimer"
"1532599","-105.05455922","40.53898619","3500","","","","Rolling Green","","","Unit","O53","3500 Rolling Green Unit O53","Fort Collins","80525","Larimer"
"1532600","-105.0546551","40.5390179","3500","","","","Rolling Green","","","Unit","O54","3500 Rolling Green Unit O54","Fort Collins","80525","Larimer"
"1532601","-105.05472457","40.53905851","3500","","","","Rolling Green","","","Unit","O55","3500 Rolling Green Unit O55","Fort Collins","80525","Larimer"
"1532602","-105.05482756","40.53911356","3500","","","","Rolling Green","","","Unit","O56","3500 Rolling Green Unit O56","Fort Collins","80525","Larimer"
"1532603","-105.09558586","40.42434846","1","","","","Aspen","","","Unit","H","1 Aspen Unit H","Loveland","80538","Larimer"
"1532604","-105.62338258","40.81359604","56","","","","Zia","","",""," ","56 Zia ","Red Feather Lakes","80545","Larimer"
"1532605","-105.62417801","40.81307046","47","","","","Zia","","",""," ","47 Zia ","Red Feather Lakes","80545","Larimer"
"1532606","-105.62502035","40.81304581","521","","","","Socorro","","",""," ","521 Socorro ","Red Feather Lakes","80545","Larimer"
"1532607","-105.62432234","40.81163094","530","","","","Socorro","","",""," ","530 Socorro ","Red Feather Lakes","80545","Larimer"
"1532608","-105.36292522","40.41252493","238","","","","Waltonia","","",""," ","238 Waltonia ","Drake","80515","Larimer"
"1532609","-105.3631982","40.41270462","226","","","","Waltonia","","",""," ","226 Waltonia ","Drake","80515","Larimer"
"1532610","-105.36308566","40.41263228","228","","","","Waltonia","","",""," ","228 Waltonia ","Drake","80515","Larimer"
"1532611","-105.07577434","40.30232215","220","","","","2Nd","","",""," ","220 2Nd ","Berthoud","80513","Larimer"
"1532612","-105.07530582","40.30241575","144","","","","Indiana","","",""," ","144 Indiana ","Berthoud","80513","Larimer"
"1532613","-105.07519827","40.30241759","140","","","","Indiana","","",""," ","140 Indiana ","Berthoud","80513","Larimer"
"1532614","-105.07577433","40.30247383","224","","","","2Nd","","",""," ","224 2Nd ","Berthoud","80513","Larimer"
"1532615","-105.07577432","40.30256008","226","","","","2Nd","","",""," ","226 2Nd ","Berthoud","80513","Larimer"
"1532616","-105.07546715","40.30241325","150","","","","Indiana Thru","","","","","150 Indiana Thru","Berthoud","80513","Larimer"
"1532617","-105.40153079","40.70222515","95","","","","Navajo Peak","","",""," ","95 Navajo Peak ","Livermore","80536","Larimer"
"1532618","-105.40032009","40.70117991","56","","","","Donald Peak","","",""," ","56 Donald Peak ","Livermore","80536","Larimer"
"1532619","-105.40175545","40.70140992","136","","","","Twin Pillars","","",""," ","136 Twin Pillars ","Livermore","80536","Larimer"
"1532620","-105.10886372","40.54211714","3361","","","","Liverpool","","",""," ","3361 Liverpool ","Fort Collins","80526","Larimer"
"1532621","-105.10866501","40.54198544","3355","","","","Liverpool","","",""," ","3355 Liverpool ","Fort Collins","80526","Larimer"
"1532622","-105.108451","40.54194986","3349","","","","Liverpool","","",""," ","3349 Liverpool ","Fort Collins","80526","Larimer"
"1532623","-105.10817121","40.54195167","3343","","","","Liverpool","","",""," ","3343 Liverpool ","Fort Collins","80526","Larimer"
"1532624","-105.10796461","40.54199308","3337","","","","Liverpool","","",""," ","3337 Liverpool ","Fort Collins","80526","Larimer"
"1532625","-105.10778618","40.54209905","3331","","","","Liverpool","","",""," ","3331 Liverpool ","Fort Collins","80526","Larimer"
"1532626","-105.10766665","40.5422532","3325","","","","Liverpool","","",""," ","3325 Liverpool ","Fort Collins","80526","Larimer"
"1532627","-105.08522601","40.37375786","553","","","","Cora","","",""," ","553 Cora ","Loveland","80537","Larimer"
"1532628","-105.08495135","40.37384414","541","","","","Cora","","",""," ","541 Cora ","Loveland","80537","Larimer"
"1532629","-105.08486496","40.37392575","539","","","","Cora","","",""," ","539 Cora ","Loveland","80537","Larimer"
"1532630","-105.06080901","40.59843247","813","","","","Martinez","","",""," ","813 Martinez ","Fort Collins","80524","Larimer"
"1532631","-105.06021842","40.59842972","812","","","","Martinez","","",""," ","812 Martinez ","Fort Collins","80524","Larimer"
"1532632","-105.05971188","40.59829176","811","","","","Alta","Vista","",""," ","811 Alta Vista ","Fort Collins","80524","Larimer"
"1532633","-105.04552956","40.54682892","3012","","","","Regatta","","","Unit","1","3012 Regatta Unit 1","Fort Collins","80525","Larimer"
"1532634","-105.04542514","40.54682281","3012","","","","Regatta","","","Unit","2","3012 Regatta Unit 2","Fort Collins","80525","Larimer"
"1532635","-105.04534827","40.54676097","3012","","","","Regatta","","","Unit","3","3012 Regatta Unit 3","Fort Collins","80525","Larimer"
"1532636","-105.06391635","40.56391312","1741","","","","Brookhaven","Circle","East","Unit","E","1741 Brookhaven Circle East Unit E","Fort Collins","80525","Larimer"
"1532637","-105.06394556","40.56398705","1741","","","","Brookhaven","Circle","East","Unit","F","1741 Brookhaven Circle East Unit F","Fort Collins","80525","Larimer"
"1532638","-105.06283846","40.56453981","1700","","","","Brookhaven","Circle","East","Unit","A","1700 Brookhaven Circle East Unit A","Fort Collins","80525","Larimer"
"1532639","-105.06285377","40.56461372","1700","","","","Brookhaven","Circle","East","Unit","B","1700 Brookhaven Circle East Unit B","Fort Collins","80525","Larimer"
"1532640","-105.06282611","40.56468492","1700","","","","Brookhaven","Circle","East","Unit","C","1700 Brookhaven Circle East Unit C","Fort Collins","80525","Larimer"
"1532641","-105.0628258","40.56475589","1700","","","","Brookhaven","Circle","East","Unit","D","1700 Brookhaven Circle East Unit D","Fort Collins","80525","Larimer"
"1532642","-105.06285423","40.56482643","1700","","","","Brookhaven","Circle","East","Unit","E","1700 Brookhaven Circle East Unit E","Fort Collins","80525","Larimer"
"1532643","-105.06283711","40.56490048","1700","","","","Brookhaven","Circle","East","Unit","F","1700 Brookhaven Circle East Unit F","Fort Collins","80525","Larimer"
"1532644","-105.06284039","40.56405982","1724","","","","Brookhaven","Circle","East","Unit","A","1724 Brookhaven Circle East Unit A","Fort Collins","80525","Larimer"
"1532645","-104.95809807","40.657929","4914","","","Cr","3","","",""," ","4914 Cr 3 ","Fort Collins","80524","Larimer"
"1532646","-105.0753009","40.57626886","808","","","","Remington","","",""," ","808 Remington ","Fort Collins","80524","Larimer"
"1532647","-104.94596476","40.66930658","5785","","","Cr","1","","",""," ","5785 Cr 1 ","Fort Collins","80524","Larimer"
"1532648","-105.07526669","40.58853382","213","","","","Linden","","",""," ","213 Linden ","Fort Collins","80524","Larimer"
"1532649","-105.07276082","40.58776331","407","","","","Jefferson","","",""," ","407 Jefferson ","Fort Collins","80524","Larimer"
"1532650","-104.96079985","40.65865837","5016","","","Cr","3","","",""," ","5016 Cr 3 ","Fort Collins","80524","Larimer"
"1532651","-105.16370653","40.51281598","6828","","","","Rim Rock","","",""," ","6828 Rim Rock ","Fort Collins","80526","Larimer"
"1532652","-105.12003258","40.57904941","728","","","","Ponderosa","","",""," ","728 Ponderosa ","Fort Collins","80521","Larimer"
"1532653","-105.12021258","40.579049","724","","","","Ponderosa","","",""," ","724 Ponderosa ","Fort Collins","80521","Larimer"
"1532654","-105.06232905","40.55224643","809","","","","Drake","","","Unit","A117","809 Drake Unit A117","Fort Collins","80525","Larimer"
"1532655","-105.06232905","40.55224643","809","","","","Drake","","","Unit","A118","809 Drake Unit A118","Fort Collins","80525","Larimer"
"1532656","-105.06225174","40.55228503","809","","","","Drake","","","Unit","A119","809 Drake Unit A119","Fort Collins","80525","Larimer"
"1532657","-105.06225174","40.55228503","809","","","","Drake","","","Unit","A120","809 Drake Unit A120","Fort Collins","80525","Larimer"
"1532658","-105.10264491","40.54215621","1419","","","","Clementine","","",""," ","1419 Clementine ","Fort Collins","80526","Larimer"
"1532659","-105.10224767","40.5422409","1413","","","","Clementine","","",""," ","1413 Clementine ","Fort Collins","80526","Larimer"
"1532660","-105.10233726","40.54252467","1407","","","","Clementine","","",""," ","1407 Clementine ","Fort Collins","80526","Larimer"
"1532661","-105.1020491","40.54251747","1401","","","","Clementine","","",""," ","1401 Clementine ","Fort Collins","80526","Larimer"
"1532662","-105.10178505","40.54251597","1319","","","","Clementine","","",""," ","1319 Clementine ","Fort Collins","80526","Larimer"
"1532663","-105.10151701","40.54252877","1313","","","","Clementine","","",""," ","1313 Clementine ","Fort Collins","80526","Larimer"
"1532664","-105.10123515","40.54242721","3325","","","","Dudley","","",""," ","3325 Dudley ","Fort Collins","80526","Larimer"
"1532665","-105.06619849","40.55189813","705","","","","Drake","","","Unit","P29","705 Drake Unit P29","Fort Collins","80525","Larimer"
"1532666","-105.06626621","40.55158476","705","","","","Drake","","","Unit","O34","705 Drake Unit O34","Fort Collins","80525","Larimer"
"1532667","-105.06620985","40.55152825","705","","","","Drake","","","Unit","O35","705 Drake Unit O35","Fort Collins","80525","Larimer"
"1532668","-105.06616533","40.55148175","705","","","","Drake","","","Unit","O36","705 Drake Unit O36","Fort Collins","80525","Larimer"
"1532669","-105.06556171","40.5515627","705","","","","Drake","","","Unit","N40","705 Drake Unit N40","Fort Collins","80525","Larimer"
"1532670","-105.06562506","40.55152975","705","","","","Drake","","","Unit","N39","705 Drake Unit N39","Fort Collins","80525","Larimer"
