"1771450","-104.57683114","38.29926883","2","","","","Newpark","Lane","","","","2 Newpark Lane","Pueblo","81001","Pueblo"
"1771451","-104.57738562","38.29899953","3","","","","Newpark","Lane","","","","3 Newpark Lane","Pueblo","81001","Pueblo"
"1771452","-104.57680238","38.29904739","4","","","","Newpark","Lane","","","","4 Newpark Lane","Pueblo","81001","Pueblo"
"1771453","-104.57737614","38.29877917","5","","","","Newpark","Lane","","","","5 Newpark Lane","Pueblo","81001","Pueblo"
"1771454","-104.57675687","38.29883314","6","","","","Newpark","Lane","","","","6 Newpark Lane","Pueblo","81001","Pueblo"
"1771455","-104.57670846","38.29857578","8","","","","Newpark","Lane","","","","8 Newpark Lane","Pueblo","81001","Pueblo"
"1771456","-104.57735112","38.29850323","9","","","","Newpark","Lane","","","","9 Newpark Lane","Pueblo","81001","Pueblo"
"1771457","-104.57702646","38.29839718","11","","","","Newpark","Lane","","","","11 Newpark Lane","Pueblo","81001","Pueblo"
"1771458","-104.57686647","38.29964484","14","","","","Newpark","Lane","","","","14 Newpark Lane","Pueblo","81001","Pueblo"
"1771459","-104.57746377","38.29960087","15","","","","Newpark","Lane","","","","15 Newpark Lane","Pueblo","81001","Pueblo"
"1771460","-104.5774906","38.29980957","17","","","","Newpark","Lane","","","","17 Newpark Lane","Pueblo","81001","Pueblo"
"1771461","-104.57691766","38.30006453","18","","","","Newpark","Lane","","","","18 Newpark Lane","Pueblo","81001","Pueblo"
"1771462","-104.5775168","38.30000572","19","","","","Newpark","Lane","","","","19 Newpark Lane","Pueblo","81001","Pueblo"
"1771463","-104.576955","38.30027081","20","","","","Newpark","Lane","","","","20 Newpark Lane","Pueblo","81001","Pueblo"
"1771464","-104.57757707","38.30021593","21","","","","Newpark","Lane","","","","21 Newpark Lane","Pueblo","81001","Pueblo"
"1771465","-104.57697194","38.30050067","22","","","","Newpark","Lane","","","","22 Newpark Lane","Pueblo","81001","Pueblo"
"1771466","-104.5777364","38.30045901","23","","","","Newpark","Lane","","","","23 Newpark Lane","Pueblo","81001","Pueblo"
"1771467","-104.57724393","38.30071862","24","","","","Newpark","Lane","","","","24 Newpark Lane","Pueblo","81001","Pueblo"
"1771468","-104.57758478","38.30071936","25","","","","Newpark","Lane","","","","25 Newpark Lane","Pueblo","81001","Pueblo"
"1771469","-104.57865743","38.29353801","1","","","","Normandy","Circle","","","","1 Normandy Circle","Pueblo","81001","Pueblo"
"1771470","-104.57903538","38.2932297","5","","","","Normandy","Circle","","","","5 Normandy Circle","Pueblo","81001","Pueblo"
"1771471","-104.58024818","38.29299227","15","","","","Normandy","Circle","","","","15 Normandy Circle","Pueblo","81001","Pueblo"
"1771472","-104.58048723","38.29292958","17","","","","Normandy","Circle","","","","17 Normandy Circle","Pueblo","81001","Pueblo"
"1771473","-104.58088326","38.2933483","20","","","","Normandy","Circle","","","","20 Normandy Circle","Pueblo","81001","Pueblo"
"1771474","-104.58131646","38.29415097","32","","","","Normandy","Circle","","","","32 Normandy Circle","Pueblo","81001","Pueblo"
"1771475","-104.5818834","38.2953795","44","","","","Normandy","Circle","","","","44 Normandy Circle","Pueblo","81001","Pueblo"
"1771476","-104.58191096","38.29559862","46","","","","Normandy","Circle","","","","46 Normandy Circle","Pueblo","81001","Pueblo"
"1771477","-104.58186409","38.29580861","48","","","","Normandy","Circle","","","","48 Normandy Circle","Pueblo","81001","Pueblo"
"1771478","-104.58172912","38.29598964","52","","","","Normandy","Circle","","","","52 Normandy Circle","Pueblo","81001","Pueblo"
"1771479","-104.58157755","38.29614387","54","","","","Normandy","Circle","","","","54 Normandy Circle","Pueblo","81001","Pueblo"
"1771480","-104.58134024","38.29623","56","","","","Normandy","Circle","","","","56 Normandy Circle","Pueblo","81001","Pueblo"
"1771481","-104.58594861","38.32061703","4300","","","","Muirfield","Road","","","","4300 Muirfield Road","Pueblo","81001","Pueblo"
"1771482","-104.5871463","38.32008634","4308","","","","Muirfield","Road","","","","4308 Muirfield Road","Pueblo","81001","Pueblo"
"1771483","-104.5842665","38.2686772","102","","North","","Norwood","Avenue","","","","102 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771484","-104.58427419","38.26883938","106","","North","","Norwood","Avenue","","","","106 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771485","-104.5843004","38.26979072","210","","North","","Norwood","Avenue","","","","210 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771486","-104.58480534","38.27192573","421","","North","","Norwood","Avenue","","","","421 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771487","-104.58455329","38.27438807","710","","North","","Norwood","Avenue","","","","710 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771488","-104.58477362","38.27926383","1220","","North","","Norwood","Avenue","","","","1220 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771489","-104.58477831","38.28085754","1410","","North","","Norwood","Avenue","","","","1410 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771490","-104.58479437","38.28177881","1510","","North","","Norwood","Avenue","","","","1510 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771491","-104.58480112","38.28212037","1530","","North","","Norwood","Avenue","","","","1530 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771492","-104.58492803","38.28571136","1930","","North","","Norwood","Avenue","","","","1930 North Norwood Avenue","Pueblo","81001","Pueblo"
"1771493","-104.58370455","38.25995934","1000","","South","","Norwood","Avenue","","","","1000 South Norwood Avenue","Pueblo","81001","Pueblo"
"1771494","-104.58980173","38.30505579","7","","","","Oakbridge","Drive","","","","7 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771495","-104.58911917","38.30522515","8","","","","Oakbridge","Drive","","","","8 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771496","-104.58888169","38.30509748","10","","","","Oakbridge","Drive","","","","10 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771497","-104.58866283","38.30492414","12","","","","Oakbridge","Drive","","","","12 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771498","-104.58892278","38.3041764","17","","","","Oakbridge","Drive","","","","17 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771499","-104.58823784","38.30407669","20","","","","Oakbridge","Drive","","","","20 Oakbridge Drive","Pueblo","81001","Pueblo"
"1771500","-104.57575515","38.28506904","1900","","","","Oakshire","Lane","","","","1900 Oakshire Lane","Pueblo","81001","Pueblo"
"1771501","-104.56650371","38.28531845","2501","","","","Oakshire","Lane","","","","2501 Oakshire Lane","Pueblo","81001","Pueblo"
"1771502","-104.56618212","38.28523582","2505","","","","Oakshire","Lane","","","","2505 Oakshire Lane","Pueblo","81001","Pueblo"
"1771503","-104.58288224","38.27240723","501","","North","","Ogden","Avenue","","","","501 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771504","-104.58288896","38.27256913","505","","North","","Ogden","Avenue","","","","505 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771505","-104.58289649","38.27276166","511","","North","","Ogden","Avenue","","","","511 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771506","-104.58264746","38.2753773","810","","North","","Ogden","Avenue","","","","810 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771507","-104.5828853","38.28206362","1504","","North","","Ogden","Avenue","","","","1504 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771508","-104.58295665","38.28403363","1716","","North","","Ogden","Avenue","","","","1716 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771509","-104.58350848","38.28537902","1919","","North","","Ogden","Avenue","","","","1919 North Ogden Avenue","Pueblo","81001","Pueblo"
"1771510","-104.58176852","38.26090667","904","","South","","Ogden","Avenue","","","","904 South Ogden Avenue","Pueblo","81001","Pueblo"
"1771511","-104.596206","38.30593598","5","","","","Pineridge","Court","","","","5 Pineridge Court","Pueblo","81001","Pueblo"
"1771512","-104.5960679","38.30590968","7","","","","Pineridge","Court","","","","7 Pineridge Court","Pueblo","81001","Pueblo"
"1771513","-104.5959378","38.30588747","9","","","","Pineridge","Court","","","","9 Pineridge Court","Pueblo","81001","Pueblo"
"1771514","-104.59642276","38.30551047","10","","","","Pineridge","Court","","","","10 Pineridge Court","Pueblo","81001","Pueblo"
"1771515","-104.59579278","38.30585417","11","","","","Pineridge","Court","","","","11 Pineridge Court","Pueblo","81001","Pueblo"
"1771516","-104.59637162","38.30547863","12","","","","Pineridge","Court","","","","12 Pineridge Court","Pueblo","81001","Pueblo"
"1771517","-104.59630194","38.30541611","14","","","","Pineridge","Court","","","","14 Pineridge Court","Pueblo","81001","Pueblo"
"1771518","-104.5955878","38.30573524","15","","","","Pineridge","Court","","","","15 Pineridge Court","Pueblo","81001","Pueblo"
"1771519","-104.48793847","38.28041981","32500","","","","Excellence","Avenue","","","","32500 Excellence Avenue","Pueblo","81001","Pueblo"
"1771520","-104.58579007","38.28125435","1510","","","","Pike","Avenue","","","","1510 Pike Avenue","Pueblo","81001","Pueblo"
"1771521","-104.58579686","38.28142591","1520","","","","Pike","Avenue","","","","1520 Pike Avenue","Pueblo","81001","Pueblo"
"1771522","-104.58582453","38.28209604","1560","","","","Pike","Avenue","","","","1560 Pike Avenue","Pueblo","81001","Pueblo"
"1771523","-104.59375047","38.29353071","1619","","","","Horseshoe","Place","","","","1619 Horseshoe Place","Pueblo","81001","Pueblo"
"1771524","-104.57690164","38.29986215","16","","","","Newpark","Lane","","","","16 Newpark Lane","Pueblo","81001","Pueblo"
"1771525","-104.55829475","38.28257357","1535","","","","Fearnow","Avenue","","","","1535 Fearnow Avenue","Pueblo","81001","Pueblo"
"1771526","-104.56318832","38.28293084","2631","","East","","16Th","Street","","","","2631 East 16Th Street","Pueblo","81001","Pueblo"
"1771527","-104.56167542","38.28321943","2728","","East","","17Th","Street","","","","2728 East 17Th Street","Pueblo","81001","Pueblo"
"1771528","-104.56354865","38.27483992","2609","","East","","7Th","Street","","","","2609 East 7Th Street","Pueblo","81001","Pueblo"
"1771529","-104.59608356","38.30553058","18","","","","Pineridge","Court","","","","18 Pineridge Court","Pueblo","81001","Pueblo"
"1771530","-104.59543522","38.30555496","19","","","","Pineridge","Court","","","","19 Pineridge Court","Pueblo","81001","Pueblo"
"1771531","-104.59536487","38.3054613","21","","","","Pineridge","Court","","","","21 Pineridge Court","Pueblo","81001","Pueblo"
"1771532","-104.58025252","38.27017149","212","","North","","Portland","Avenue","","","","212 North Portland Avenue","Pueblo","81001","Pueblo"
"1771533","-104.58151054","38.28291989","1607","","North","","Portland","Avenue","","","","1607 North Portland Avenue","Pueblo","81001","Pueblo"
"1771534","-104.58154714","38.28357041","1705","","North","","Portland","Avenue","","","","1705 North Portland Avenue","Pueblo","81001","Pueblo"
"1771535","-104.58155335","38.28370764","1709","","North","","Portland","Avenue","","","","1709 North Portland Avenue","Pueblo","81001","Pueblo"
"1771536","-104.58112623","38.28453119","1804","","North","","Portland","Avenue","","","","1804 North Portland Avenue","Pueblo","81001","Pueblo"
"1771537","-104.58157074","38.28488857","1825","","North","","Portland","Avenue","","","","1825 North Portland Avenue","Pueblo","81001","Pueblo"
"1771538","-104.58155624","38.28543426","1905","","North","","Portland","Avenue","","","","1905 North Portland Avenue","Pueblo","81001","Pueblo"
"1771539","-104.57915791","38.27298764","519","","North","","Queens","Avenue","","","","519 North Queens Avenue","Pueblo","81001","Pueblo"
"1771540","-104.579111","38.28367276","1704","","North","","Queens","Avenue","","","","1704 North Queens Avenue","Pueblo","81001","Pueblo"
"1771541","-104.57950068","38.28365921","1705","","North","","Queens","Avenue","","","","1705 North Queens Avenue","Pueblo","81001","Pueblo"
"1771542","-104.57919501","38.28496321","1826","","North","","Queens","Avenue","","","","1826 North Queens Avenue","Pueblo","81001","Pueblo"
"1771543","-104.5802027","38.25713204","1201","","South","","Queens","Avenue","","","","1201 South Queens Avenue","Pueblo","81001","Pueblo"
"1771544","-104.58929855","38.30671477","1","","","","Queensbridge","Drive","","","","1 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771545","-104.58879402","38.30649731","2","","","","Queensbridge","Drive","","","","2 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771546","-104.58947527","38.30648758","3","","","","Queensbridge","Drive","","","","3 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771547","-104.58907651","38.30608356","6","","","","Queensbridge","Drive","","","","6 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771548","-104.58964871","38.30625797","7","","","","Queensbridge","Drive","","","","7 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771549","-104.58990991","38.30608682","11","","","","Queensbridge","Drive","","","","11 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771550","-104.58981044","38.30561037","12","","","","Queensbridge","Drive","","","","12 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771551","-104.59056852","38.30599709","17","","","","Queensbridge","Drive","","","","17 Queensbridge Drive","Pueblo","81001","Pueblo"
"1771552","-104.58045434","38.29823726","1","","","","Ramsgate","Place","","","","1 Ramsgate Place","Pueblo","81001","Pueblo"
"1771553","-104.58051362","38.29777198","2","","","","Ramsgate","Place","","","","2 Ramsgate Place","Pueblo","81001","Pueblo"
"1771554","-104.58077898","38.29827713","3","","","","Ramsgate","Place","","","","3 Ramsgate Place","Pueblo","81001","Pueblo"
"1771555","-104.52379295","38.27376531","122","","","","Randal","Lane","","","","122 Randal Lane","Pueblo","81001","Pueblo"
"1771556","-104.52430021","38.27379935","123","","","","Randal","Lane","","","","123 Randal Lane","Pueblo","81001","Pueblo"
"1771557","-104.52426576","38.27245587","143","","","","Randal","Lane","","","","143 Randal Lane","Pueblo","81001","Pueblo"
"1771558","-104.59065675","38.28993866","1112","","","","Revere","Lane","","","","1112 Revere Lane","Pueblo","81001","Pueblo"
"1771559","-104.5904557","38.29014583","1116","","","","Revere","Lane","","","","1116 Revere Lane","Pueblo","81001","Pueblo"
"1771560","-104.59014512","38.29042503","1124","","","","Revere","Lane","","","","1124 Revere Lane","Pueblo","81001","Pueblo"
"1771561","-104.59278297","38.31776737","1","","","","Ridgeweed","Court","","","","1 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771562","-104.59307534","38.31767987","2","","","","Ridgeweed","Court","","","","2 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771563","-104.59337249","38.31764349","3","","","","Ridgeweed","Court","","","","3 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771564","-104.59369681","38.31762586","4","","","","Ridgeweed","Court","","","","4 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771565","-104.59347638","38.3181613","8","","","","Ridgeweed","Court","","","","8 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771566","-104.59320162","38.31818727","9","","","","Ridgeweed","Court","","","","9 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771567","-104.59290349","38.31822309","10","","","","Ridgeweed","Court","","","","10 Ridgeweed Court","Pueblo","81001","Pueblo"
"1771568","-104.58150178","38.2679191","1615","","East","","River","Street","","","","1615 East River Street","Pueblo","81001","Pueblo"
"1771569","-104.58132623","38.26792443","1625","","East","","River","Street","","","","1625 East River Street","Pueblo","81001","Pueblo"
"1771570","-104.58110936","38.26793088","1629","","East","","River","Street","","","","1629 East River Street","Pueblo","81001","Pueblo"
"1771571","-104.58079716","38.26793977","1637","","East","","River","Street","","","","1637 East River Street","Pueblo","81001","Pueblo"
"1771572","-104.58014613","38.26796101","1705","","East","","River","Street","","","","1705 East River Street","Pueblo","81001","Pueblo"
"1771573","-104.57963153","38.26791986","1717","","East","","River","Street","","","","1717 East River Street","Pueblo","81001","Pueblo"
"1771574","-104.57897134","38.26796677","1733","","East","","River","Street","","","","1733 East River Street","Pueblo","81001","Pueblo"
"1771575","-104.57620525","38.26806656","1903","","East","","River","Street","","","","1903 East River Street","Pueblo","81001","Pueblo"
"1771576","-104.59858199","38.26687859","622","","East","","River","Street","","","","622 East River Street","Pueblo","81001","Pueblo"
"1771577","-104.59738411","38.26691289","716","","East","","River","Street","","","","716 East River Street","Pueblo","81001","Pueblo"
"1771578","-104.59725129","38.26747052","717","","East","","River","Street","","","","717 East River Street","Pueblo","81001","Pueblo"
"1771579","-104.59716805","38.26691813","718","","East","","River","Street","","","","718 East River Street","Pueblo","81001","Pueblo"
"1771580","-104.59697177","38.26692849","720","","East","","River","Street","","","","720 East River Street","Pueblo","81001","Pueblo"
"1771581","-104.59707766","38.26747565","721","","East","","River","Street","","","","721 East River Street","Pueblo","81001","Pueblo"
"1771582","-104.59679487","38.26692714","722","","East","","River","Street","","","","722 East River Street","Pueblo","81001","Pueblo"
"1771583","-104.59431611","38.26755078","915","","East","","River","Street","","","","915 East River Street","Pueblo","81001","Pueblo"
"1771584","-104.59414315","38.26755432","919","","East","","River","Street","","","","919 East River Street","Pueblo","81001","Pueblo"
"1771585","-104.59237788","38.26704269","1022","","East","","River","Street","","","","1022 East River Street","Pueblo","81001","Pueblo"
"1771586","-104.59246705","38.26755309","1023","","East","","River","Street","","","","1023 East River Street","Pueblo","81001","Pueblo"
