"243762","-104.8780315","39.68832665","9448"," ","East"," ","Florida","Avenue"," ","Unit","1081","9448 East Florida Avenue Unit 1081","Denver Co","80247","Arapahoe"
"243763","-104.87799442","39.68829754","9448"," ","East"," ","Florida","Avenue"," ","Unit","1082","9448 East Florida Avenue Unit 1082","Denver Co","80247","Arapahoe"
"243764","-104.87795649","39.68826937","9448"," ","East"," ","Florida","Avenue"," ","Unit","2071","9448 East Florida Avenue Unit 2071","Denver Co","80247","Arapahoe"
"243765","-104.87791811","39.68824082","9448"," ","East"," ","Florida","Avenue"," ","Unit","2072","9448 East Florida Avenue Unit 2072","Denver Co","80247","Arapahoe"
"243766","-104.87770501","39.6882036","9488"," ","East"," ","Florida","Avenue"," ","Unit","1083","9488 East Florida Avenue Unit 1083","Denver Co","80247","Arapahoe"
"243767","-104.87773748","39.68817762","9488"," ","East"," ","Florida","Avenue"," ","Unit","1084","9488 East Florida Avenue Unit 1084","Denver Co","80247","Arapahoe"
"243768","-104.87776954","39.68815164","9488"," ","East"," ","Florida","Avenue"," ","Unit","1087","9488 East Florida Avenue Unit 1087","Denver Co","80247","Arapahoe"
"243769","-104.87762318","39.68814223","9488"," ","East"," ","Florida","Avenue"," ","Unit","2094","9488 East Florida Avenue Unit 2094","Denver Co","80247","Arapahoe"
"243770","-104.87780162","39.6881257","9488"," ","East"," ","Florida","Avenue"," ","Unit","1088","9488 East Florida Avenue Unit 1088","Denver Co","80247","Arapahoe"
"243771","-104.87765522","39.68811589","9488"," ","East"," ","Florida","Avenue"," ","Unit","2093","9488 East Florida Avenue Unit 2093","Denver Co","80247","Arapahoe"
"243772","-104.87783377","39.68809987","9488"," ","East"," ","Florida","Avenue"," ","Unit","1089","9488 East Florida Avenue Unit 1089","Denver Co","80247","Arapahoe"
"243773","-104.87768741","39.68809008","9488"," ","East"," ","Florida","Avenue"," ","Unit","2092","9488 East Florida Avenue Unit 2092","Denver Co","80247","Arapahoe"
"243774","-104.87786593","39.68807392","9488"," ","East"," ","Florida","Avenue"," ","Unit","1090","9488 East Florida Avenue Unit 1090","Denver Co","80247","Arapahoe"
"243775","-104.87789808","39.68804808","9488"," ","East"," ","Florida","Avenue"," ","Unit","1093","9488 East Florida Avenue Unit 1093","Denver Co","80247","Arapahoe"
"243776","-104.88504903","39.68809157","8826"," ","East"," ","Florida","Avenue"," ","Unit","G13","8826 East Florida Avenue Unit G13","Denver Co","80247","Arapahoe"
"243777","-104.87793013","39.6880221","9488"," ","East"," ","Florida","Avenue"," ","Unit","1094","9488 East Florida Avenue Unit 1094","Denver Co","80247","Arapahoe"
"243778","-104.87778395","39.68801229","9488"," ","East"," ","Florida","Avenue"," ","Unit","2089","9488 East Florida Avenue Unit 2089","Denver Co","80247","Arapahoe"
"243779","-104.88501192","39.68806786","8826"," ","East"," ","Florida","Avenue"," ","Unit","G14","8826 East Florida Avenue Unit G14","Denver Co","80247","Arapahoe"
"243780","-104.87796262","39.68799595","9488"," ","East"," ","Florida","Avenue"," ","Unit","2083","9488 East Florida Avenue Unit 2083","Denver Co","80247","Arapahoe"
"243781","-104.87781603","39.68798645","9488"," ","East"," ","Florida","Avenue"," ","Unit","2088","9488 East Florida Avenue Unit 2088","Denver Co","80247","Arapahoe"
"243782","-104.88497663","39.68804015","8826"," ","East"," ","Florida","Avenue"," ","Unit","G15","8826 East Florida Avenue Unit G15","Denver Co","80247","Arapahoe"
"243783","-104.87799514","39.68796984","9488"," ","East"," ","Florida","Avenue"," ","Unit","2084","9488 East Florida Avenue Unit 2084","Denver Co","80247","Arapahoe"
"243784","-104.87732237","39.68792689","9590"," ","East"," ","Florida","Avenue"," ","Unit","1026","9590 East Florida Avenue Unit 1026","Denver Co","80247","Arapahoe"
"243785","-104.87784811","39.68796039","9488"," ","East"," ","Florida","Avenue"," ","Unit","2087","9488 East Florida Avenue Unit 2087","Denver Co","80247","Arapahoe"
"243786","-104.88493955","39.68801412","8826"," ","East"," ","Florida","Avenue"," ","Unit","G16","8826 East Florida Avenue Unit G16","Denver Co","80247","Arapahoe"
"243787","-104.87735503","39.68790105","9590"," ","East"," ","Florida","Avenue"," ","Unit","1030","9590 East Florida Avenue Unit 1030","Denver Co","80247","Arapahoe"
"243788","-104.87788082","39.6879346","9488"," ","East"," ","Florida","Avenue"," ","Unit","2086","9488 East Florida Avenue Unit 2086","Denver Co","80247","Arapahoe"
"243789","-104.87738723","39.68787519","9590"," ","East"," ","Florida","Avenue"," ","Unit","1032","9590 East Florida Avenue Unit 1032","Denver Co","80247","Arapahoe"
"243790","-104.87724075","39.68786567","9590"," ","East"," ","Florida","Avenue"," ","Unit","1025","9590 East Florida Avenue Unit 1025","Denver Co","80247","Arapahoe"
"243791","-104.87741945","39.68784934","9590"," ","East"," ","Florida","Avenue"," ","Unit","1036","9590 East Florida Avenue Unit 1036","Denver Co","80247","Arapahoe"
"243792","-104.87727296","39.68783947","9590"," ","East"," ","Florida","Avenue"," ","Unit","1029","9590 East Florida Avenue Unit 1029","Denver Co","80247","Arapahoe"
"243793","-104.87745166","39.68782355","9590"," ","East"," ","Florida","Avenue"," ","Unit","2026","9590 East Florida Avenue Unit 2026","Denver Co","80247","Arapahoe"
"243794","-104.87730517","39.68781368","9590"," ","East"," ","Florida","Avenue"," ","Unit","1031","9590 East Florida Avenue Unit 1031","Denver Co","80247","Arapahoe"
"243795","-104.87748387","39.68779764","9590"," ","East"," ","Florida","Avenue"," ","Unit","2028","9590 East Florida Avenue Unit 2028","Denver Co","80247","Arapahoe"
"243796","-104.87733738","39.68778777","9590"," ","East"," ","Florida","Avenue"," ","Unit","1035","9590 East Florida Avenue Unit 1035","Denver Co","80247","Arapahoe"
"243797","-104.87751607","39.68777184","9590"," ","East"," ","Florida","Avenue"," ","Unit","2030","9590 East Florida Avenue Unit 2030","Denver Co","80247","Arapahoe"
"243798","-104.87754829","39.68774599","9590"," ","East"," ","Florida","Avenue"," ","Unit","2032","9590 East Florida Avenue Unit 2032","Denver Co","80247","Arapahoe"
"243799","-104.87743401","39.68771021","9590"," ","East"," ","Florida","Avenue"," ","Unit","2029","9590 East Florida Avenue Unit 2029","Denver Co","80247","Arapahoe"
"243800","-104.87746621","39.68768424","9590"," ","East"," ","Florida","Avenue"," ","Unit","2031","9590 East Florida Avenue Unit 2031","Denver Co","80247","Arapahoe"
"243801","-104.87749931","39.68765874","9590"," ","East"," ","Florida","Avenue"," ","Unit","2033","9590 East Florida Avenue Unit 2033","Denver Co","80247","Arapahoe"
"243802","-104.87702962","39.68616185","1695"," ","South"," ","Dallas","Street"," ",""," ","1695 South Dallas Street ","Denver Co","80010","Arapahoe"
"243803","-104.88118765","39.68243387","1871"," ","South"," ","Parker","Road"," ",""," ","1871 South Parker Road ","Denver Co","80231","Arapahoe"
"243804","-104.88222428","39.68224678","9056"," ","East"," ","Colorado","Circle"," ",""," ","9056 East Colorado Circle ","Denver Co","80231","Arapahoe"
"243805","-104.8774623","39.68665302","9554"," ","East"," ","Iowa","Circle"," ",""," ","9554 East Iowa Circle ","Denver Co","80247","Arapahoe"
"243806","-104.87783713","39.68830652","9448"," ","East"," ","Florida","Avenue"," ","Unit","2073","9448 East Florida Avenue Unit 2073","Denver Co","80247","Arapahoe"
"243807","-104.87673453","39.68876093","9530"," ","East"," ","Florida","Avenue"," ","Unit","2010","9530 East Florida Avenue Unit 2010","Denver Co","80247","Arapahoe"
"243808","-104.87840057","39.6888936","9408"," ","East"," ","Florida","Avenue"," ","Unit","2066","9408 East Florida Avenue Unit 2066","Denver Co","80247","Arapahoe"
"243809","-104.87830626","39.68897294","9408"," ","East"," ","Florida","Avenue"," ","Unit","2069","9408 East Florida Avenue Unit 2069","Denver Co","80247","Arapahoe"
"243810","-104.87826897","39.68899912","9408"," ","East"," ","Florida","Avenue"," ","Unit","2070","9408 East Florida Avenue Unit 2070","Denver Co","80247","Arapahoe"
"243811","-104.87847726","39.68895125","9408"," ","East"," ","Florida","Avenue"," ","Unit","1065","9408 East Florida Avenue Unit 1065","Denver Co","80247","Arapahoe"
"243812","-104.87850969","39.68892551","9408"," ","East"," ","Florida","Avenue"," ","Unit","1066","9408 East Florida Avenue Unit 1066","Denver Co","80247","Arapahoe"
"243813","-104.87854212","39.68889988","9408"," ","East"," ","Florida","Avenue"," ","Unit","1069","9408 East Florida Avenue Unit 1069","Denver Co","80247","Arapahoe"
"243814","-104.87857104","39.68875725","9408"," ","East"," ","Florida","Avenue"," ","Unit","2061","9408 East Florida Avenue Unit 2061","Denver Co","80247","Arapahoe"
"243815","-104.87834443","39.68905601","9408"," ","East"," ","Florida","Avenue"," ","Unit","1059","9408 East Florida Avenue Unit 1059","Denver Co","80247","Arapahoe"
"243816","-104.87821942","39.68846831","9448"," ","East"," ","Florida","Avenue"," ","Unit","1072","9448 East Florida Avenue Unit 1072","Denver Co","80247","Arapahoe"
"243817","-104.87699749","39.68895986","9530"," ","East"," ","Florida","Avenue"," ","Unit","1006","9530 East Florida Avenue Unit 1006","Denver Co","80247","Arapahoe"
"243818","-104.87710907","39.68871595","9510"," ","East"," ","Florida","Avenue"," ","Unit","1051","9510 East Florida Avenue Unit 1051","Denver Co","80247","Arapahoe"
"243819","-104.87718451","39.68877438","9510"," ","East"," ","Florida","Avenue"," ","Unit","3058","9510 East Florida Avenue Unit 3058","Denver Co","80247","Arapahoe"
"243820","-104.87791301","39.68790796","9488"," ","East"," ","Florida","Avenue"," ","Unit","2085","9488 East Florida Avenue Unit 2085","Denver Co","80247","Arapahoe"
"243821","-104.87753152","39.68763212","9590"," ","East"," ","Florida","Avenue"," ","Unit","2035","9590 East Florida Avenue Unit 2035","Denver Co","80247","Arapahoe"
"243822","-104.87758077","39.68771983","9590"," ","East"," ","Florida","Avenue"," ","Unit","2034","9590 East Florida Avenue Unit 2034","Denver Co","80247","Arapahoe"
"243823","-104.8776136","39.68769395","9590"," ","East"," ","Florida","Avenue"," ","Unit","2036","9590 East Florida Avenue Unit 2036","Denver Co","80247","Arapahoe"
"243824","-104.73386339","39.64983878","3632"," ","South"," ","Quatar","Way"," ",""," ","3632 South Quatar Way ","Aurora Co","80018","Arapahoe"
"243825","-104.73457353","39.64974909","3633"," ","South"," ","Quatar","Way"," ",""," ","3633 South Quatar Way ","Aurora Co","80018","Arapahoe"
"243826","-104.73409222","39.64958857","21749"," ","East"," ","Jarvis","Place"," ",""," ","21749 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243827","-104.73298302","39.64954014","21780"," ","East"," ","Jarvis","Place"," ",""," ","21780 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243828","-104.73216586","39.64954968","3660"," ","South"," ","Quemoy","Way"," ",""," ","3660 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243829","-104.73265663","39.64943243","21793"," ","East"," ","Kenyon","Place"," ",""," ","21793 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243830","-104.73170549","39.64941421","3707"," ","South"," ","Rome","Way"," ",""," ","3707 South Rome Way ","Aurora Co","80018","Arapahoe"
"243831","-104.73208513","39.64941095","3670"," ","South"," ","Quemoy","Way"," ",""," ","3670 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243832","-104.73102074","39.64939571","3722"," ","South"," ","Rome","Way"," ",""," ","3722 South Rome Way ","Aurora Co","80018","Arapahoe"
"243833","-104.73461231","39.64941976","3647"," ","South"," ","Quatar","Way"," ",""," ","3647 South Quatar Way ","Aurora Co","80018","Arapahoe"
"243834","-104.73328683","39.64929599","21760"," ","East"," ","Jarvis","Place"," ",""," ","21760 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243835","-104.73278639","39.64928546","21783"," ","East"," ","Kenyon","Place"," ",""," ","21783 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243836","-104.73161255","39.64928114","3717"," ","South"," ","Rome","Way"," ",""," ","3717 South Rome Way ","Aurora Co","80018","Arapahoe"
"243837","-104.73200466","39.64927194","3700"," ","South"," ","Quemoy","Way"," ",""," ","3700 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243838","-104.73091738","39.64926583","3732"," ","South"," ","Rome","Way"," ",""," ","3732 South Rome Way ","Aurora Co","80018","Arapahoe"
"243839","-104.73292287","39.64917565","21773"," ","East"," ","Kenyon","Place"," ",""," ","21773 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243840","-104.73151113","39.6491521","3727"," ","South"," ","Rome","Way"," ",""," ","3727 South Rome Way ","Aurora Co","80018","Arapahoe"
"243841","-104.7319157","39.64913696","3710"," ","South"," ","Quemoy","Way"," ",""," ","3710 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243842","-104.73142189","39.64902077","3737"," ","South"," ","Rome","Way"," ",""," ","3737 South Rome Way ","Aurora Co","80018","Arapahoe"
"243843","-104.73182075","39.64900483","3720"," ","South"," ","Quemoy","Way"," ",""," ","3720 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243844","-104.73068685","39.64899348","3752"," ","South"," ","Rome","Way"," ",""," ","3752 South Rome Way ","Aurora Co","80018","Arapahoe"
"243845","-104.73172131","39.64887839","3730"," ","South"," ","Quemoy","Way"," ",""," ","3730 South Quemoy Way ","Aurora Co","80018","Arapahoe"
"243846","-104.7259063","39.64426294","3992"," ","South"," ","Shawnee","Way"," ",""," ","3992 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243847","-104.72850786","39.64621998","22169"," ","East"," ","Milan","Place"," ",""," ","22169 East Milan Place ","Aurora Co","80018","Arapahoe"
"243848","-104.73008228","39.64574524","3884"," ","South"," ","Rome","Way"," ",""," ","3884 South Rome Way ","Aurora Co","80018","Arapahoe"
"243849","-104.72589707","39.64293856","22395"," ","East"," ","Navarro","Drive"," ",""," ","22395 East Navarro Drive ","Aurora Co","80018","Arapahoe"
"243850","-104.72654464","39.64452166","3973"," ","South"," ","Shawnee","Way"," ",""," ","3973 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243851","-104.72584259","39.64448856","3982"," ","South"," ","Shawnee","Way"," ",""," ","3982 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243852","-104.72667519","39.64465274","3963"," ","South"," ","Shawnee","Way"," ",""," ","3963 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243853","-104.72583039","39.64594626","3904"," ","South"," ","Tibet","Way"," ",""," ","3904 South Tibet Way ","Aurora Co","80018","Arapahoe"
"243854","-104.72582908","39.64609725","3894"," ","South"," ","Tibet","Way"," ",""," ","3894 South Tibet Way ","Aurora Co","80018","Arapahoe"
"243855","-104.72582777","39.64624824","3884"," ","South"," ","Tibet","Way"," ",""," ","3884 South Tibet Way ","Aurora Co","80018","Arapahoe"
"243856","-104.72724952","39.64630903","3862"," ","South"," ","Shawnee","Way"," ",""," ","3862 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243857","-104.72659297","39.64657735","22436"," ","South"," ","Lehigh","Place"," ",""," ","22436 South Lehigh Place ","Aurora Co","80018","Arapahoe"
"243858","-104.7274906","39.64663678","3851"," ","South"," ","Tempe","Way"," ",""," ","3851 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243859","-104.72809176","39.64674568","3853"," ","South"," ","Shawnee","Way"," ",""," ","3853 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243860","-104.72731014","39.64673434","3841"," ","South"," ","Tempe","Way"," ",""," ","3841 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243861","-104.72763566","39.64730801","3812"," ","South"," ","Shawnee","Way"," ",""," ","3812 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243862","-104.7282652","39.64733458","3813"," ","South"," ","Shawnee","Way"," ",""," ","3813 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243863","-104.72767373","39.64745616","3802"," ","South"," ","Shawnee","Way"," ",""," ","3802 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243864","-104.7258633","39.6476033","3794"," ","South"," ","Tibet","Way"," ",""," ","3794 South Tibet Way ","Aurora Co","80018","Arapahoe"
"243865","-104.72770764","39.64761226","3792"," ","South"," ","Shawnee","Way"," ",""," ","3792 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243866","-104.72837248","39.6476309","3793"," ","South"," ","Shawnee","Way"," ",""," ","3793 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243867","-104.72843003","39.64777518","3783"," ","South"," ","Shawnee","Way"," ",""," ","3783 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243868","-104.72775188","39.64782882","3782"," ","South"," ","Shawnee","Way"," ",""," ","3782 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243869","-104.72583562","39.64779936","3784"," ","South"," ","Tibet","Way"," ",""," ","3784 South Tibet Way ","Aurora Co","80018","Arapahoe"
"243870","-104.72848758","39.64791946","3773"," ","South"," ","Shawnee","Way"," ",""," ","3773 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243871","-104.72648619","39.64790624","3790"," ","South"," ","Tempe","Way"," ",""," ","3790 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243872","-104.72708311","39.6480114","3781"," ","South"," ","Tempe","Way"," ",""," ","3781 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243873","-104.72854513","39.64806373","3763"," ","South"," ","Shawnee","Way"," ",""," ","3763 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243874","-104.72644579","39.64806893","3780"," ","South"," ","Tempe","Way"," ",""," ","3780 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243875","-104.72742058","39.64813277","22365"," ","East"," ","Kent","Place"," ",""," ","22365 East Kent Place ","Aurora Co","80018","Arapahoe"
"243876","-104.72860269","39.64820802","3753"," ","South"," ","Shawnee","Way"," ",""," ","3753 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243877","-104.72631093","39.64820124","3770"," ","South"," ","Tempe","Way"," ",""," ","3770 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243878","-104.72866024","39.64835231","3743"," ","South"," ","Shawnee","Way"," ",""," ","3743 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243879","-104.72701313","39.64847025","3751"," ","South"," ","Tempe","Way"," ",""," ","3751 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243880","-104.7279391","39.64838743","22305"," ","East"," ","Kent","Place"," ",""," ","22305 East Kent Place ","Aurora Co","80018","Arapahoe"
"243881","-104.72614503","39.6484828","3750"," ","South"," ","Tempe","Way"," ",""," ","3750 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243882","-104.72871779","39.6484966","3733"," ","South"," ","Shawnee","Way"," ",""," ","3733 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243883","-104.72763424","39.64848617","22325"," ","East"," ","Kent","Place"," ",""," ","22325 East Kent Place ","Aurora Co","80018","Arapahoe"
"243884","-104.72744625","39.64841836","22345"," ","East"," ","Kent","Place"," ",""," ","22345 East Kent Place ","Aurora Co","80018","Arapahoe"
"243885","-104.7269922","39.64862192","3741"," ","South"," ","Tempe","Way"," ",""," ","3741 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243886","-104.72617578","39.64864214","3740"," ","South"," ","Tempe","Way"," ",""," ","3740 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243887","-104.72804704","39.64871359","22284"," ","East"," ","Kenyon","Place"," ",""," ","22284 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243888","-104.72782901","39.64874526","22304"," ","East"," ","Kenyon","Place"," ",""," ","22304 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243889","-104.72618587","39.64879811","3730"," ","South"," ","Tempe","Way"," ",""," ","3730 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243890","-104.72724976","39.64881362","22364"," ","East"," ","Kenyon","Place"," ",""," ","22364 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243891","-104.72681617","39.64883942","22394"," ","East"," ","Kenyon","Place"," ",""," ","22394 East Kenyon Place ","Aurora Co","80018","Arapahoe"
"243892","-104.72612169","39.64894214","3720"," ","South"," ","Tempe","Way"," ",""," ","3720 South Tempe Way ","Aurora Co","80018","Arapahoe"
"243893","-104.72752506","39.64918659","22392"," ","East"," ","Jarvis","Place"," ",""," ","22392 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243894","-104.72755263","39.64934301","22382"," ","East"," ","Jarvis","Place"," ",""," ","22382 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243895","-104.72831617","39.64944313","22242"," ","East"," ","Jarvis","Place"," ",""," ","22242 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243896","-104.72812356","39.64946586","22282"," ","East"," ","Jarvis","Place"," ",""," ","22282 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243897","-104.72793047","39.64948865","22302"," ","East"," ","Jarvis","Place"," ",""," ","22302 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243898","-104.73110969","39.64953069","3712"," ","South"," ","Rome","Way"," ",""," ","3712 South Rome Way ","Aurora Co","80018","Arapahoe"
"243899","-104.72762911","39.64951588","22352"," ","East"," ","Jarvis","Place"," ",""," ","22352 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243900","-104.73381749","39.6496066","21759"," ","East"," ","Jarvis","Place"," ",""," ","21759 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243901","-104.72701755","39.64958861","22371"," ","East"," ","Jarvis","Place"," ",""," ","22371 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243902","-104.73285913","39.64966613","21790"," ","East"," ","Jarvis","Place"," ",""," ","21790 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243903","-104.72897449","39.64971466","22201"," ","East"," ","Jarvis","Place"," ",""," ","22201 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243904","-104.73348242","39.64979661","21779"," ","East"," ","Jarvis","Place"," ",""," ","21779 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243905","-104.72712488","39.64976508","22361"," ","East"," ","Jarvis","Place"," ",""," ","22361 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243906","-104.73456015","39.64991377","3623"," ","South"," ","Quatar","Way"," ",""," ","3623 South Quatar Way ","Aurora Co","80018","Arapahoe"
"243907","-104.72879054","39.6498191","22221"," ","East"," ","Jarvis","Place"," ",""," ","22221 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243908","-104.72858699","39.64986545","22241"," ","East"," ","Jarvis","Place"," ",""," ","22241 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243909","-104.72835283","39.64990537","22261"," ","East"," ","Jarvis","Place"," ",""," ","22261 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243910","-104.72815975","39.64992815","22281"," ","East"," ","Jarvis","Place"," ",""," ","22281 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243911","-104.72749622","39.64993241","22341"," ","East"," ","Jarvis","Place"," ",""," ","22341 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243912","-104.72796856","39.64995072","22301"," ","East"," ","Jarvis","Place"," ",""," ","22301 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243913","-104.72774083","39.64996734","22321"," ","East"," ","Jarvis","Place"," ",""," ","22321 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243914","-104.72822183","39.64718735","3823"," ","South"," ","Shawnee","Way"," ",""," ","3823 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243915","-104.72664751","39.64707488","22425"," ","East"," ","Lehigh","Place"," ",""," ","22425 East Lehigh Place ","Aurora Co","80018","Arapahoe"
"243916","-104.72637234","39.64705458","22445"," ","East"," ","Lehigh","Place"," ",""," ","22445 East Lehigh Place ","Aurora Co","80018","Arapahoe"
"243917","-104.72756844","39.64694553","3832"," ","South"," ","Shawnee","Way"," ",""," ","3832 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243918","-104.72591194","39.64465746","3972"," ","South"," ","Shawnee","Way"," ",""," ","3972 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243919","-104.72596419","39.64481303","3962"," ","South"," ","Shawnee","Way"," ",""," ","3962 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243920","-104.72633578","39.64421338","3993"," ","South"," ","Shawnee","Way"," ",""," ","3993 South Shawnee Way ","Aurora Co","80018","Arapahoe"
"243921","-104.72811135","39.6483411","22285"," ","East"," ","Kent","Place"," ",""," ","22285 East Kent Place ","Aurora Co","80018","Arapahoe"
"243922","-104.73459596","39.64958443","3643"," ","South"," ","Quatar","Way"," ",""," ","3643 South Quatar Way ","Aurora Co","80018","Arapahoe"
"243923","-104.7331204","39.64940182","21770"," ","East"," ","Jarvis","Place"," ",""," ","21770 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243924","-104.73360476","39.64965198","21769"," ","East"," ","Jarvis","Place"," ",""," ","21769 East Jarvis Place ","Aurora Co","80018","Arapahoe"
"243925","-104.73368295","39.65040125","21789"," ","East"," ","Jarvis","Place"," ",""," ","21789 East Jarvis Place "," ","80018","Arapahoe"
"243926","-104.7325643","39.65015772","3583"," ","South"," ","Rome","Way"," ",""," ","3583 South Rome Way "," ","80018","Arapahoe"
"243927","-104.73219402","39.6508053","3504"," ","South"," ","Quatar","Way"," ",""," ","3504 South Quatar Way "," ","80018","Arapahoe"
"243928","-104.73394652","39.65205302","3537"," ","South"," ","Picadilly","Court"," ",""," ","3537 South Picadilly Court ","Aurora Co"," ","Arapahoe"
"243929","-104.79789201","39.58398286","16326"," ","East"," ","Fremont","Avenue"," ","Unit","6","16326 East Fremont Avenue Unit 6","Aurora Co","80016","Arapahoe"
"243930","-104.79868904","39.58401118","16312"," ","East"," ","Fremont","Avenue"," ","Unit","6","16312 East Fremont Avenue Unit 6","Aurora Co","80016","Arapahoe"
"243931","-104.79840123","39.58377008","16320"," ","East"," ","Fremont","Avenue"," ","Unit","6","16320 East Fremont Avenue Unit 6","Aurora Co","80016","Arapahoe"
"243932","-104.79843941","39.58380196","16320"," ","East"," ","Fremont","Avenue"," ","Unit","5","16320 East Fremont Avenue Unit 5","Aurora Co","80016","Arapahoe"
"243933","-104.79831665","39.58383072","16320"," ","East"," ","Fremont","Avenue"," ","Unit","12","16320 East Fremont Avenue Unit 12","Aurora Co","80016","Arapahoe"
"243934","-104.79847759","39.58383385","16320"," ","East"," ","Fremont","Avenue"," ","Unit","4","16320 East Fremont Avenue Unit 4","Aurora Co","80016","Arapahoe"
"243935","-104.79835483","39.58386261","16320"," ","East"," ","Fremont","Avenue"," ","Unit","11","16320 East Fremont Avenue Unit 11","Aurora Co","80016","Arapahoe"
"243936","-104.79851578","39.58386574","16320"," ","East"," ","Fremont","Avenue"," ","Unit","3","16320 East Fremont Avenue Unit 3","Aurora Co","80016","Arapahoe"
"243937","-104.79839301","39.58389449","16320"," ","East"," ","Fremont","Avenue"," ","Unit","10","16320 East Fremont Avenue Unit 10","Aurora Co","80016","Arapahoe"
"243938","-104.79855396","39.58389762","16320"," ","East"," ","Fremont","Avenue"," ","Unit","2","16320 East Fremont Avenue Unit 2","Aurora Co","80016","Arapahoe"
"243939","-104.79843119","39.58392638","16320"," ","East"," ","Fremont","Avenue"," ","Unit","9","16320 East Fremont Avenue Unit 9","Aurora Co","80016","Arapahoe"
"243940","-104.79859214","39.58392951","16320"," ","East"," ","Fremont","Avenue"," ","Unit","1","16320 East Fremont Avenue Unit 1","Aurora Co","80016","Arapahoe"
"243941","-104.79750589","39.58393648","16332"," ","East"," ","Fremont","Avenue"," ","Unit","6","16332 East Fremont Avenue Unit 6","Aurora Co","80016","Arapahoe"
"243942","-104.79846937","39.58395827","16320"," ","East"," ","Fremont","Avenue"," ","Unit","8","16320 East Fremont Avenue Unit 8","Aurora Co","80016","Arapahoe"
