"1460081","-105.02938117","40.51069872","5439","","","","Rabbit","Creek","",""," ","5439 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460082","-105.16153856","40.45372836","6065","","","","Soaring Eagle","Pass","",""," ","6065 Soaring Eagle Pass ","Loveland","80538","Larimer"
"1460083","-105.16714768","40.45469768","6097","","","","Soaring Eagle","Pass","",""," ","6097 Soaring Eagle Pass ","Loveland","80538","Larimer"
"1460084","-105.54183587","40.27318752","","","","","","","",""," "," "," "," ","Larimer"
"1460085","-105.13108554","40.7674466","","","","","","","",""," "," "," "," ","Larimer"
"1460086","-105.13439448","40.74196325","","","","","","","",""," "," "," "," ","Larimer"
"1460087","-104.97679323","40.55273415","2552","","","","Vista Del Sol","","",""," ","2552 Vista Del Sol ","Fort Collins","80525","Larimer"
"1460088","-104.97527072","40.55251776","5443","","","","Vista Del Sol","","",""," ","5443 Vista Del Sol ","Fort Collins","80525","Larimer"
"1460089","-104.97518363","40.55270336","5442","","","","Vista Del Sol","","",""," ","5442 Vista Del Sol ","Fort Collins","80525","Larimer"
"1460090","-104.97575604","40.55351185","5438","","","","Vista Del Sol","","",""," ","5438 Vista Del Sol ","Fort Collins","80525","Larimer"
"1460091","-105.01471706","40.5027744","","","","","","","",""," "," "," "," ","Larimer"
"1460092","-105.19185069","40.39775644","7948","","","","Big","Valley","",""," ","7948 Big Valley ","Loveland","80537","Larimer"
"1460093","-105.19180282","40.39879008","7947","","","","Big","Valley","",""," ","7947 Big Valley ","Loveland","80537","Larimer"
"1460094","-105.19081575","40.39777665","7876","","","","Big","Valley","",""," ","7876 Big Valley ","Loveland","80537","Larimer"
"1460095","-105.49676581","40.38808584","","","","","","","",""," "," "," "," ","Larimer"
"1460096","-105.02610087","40.51105937","2763","","","","Saddle","Creek","",""," ","2763 Saddle Creek ","Fort Collins","80528","Larimer"
"1460097","-105.02589228","40.51106034","2803","","","","Saddle","Creek","",""," ","2803 Saddle Creek ","Fort Collins","80528","Larimer"
"1460098","-105.02568369","40.51106131","2809","","","","Saddle","Creek","",""," ","2809 Saddle Creek ","Fort Collins","80528","Larimer"
"1460099","-105.0254751","40.51106227","2815","","","","Saddle","Creek","",""," ","2815 Saddle Creek ","Fort Collins","80528","Larimer"
"1460100","-105.01150246","40.69634544","3550","","","","Revere","Court","East",""," ","3550 Revere Court East ","Wellington","80549","Larimer"
"1460101","-105.01123133","40.69635014","3540","","","","Revere","Court","East",""," ","3540 Revere Court East ","Wellington","80549","Larimer"
"1460102","-105.01096032","40.69635512","3530","","","","Revere","Court","East",""," ","3530 Revere Court East ","Wellington","80549","Larimer"
"1460103","-105.01068075","40.69635975","3520","","","","Revere","Court","East",""," ","3520 Revere Court East ","Wellington","80549","Larimer"
