680040,031-002955-364391,NULL,-104.99877831,39.75931709,2955,NULL,North,NULL,Inca,Street,NULL,Unit,3C,2955 North Inca Street Unit 3C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C401653FDEB3F5AC05015364A31E14340
680041,031-002955-364392,NULL,-104.99874579,39.75944278,2955,NULL,North,NULL,Inca,Street,NULL,Unit,3E,2955 North Inca Street Unit 3E,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0054773EB3F5AC0B0AB596C35E14340
680042,031-002955-364393,NULL,-104.99874106,39.75947321,2955,NULL,North,NULL,Inca,Street,NULL,Unit,3F,2955 North Inca Street Unit 3F,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CDE7463EB3F5AC028BA846936E14340
680043,031-002955-364394,NULL,-104.99885647,39.75947433,2955,NULL,North,NULL,Inca,Street,NULL,Unit,3H,2955 North Inca Street Unit 3H,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB816D940ED3F5AC0B841966D36E14340
680044,031-002955-364395,NULL,-104.99881464,39.75934870,2955,NULL,North,NULL,Inca,Street,NULL,Unit,3J,2955 North Inca Street Unit 3J,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74888491EC3F5AC0B89CCE5F32E14340
680045,031-005830-364396,NULL,-104.76461167,39.80218031,5830,NULL,North,NULL,Ceylon,Street,NULL,Unit,119,5830 North Ceylon Street Unit 119,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE8F2C763EF305AC010147BDFADE64340
680046,031-005830-364397,NULL,-104.76461167,39.80218031,5830,NULL,North,NULL,Ceylon,Street,NULL,Unit,118,5830 North Ceylon Street Unit 118,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE8F2C763EF305AC010147BDFADE64340
680047,031-003555-364398,NULL,-105.03377641,39.70059431,3555,NULL,West,NULL,Kentucky,Avenue,NULL,NULL,NULL,3555 West Kentucky Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE481C76B29425AC070000D0EADD94340
680048,031-000734-364399,NULL,-105.03905208,39.72897239,734,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,734 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C046615CE7F425AC0D8F429FF4EDD4340
680049,031-000608-364400,NULL,-105.04808137,39.72623619,608,NULL,North,NULL,Wolff,Street,NULL,NULL,NULL,608 North Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBCBB04C313435AC07898C349F5DC4340
680050,031-000606-364401,NULL,-105.04814843,39.72623562,606,NULL,North,NULL,Wolff,Street,NULL,NULL,NULL,606 North Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8B253DE14435AC038CBEF4BF5DC4340
680051,031-000604-364402,NULL,-105.04824037,39.72623597,604,NULL,North,NULL,Wolff,Street,NULL,NULL,NULL,604 North Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C06076216435AC08826EA4EF5DC4340
680052,031-000507-364403,NULL,-104.98641061,39.72474358,507,NULL,North,NULL,Lincoln,Street,NULL,NULL,NULL,507 North Lincoln Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8C5C3E5F213F5AC0B0AAE16CC4DC4340
680053,031-000505-364404,NULL,-104.98641476,39.72459824,505,NULL,North,NULL,Lincoln,Street,NULL,NULL,NULL,505 North Lincoln Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7C0C9F72213F5AC0680A86A8BFDC4340
680054,031-004624-364405,NULL,-105.04701829,39.73276574,4624,NULL,West,NULL,10Th,Avenue,NULL,NULL,NULL,4624 West 10Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6C59795A02435AC0E0A37640CBDD4340
680055,031-004621-364406,NULL,-105.04671002,39.73137121,4621,NULL,West,NULL,9Th,Avenue,NULL,NULL,NULL,4621 West 9Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB092F150FD425AC070E7D89A9DDD4340
680056,031-000915-364407,NULL,-105.04672368,39.73155847,915,NULL,North,NULL,Vrain,Street,NULL,NULL,NULL,915 North Vrain Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA4528887FD425AC0C8C935B9A3DD4340
680057,031-000921-364408,NULL,-105.04672090,39.73166366,921,NULL,North,NULL,Vrain,Street,NULL,NULL,NULL,921 North Vrain Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFC77CB75FD425AC038EC2C24A7DD4340
680058,031-000928-364409,NULL,-105.04843634,39.73177591,928,NULL,North,NULL,Wolff,Street,NULL,NULL,NULL,928 North Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA0B9AE9519435AC0D03DB3DDAADD4340
680059,031-002705-364410,NULL,-105.02070946,39.74025168,2705,NULL,West,NULL,Colfax,Avenue,NULL,NULL,NULL,2705 West Colfax Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C00CCCB4D53415AC060342A91C0DE4340
680060,031-003142-364411,NULL,-105.02790914,39.74503008,3142,NULL,West,NULL,18Th,Avenue,NULL,NULL,NULL,3142 West 18Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94B49D47C9415AC000F456255DDF4340
680061,031-002197-364412,NULL,-104.98869556,39.75345739,2197,NULL,NULL,NULL,Arapahoe,Street,NULL,NULL,NULL,2197 Arapahoe Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC8779C6463F5AC07076474071E04340
680062,031-001914-364413,NULL,-104.90783470,39.74668215,1914,NULL,North,NULL,Oneida,Street,NULL,NULL,NULL,1914 North Oneida Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CACD8DEF5193A5AC02836EA5193DF4340
680063,031-000518-364414,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1500,518 17Th Street Unit 1500,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680064,031-000518-364415,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1350,518 17Th Street Unit 1350,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680065,031-000518-364416,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1360,518 17Th Street Unit 1360,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680066,031-000518-364417,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1370,518 17Th Street Unit 1370,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680067,031-000518-364418,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1390,518 17Th Street Unit 1390,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
