"1591058","-105.09580114","40.32970873","2181","","","","Nicholson","","",""," ","2181 Nicholson ","Berthoud","80513","Larimer"
"1591059","-105.00397125","40.51801191","3926","","","","Precision","","","Unit","7C","3926 Precision Unit 7C","Fort Collins","80528","Larimer"
"1591060","-105.00389981","40.51801086","3926","","","","Precision","","","Unit","7D","3926 Precision Unit 7D","Fort Collins","80528","Larimer"
"1591061","-105.00381071","40.51801645","3926","","","","Precision","","","Unit","7E","3926 Precision Unit 7E","Fort Collins","80528","Larimer"
"1591062","-105.08542478","40.30242056","803","","","","Evening Breeze","","","Unit","39","803 Evening Breeze Unit 39","Berthoud","80513","Larimer"
"1591063","-105.08529553","40.30242233","801","","","","Evening Breeze","","","Unit","40","801 Evening Breeze Unit 40","Berthoud","80513","Larimer"
"1591064","-105.0544323","40.39474789","315-325","","","","Boise","","",""," ","315-325 Boise ","Loveland"," ","Larimer"
"1591065","-105.05442972","40.39495643","335-345","","","","Boise","","",""," ","335-345 Boise ","Loveland"," ","Larimer"
"1591066","-105.08528306","40.30296992","800","","","","Gentlewind","","",""," ","800 Gentlewind ","Berthoud","80513","Larimer"
"1591067","-105.08535783","40.30296928","802","","","","Gentlewind","","",""," ","802 Gentlewind ","Berthoud","80513","Larimer"
"1591068","-105.08546503","40.30296857","804","","","","Gentlewind","","",""," ","804 Gentlewind ","Berthoud","80513","Larimer"
"1591069","-105.01007891","40.41214995","4642","","","","Hahns Peak","","","Unit","101","4642 Hahns Peak Unit 101","Loveland","80538","Larimer"
"1591070","-105.00998844","40.41205249","4642","","","","Hahns Peak","","","Unit","102","4642 Hahns Peak Unit 102","Loveland","80538","Larimer"
"1591071","-105.01007891","40.41214995","4642","","","","Hahns Peak","","","Unit","201","4642 Hahns Peak Unit 201","Loveland","80538","Larimer"
"1591072","-105.02555269","40.49812968","6320","","","","Meadow Grass","","",""," ","6320 Meadow Grass ","Fort Collins","80528","Larimer"
"1591073","-105.02540547","40.49788544","6326","","","","Meadow Grass","","",""," ","6326 Meadow Grass ","Fort Collins","80528","Larimer"
"1591074","-105.14380124","40.40139597","4852","","","","Meadow","Ridge","",""," ","4852 Meadow Ridge ","Loveland","80537","Larimer"
"1591075","-105.14385276","40.40160013","4858","","","","Meadow","Ridge","",""," ","4858 Meadow Ridge ","Loveland","80537","Larimer"
"1591076","-105.14387497","40.40186994","4864","","","","Meadow","Ridge","",""," ","4864 Meadow Ridge ","Loveland","80537","Larimer"
"1591077","-105.09385862","40.33042383","1208","","","","Tipton","","",""," ","1208 Tipton ","Berthoud","80513","Larimer"
"1591078","-105.09368067","40.33023853","2215","","","","Cadman","","",""," ","2215 Cadman ","Berthoud","80513","Larimer"
"1591079","-105.09367365","40.32998087","2200","","","","Cadman","","",""," ","2200 Cadman ","Berthoud","80513","Larimer"
"1591080","-105.09367454","40.32981531","2196","","","","Cadman","","",""," ","2196 Cadman ","Berthoud","80513","Larimer"
"1591081","-105.09368162","40.32966174","2188","","","","Cadman","","",""," ","2188 Cadman ","Berthoud","80513","Larimer"
"1591082","-105.09368826","40.32951006","2172","","","","Cadman","","",""," ","2172 Cadman ","Berthoud","80513","Larimer"
"1591083","-105.09368818","40.3293584","2164","","","","Cadman","","",""," ","2164 Cadman ","Berthoud","80513","Larimer"
"1591084","-105.09368811","40.32920674","2158","","","","Cadman","","",""," ","2158 Cadman ","Berthoud","80513","Larimer"
"1591085","-104.97549642","40.57073553","5550","","","","Teeling","","",""," ","5550 Teeling ","Timnath","80525","Larimer"
"1591086","-104.97526044","40.57076631","5570","","","","Teeling","","",""," ","5570 Teeling ","Timnath","80525","Larimer"
"1591087","-104.97537919","40.57115698","5541","","","","Tullamore","","",""," ","5541 Tullamore ","Timnath","80525","Larimer"
"1591088","-104.97563817","40.57111355","5521","","","","Tullamore","","",""," ","5521 Tullamore ","Timnath","80525","Larimer"
"1591089","-104.97597092","40.57105696","5501","","","","Tullamore","","",""," ","5501 Tullamore ","Timnath","80525","Larimer"
"1591090","-104.97627112","40.57110672","5481","","","","Tullamore","","",""," ","5481 Tullamore ","Timnath","80525","Larimer"
"1591091","-104.97629958","40.57155436","5480","","","","Tullamore","","",""," ","5480 Tullamore ","Timnath","80525","Larimer"
"1591092","-104.97608122","40.57167974","5500","","","","Tullamore","","",""," ","5500 Tullamore ","Timnath","80525","Larimer"
"1591093","-104.97574799","40.57168192","5520","","","","Tullamore","","",""," ","5520 Tullamore ","Timnath","80525","Larimer"
"1591094","-105.08130645","40.37466329","1756","","","","Valency","","",""," ","1756 Valency ","Loveland","80537","Larimer"
"1591095","-105.06471236","40.39880056","913","","","","7Th","","",""," ","913 7Th ","Loveland","80537","Larimer"
"1591096","-105.03560476","40.5506862","2727","","","","Iowa","","","Unit","101","2727 Iowa Unit 101","Fort Collins","80525","Larimer"
"1591097","-105.03575328","40.55069049","2727","","","","Iowa","","","Unit","102","2727 Iowa Unit 102","Fort Collins","80525","Larimer"
"1591098","-105.09556911","40.58741757","1046","","","","Mountain","","",""," ","1046 Mountain ","Fort Collins","80521","Larimer"
"1591099","-105.09548231","40.58744481","1042","","","","Mountain","","",""," ","1042 Mountain ","Fort Collins","80521","Larimer"
"1591100","-105.09541775","40.58744485","1038","","","","Mountain","","",""," ","1038 Mountain ","Fort Collins","80521","Larimer"
"1591101","-105.09535297","40.58744489","1034","","","","Mountain","","",""," ","1034 Mountain ","Fort Collins","80521","Larimer"
"1591102","-105.09528809","40.58744493","1030","","","","Mountain","","",""," ","1030 Mountain ","Fort Collins","80521","Larimer"
"1591103","-105.09522332","40.58744497","1026","","","","Mountain","","",""," ","1026 Mountain ","Fort Collins","80521","Larimer"
"1591104","-105.09515535","40.58749523","1022","","","","Mountain","","",""," ","1022 Mountain ","Fort Collins","80521","Larimer"
"1591105","-105.09515418","40.58771098","102","","","","Shields","","",""," ","102 Shields ","Fort Collins","80521","Larimer"
"1591106","-105.0951541","40.58774392","104","","","","Shields","","",""," ","104 Shields ","Fort Collins","80521","Larimer"
"1591107","-105.09515402","40.58777701","106","","","","Shields","","",""," ","106 Shields ","Fort Collins","80521","Larimer"
"1591108","-105.04279094","40.55470411","2363","","","","Adobe","","",""," ","2363 Adobe ","Fort Collins","80525","Larimer"
"1591109","-105.04279176","40.55456412","2403","","","","Adobe","","",""," ","2403 Adobe ","Fort Collins","80525","Larimer"
"1591110","-105.04279258","40.55442413","2409","","","","Adobe","","",""," ","2409 Adobe ","Fort Collins","80525","Larimer"
"1591111","-105.04279346","40.55427316","2415","","","","Adobe","","",""," ","2415 Adobe ","Fort Collins","80525","Larimer"
"1591112","-105.04279433","40.55412219","2421","","","","Adobe","","",""," ","2421 Adobe ","Fort Collins","80525","Larimer"
"1591113","-105.04278928","40.55394287","2427","","","","Adobe","","",""," ","2427 Adobe ","Fort Collins","80525","Larimer"
"1591114","-105.04275238","40.55377016","2433","","","","Adobe","","",""," ","2433 Adobe ","Fort Collins","80525","Larimer"
"1591115","-105.04258411","40.55369706","2439","","","","Adobe","","",""," ","2439 Adobe ","Fort Collins","80525","Larimer"
"1591116","-105.04230888","40.55369309","2445","","","","Adobe","","",""," ","2445 Adobe ","Fort Collins","80525","Larimer"
"1591117","-105.04213139","40.55372126","2438","","","","Adobe","","",""," ","2438 Adobe ","Fort Collins","80525","Larimer"
"1591118","-105.04198519","40.55399731","2432","","","","Adobe","","",""," ","2432 Adobe ","Fort Collins","80525","Larimer"
"1591119","-105.02252584","40.50007285","6209","","","","Swainsons Hawk","","",""," ","6209 Swainsons Hawk ","Fort Collins","80528","Larimer"
"1591120","-105.02265205","40.49980945","6215","","","","Swainsons Hawk","","",""," ","6215 Swainsons Hawk ","Fort Collins","80528","Larimer"
"1591121","-105.02247918","40.49948659","6214","","","","Swainsons Hawk","","",""," ","6214 Swainsons Hawk ","Fort Collins","80528","Larimer"
"1591122","-105.0219622","40.4994785","6208","","","","Swainsons Hawk","","",""," ","6208 Swainsons Hawk ","Fort Collins","80528","Larimer"
"1591123","-105.02173598","40.49970144","6202","","","","Swainsons Hawk","","",""," ","6202 Swainsons Hawk ","Fort Collins","80528","Larimer"
"1591124","-105.13315069","40.55471639","2444","","","","Ridge Top","","","Unit","4","2444 Ridge Top Unit 4","Fort Collins","80526","Larimer"
"1591125","-105.13235674","40.55457484","2450","","","","Crest Top","","","Unit","3","2450 Crest Top Unit 3","Fort Collins","80526","Larimer"
"1591126","-105.13235658","40.5546302","2450","","","","Crest Top","","","Unit","2","2450 Crest Top Unit 2","Fort Collins","80526","Larimer"
"1591127","-105.13235642","40.55469106","2450","","","","Crest Top","","","Unit","1","2450 Crest Top Unit 1","Fort Collins","80526","Larimer"
"1591128","-105.13272686","40.55469901","2451","","","","Crest Top","","","Unit","1","2451 Crest Top Unit 1","Fort Collins","80526","Larimer"
"1591129","-105.13272685","40.55463536","2451","","","","Crest Top","","","Unit","2","2451 Crest Top Unit 2","Fort Collins","80526","Larimer"
"1591130","-105.13272684","40.55457451","2451","","","","Crest Top","","","Unit","3","2451 Crest Top Unit 3","Fort Collins","80526","Larimer"
"1591131","-105.13272684","40.55451365","2451","","","","Crest Top","","","Unit","4","2451 Crest Top Unit 4","Fort Collins","80526","Larimer"
"1591132","-105.13272683","40.55444999","2451","","","","Crest Top","","","Unit","5","2451 Crest Top Unit 5","Fort Collins","80526","Larimer"
"1591133","-105.13335151","40.55407715","3039","","","","Upland","","","Unit","4","3039 Upland Unit 4","Fort Collins","80526","Larimer"
"1591134","-105.13327671","40.55404907","3039","","","","Upland","","","Unit","3","3039 Upland Unit 3","Fort Collins","80526","Larimer"
"1591135","-105.13320513","40.55402218","3039","","","","Upland","","","Unit","2","3039 Upland Unit 2","Fort Collins","80526","Larimer"
"1591136","-105.13313036","40.55399408","3039","","","","Upland","","","Unit","1","3039 Upland Unit 1","Fort Collins","80526","Larimer"
"1591137","-105.13298411","40.55393386","3021","","","","Upland","","","Unit","7","3021 Upland Unit 7","Fort Collins","80526","Larimer"
"1591138","-105.01526671","40.59696905","3324","","","","Green Lake","","","Unit","1","3324 Green Lake Unit 1","Fort Collins","80524","Larimer"
"1591139","-105.01512692","40.59696651","3324","","","","Green Lake","","","Unit","2","3324 Green Lake Unit 2","Fort Collins","80524","Larimer"
"1591140","-105.01493944","40.59696312","3336","","","","Green Lake","","","Unit","1","3336 Green Lake Unit 1","Fort Collins","80524","Larimer"
"1591141","-105.01479965","40.59696058","3336","","","","Green Lake","","","Unit","2","3336 Green Lake Unit 2","Fort Collins","80524","Larimer"
"1591142","-105.01466436","40.59695813","3348","","","","Green Lake","","","Unit","1","3348 Green Lake Unit 1","Fort Collins","80524","Larimer"
"1591143","-105.01455681","40.59695618","3348","","","","Green Lake","","","Unit","2","3348 Green Lake Unit 2","Fort Collins","80524","Larimer"
"1591144","-105.01445402","40.59695431","3348","","","","Green Lake","","","Unit","3","3348 Green Lake Unit 3","Fort Collins","80524","Larimer"
"1591145","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","203","302 Meldrum Unit 203","Fort Collins","80521","Larimer"
"1591146","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","204","302 Meldrum Unit 204","Fort Collins","80521","Larimer"
"1591147","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","205","302 Meldrum Unit 205","Fort Collins","80521","Larimer"
"1591148","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","206","302 Meldrum Unit 206","Fort Collins","80521","Larimer"
"1591149","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","207","302 Meldrum Unit 207","Fort Collins","80521","Larimer"
"1591150","-105.08187717","40.59117993","302","","","","Meldrum","","","Unit","208","302 Meldrum Unit 208","Fort Collins","80521","Larimer"
"1591151","-105.00997394","40.4121949","4642","","","","Hahns Peak","","","Unit","202","4642 Hahns Peak Unit 202","Loveland","80538","Larimer"
"1591152","-105.00998844","40.41205249","4642","","","","Hahns Peak","","","Unit","203","4642 Hahns Peak Unit 203","Loveland","80538","Larimer"
"1591153","-105.00989445","40.41210243","4642","","","","Hahns Peak","","","Unit","204","4642 Hahns Peak Unit 204","Loveland","80538","Larimer"
"1591154","-105.01007891","40.41214995","4642","","","","Hahns Peak","","","Unit","301","4642 Hahns Peak Unit 301","Loveland","80538","Larimer"
"1591155","-105.00997394","40.4121949","4642","","","","Hahns Peak","","","Unit","302","4642 Hahns Peak Unit 302","Loveland","80538","Larimer"
"1591156","-105.00998844","40.41205249","4642","","","","Hahns Peak","","","Unit","303","4642 Hahns Peak Unit 303","Loveland","80538","Larimer"
"1591157","-105.00989445","40.41210243","4642","","","","Hahns Peak","","","Unit","304","4642 Hahns Peak Unit 304","Loveland","80538","Larimer"
"1591158","-105.08103711","40.58445177","231","","","","Howes","","",""," ","231 Howes ","Fort Collins","80521","Larimer"
"1591159","-104.98341982","40.46264664","6838","","","","Oaklawn","","",""," ","6838 Oaklawn ","Loveland","80538","Larimer"
"1591160","-104.98331499","40.46264595","6834","","","","Oaklawn","","",""," ","6834 Oaklawn ","Loveland","80538","Larimer"
"1591161","-104.98323593","40.4626454","6830","","","","Oaklawn","","",""," ","6830 Oaklawn ","Loveland","80538","Larimer"
"1591162","-104.98315687","40.46264485","6826","","","","Oaklawn","","",""," ","6826 Oaklawn ","Loveland","80538","Larimer"
"1591163","-104.98305216","40.46264413","6822","","","","Oaklawn","","",""," ","6822 Oaklawn ","Loveland","80538","Larimer"
"1591164","-104.98342497","40.46233673","6802","","","","Oaklawn","","",""," ","6802 Oaklawn ","Loveland","80538","Larimer"
"1591165","-104.98332168","40.46233602","6806","","","","Oaklawn","","",""," ","6806 Oaklawn ","Loveland","80538","Larimer"
"1591166","-104.98324262","40.46233547","6810","","","","Oaklawn","","",""," ","6810 Oaklawn ","Loveland","80538","Larimer"
"1591167","-104.98316356","40.46233493","6814","","","","Oaklawn","","",""," ","6814 Oaklawn ","Loveland","80538","Larimer"
"1591168","-104.98305737","40.46233419","6818","","","","Oaklawn","","",""," ","6818 Oaklawn ","Loveland","80538","Larimer"
"1591169","-104.98343021","40.4617303","6738","","","","Oaklawn","","",""," ","6738 Oaklawn ","Loveland","80538","Larimer"
"1591170","-104.98332491","40.4617296","6734","","","","Oaklawn","","",""," ","6734 Oaklawn ","Loveland","80538","Larimer"
"1591171","-104.98324586","40.46172905","6730","","","","Oaklawn","","",""," ","6730 Oaklawn ","Loveland","80538","Larimer"
"1591172","-104.9831668","40.4617285","6726","","","","Oaklawn","","",""," ","6726 Oaklawn ","Loveland","80538","Larimer"
"1591173","-104.97201342","40.51888592","5760","","","","Jedidiah","","",""," ","5760 Jedidiah ","Timnath","80547","Larimer"
"1591174","-104.97215727","40.51888789","5748","","","","Jedidiah","","",""," ","5748 Jedidiah ","Timnath","80547","Larimer"
"1591175","-104.97230112","40.51888985","5736","","","","Jedidiah","","",""," ","5736 Jedidiah ","Timnath","80547","Larimer"
"1591176","-104.97244497","40.51889182","5724","","","","Jedidiah","","",""," ","5724 Jedidiah ","Timnath","80547","Larimer"
"1591177","-104.97258882","40.51889378","5712","","","","Jedidiah","","",""," ","5712 Jedidiah ","Timnath","80547","Larimer"
"1591178","-104.97275259","40.51889595","5700","","","","Jedidiah","","",""," ","5700 Jedidiah ","Timnath","80547","Larimer"
"1591179","-104.97441476","40.51848551","5601","","","","Jedidiah","","",""," ","5601 Jedidiah ","Timnath","80547","Larimer"
"1591180","-104.97421698","40.51848092","5617","","","","Jedidiah","","",""," ","5617 Jedidiah ","Timnath","80547","Larimer"
"1591181","-105.03588614","40.55069067","2727","","","","Iowa","","","Unit","103","2727 Iowa Unit 103","Fort Collins","80525","Larimer"
"1591182","-105.03603411","40.55068645","2727","","","","Iowa","","","Unit","104","2727 Iowa Unit 104","Fort Collins","80525","Larimer"
"1591183","-105.03560476","40.5506862","2727","","","","Iowa","","","Unit","201","2727 Iowa Unit 201","Fort Collins","80525","Larimer"
"1591184","-105.0978987","40.33115607","1453","","","","Waterman","","",""," ","1453 Waterman ","Berthoud","80513","Larimer"
"1591185","-105.09771302","40.33112189","1441","","","","Waterman","","",""," ","1441 Waterman ","Berthoud","80513","Larimer"
"1591186","-105.09749386","40.33107887","1433","","","","Waterman","","",""," ","1433 Waterman ","Berthoud","80513","Larimer"
"1591187","-105.09719194","40.33154682","2360","","","","Likens","","",""," ","2360 Likens ","Berthoud","80513","Larimer"
"1591188","-105.09717678","40.33177324","2372","","","","Likens","","",""," ","2372 Likens ","Berthoud","80513","Larimer"
"1591189","-105.09717688","40.33195853","2384","","","","Likens","","",""," ","2384 Likens ","Berthoud","80513","Larimer"
"1591190","-105.09717698","40.33214382","2398","","","","Likens","","",""," ","2398 Likens ","Berthoud","80513","Larimer"
"1591191","-105.09717708","40.33232912","2410","","","","Likens","","",""," ","2410 Likens ","Berthoud","80513","Larimer"
"1591192","-105.09717718","40.33251441","2422","","","","Likens","","",""," ","2422 Likens ","Berthoud","80513","Larimer"
"1591193","-105.09717728","40.33270073","2446","","","","Likens","","",""," ","2446 Likens ","Berthoud","80513","Larimer"
"1591194","-105.09717731","40.33289734","2450","","","","Likens","","",""," ","2450 Likens ","Berthoud","80513","Larimer"
"1591195","-105.09054742","40.55665919","712","","","","Centre","","",""," ","712 Centre ","Fort Collins","80526","Larimer"
"1591196","-105.09057228","40.55630806","718","","","","Centre","","",""," ","718 Centre ","Fort Collins","80526","Larimer"
"1591197","-105.01566395","40.5804191","601","","","","Greenfields","","",""," ","601 Greenfields ","Fort Collins","80524","Larimer"
"1591198","-105.54864677","40.36559284","1420","","","","Bluebell","","",""," ","1420 Bluebell ","Estes Park","80517","Larimer"
"1591199","-105.54820845","40.36531999","845","","","","Columbine","","",""," ","845 Columbine ","Estes Park","80517","Larimer"
"1591200","-105.03379715","40.78640205","2200","","","","Antelope Racer","","",""," ","2200 Antelope Racer ","Wellington","80549","Larimer"
"1591201","-104.99772969","40.68538816","6875","","","","Lee","","","Unit","1","6875 Lee Unit 1","Wellington","80549","Larimer"
"1591202","-104.9977156","40.68543928","6875","","","","Lee","","","Unit","2","6875 Lee Unit 2","Wellington","80549","Larimer"
"1591203","-104.99765725","40.68545673","6875","","","","Lee","","","Unit","3","6875 Lee Unit 3","Wellington","80549","Larimer"
"1591204","-104.99771814","40.68553846","6875","","","","Lee","","","Unit","4","6875 Lee Unit 4","Wellington","80549","Larimer"
"1591205","-104.99765608","40.68561894","6875","","","","Lee","","","Unit","5","6875 Lee Unit 5","Wellington","80549","Larimer"
"1591206","-104.97195647","40.39941352","4394","","","","Lemon Grass","","",""," ","4394 Lemon Grass ","Johnstown","80534","Larimer"
"1591207","-104.97203599","40.39903907","4388","","","","Lemon Grass","","",""," ","4388 Lemon Grass ","Johnstown","80534","Larimer"
"1591208","-104.97204111","40.39873582","4372","","","","Lemon Grass","","",""," ","4372 Lemon Grass ","Johnstown","80534","Larimer"
"1591209","-104.97202519","40.39851623","4360","","","","Lemon Grass","","",""," ","4360 Lemon Grass ","Johnstown","80534","Larimer"
"1591210","-104.97200928","40.39829675","4348","","","","Lemon Grass","","",""," ","4348 Lemon Grass ","Johnstown","80534","Larimer"
"1591211","-105.037761","40.59183753","2138","","","","Saison","","",""," ","2138 Saison ","Fort Collins","80524","Larimer"
"1591212","-105.03761941","40.59183668","2144","","","","Saison","","",""," ","2144 Saison ","Fort Collins","80524","Larimer"
"1591213","-105.03732344","40.59218831","392","","","","Trappist","","",""," ","392 Trappist ","Fort Collins","80524","Larimer"
"1591214","-105.03732479","40.59205793","386","","","","Trappist","","",""," ","386 Trappist ","Fort Collins","80524","Larimer"
"1591215","-105.03732629","40.59191383","380","","","","Trappist","","",""," ","380 Trappist ","Fort Collins","80524","Larimer"
"1591216","-105.03732764","40.59178345","374","","","","Trappist","","",""," ","374 Trappist ","Fort Collins","80524","Larimer"
"1591217","-105.0266992","40.50409694","5944","","","","Fall Harvest","","",""," ","5944 Fall Harvest ","Fort Collins","80528","Larimer"
"1591218","-104.97119179","40.43690703","4285","","","","Greenfield","","",""," ","4285 Greenfield ","Windsor","80550","Larimer"
"1591219","-105.09673892","40.37634621","1625","","","","Taft","","",""," ","1625 Taft ","Loveland","80537","Larimer"
"1591220","-105.07657149","40.4914807","6740","","","","College","","",""," ","6740 College ","Fort Collins","80525","Larimer"
"1591221","-105.07560026","40.48925814","6815","","","","Debra","","",""," ","6815 Debra ","Fort Collins","80525","Larimer"
"1591222","-104.98289685","40.53532556","3721","","","Cr","5","","",""," ","3721 Cr 5 ","Timnath","80525","Larimer"
"1591223","-104.98525859","40.53540553","3721","","","","Watts","","",""," ","3721 Watts ","Timnath","80525","Larimer"
"1591224","-104.9478234","40.55310714","7024","","","","Lightning","","",""," ","7024 Lightning ","Timnath","80547","Larimer"
"1591225","-104.94743095","40.55306603","7040","","","","Lightning","","",""," ","7040 Lightning ","Timnath","80547","Larimer"
"1591226","-104.94714086","40.55304717","7056","","","","Lightning","","",""," ","7056 Lightning ","Timnath","80547","Larimer"
"1591227","-104.94719469","40.55362279","7051","","","","Stratus","","",""," ","7051 Stratus ","Timnath","80547","Larimer"
"1591228","-104.94754267","40.5535454","7035","","","","Stratus","","",""," ","7035 Stratus ","Timnath","80547","Larimer"
"1591229","-104.94786896","40.5535843","7019","","","","Stratus","","",""," ","7019 Stratus ","Timnath","80547","Larimer"
"1591230","-104.9479412","40.55396768","7018","","","","Stratus","","",""," ","7018 Stratus ","Timnath","80547","Larimer"
"1591231","-104.94773683","40.55413661","7034","","","","Stratus","","",""," ","7034 Stratus ","Timnath","80547","Larimer"
"1591232","-104.94739486","40.55419805","7050","","","","Stratus","","",""," ","7050 Stratus ","Timnath","80547","Larimer"
"1591233","-105.08490579","40.39851671","655","","","","Sheridan","","",""," ","655 Sheridan ","Loveland","80537","Larimer"
"1591234","-105.08515656","40.39851777","655","1/2","","","Sheridan","","",""," ","655 1/2 Sheridan ","Loveland","80538","Larimer"
"1591235","-105.02849025","40.50011432","6208","","","","Fall Harvest","","",""," ","6208 Fall Harvest ","Fort Collins","80528","Larimer"
"1591236","-105.02856026","40.49992058","6214","","","","Fall Harvest","","",""," ","6214 Fall Harvest ","Fort Collins","80528","Larimer"
"1591237","-105.02860884","40.4997279","6220","","","","Fall Harvest","","",""," ","6220 Fall Harvest ","Fort Collins","80528","Larimer"
"1591238","-104.97401919","40.51847822","5633","","","","Jedidiah","","",""," ","5633 Jedidiah ","Timnath","80547","Larimer"
"1591239","-104.97382139","40.51847552","5649","","","","Jedidiah","","",""," ","5649 Jedidiah ","Timnath","80547","Larimer"
"1591240","-105.00853904","40.41240589","4682","","","","Hahns Peak","","","Unit","208","4682 Hahns Peak Unit 208","Loveland","80538","Larimer"
"1591241","-105.00896284","40.4123148","4682","","","","Hahns Peak","","","Unit","301","4682 Hahns Peak Unit 301","Loveland","80538","Larimer"
"1591242","-105.00896716","40.41240775","4682","","","","Hahns Peak","","","Unit","302","4682 Hahns Peak Unit 302","Loveland","80538","Larimer"
"1591243","-104.97046137","40.51639806","5813","","","","Isabella","","",""," ","5813 Isabella ","Timnath","80547","Larimer"
"1591244","-104.97026356","40.51639928","5825","","","","Isabella","","",""," ","5825 Isabella ","Timnath","80547","Larimer"
"1591245","-104.97006575","40.5164005","5837","","","","Isabella","","",""," ","5837 Isabella ","Timnath","80547","Larimer"
"1591246","-104.96986794","40.51640172","5849","","","","Isabella","","",""," ","5849 Isabella ","Timnath","80547","Larimer"
"1591247","-104.96967012","40.51640295","5861","","","","Isabella","","",""," ","5861 Isabella ","Timnath","80547","Larimer"
"1591248","-104.96947231","40.51640417","5873","","","","Isabella","","",""," ","5873 Isabella ","Timnath","80547","Larimer"
"1591249","-104.9692745","40.51640539","5885","","","","Isabella","","",""," ","5885 Isabella ","Timnath","80547","Larimer"
"1591250","-104.96752861","40.51847895","4900","","","","Brule","","",""," ","4900 Brule ","Timnath","80547","Larimer"
"1591251","-104.9676238","40.51839626","4908","","","","Brule","","",""," ","4908 Brule ","Timnath","80547","Larimer"
"1591252","-104.96770182","40.51832439","4916","","","","Brule","","",""," ","4916 Brule ","Timnath","80547","Larimer"
"1591253","-104.96777984","40.51825252","4924","","","","Brule","","",""," ","4924 Brule ","Timnath","80547","Larimer"
"1591254","-104.96785785","40.51818065","4932","","","","Brule","","",""," ","4932 Brule ","Timnath","80547","Larimer"
"1591255","-104.96794722","40.5180929","4940","","","","Brule","","",""," ","4940 Brule ","Timnath","80547","Larimer"
"1591256","-105.01409934","40.59700226","751","","","","Greenfields","","","Unit","2","751 Greenfields Unit 2","Fort Collins","80524","Larimer"
"1591257","-105.01409281","40.59708077","751","","","","Greenfields","","","Unit","3","751 Greenfields Unit 3","Fort Collins","80524","Larimer"
"1591258","-105.01593079","40.59664461","744","","","","Wagon Trail","","","Unit","1","744 Wagon Trail Unit 1","Fort Collins","80524","Larimer"
"1591259","-105.01593408","40.59655135","744","","","","Wagon Trail","","","Unit","2","744 Wagon Trail Unit 2","Fort Collins","80524","Larimer"
"1591260","-105.01593625","40.59649052","744","","","","Wagon Trail","","","Unit","3","744 Wagon Trail Unit 3","Fort Collins","80524","Larimer"
"1591261","-105.01593832","40.59642969","744","","","","Wagon Trail","","","Unit","4","744 Wagon Trail Unit 4","Fort Collins","80524","Larimer"
"1591262","-105.01594085","40.59635114","744","","","","Wagon Trail","","","Unit","5","744 Wagon Trail Unit 5","Fort Collins","80524","Larimer"
"1591263","-105.01557758","40.59664271","3313","","","","Green Lake","","","Unit","3","3313 Green Lake Unit 3","Fort Collins","80524","Larimer"
"1591264","-105.01558037","40.59655318","3313","","","","Green Lake","","","Unit","2","3313 Green Lake Unit 2","Fort Collins","80524","Larimer"
"1591265","-105.01558288","40.59647257","3313","","","","Green Lake","","","Unit","1","3313 Green Lake Unit 1","Fort Collins","80524","Larimer"
"1591266","-105.01558601","40.59637219","3319","","","","Green Lake","","","Unit","2","3319 Green Lake Unit 2","Fort Collins","80524","Larimer"
"1591267","-104.99771356","40.6856364","6875","","","","Lee","","","Unit","6","6875 Lee Unit 6","Wellington","80549","Larimer"
"1591268","-104.99772637","40.68569937","6875","","","","Lee","","","Unit","7","6875 Lee Unit 7","Wellington","80549","Larimer"
"1591269","-105.07118458","40.81399488","15720","","","Cr","15","","",""," ","15720 Cr 15 ","Wellington","80549","Larimer"
"1591270","-105.13353836","40.55503748","2433","","","","Ridge Top","","","Unit","4","2433 Ridge Top Unit 4","Fort Collins","80526","Larimer"
"1591271","-105.13317454","40.55500392","2432","","","","Ridge Top","","","Unit","5","2432 Ridge Top Unit 5","Fort Collins","80526","Larimer"
"1591272","-105.1335366","40.55557994","2421","","","","Ridge Top","","","Unit","1","2421 Ridge Top Unit 1","Fort Collins","80526","Larimer"
"1591273","-105.13353667","40.55551903","2421","","","","Ridge Top","","","Unit","2","2421 Ridge Top Unit 2","Fort Collins","80526","Larimer"
"1591274","-105.13353676","40.55546366","2421","","","","Ridge Top","","","Unit","3","2421 Ridge Top Unit 3","Fort Collins","80526","Larimer"
"1591275","-105.13353684","40.5554083","2421","","","","Ridge Top","","","Unit","4","2421 Ridge Top Unit 4","Fort Collins","80526","Larimer"
"1591276","-105.13353693","40.55534739","2421","","","","Ridge Top","","","Unit","5","2421 Ridge Top Unit 5","Fort Collins","80526","Larimer"
"1591277","-105.13182374","40.55450681","2474","","","","Crown","View","",""," ","2474 Crown View ","Fort Collins","80526","Larimer"
"1591278","-105.13182412","40.55436956","2480","","","","Crown","View","",""," ","2480 Crown View ","Fort Collins","80526","Larimer"
"1591279","-105.1318245","40.55423231","2486","","","","Crown","View","",""," ","2486 Crown View ","Fort Collins","80526","Larimer"
"1591280","-105.13182493","40.55407897","2492","","","","Crown","View","",""," ","2492 Crown View ","Fort Collins","80526","Larimer"
