2290037,039-005433-536350,NULL,-104.73309501,38.78069759,5433, ,,,Barnstormers,Avenue,,,,5433 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CC4465607EB2E5AC0A01D06E6ED634340
2290038,039-005457-536351,NULL,-104.73372224,38.78056624,5457, ,,,Barnstormers,Avenue,,,,5457 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CF0FD1B4EF52E5AC0B0FD2B98E9634340
2290039,039-005345-536352,NULL,-104.73105975,38.78051736,5345, ,,,Barnstormers,Avenue,,,,5345 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA0A3D8AEC92E5AC088FD22FEE7634340
2290040,039-005465-536353,NULL,-104.73392234,38.78053108,5465, ,,,Barnstormers,Avenue,,,,5465 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA4066895F82E5AC048773A71E8634340
2290041,039-003487-536354,NULL,-104.73309770,38.78012044,3487, ,,,Tail Wind,Drive,,,,3487 Tail Wind Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C14CAA012EB2E5AC0A88492FCDA634340
2290042,039-005569-536355,NULL,-104.73639107,38.77972772,5569, ,,,Barnstormers,Avenue,,,,5569 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C7CE60508212F5AC068BD321ECE634340
2290043,039-003516-536356,NULL,-104.73254284,38.78002352,3516, ,,,Red Baron,Drive,,,,3516 Red Baron Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C7CE258FBE12E5AC030FE94CFD7634340
2290044,039-005498-536357,NULL,-104.73457352,38.78002987,5498, ,,,Barnstormers,Avenue,,,,5498 Barnstormers Avenue ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CB0DBA140032F5AC0D8C6CE04D8634340
2290045,039-003483-536358,NULL,-104.73375105,38.77906276,3483, ,,,Spitfire,Drive,,,,3483 Spitfire Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C34A4F4C6F52E5AC028921554B8634340
2290046,039-004877-536359,NULL,-104.73606693,38.77909875,4877, ,,,Daredevil,Drive,,,,4877 Daredevil Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C180178B81B2F5AC0A8A7FF81B9634340
2290047,039-004887-536360,NULL,-104.73586246,38.77903524,4887, ,,,Daredevil,Drive,,,,4887 Daredevil Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C94F0DA5E182F5AC0A086366DB7634340
