1700057,077-048751-171606,NULL,-108.14050676,39.16015403,48751, , , ,Cool Creek,Drive, ,NULL, ,48751 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE4650B10FE085BC0A04A5CED7F944340
1700058,077-010556-171607,NULL,-108.14055725,39.15996606,10556, , , ,Foxcross,Lane, ,NULL, ,10556 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C28C5D2E3FE085BC090D29CC479944340
1700059,077-048998-171608,NULL,-108.13928123,39.16051845,48998, , , ,Cool Creek,Drive, ,NULL, ,48998 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CBC18D4FBE9085BC058DF5EDE8B944340
1700060,077-048850-171609,NULL,-108.13984388,39.16057126,48850, , , ,Cool Creek,Drive, ,NULL, ,48850 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF401C233F3085BC0E07B5F998D944340
1700061,077-048830-171610,NULL,-108.13993734,39.16055624,48830, , , ,Cool Creek,Drive, ,NULL, ,48830 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C40D8C0BBF4085BC0C08A551B8D944340
1700062,077-048973-171611,NULL,-108.13990334,39.16003431,48973, , , ,Cool Creek,Drive, ,NULL, ,48973 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC866222DF4085BC058491E017C944340
1700063,077-010571-171612,NULL,-108.14143323,39.16028653,10571, , , ,Foxcross,Lane, ,NULL, ,10571 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF834F43D0D095BC0782BDE4484944340
1700064,077-002998-171613,NULL,-108.49696618,39.08108824,2998, , , ,Elm,Avenue, ,NULL, ,2998 Elm Avenue ,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C38A73D4BCE1F5BC0C02E8019618A4340
1700065,077-000327-171614,NULL,-108.35929074,39.11670490,327, ,North, ,Elberta,Avenue, ,NULL, ,327 North Elberta Avenue ,Palisade,81526,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C10CF9A9EFE165BC0803EA62FF08E4340
1700066,077-000450-171615,NULL,-108.35696246,39.11623081,450, , , ,Wine Valley,Road, ,NULL, ,450 Wine Valley Road ,Palisade,81526,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CDC9A0E79D8165BC0B84FBAA6E08E4340
1700067,077-000451-171616,NULL,-108.35950298,39.11585254,451, , , ,Wine Valley,Road, ,NULL, ,451 Wine Valley Road ,Palisade,81526,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C08C6CD1802175BC0B0A38241D48E4340
1700068,077-002673-171617,NULL,-108.55714353,39.10600533,2673, , , ,G,Road, ,NULL, ,2673 G Road ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC821563DA8235BC028122D95918D4340
1700069,077-000883-171618,NULL,-108.55641809,39.13299704,883, , , ,Spring Crossing, , ,NULL, ,883 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C9C15A25A9C235BC0F038110C06914340
1700070,077-000885-171619,NULL,-108.55629529,39.13318513,885, , , ,Spring Crossing, , ,NULL, ,885 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC08391579A235BC07089D4350C914340
1700071,077-000887-171620,NULL,-108.55613896,39.13331598,887, , , ,Spring Crossing, , ,NULL, ,887 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C9074DFC797235BC0F09F787F10914340
1700072,077-000889-171621,NULL,-108.55600096,39.13346115,889, , , ,Spring Crossing, , ,NULL, ,889 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C04B7098595235BC070D33E4115914340
