"1487244","-105.11081022","40.55761497","2236","","","","Dover","","",""," ","2236 Dover ","Fort Collins","80526","Larimer"
"1487245","-105.10724739","40.57395675","1625","","","","Elizabeth","","","Unit","A1","1625 Elizabeth Unit A1","Fort Collins","80521","Larimer"
"1487246","-105.10725793","40.57390245","1625","","","","Elizabeth","","","Unit","A2","1625 Elizabeth Unit A2","Fort Collins","80521","Larimer"
"1487247","-105.10729776","40.57385131","1625","","","","Elizabeth","","","Unit","A3","1625 Elizabeth Unit A3","Fort Collins","80521","Larimer"
"1487248","-105.10730849","40.57379723","1625","","","","Elizabeth","","","Unit","A4","1625 Elizabeth Unit A4","Fort Collins","80521","Larimer"
"1487249","-105.10745388","40.57366191","1625","","","","Elizabeth","","","Unit","B1","1625 Elizabeth Unit B1","Fort Collins","80521","Larimer"
"1487250","-105.10756913","40.57367372","1625","","","","Elizabeth","","","Unit","B2","1625 Elizabeth Unit B2","Fort Collins","80521","Larimer"
"1487251","-105.10745388","40.57366191","1625","","","","Elizabeth","","","Unit","B3","1625 Elizabeth Unit B3","Fort Collins","80521","Larimer"
"1487252","-105.10756913","40.57367372","1625","","","","Elizabeth","","","Unit","B4","1625 Elizabeth Unit B4","Fort Collins","80521","Larimer"
"1487253","-105.10775631","40.57379311","1625","","","","Elizabeth","","","Unit","C1","1625 Elizabeth Unit C1","Fort Collins","80521","Larimer"
"1487254","-105.1077403","40.57388081","1625","","","","Elizabeth","","","Unit","C2","1625 Elizabeth Unit C2","Fort Collins","80521","Larimer"
"1487255","-105.10775631","40.57379311","1625","","","","Elizabeth","","","Unit","C3","1625 Elizabeth Unit C3","Fort Collins","80521","Larimer"
"1487256","-105.1077403","40.57388081","1625","","","","Elizabeth","","","Unit","C4","1625 Elizabeth Unit C4","Fort Collins","80521","Larimer"
"1487257","-105.10775631","40.57379311","1625","","","","Elizabeth","","","Unit","C5","1625 Elizabeth Unit C5","Fort Collins","80521","Larimer"
"1487258","-105.1077403","40.57388081","1625","","","","Elizabeth","","","Unit","C6","1625 Elizabeth Unit C6","Fort Collins","80521","Larimer"
"1487259","-105.1096866","40.55391007","1808","","","","Yorktown","","",""," ","1808 Yorktown ","Fort Collins","80526","Larimer"
"1487260","-105.10997449","40.55391184","1812","","","","Yorktown","","",""," ","1812 Yorktown ","Fort Collins","80526","Larimer"
"1487261","-105.1102873","40.55398217","1816","","","","Yorktown","","",""," ","1816 Yorktown ","Fort Collins","80526","Larimer"
"1487262","-105.07233444","40.56461043","324","","","","Alpert","","",""," ","324 Alpert ","Fort Collins","80525","Larimer"
"1487263","-105.07373623","40.56492026","1704","","","","Mathews","","",""," ","1704 Mathews ","Fort Collins","80525","Larimer"
