800027,031-000440-484378,NULL,-105.00119814,39.70879168,440,NULL,South,NULL,Lipan,Street,NULL,NULL,NULL,440 South Lipan Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC8DF29E13405AC008D986B2B9DA4340
800028,031-013085-484379,NULL,-104.83598386,39.78558744,13085,NULL,East,NULL,Elgin,Drive,NULL,NULL,NULL,13085 East Elgin Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9C276BC280355AC0F0C419218EE44340
800029,031-000220-484380,NULL,-104.93243405,39.71981842,220,NULL,North,NULL,Dexter,Street,NULL,NULL,NULL,220 North Dexter Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30AEDEFFAC3B5AC0302F8A0223DC4340
800030,031-013300-484381,NULL,-104.83607309,39.78593385,13300,NULL,East,NULL,Andrews,Drive,NULL,NULL,NULL,13300 East Andrews Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8494B33882355AC06066EE7A99E44340
800031,031-003901-484382,NULL,-104.99501484,39.77064004,3901,NULL,North,NULL,Fox,Street,NULL,NULL,NULL,3901 North Fox Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4CAD2956AE3F5AC0B83E095FA4E24340
800032,031-002975-484383,NULL,-105.02834963,39.76005659,2975,NULL,North,NULL,Hooker,Street,NULL,NULL,NULL,2975 North Hooker Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC4FBF07AD0415AC0F0DFCE8849E14340
800033,031-002213-484384,NULL,-105.03612193,39.67667486,2213,NULL,South,NULL,Meade,Street,NULL,NULL,NULL,2213 South Meade Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC395ED24F425AC0602829489DD64340
800034,031-002232-484385,NULL,-104.96189603,39.75013296,2232,NULL,North,NULL,Vine,Street,NULL,NULL,NULL,2232 North Vine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE4E55FB48F3D5AC04847575B04E04340
800035,031-003901-484386,NULL,-104.94159344,39.66092176,3901,NULL,East,NULL,Dartmouth,Avenue,NULL,NULL,NULL,3901 East Dartmouth Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C476516433C5AC06820001F99D44340
800036,031-001950-484387,NULL,-104.90075831,39.74657890,1950,NULL,North,NULL,Roslyn,Street,NULL,NULL,NULL,1950 North Roslyn Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C54B02D06A6395AC020B1BBE58FDF4340
800037,031-000703-484388,NULL,-104.98545309,39.70374972,703,NULL,South,NULL,Sherman,Street,NULL,NULL,NULL,703 South Sherman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C07D2A9113F5AC0D8218A7814DA4340
800038,031-003382-484389,NULL,-104.92526670,39.65479615,3382,NULL,South,NULL,Glencoe,Street,NULL,NULL,NULL,3382 South Glencoe Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1812D191373B5AC048573F5CD0D34340
800039,031-004433-484390,NULL,-105.04544358,39.77719643,4433,NULL,North,NULL,Utica,Street,NULL,NULL,NULL,4433 North Utica Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC542E8CE8425AC040AD212C7BE34340
800040,031-000752-484391,NULL,-105.04132432,39.72923748,752,NULL,North,NULL,Raleigh,Street,NULL,NULL,NULL,752 North Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC2CC90EA5425AC0584062A757DD4340
800041,031-004682-484392,NULL,-105.10419358,39.63173282,4682,NULL,South,NULL,Hoyt,Street,NULL,NULL,NULL,4682 South Hoyt Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C08DC8F1BAB465AC020B5FA9EDCD04340
800042,031-000369-484393,NULL,-105.01840745,39.70988775,369,NULL,South,NULL,Bryant,Street,NULL,NULL,NULL,369 South Bryant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48DD6F962D415AC0E855139ADDDA4340
800043,031-001421-484394,NULL,-105.00429940,39.69083987,1421,NULL,South,NULL,Navajo,Street,NULL,NULL,NULL,1421 South Navajo Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9CE4017146405AC0A881E0706DD84340
800044,031-001110-484395,NULL,-104.94736895,39.69628264,1110,NULL,South,NULL,Cook,Street,NULL,NULL,NULL,1110 South Cook Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18275DB1A13C5AC0D07D1BCA1FD94340
800045,031-004600-484396,NULL,-104.93448951,39.78279647,4600,NULL,East,NULL,48Th,Avenue,NULL,NULL,NULL,4600 East 48Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48C113ADCE3B5AC04098B4AC32E44340
800046,031-005121-484397,NULL,-104.83077337,39.79017545,5121,NULL,North,NULL,Xanadu,Street,NULL,NULL,NULL,5121 North Xanadu Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C68A211642B355AC018ED197824E54340
