1170070,051-001760-021471,NULL,-106.93269801,38.79587196,1760, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1760  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C48A23427B1BB5AC0283533EEDE654340
1170071,051-000141-021472,NULL,-106.90675456,38.79687050,141, , ,NULL,White Buffalo,Trail, , , ,141  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C44F9861808BA5AC050AD91A6FF654340
1170072,051-001626-021473,NULL,-106.89735744,38.79678957,1626, , ,NULL,Red Mountain Ranch,Road, , , ,1626  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C404727226EB95AC0D0B5BAFFFC654340
1170073,051-000620-021474,NULL,-106.91850411,38.79579076,620, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,620  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C2C00B399C8BA5AC058911A45DC654340
1170074,051-001251-021475,NULL,-106.92546569,38.79675271,1251, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1251  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CD875ACA83ABB5AC0489C88CAFB654340
1170075,051-001200-021476,NULL,-106.89349237,38.79601563,1200, , ,NULL,Red Mountain Ranch,Road, , , ,1200  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CB4D1DDCE2EB95AC0781171A3E3654340
1170076,051-000794-021477,NULL,-106.91809547,38.79841419,794, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,794  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CA4EBB9E7C1BA5AC03098073C32664340
1170077,051-001620-021478,NULL,-106.89464822,38.79694731,1620, , ,NULL,Red Mountain Ranch,Road, , , ,1620  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CD015D7BE41B95AC0D899E12A02664340
1170078,051-000066-021479,NULL,-106.91195872,38.79642563,66, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,66  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C14DB555C5DBA5AC068CECB12F1654340
1170079,051-001253-021480,NULL,-106.92816271,38.79830680,1253, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1253  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C8C8FCAD866BB5AC048251CB72E664340
1170080,051-001754-021481,NULL,-106.90029675,38.79631359,1754, , ,NULL,Red Mountain Ranch,Road, , , ,1754  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CE4C47A4A9EB95AC04000E566ED654340
1170081,051-000226-021482,NULL,-106.90820959,38.79752938,226, , ,NULL,White Buffalo,Trail, , , ,226  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C54775CEF1FBA5AC0308EA53D15664340
1170082,051-001610-021483,NULL,-106.93398885,38.79805766,1610, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1610  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CCC74604DC6BB5AC0181A3B8D26664340
