"2030708","-105.93542828","37.17977867","407"," ","North"," ","4Th","Street"," "," "," ","407 North 4Th Street ","MANASSA"," ","Conejos"
"2030709","-105.93685018","37.18010947","412"," ","North"," ","5Th","Street"," "," "," ","412 North 5Th Street ","MANASSA"," ","Conejos"
"2030710","-105.93322221","37.17763661","305"," "," "," ","Peterson","Street"," "," "," ","305 Peterson Street ","MANASSA"," ","Conejos"
"2030711","-105.93327683","37.1787986","317"," ","North"," ","3Rd","Street"," "," "," ","317 North 3Rd Street ","MANASSA"," ","Conejos"
"2030712","-105.93245963","37.17768897","209"," "," "," ","Peterson","Street"," "," "," ","209 Peterson Street ","MANASSA"," ","Conejos"
"2030713","-105.93015236","37.17871887","318"," ","North"," ","2Nd","Street"," "," "," ","318 North 2Nd Street ","MANASSA"," ","Conejos"
"2030714","-105.92911037","37.17626991","209"," ","North"," ","1St","Street"," "," "," ","209 North 1St Street ","MANASSA"," ","Conejos"
"2030715","-105.93214853","37.17664571","214"," ","North"," ","3Rd","Street"," "," "," ","214 North 3Rd Street ","MANASSA"," ","Conejos"
"2030716","-105.93402832","37.17585356","307"," "," "," ","Berthelson","Street"," "," "," ","307 Berthelson Street ","MANASSA"," ","Conejos"
"2030717","-105.9359779","37.1770396","408"," "," "," ","Peterson","Street"," "," "," ","408 Peterson Street ","MANASSA"," ","Conejos"
"2030718","-105.93544191","37.1762853","207"," ","North"," ","4Th","Street"," "," "," ","207 North 4Th Street ","MANASSA"," ","Conejos"
"2030719","-105.93185675","37.17532096","212"," "," "," ","Berthelson","Street"," "," "," ","212 Berthelson Street ","MANASSA"," ","Conejos"
"2030720","-105.93102232","37.17487433","115"," ","North"," ","2Nd","Street"," "," "," ","115 North 2Nd Street ","MANASSA"," ","Conejos"
"2030721","-105.93036441","37.17529658","118"," ","North"," ","2Nd","Street"," "," "," ","118 North 2Nd Street ","MANASSA"," ","Conejos"
"2030722","-105.92945129","37.18014849","410"," "," "," ","Sedillos","Road"," "," "," ","410 Sedillos Road ","MANASSA"," ","Conejos"
"2030723","-105.92945199","37.18035671","412"," "," "," ","Sedillos","Road"," "," "," ","412 Sedillos Road ","MANASSA"," ","Conejos"
"2030724","-105.94351408","37.17930386","721"," "," "," ","Dotson","Street"," "," "," ","721 Dotson Street ","MANASSA"," ","Conejos"
"2030725","-105.94539425","37.17935413","408"," ","North"," ","9Th","Street"," "," "," ","408 North 9Th Street ","MANASSA"," ","Conejos"
"2030726","-105.94431579","37.17859117","317"," ","North"," ","8Th","Street"," "," "," ","317 North 8Th Street ","MANASSA"," ","Conejos"
"2030727","-105.94331887","37.17758992","717"," "," "," ","Peterson","Street"," "," "," ","717 Peterson Street ","MANASSA"," ","Conejos"
"2030728","-105.94001992","37.17778853","603"," "," "," ","Peterson","Street"," "," "," ","603 Peterson Street ","MANASSA"," ","Conejos"
"2030729","-105.93754237","37.17832547","313"," ","North"," ","5Th","Street"," "," "," ","313 North 5Th Street ","MANASSA"," ","Conejos"
"2030730","-105.9390726","37.17704399","216"," ","North"," ","6Th","Street"," "," "," ","216 North 6Th Street ","MANASSA"," ","Conejos"
"2030731","-105.94478921","37.17709232","812"," "," "," ","Peterson","Street"," "," "," ","812 Peterson Street ","MANASSA"," ","Conejos"
"2030732","-105.94194641","37.17531806","119"," ","North"," ","7Th","Street"," "," "," ","119 North 7Th Street ","MANASSA"," ","Conejos"
"2030733","-105.94135362","37.17404075","617"," "," "," ","Main","Street"," "," "," ","617 Main Street ","MANASSA"," ","Conejos"
"2030734","-105.93911543","37.17483126","114"," ","North"," ","6Th","Street"," "," "," ","114 North 6Th Street ","MANASSA"," ","Conejos"
"2030735","-105.93909424","37.17532949","516"," "," "," ","Berthelson","Street"," "," "," ","516 Berthelson Street ","MANASSA"," ","Conejos"
"2030736","-105.93756123","37.17466808","105"," ","North"," ","5Th","Street"," "," "," ","105 North 5Th Street ","MANASSA"," ","Conejos"
"2030737","-105.93971758","37.17358451","602"," "," "," ","Main","Street"," "," "," ","602 Main Street ","MANASSA"," ","Conejos"
"2030738","-105.94572238","37.17107369","214"," ","South"," ","9Th","Street"," "," "," ","214 South 9Th Street ","MANASSA"," ","Conejos"
"2030739","-105.93882289","37.17135597","208"," ","South"," ","6Th","Street"," "," "," ","208 South 6Th Street ","MANASSA"," ","Conejos"
"2030740","-105.93753497","37.17086476","211"," ","South"," ","5Th","Street"," "," "," ","211 South 5Th Street ","MANASSA"," ","Conejos"
"2030741","-105.93758447","37.1705416","215"," ","South"," ","5Th","Street"," "," "," ","215 South 5Th Street ","MANASSA"," ","Conejos"
"2030742","-105.9376032","37.17010906","305"," ","South"," ","5Th","Street"," "," "," ","305 South 5Th Street ","MANASSA"," ","Conejos"
"2030743","-105.93858605","37.1690433","509"," "," "," ","Jack","Street"," "," "," ","509 Jack Street ","MANASSA"," ","Conejos"
"2030744","-105.93804319","37.16887389","501"," "," "," ","Jack","Street"," "," "," ","501 Jack Street ","MANASSA"," ","Conejos"
"2030745","-105.93977464","37.16880781","603"," "," "," ","Jack","Street"," "," "," ","603 Jack Street ","MANASSA"," ","Conejos"
"2030746","-105.9425387","37.16931601","711"," "," "," ","Jack","Street"," "," "," ","711 Jack Street ","MANASSA"," ","Conejos"
"2030747","-105.94506841","37.16833676","812"," "," "," ","Jack","Street"," "," "," ","812 Jack Street ","MANASSA"," ","Conejos"
"2030748","-105.94567553","37.16750356","416"," ","South"," ","9Th","Street"," "," "," ","416 South 9Th Street ","MANASSA"," ","Conejos"
"2030749","-105.94432896","37.16706482","807"," "," "," ","South","Street"," "," "," ","807 South Street ","MANASSA"," ","Conejos"
"2030750","-105.9312958","37.17355339","210"," "," "," ","Main","Street"," "," "," ","210 Main Street ","MANASSA"," ","Conejos"
"2030751","-105.93250179","37.17357267","218"," "," "," ","Main","Street"," "," "," ","218 Main Street ","MANASSA"," ","Conejos"
"2030752","-105.93249756","37.17283852","114"," ","South"," ","3Rd","Street"," "," "," ","114 South 3Rd Street ","MANASSA"," ","Conejos"
"2030753","-105.93100552","37.17331733","103"," ","South"," ","2Nd","Street"," "," "," ","103 South 2Nd Street ","MANASSA"," ","Conejos"
"2030754","-105.9368394","37.17233765","419"," "," "," ","Smith","Street"," "," "," ","419 Smith Street ","MANASSA"," ","Conejos"
"2030755","-105.9323142","37.17162679","202"," ","South"," ","3Rd","Street"," "," "," ","202 South 3Rd Street ","MANASSA"," ","Conejos"
"2030756","-105.93239939","37.17957993","219"," "," "," ","Dotson","Street"," "," "," ","219 Dotson Street ","MANASSA"," ","Conejos"
"2030757","-105.9322989","37.18036128","416"," ","North"," ","3Rd","Street"," "," "," ","416 North 3Rd Street ","MANASSA"," ","Conejos"
"2030758","-105.9368533","37.177662","419"," "," "," ","Peterson","Street"," "," "," ","419 Peterson Street ","MANASSA"," ","Conejos"
"2030759","-105.9347305","37.1776786","302"," ","North"," ","4Th","Street"," "," "," ","302 North 4Th Street ","MANASSA"," ","Conejos"
"2030760","-105.93013023","37.17779663","302"," ","North"," ","2Nd","Street"," "," "," ","302 North 2Nd Street ","MANASSA"," ","Conejos"
"2030761","-105.93156437","37.17583537","207"," "," "," ","Berthelson","Street"," "," "," ","207 Berthelson Street ","MANASSA"," ","Conejos"
"2030762","-105.93254163","37.17633272","210"," ","North"," ","3Rd","Street"," "," "," ","210 North 3Rd Street ","MANASSA"," ","Conejos"
"2030763","-105.93332623","37.17606089","215"," ","North"," ","3Rd","Street"," "," "," ","215 North 3Rd Street ","MANASSA"," ","Conejos"
"2030764","-105.93143811","37.17529845","205"," "," "," ","Berthelson","Street"," "," "," ","205 Berthelson Street ","MANASSA"," ","Conejos"
"2030765","-105.9324909","37.17524553","118"," ","North"," ","3Rd","Street"," "," "," ","118 North 3Rd Street ","MANASSA"," ","Conejos"
"2030766","-105.93255992","37.17451183","108"," ","North"," ","3Rd","Street"," "," "," ","108 North 3Rd Street ","MANASSA"," ","Conejos"
"2030767","-105.92888805","37.17929002","401"," "," "," ","Sedillos","Road"," "," "," ","401 Sedillos Road ","MANASSA"," ","Conejos"
"2030768","-105.93762903","37.17939317","405"," ","North"," ","5Th","Street"," "," "," ","405 North 5Th Street ","MANASSA"," ","Conejos"
"2030769","-105.94000977","37.18036595","419"," ","North"," ","6Th","Street"," "," "," ","419 North 6Th Street ","MANASSA"," ","Conejos"
"2030770","-105.94088543","37.17931174","619"," "," "," ","Dotson","Street"," "," "," ","619 Dotson Street ","MANASSA"," ","Conejos"
"2030771","-105.94200132","37.18065204","419"," ","North"," ","7Th","Street"," "," "," ","419 North 7Th Street ","MANASSA"," ","Conejos"
"2030772","-105.94001928","37.17880339","319"," ","North"," ","6Th","Street"," "," "," ","319 North 6Th Street ","MANASSA"," ","Conejos"
"2030773","-105.94128067","37.17635478","216"," ","North"," ","7Th","Street"," "," "," ","216 North 7Th Street ","MANASSA"," ","Conejos"
"2030774","-105.9403082","37.17604855","609"," "," "," ","Berthelson","Street"," "," "," ","609 Berthelson Street ","MANASSA"," ","Conejos"
"2030775","-105.94347385","37.17676091","214"," ","North"," ","8Th","Street"," "," "," ","214 North 8Th Street ","MANASSA"," ","Conejos"
"2030776","-105.94300644","37.17581553","711"," "," "," ","Berthelson","Street"," "," "," ","711 Berthelson Street ","MANASSA"," ","Conejos"
"2030777","-105.94257846","37.17704027","710"," "," "," ","Peterson","Street"," "," "," ","710 Peterson Street ","MANASSA"," ","Conejos"
"2030778","-105.94571603","37.17703942","826"," "," "," ","Peterson","Street"," "," "," ","826 Peterson Street ","MANASSA"," ","Conejos"
"2030779","-105.94555214","37.17587964","815"," "," "," ","Berthelson","Street"," "," "," ","815 Berthelson Street ","MANASSA"," ","Conejos"
"2030780","-105.94560518","37.17516445","114"," ","North"," ","9Th","Street"," "," "," ","114 North 9Th Street ","MANASSA"," ","Conejos"
"2030781","-105.94460665","37.17409815","817"," "," "," ","Main","Street"," "," "," ","817 Main Street ","MANASSA"," ","Conejos"
"2030782","-105.94193377","37.17489366","115"," ","North"," ","7Th","Street"," "," "," ","115 North 7Th Street ","MANASSA"," ","Conejos"
"2030783","-105.94337517","37.17524029","716"," "," "," ","Berthelson","Street"," "," "," ","716 Berthelson Street ","MANASSA"," ","Conejos"
"2030784","-105.93748278","37.17402567","501"," "," "," ","Main","Street"," "," "," ","501 Main Street ","MANASSA"," ","Conejos"
"2030785","-105.93758531","37.17342188","105"," ","South"," ","5Th","Street"," "," "," ","105 South 5Th Street ","MANASSA"," ","Conejos"
"2030786","-105.93809872","37.17358387","508"," "," "," ","Main","Street"," "," "," ","508 Main Street ","MANASSA"," ","Conejos"
"2030787","-105.94112432","37.17248458","118"," ","South"," ","7Th","Street"," "," "," ","118 South 7Th Street ","MANASSA"," ","Conejos"
"2030788","-105.93986861","37.17234242","119"," ","South"," ","6Th","Street"," "," "," ","119 South 6Th Street ","MANASSA"," ","Conejos"
"2030789","-105.94253307","37.1722985","715"," "," "," ","Smith","Street"," "," "," ","715 Smith Street ","MANASSA"," ","Conejos"
"2030790","-105.94194651","37.17272549","115"," ","South"," ","7Th","Street"," "," "," ","115 South 7Th Street ","MANASSA"," ","Conejos"
"2030791","-105.94568666","37.17280554","104"," ","South"," ","9Th","Street"," "," "," ","104 South 9Th Street ","MANASSA"," ","Conejos"
"2030792","-105.9449924","37.17158292","812"," "," "," ","Smith","Street"," "," "," ","812 Smith Street ","MANASSA"," ","Conejos"
"2030793","-105.93994955","37.17148728","203"," ","South"," ","6Th","Street"," "," "," ","203 South 6Th Street ","MANASSA"," ","Conejos"
"2030794","-105.93855261","37.17056344","511"," "," "," ","Morgan","Street"," "," "," ","511 Morgan Street ","MANASSA"," ","Conejos"
"2030795","-105.93885245","37.1697824","514"," "," "," ","Morgan","Street"," "," "," ","514 Morgan Street ","MANASSA"," ","Conejos"
"2030796","-105.93981145","37.16915112","317"," ","South"," ","6Th","Street"," "," "," ","317 South 6Th Street ","MANASSA"," ","Conejos"
"2030797","-105.94199006","37.16997065","307"," ","South"," ","7Th","Street"," "," "," ","307 South 7Th Street ","MANASSA"," ","Conejos"
"2030798","-105.94291442","37.16749017","711"," "," "," ","South","Street"," "," "," ","711 South Street ","MANASSA"," ","Conejos"
"2030799","-105.94074985","37.16830343","604"," "," "," ","Jack","Street"," "," "," ","604 Jack Street ","MANASSA"," ","Conejos"
"2030800","-105.93463521","37.17253603","110"," ","South"," ","4Th","Street"," "," "," ","110 South 4Th Street ","MANASSA"," ","Conejos"
"2030801","-105.93435074","37.1735613","418"," "," "," ","Main","Street"," "," "," ","418 Main Street ","MANASSA"," ","Conejos"
"2030802","-105.9369744","37.17071364","411"," "," "," ","Morgan","Street"," "," "," ","411 Morgan Street ","MANASSA"," ","Conejos"
"2030803","-105.93199952","37.17054298","215"," "," "," ","Morgan","Street"," "," "," ","215 Morgan Street ","MANASSA"," ","Conejos"
"2030804","-105.93537046","37.17834626","307"," ","North"," ","4Th","Street"," "," "," ","307 North 4Th Street ","MANASSA"," ","Conejos"
"2030805","-105.93252313","37.1788118","318"," ","North"," ","3Rd","Street"," "," "," ","318 North 3Rd Street ","MANASSA"," ","Conejos"
"2030806","-105.93244487","37.17828439","310"," ","North"," ","3Rd","Street"," "," "," ","310 North 3Rd Street ","MANASSA"," ","Conejos"
"2030807","-105.93099388","37.17765782","203"," "," "," ","Peterson","Street"," "," "," ","203 Peterson Street ","MANASSA"," ","Conejos"
"2030808","-105.93252675","37.17851074","316"," ","North"," ","3Rd","Street"," "," "," ","316 North 3Rd Street ","MANASSA"," ","Conejos"
"2030809","-105.92910585","37.17703448","217"," ","North"," ","1St","Street"," "," "," ","217 North 1St Street ","MANASSA"," ","Conejos"
"2030810","-105.93033434","37.17625416","208"," ","North"," ","2Nd","Street"," "," "," ","208 North 2Nd Street ","MANASSA"," ","Conejos"
"2030811","-105.93106635","37.1759025","201"," "," "," ","Berthelson","Street"," "," "," ","201 Berthelson Street ","MANASSA"," ","Conejos"
"2030812","-105.93435066","37.17598255","309"," "," "," ","Berthelson","Street"," "," "," ","309 Berthelson Street ","MANASSA"," ","Conejos"
"2030813","-105.93541983","37.17655985","215"," ","North"," ","4Th","Street"," "," "," ","215 North 4Th Street ","MANASSA"," ","Conejos"
"2030814","-105.93695539","37.17589808","419"," "," "," ","Berthelson","Street"," "," "," ","419 Berthelson Street ","MANASSA"," ","Conejos"
"2030815","-105.9365501","37.17588819","415"," "," "," ","Berthelson","Street"," "," "," ","415 Berthelson Street ","MANASSA"," ","Conejos"
"2030816","-105.93372918","37.17444591","311"," "," "," ","Main","Street"," "," "," ","311 Main Street ","MANASSA"," ","Conejos"
"2030817","-105.93197894","37.17407617","215"," "," "," ","Main","Street"," "," "," ","215 Main Street ","MANASSA"," ","Conejos"
"2030818","-105.92902216","37.17535891","102"," "," "," ","Berthelson","Street"," "," "," ","102 Berthelson Street ","MANASSA"," ","Conejos"
"2030819","-105.92963854","37.17431565","117"," "," "," ","Main","Street"," "," "," ","117 Main Street ","MANASSA"," ","Conejos"
"2030820","-105.92888466","37.17974241","405"," "," "," ","Sedillos","Road"," "," "," ","405 Sedillos Road ","MANASSA"," ","Conejos"
"2030821","-105.93975954","37.17934145","603"," "," "," ","Dotson","Street"," "," "," ","603 Dotson Street ","MANASSA"," ","Conejos"
"2030822","-105.94215365","37.17938022","715"," "," "," ","Dotson","Street"," "," "," ","715 Dotson Street ","MANASSA"," ","Conejos"
"2030823","-105.94302137","37.1793165","717"," "," "," ","Dotson","Street"," "," "," ","717 Dotson Street ","MANASSA"," ","Conejos"
"2030824","-105.9455736","37.17767499","302"," ","North"," ","9Th","Street"," "," "," ","302 North 9Th Street ","MANASSA"," ","Conejos"
"2030825","-105.94128983","37.17880334","618"," "," "," ","Dotson","Street"," "," "," ","618 Dotson Street ","MANASSA"," ","Conejos"
"2030826","-105.93911663","37.17755723","519"," "," "," ","Peterson","Street"," "," "," ","519 Peterson Street ","MANASSA"," ","Conejos"
"2030827","-105.93771282","37.17591959","209"," ","North"," ","5Th","Street"," "," "," ","209 North 5Th Street ","MANASSA"," ","Conejos"
"2030828","-105.94412967","37.17409423","803"," "," "," ","Main","Street"," "," "," ","803 Main Street ","MANASSA"," ","Conejos"
"2030829","-105.93982478","37.17432908","103"," ","North"," ","6Th","Street"," "," "," ","103 North 6Th Street ","MANASSA"," ","Conejos"
"2030830","-105.93869222","37.17531601","514"," "," "," ","Berthelson","Street"," "," "," ","514 Berthelson Street ","MANASSA"," ","Conejos"
"2030831","-105.93908039","37.17461639","108"," ","North"," ","6Th","Street"," "," "," ","108 North 6Th Street ","MANASSA"," ","Conejos"
"2030832","-105.9391044","37.17412466","102"," ","North"," ","6Th","Street"," "," "," ","102 North 6Th Street ","MANASSA"," ","Conejos"
"2030833","-105.93825725","37.17408633","511"," "," "," ","Main","Street"," "," "," ","511 Main Street ","MANASSA"," ","Conejos"
"2030834","-105.93779038","37.17272328","115"," ","South"," ","5Th","Street"," "," "," ","115 South 5Th Street ","MANASSA"," ","Conejos"
"2030835","-105.93762491","37.17211342","119"," ","South"," ","5Th","Street"," "," "," ","119 South 5Th Street ","MANASSA"," ","Conejos"
"2030836","-105.94418153","37.17185272","802"," "," "," ","Smith","Street"," "," "," ","802 Smith Street ","MANASSA"," ","Conejos"
"2030837","-105.94574327","37.1714127","200"," ","South"," ","9Th","Street"," "," "," ","200 South 9Th Street ","MANASSA"," ","Conejos"
"2030838","-105.94196611","37.17154053","213"," ","South"," ","7Th","Street"," "," "," ","213 South 7Th Street ","MANASSA"," ","Conejos"
"2030839","-105.94349021","37.17068963","218"," ","South"," ","8Th","Street"," "," "," ","218 South 8Th Street ","MANASSA"," ","Conejos"
"2030840","-105.94239539","37.17055549","711"," "," "," ","Morgan","Street"," "," "," ","711 Morgan Street ","MANASSA"," ","Conejos"
"2030841","-105.9419644","37.17112221","215"," ","South"," ","7Th","Street"," "," "," ","215 South 7Th Street ","MANASSA"," ","Conejos"
"2030842","-105.93752206","37.17070314","213"," ","South"," ","5Th","Street"," "," "," ","213 South 5Th Street ","MANASSA"," ","Conejos"
"2030843","-105.93893051","37.16890304","515"," "," "," ","Jack","Street"," "," "," ","515 Jack Street ","MANASSA"," ","Conejos"
"2030844","-105.9376507","37.16924621","311"," ","South"," ","5Th","Street"," "," "," ","311 South 5Th Street ","MANASSA"," ","Conejos"
"2030845","-105.94322093","37.16895248","715"," "," "," ","Jack","Street"," "," "," ","715 Jack Street ","MANASSA"," ","Conejos"
"2030846","-105.94203489","37.16732979","411"," ","South"," ","7Th","Street"," "," "," ","411 South 7Th Street ","MANASSA"," ","Conejos"
"2030847","-105.93901522","37.16717153","420"," ","South"," ","6Th","Street"," "," "," ","420 South 6Th Street ","MANASSA"," ","Conejos"
"2030848","-105.93250058","37.17235239","219"," "," "," ","Smith","Street"," "," "," ","219 Smith Street ","MANASSA"," ","Conejos"
"2030849","-105.93482887","37.17364327","318"," "," "," ","Main","Street"," "," "," ","318 Main Street ","MANASSA"," ","Conejos"
"2030850","-105.9312105","37.17844573","315"," ","North"," ","2Nd","Street"," "," "," ","315 North 2Nd Street ","MANASSA"," ","Conejos"
"2030851","-105.93119134","37.17140398","116"," ","South"," ","3Rd","Street"," "," "," ","116 South 3Rd Street ","MANASSA"," ","Conejos"
"2030852","-105.94464362","37.17751286","813"," "," "," ","Peterson","Street"," "," "," ","813 Peterson Street ","MANASSA"," ","Conejos"
"2030853","-105.92974278","37.18048704","110"," ","North"," ","2Nd","Street"," "," "," ","110 North 2Nd Street ","MANASSA"," ","Conejos"
"2030854","-105.9303387","37.17936915","107"," "," "," ","Dotson","Street"," "," "," ","107 Dotson Street ","MANASSA"," ","Conejos"
"2030855","-105.93187585","37.17578484","209"," "," "," ","Berthelson","Street"," "," "," ","209 Berthelson Street ","MANASSA"," ","Conejos"
"2030856","-105.94439173","37.18038062","818"," "," "," ","North","Street"," "," "," ","818 North Street ","MANASSA"," ","Conejos"
"2030857","-105.93969261","37.17691291","215"," ","North"," ","6Th","Street"," "," "," ","215 North 6Th Street ","MANASSA"," ","Conejos"
"2030858","-105.94003462","37.17664002","213"," ","North"," ","6Th","Street"," "," "," ","213 North 6Th Street ","MANASSA"," ","Conejos"
"2030859","-105.94516026","37.17702429","818"," "," "," ","Peterson","Street"," "," "," ","818 Peterson Street ","MANASSA"," ","Conejos"
"2030860","-105.93330146","37.17094991","217"," ","South"," ","3Rd","Street"," "," "," ","217 South 3Rd Street ","MANASSA"," ","Conejos"
"2030861","-105.93030861","37.17985108","410"," ","North"," ","2Nd","Street"," "," "," ","410 North 2Nd Street ","MANASSA"," ","Conejos"
"2030862","-105.93154469","37.17935999","211"," "," "," ","Dotson","Street"," "," "," ","211 Dotson Street ","MANASSA"," ","Conejos"
"2030863","-105.93346673","37.18035046","314"," "," "," ","North","Street"," "," "," ","314 North Street ","MANASSA"," ","Conejos"
"2030864","-105.93470456","37.17877811","318"," ","North"," ","4Th","Street"," "," "," ","318 North 4Th Street ","MANASSA"," ","Conejos"
"2030865","-105.93478514","37.17833831","314"," ","North"," ","4Th","Street"," "," "," ","314 North 4Th Street ","MANASSA"," ","Conejos"
"2030866","-105.93882267","37.17934713","519"," "," "," ","Dotson","Street"," "," "," ","519 Dotson Street ","MANASSA"," ","Conejos"
"2030867","-105.94208218","37.17860536","307"," ","North"," ","7Th","Street"," "," "," ","307 North 7Th Street ","MANASSA"," ","Conejos"
"2030868","-105.94255235","37.17862873","718"," "," "," ","Dotson","Street"," "," "," ","718 Dotson Street ","MANASSA"," ","Conejos"
"2030869","-105.94425462","37.17533862","119"," ","North"," ","8Th","Street"," "," "," ","119 North 8Th Street ","MANASSA"," ","Conejos"
"2030870","-105.94072747","37.17410681","615"," "," "," ","Main","Street"," "," "," ","615 Main Street ","MANASSA"," ","Conejos"
"2030871","-105.93792663","37.17408478","507"," "," "," ","Main","Street"," "," "," ","507 Main Street ","MANASSA"," ","Conejos"
"2030872","-105.94466954","37.17233383","805"," "," "," ","Smith","Street"," "," "," ","805 Smith Street ","MANASSA"," ","Conejos"
"2030873","-105.94204129","37.16968927","309"," ","South"," ","7Th","Street"," "," "," ","309 South 7Th Street ","MANASSA"," ","Conejos"
"2030874","-105.94418813","37.16924437","315"," ","South"," ","8Th","Street"," "," "," ","315 South 8Th Street ","MANASSA"," ","Conejos"
"2030875","-105.94417475","37.16831867","802"," "," "," ","Jack","Street"," "," "," ","802 Jack Street ","MANASSA"," ","Conejos"
"2030876","-105.94478432","37.16700747","813"," "," "," ","South","Street"," "," "," ","813 South Street ","MANASSA"," ","Conejos"
"2030877","-105.93483582","37.17309215","102"," ","South"," ","4Th","Street"," "," "," ","102 South 4Th Street ","MANASSA"," ","Conejos"
"2030878","-105.92911029","37.17586373","115"," "," "," ","Berthelson","Street"," "," "," ","115 Berthelson Street ","MANASSA"," ","Conejos"
"2030879","-105.93193197","37.17705305","216"," "," "," ","Peterson","Street"," "," "," ","216 Peterson Street ","MANASSA"," ","Conejos"
"2030880","-105.93882402","37.17859831","316"," ","North"," ","6Th","Street"," "," "," ","316 North 6Th Street ","MANASSA"," ","Conejos"
"2030881","-105.93822246","37.1760443","507"," "," "," ","Berthelson","Street"," "," "," ","507 Berthelson Street ","MANASSA"," ","Conejos"
"2030882","-105.93771377","37.17632522","213"," ","North"," ","5Th","Street"," "," "," ","213 North 5Th Street ","MANASSA"," ","Conejos"
"2030883","-105.9376016","37.17529043","117"," ","North"," ","5Th","Street"," "," "," ","117 North 5Th Street ","MANASSA"," ","Conejos"
"2030884","-105.94429169","37.17352811","806"," "," "," ","Main","Street"," "," "," ","806 Main Street ","MANASSA"," ","Conejos"
"2030885","-105.94358947","37.16964982","306"," ","South"," ","8Th","Street"," "," "," ","306 South 8Th Street ","MANASSA"," ","Conejos"
"2030886","-105.94564226","37.17005432","820"," "," "," ","Morgan","Street"," "," "," ","820 Morgan Street ","MANASSA"," ","Conejos"
"2030887","-105.93462743","37.18038898","416"," ","North"," ","4Th","Street"," "," "," ","416 North 4Th Street ","MANASSA"," ","Conejos"
"2030888","-105.94216393","37.17660037","209"," ","North"," ","7Th","Street"," "," "," ","209 North 7Th Street ","MANASSA"," ","Conejos"
"2030889","-105.94563675","37.17249901","118"," ","South"," ","9Th","Street"," "," "," ","118 South 9Th Street ","MANASSA"," ","Conejos"
"2030890","-105.93914997","37.16831292","516"," "," "," ","Jack","Street"," "," "," ","516 Jack Street ","MANASSA"," ","Conejos"
"2030891","-105.93619806","37.17321607","414"," "," "," ","Main","Street"," "," "," ","414 Main Street ","MANASSA"," ","Conejos"
"2030892","-105.9354654","37.17178982","203"," ","South"," ","4Th","Street"," "," "," ","203 South 4Th Street ","MANASSA"," ","Conejos"
"2030893","-105.93663395","37.17164313","410"," "," "," ","Smith","Street"," "," "," ","410 Smith Street ","MANASSA"," ","Conejos"
"2030894","-105.93452339","37.17187274","200"," "," "," ","Smith","Street"," "," "," ","200 Smith Street ","MANASSA"," ","Conejos"
"2030895","-105.93465678","37.17066317","218"," ","South"," ","4Th","Street"," "," "," ","218 South 4Th Street ","MANASSA"," ","Conejos"
"2030896","-105.93430071","37.16987548","316"," "," "," ","Morgan","Street"," "," "," ","316 Morgan Street ","MANASSA"," ","Conejos"
"2030897","-105.93539019","37.16934441","315"," ","South"," ","4Th","Street"," "," "," ","315 South 4Th Street ","MANASSA"," ","Conejos"
"2030898","-105.93463071","37.16793259","414"," ","South"," ","4Th","Street"," "," "," ","414 South 4Th Street ","MANASSA"," ","Conejos"
"2030899","-105.93331183","37.16721385","419"," ","South"," ","3Rd","Street"," "," "," ","419 South 3Rd Street ","MANASSA"," ","Conejos"
"2030900","-105.930979","37.16937725","317"," ","South"," ","2Nd","Street"," "," "," ","317 South 2Nd Street ","MANASSA"," ","Conejos"
"2030901","-105.93674377","37.16968495","310"," ","South"," ","5Th","Street"," "," "," ","310 South 5Th Street ","MANASSA"," ","Conejos"
"2030902","-105.9384005","37.18036582","514"," "," "," ","North","Street"," "," "," ","514 North Street ","MANASSA"," ","Conejos"
"2030903","-105.93130948","37.17060545","201"," "," "," ","Morgan","Street"," "," "," ","201 Morgan Street ","MANASSA"," ","Conejos"
"2030904","-105.93037828","37.17115173","214"," ","South"," ","2Nd","Street"," "," "," ","214 South 2Nd Street ","MANASSA"," ","Conejos"
"2030905","-105.93012585","37.16905894","320"," ","South"," ","2Nd","Street"," "," "," ","320 South 2Nd Street ","MANASSA"," ","Conejos"
"2030906","-105.92921409","37.16910106","105"," "," "," ","Jack","Street"," "," "," ","105 Jack Street ","MANASSA"," ","Conejos"
"2030907","-105.92983705","37.16975712","316"," ","South"," ","2Nd","Street"," "," "," ","316 South 2Nd Street ","MANASSA"," ","Conejos"
"2030908","-105.93246552","37.16967763","308"," ","South"," ","3Rd","Street"," "," "," ","308 South 3Rd Street ","MANASSA"," ","Conejos"
"2030909","-105.93540771","37.17000298","305"," ","South"," ","4Th","Street"," "," "," ","305 South 4Th Street ","MANASSA"," ","Conejos"
"2030910","-105.93688499","37.1670458","418"," "," "," ","South","Street"," "," "," ","418 South Street ","MANASSA"," ","Conejos"
"2030911","-105.93349665","37.16817604","405"," ","South"," ","3Rd","Street"," "," "," ","405 South 3Rd Street ","MANASSA"," ","Conejos"
"2030912","-105.93155158","37.16705199","215"," "," "," ","South","Street"," "," "," ","215 South Street ","MANASSA"," ","Conejos"
"2030913","-105.92931399","37.16756306","419"," ","South"," ","1St","Street"," "," "," ","419 South 1St Street ","MANASSA"," ","Conejos"
"2030914","-105.93257195","37.17004774","219"," "," "," ","Morgan","Street"," "," "," ","219 Morgan Street ","MANASSA"," ","Conejos"
"2030915","-105.93686584","37.17002696","412"," "," "," ","Morgan","Street"," "," "," ","412 Morgan Street ","MANASSA"," ","Conejos"
