"597545","-105.53800389","38.24215659","260","","","","Merriam Turkey","Road","",""," ","260 Merriam Turkey Road ","","","Custer"
"597546","-105.54627251","38.24001508","815","","","","Wild Turkey","Road","",""," ","815 Wild Turkey Road ","","","Custer"
"597547","-105.5463729","38.25868662","100","","","","Reata","Road","",""," ","100 Reata Road ","","","Custer"
"597548","-105.54932343","38.26244617","1905","","","","Reed","Road","",""," ","1905 Reed Road ","","","Custer"
"597549","-105.56337414","38.26161336","1650","","","","Oak","Drive","",""," ","1650 Oak Drive ","","","Custer"
"597550","-105.58520836","38.26217937","1300","","","","Desperado","Drive","",""," ","1300 Desperado Drive ","","","Custer"
"597551","-105.28067388","38.22143624","492","","","","Boone","Avenue","",""," ","492 Boone Avenue ","","","Custer"
"597552","-105.28019669","38.222532","566","","","","Boone","Avenue","",""," ","566 Boone Avenue ","","","Custer"
"597553","-105.2755397","38.21718574","166","","","","Boneyard","Drive","",""," ","166 Boneyard Drive ","","","Custer"
"597554","-105.27386954","38.22109161","402","","","","Windmill","Avenue","",""," ","402 Windmill Avenue ","","","Custer"
"597555","-105.27006761","38.22004029","582","","","","Boneyard","Drive","",""," ","582 Boneyard Drive ","","","Custer"
"597556","-105.27652058","38.23065303","4202","","","","Boneyard Park","Road","",""," ","4202 Boneyard Park Road ","","","Custer"
"597557","-105.27862374","38.23124509","4225","","","","Boneyard Park","Road","",""," ","4225 Boneyard Park Road ","","","Custer"
"597558","-105.27986089","38.23021119","143","","","","Marsh","Drive","",""," ","143 Marsh Drive ","","","Custer"
"597559","-105.28138082","38.22816105","269","","","","Hull","Avenue","",""," ","269 Hull Avenue ","","","Custer"
"597560","-105.28507461","38.22803733","526","","","","Hull","Avenue","",""," ","526 Hull Avenue ","","","Custer"
"597561","-105.28412907","38.2265881","25","","","","Lambert","Road","",""," ","25 Lambert Road ","","","Custer"
"597562","-105.28634711","38.22801966","555","","","","Ernest","Avenue","",""," ","555 Ernest Avenue ","","","Custer"
"597563","-105.28788471","38.22726853","855","","","","Ernest","Avenue","",""," ","855 Ernest Avenue ","","","Custer"
"597564","-105.28799959","38.22463516","742","","","","Ernest","Avenue","",""," ","742 Ernest Avenue ","","","Custer"
"597565","-105.28952836","38.22475888","713","","","","Ernest","Avenue","",""," ","713 Ernest Avenue ","","","Custer"
"597566","-105.28868002","38.22276176","578","","","","Ernest","Avenue","",""," ","578 Ernest Avenue ","","","Custer"
"597567","-105.29127804","38.22040233","354","","","","Ernest","Avenue","",""," ","354 Ernest Avenue ","","","Custer"
"597568","-105.29409698","38.21664669","661","","","","San Isabel","Drive","",""," ","661 San Isabel Drive ","","","Custer"
"597569","-105.29793216","38.21863497","300","","","","Arroyo","Avenue","",""," ","300 Arroyo Avenue ","","","Custer"
"597570","-105.296695","38.21984562","402","","","","Arroyo","Avenue","",""," ","402 Arroyo Avenue ","","","Custer"
