"607620","-107.73708841","38.80149551","33306",""," ","Hwy","92"," "," "," "," ","33306 Hwy 92 ","Hotchkiss","","Delta"
"607621","-107.59516299","38.86976708","333"," "," ","","Poplar","Avenue"," "," "," ","333 Poplar Avenue ","Paonia","","Delta"
"607622","-107.59633966","38.86977071","333"," "," ","","Onarga","Avenue"," "," "," ","333 Onarga Avenue ","Paonia","","Delta"
"607623","-107.59757367","38.8698032","333"," "," ","","Grand","Avenue"," "," "," ","333 Grand Avenue ","Paonia","","Delta"
"607624","-107.60829323","38.70284627","333"," "," ","","Cedar","Avenue"," "," "," ","333 Cedar Avenue ","Crawford","","Delta"
"607625","-107.7398047","38.8034991","33267",""," ","Hwy","92"," "," "," "," ","33267 Hwy 92 ","Hotchkiss","","Delta"
"607626","-107.73929394","38.80260709","33263",""," ","Hwy","92"," "," "," "," ","33263 Hwy 92 ","Hotchkiss","","Delta"
"607627","-107.73906716","38.80163412","33238",""," ","Hwy","92"," "," "," "," ","33238 Hwy 92 ","Hotchkiss","","Delta"
"607628","-107.73968087","38.80115103","33222",""," ","Hwy","92"," "," "," "," ","33222 Hwy 92 ","Hotchkiss","","Delta"
"607629","-107.58891143","38.87004663","332"," "," ","","Rio Grande","Avenue"," "," "," ","332 Rio Grande Avenue ","Paonia","","Delta"
"607630","-107.59558545","38.86977465","332"," "," ","","Poplar","Avenue"," "," "," ","332 Poplar Avenue ","Paonia","","Delta"
"607631","-107.59213214","38.8697389","332"," "," ","","Orchard","Avenue"," "," "," ","332 Orchard Avenue ","Paonia","","Delta"
"607632","-107.59672548","38.86973565","332"," "," ","","Onarga","Avenue"," "," "," ","332 Onarga Avenue ","Paonia","","Delta"
"607633","-108.06774061","38.74252296","324"," "," ","","Grand","Avenue"," "," "," ","324 Grand Avenue ","Delta","","Delta"
"607634","-108.06775662","38.74243325","332"," "," ","","Grand","Avenue"," "," "," ","332 Grand Avenue ","Delta","","Delta"
"607635","-108.06771218","38.74226668","336"," "," ","","Grand","Avenue"," "," "," ","336 Grand Avenue ","Delta","","Delta"
"607636","-107.59444823","38.86969122","332"," "," ","","Box Elder","Avenue"," "," "," ","332 Box Elder Avenue ","Paonia","","Delta"
"607637","-107.74134274","38.80219828","33155",""," ","Hwy","92"," "," "," "," ","33155 Hwy 92 ","Hotchkiss","","Delta"
"607638","-107.74095202","38.80111402","33138",""," ","Hwy","92"," "," "," "," ","33138 Hwy 92 ","Hotchkiss","","Delta"
"607639","-107.74165628","38.8009191","33116",""," ","Hwy","92"," "," "," "," ","33116 Hwy 92 ","Hotchkiss","","Delta"
"607640","-107.7422238","38.80076048","33104",""," ","Hwy","92"," "," "," "," ","33104 Hwy 92 ","Hotchkiss","","Delta"
"607641","-107.59282612","38.86972065","331"," "," ","","North Fork","Avenue"," "," "," ","331 North Fork Avenue ","Paonia","","Delta"
"607642","-107.59399951","38.86969081","331"," "," ","","Box Elder","Avenue"," "," "," ","331 Box Elder Avenue ","Paonia","","Delta"
"607643","-107.64189917","38.8333639","12302"," "," ","","Clawson","Road"," ","HANGER","101","12302 Clawson Road HANGER 101","Paonia","","Delta"
"607644","-107.64204864","38.83356433","12302"," "," ","","Clawson","Road"," ","HANGER","200","12302 Clawson Road HANGER 200","Paonia","","Delta"
"607645","-107.59327825","38.86971843","330"," "," ","","North Fork","Avenue"," "," "," ","330 North Fork Avenue ","Paonia","","Delta"
"607646","-107.59930889","38.86958683","326"," "," ","","Main","Avenue"," "," "," ","326 Main Avenue ","Paonia","","Delta"
"607647","-107.59938424","38.86975771","330"," "," ","","Main","Avenue"," ",""," ","330 Main Avenue ","Paonia","","Delta"
"607648","-107.5993912","38.86971015","328"," "," ","","Main","Avenue"," ",""," ","328 Main Avenue ","Paonia","","Delta"
"607649","-107.59960598","38.86963074","326"," "," ","","Main","Avenue"," ","UNIT","A","326 Main Avenue UNIT A","Paonia","","Delta"
"607650","-108.07626066","38.74703072","361"," ","North","","Palmer","Street"," ","SILO","1","361 North Palmer Street SILO 1","Delta","","Delta"
"607651","-107.60827506","38.70428957","330"," "," ","","Elm","Avenue"," ",""," ","330 Elm Avenue ","Crawford","","Delta"
"607652","-107.74450844","38.80002644","32962",""," ","Hwy","92"," "," "," "," ","32962 Hwy 92 ","Hotchkiss","","Delta"
"607653","-107.74545514","38.80068049","32941",""," ","Hwy","92"," "," "," "," ","32941 Hwy 92 ","Hotchkiss","","Delta"
"607654","-107.74595379","38.80046252","32913",""," ","Hwy","92"," "," ",""," ","32913 Hwy 92 ","Hotchkiss","","Delta"
"607655","-107.59176619","38.86962048","329"," "," ","","Orchard","Avenue"," "," "," ","329 Orchard Avenue ","Paonia","","Delta"
"607657","-107.59882873","38.86954587","323"," "," ","","Main","Avenue"," "," "," ","323 Main Avenue ","Paonia","","Delta"
"607658","-107.59758738","38.86963562","329"," "," ","","Grand","Avenue"," "," "," ","329 Grand Avenue ","Paonia","","Delta"
"607659","-107.59398979","38.86957466","329"," "," ","","Box Elder","Avenue"," "," "," ","329 Box Elder Avenue ","Paonia","","Delta"
"607660","-107.74633372","38.80036885","32893",""," ","Hwy","92"," "," "," "," ","32893 Hwy 92 ","Hotchkiss","","Delta"
"607661","-107.74736394","38.80075765","32823",""," ","Hwy","92"," "," ",""," ","32823 Hwy 92 ","Hotchkiss","","Delta"
"607662","-107.7468944","38.80047673","32865",""," ","Hwy","92"," "," "," "," ","32865 Hwy 92 ","Hotchkiss","","Delta"
"607663","-107.74729738","38.8001703","32841",""," ","Hwy","92"," "," "," "," ","32841 Hwy 92 ","Hotchkiss","","Delta"
"607664","-107.59676084","38.86960362","328"," "," ","","Onarga","Avenue"," "," "," ","328 Onarga Avenue ","Paonia","","Delta"
"607665","-107.59804544","38.86959642","328"," "," ","","Grand","Avenue"," "," "," ","328 Grand Avenue ","Paonia","","Delta"
"607666","-107.59443853","38.86948701","328"," "," ","","Box Elder","Avenue"," "," "," ","328 Box Elder Avenue ","Paonia","","Delta"
"607667","-108.08369399","38.70170851","3277",""," ","Hwy","348"," "," ",""," ","3277 Hwy 348 ","Delta","","Delta"
"607668","-107.74918174","38.8001469","32711",""," ","Hwy","92"," "," "," "," ","32711 Hwy 92 ","Hotchkiss","","Delta"
"607669","-107.59522423","38.86956367","327"," "," ","","Poplar","Avenue"," "," "," ","327 Poplar Avenue ","Paonia","","Delta"
"607670","-107.59635699","38.86961077","327"," "," ","","Onarga","Avenue"," "," "," ","327 Onarga Avenue ","Paonia","","Delta"
"607671","-107.59292641","38.86956528","327"," "," ","","North Fork","Avenue"," "," "," ","327 North Fork Avenue ","Paonia","","Delta"
"607672","-107.60020786","38.86961293","327"," "," ","","Niagara","Avenue"," "," "," ","327 Niagara Avenue ","Paonia","","Delta"
"607673","-108.08772321","38.7017484","3269",""," ","Hwy","348"," "," ",""," ","3269 Hwy 348 ","Delta","","Delta"
"607674","-107.74977457","38.79947926","32688",""," ","Hwy","92"," "," "," "," ","32688 Hwy 92 ","Hotchkiss","","Delta"
"607675","-107.74988842","38.80012071","32683",""," ","Hwy","92"," "," "," "," ","32683 Hwy 92 ","Hotchkiss","","Delta"
"607676","-107.75031505","38.80010608","32657",""," ","Hwy","92"," "," "," "," ","32657 Hwy 92 ","Hotchkiss","","Delta"
"607677","-107.75083392","38.8002909","32635",""," ","Hwy","92"," "," ",""," ","32635 Hwy 92 ","Hotchkiss","","Delta"
"607678","-107.75112611","38.80037967","32631",""," ","Hwy","92"," "," ",""," ","32631 Hwy 92 ","Hotchkiss","","Delta"
"607679","-107.58872638","38.86962098","326"," "," ","","Rio Grande","Avenue"," "," "," ","326 Rio Grande Avenue ","Paonia","","Delta"
"607680","-107.58877186","38.86978108","328"," "," ","","Rio Grande","Avenue"," ",""," ","328 Rio Grande Avenue ","Paonia","","Delta"
"607681","-107.59113078","38.86942851","326"," "," ","","Oak","Avenue"," "," "," ","326 Oak Avenue ","Paonia","","Delta"
"607682","-107.59324884","38.86956321","326"," "," ","","North Fork","Avenue"," "," "," ","326 North Fork Avenue ","Paonia","","Delta"
"607683","-108.06902578","38.74253306","326"," "," ","","Meeker","Street"," ","UNIT","A","326 Meeker Street UNIT A","Delta","","Delta"
"607684","-107.75158511","38.8002234","32597",""," ","Hwy","92"," "," "," "," ","32597 Hwy 92 ","Hotchkiss","","Delta"
"607685","-107.75200171","38.7993431","32568",""," ","Hwy","92"," "," "," "," ","32568 Hwy 92 ","Hotchkiss","","Delta"
"607686","-107.75244136","38.80051958","32551",""," ","Hwy","92"," "," "," "," ","32551 Hwy 92 ","Hotchkiss","","Delta"
"607689","-107.59289479","38.86941904","325"," "," ","","North Fork","Avenue"," "," "," ","325 North Fork Avenue ","Paonia","","Delta"
"607690","-107.71194301","38.8016619","325",""," ","Hwy","133"," "," "," "," ","325 Hwy 133 ","Hotchkiss","","Delta"
"607691","-107.71150259","38.8013415","325",""," ","Hwy","133"," "," ","UNIT","6","325 Hwy 133 UNIT 6","Hotchkiss","","Delta"
"607692","-107.71142069","38.80150224","325",""," ","Hwy","133"," "," ","UNIT","7","325 Hwy 133 UNIT 7","Hotchkiss","","Delta"
"607693","-107.71141326","38.80171733","325",""," ","Hwy","133"," "," ","UNIT","8","325 Hwy 133 UNIT 8","Hotchkiss","","Delta"
"607694","-107.59757284","38.86953037","325"," "," ","","Grand","Avenue"," "," "," ","325 Grand Avenue ","Paonia","","Delta"
"607695","-107.58937558","38.86944656","325"," "," ","","Delta","Avenue"," ",""," ","325 Delta Avenue ","Paonia","","Delta"
"607696","-107.59405176","38.86944318","325"," "," ","","Box Elder","Avenue"," "," "," ","325 Box Elder Avenue ","Paonia","","Delta"
"607697","-107.59551762","38.8694825","324"," "," ","","Poplar","Avenue"," "," "," ","324 Poplar Avenue ","Paonia","","Delta"
"607698","-107.59216065","38.86944306","324"," "," ","","Orchard","Avenue"," "," "," ","324 Orchard Avenue ","Paonia","","Delta"
"607699","-107.59679254","38.86942384","324"," "," ","","Onarga","Avenue"," "," "," ","324 Onarga Avenue ","Paonia","","Delta"
"607700","-107.59097717","38.869318","324"," "," ","","Oak","Avenue"," "," "," ","324 Oak Avenue ","Paonia","","Delta"
"607701","-107.59441304","38.86932568","324"," "," ","","Box Elder","Avenue"," "," "," ","324 Box Elder Avenue ","Paonia","","Delta"
"607702","-108.08364922","38.70115582","3239",""," ","Hwy","348"," "," "," "," ","3239 Hwy 348 ","Delta","","Delta"
"607703","-107.75554848","38.79952429","32376",""," ","Hwy","92"," "," "," "," ","32376 Hwy 92 ","Hotchkiss","","Delta"
"607704","-107.75606929","38.80041037","32349",""," ","Hwy","92"," "," "," "," ","32349 Hwy 92 ","Hotchkiss","","Delta"
"607705","-107.59521058","38.86935903","323"," "," ","","Poplar","Avenue"," "," "," ","323 Poplar Avenue ","Paonia","","Delta"
"607706","-107.59633086","38.86943299","323"," "," ","","Onarga","Avenue"," "," "," ","323 Onarga Avenue ","Paonia","","Delta"
"607707","-107.75673071","38.80103307","32299",""," ","Hwy","92"," "," ",""," ","32299 Hwy 92 ","Hotchkiss","","Delta"
"607708","-107.75790887","38.7994272","32286",""," ","Hwy","92"," "," ",""," ","32286 Hwy 92 ","Hotchkiss","","Delta"
"607709","-107.7591186","38.79954183","32208",""," ","Hwy","92"," "," "," "," ","32208 Hwy 92 ","Hotchkiss","","Delta"
"607710","-107.75883094","38.79947415","32228",""," ","Hwy","92"," "," ",""," ","32228 Hwy 92 ","Hotchkiss","","Delta"
"607711","-107.59942609","38.86943183","322"," "," ","","Main","Avenue"," ",""," ","322 Main Avenue ","Paonia","","Delta"
"607712","-107.59802813","38.86939673","322"," "," ","","Grand","Avenue"," ","APT","A","322 Grand Avenue APT A","Paonia","","Delta"
