"893185","-104.89061213","39.68273401","1885","","South","","Quebec","Way","","","","1885 South Quebec Way","","","Denver"
"893186","-104.96605728","39.77953702","4550","","North","","Brighton","Boulevard","","","","4550 North Brighton Boulevard","","","Denver"
"893187","-104.8735062","39.6570107","3326","","South","","Emporia","Court","","","","3326 South Emporia Court","","","Denver"
"893188","-105.03937756","39.69704964","1085","","South","","Patton","Court","","","","1085 South Patton Court","","","Denver"
"893189","-105.02713894","39.68851824","1560","","South","","Hazel","Court","","","","1560 South Hazel Court","","","Denver"
"893190","-105.01822525","39.69035144","1432","","South","","Carlan","Court","","","","1432 South Carlan Court","","","Denver"
"893191","-104.91232787","39.6505647","3608","","South","","Newport","Way","","","","3608 South Newport Way","","","Denver"
"893192","-105.04763167","39.77671268","4401","","North","","Winona","Court","","","","4401 North Winona Court","","","Denver"
"893193","-105.04842431","39.67734869","2180","","South","","Wolcott","Court","","","","2180 South Wolcott Court","","","Denver"
"893194","-104.87816058","39.70225465","740","","South","","Alton","Way","","","","740 South Alton Way","","","Denver"
"893195","-105.00236227","39.70343815","718","","South","","Mariposa","Way","","","","718 South Mariposa Way","","","Denver"
"893196","-105.01221243","39.761476","3138","","North","","Lyle","Court","","","","3138 North Lyle Court","","","Denver"
"893197","-105.02742009","39.75708986","2770","","North","","Hazel","Court","","","","2770 North Hazel Court","","","Denver"
"893198","-104.82185811","39.77778453","4474","","North","","Dumas","Court","","","","4474 North Dumas Court","","","Denver"
"893199","-104.94751394","39.70404707","695","","South","","Monroe","Way","","","","695 South Monroe Way","","","Denver"
"893200","-104.95327507","39.69904732","966","","South","","Bonnie Brae","Boulevard","","","","966 South Bonnie Brae Boulevard","","","Denver"
"893201","-105.02548381","39.70628449","575","","South","","Federal","Boulevard","","","","575 South Federal Boulevard","","","Denver"
"893202","-104.82387315","39.79683443","5559","","North","","Blackhawk","Way","","","","5559 North Blackhawk Way","","","Denver"
"893203","-105.0393536","39.68878892","1531","","South","","Patton","Court","","","","1531 South Patton Court","","","Denver"
"893204","-105.04038306","39.65529998","3447","","South","","Patton","Way","","","","3447 South Patton Way","","","Denver"
"893205","-104.81975854","39.78295821","4930","","North","","Durham","Court","","","","4930 North Durham Court","","","Denver"
"893206","-104.7587084","39.77912515","4570","","North","","Flanders","Way","","","","4570 North Flanders Way","","","Denver"
"893207","-104.83012286","39.77781537","4577","","North","","Cornish","Way","","","","4577 North Cornish Way","","","Denver"
"893208","-105.06793174","39.65035855","3670","","South","","Marshall","Way","","","","3670 South Marshall Way","","","Denver"
"893209","-105.00945136","39.69346403","1292","","South","","Seneca","Way","","","","1292 South Seneca Way","","","Denver"
"893210","-104.81128627","39.77935934","4794","","North","","Fraser","Way","","","","4794 North Fraser Way","","","Denver"
"893211","-105.01784746","39.78103428","4640","","North","","Beach","Court","","","","4640 North Beach Court","","","Denver"
"893212","-104.95326579","39.72760938","2885","","East","","7Th Avenue","Parkway","","","","2885 East 7Th Avenue Parkway","","","Denver"
"893213","-105.02735785","39.70455976","670","","South","","Hazel","Court","","","","670 South Hazel Court","","","Denver"
"893214","-105.03895137","39.67266684","2487","","South","","Patton","Court","","","","2487 South Patton Court","","","Denver"
"893215","-105.05367026","39.64461689","3948","","South","","Ames","Way","","","","3948 South Ames Way","","","Denver"
"893216","-104.9589779","39.69044242","1434","","South","","University","Boulevard","","","","1434 South University Boulevard","","","Denver"
