"1968022","-104.964398","40.04742156","4845",""," "," ","Sunset","Place"," ",""," ","4845 Sunset Place ","Dacono","80514","Weld"
"1968023","-104.96459535","40.04738118","4835",""," "," ","Sunset","Place"," ",""," ","4835 Sunset Place ","Dacono","80514","Weld"
"1968024","-104.96857058","40.04738434","4606",""," "," ","Sedona","Lane"," ",""," ","4606 Sedona Lane ","Dacono","80514","Weld"
"1968025","-104.96564435","40.04736316","3215",""," "," ","Sweetgrass","Parkway"," ",""," ","3215 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968026","-104.96478379","40.04733387","4825",""," "," ","Sunset","Place"," ",""," ","4825 Sunset Place ","Dacono","80514","Weld"
"1968027","-104.9666886","40.04735452","3241",""," "," ","Meadowbrook","Place"," ",""," ","3241 Meadowbrook Place ","Dacono","80514","Weld"
"1968028","-104.96718028","40.04723161","3064",""," "," ","Harvest","Circle"," ",""," ","3064 Harvest Circle ","Dacono","80514","Weld"
"1968029","-104.96602089","40.04732505","3222",""," "," ","Meadowbrook","Place"," ",""," ","3222 Meadowbrook Place ","Dacono","80514","Weld"
"1968030","-104.96879062","40.04728637","4598",""," "," ","Sedona","Lane"," ",""," ","4598 Sedona Lane ","Dacono","80514","Weld"
"1968031","-104.96499009","40.04729353","4815",""," "," ","Sunset","Place"," ",""," ","4815 Sunset Place ","Dacono","80514","Weld"
"1968032","-104.96747155","40.0472726","3062",""," "," ","Harvest","Circle"," ",""," ","3062 Harvest Circle ","Dacono","80514","Weld"
"1968033","-104.96899485","40.04722854","4594",""," "," ","Sedona","Lane"," ",""," ","4594 Sedona Lane ","Dacono","80514","Weld"
"1968034","-104.96775413","40.04722942","3060",""," "," ","Harvest","Circle"," ",""," ","3060 Harvest Circle ","Dacono","80514","Weld"
"1968035","-104.96794967","40.04718745","3058",""," "," ","Harvest","Circle"," ",""," ","3058 Harvest Circle ","Dacono","80514","Weld"
"1968036","-104.96545477","40.04716495","4775",""," "," ","Sunset","Place"," ",""," ","4775 Sunset Place ","Dacono","80514","Weld"
"1968037","-104.96662437","40.04718801","3221",""," "," ","Meadowbrook","Place"," ",""," ","3221 Meadowbrook Place ","Dacono","80514","Weld"
"1968038","-104.96927335","40.04714995","4590",""," "," ","Sedona","Lane"," ",""," ","4590 Sedona Lane ","Dacono","80514","Weld"
"1968039","-104.9657169","40.04711794","4765",""," "," ","Sunset","Place"," ",""," ","4765 Sunset Place ","Dacono","80514","Weld"
"1968040","-104.9685319","40.04710786","3059",""," "," ","Meadowbrook","Place"," ",""," ","3059 Meadowbrook Place ","Dacono","80514","Weld"
"1968041","-104.96697732","40.04707642","3066",""," "," ","Harvest","Circle"," ",""," ","3066 Harvest Circle ","Dacono","80514","Weld"
"1968042","-104.96595808","40.04708057","4745",""," "," ","Sunset","Place"," ",""," ","4745 Sunset Place ","Dacono","80514","Weld"
"1968043","-104.96656357","40.04701329","3201",""," "," ","Meadowbrook","Place"," ",""," ","3201 Meadowbrook Place ","Dacono","80514","Weld"
"1968044","-104.96913232","40.04698234","4582",""," "," ","Sedona","Lane"," ",""," ","4582 Sedona Lane ","Dacono","80514","Weld"
"1968045","-104.9698401","40.04697187","4585",""," "," ","Sedona","Lane"," ",""," ","4585 Sedona Lane ","Dacono","80514","Weld"
"1968046","-104.96840587","40.04694852","3061",""," "," ","Meadowbrook","Place"," ",""," ","3061 Meadowbrook Place ","Dacono","80514","Weld"
"1968047","-104.96690539","40.04693638","3068",""," "," ","Harvest","Circle"," ",""," ","3068 Harvest Circle ","Dacono","80514","Weld"
"1968048","-104.9688841","40.04693553","4580",""," "," ","Sedona","Lane"," ",""," ","4580 Sedona Lane ","Dacono","80514","Weld"
"1968049","-104.96645564","40.04685116","3191",""," "," ","Meadowbrook","Place"," ",""," ","3191 Meadowbrook Place ","Dacono","80514","Weld"
"1968050","-104.96975995","40.04683166","4583",""," "," ","Sedona","Lane"," ",""," ","4583 Sedona Lane ","Dacono","80514","Weld"
"1968051","-104.96831385","40.04680884","3063",""," "," ","Meadowbrook","Place"," ",""," ","3063 Meadowbrook Place ","Dacono","80514","Weld"
"1968052","-104.96873128","40.04676202","4578",""," "," ","Sedona","Lane"," ",""," ","4578 Sedona Lane ","Dacono","80514","Weld"
"1968053","-104.966822","40.04678209","3070",""," "," ","Harvest","Circle"," ",""," ","3070 Harvest Circle ","Dacono","80514","Weld"
"1968054","-104.96524262","40.04677244","4780",""," "," ","Sunset","Place"," ",""," ","4780 Sunset Place ","Dacono","80514","Weld"
"1968055","-104.96543853","40.04672734","4770",""," "," ","Sunset","Place"," ",""," ","4770 Sunset Place ","Dacono","80514","Weld"
"1968056","-104.96959478","40.04670508","4581",""," "," ","Sedona","Lane"," ",""," ","4581 Sedona Lane ","Dacono","80514","Weld"
"1968057","-104.96638607","40.0467069","3181",""," "," ","Meadowbrook","Place"," ",""," ","3181 Meadowbrook Place ","Dacono","80514","Weld"
"1968058","-104.96562658","40.04667759","4760",""," "," ","Sunset","Place"," ",""," ","4760 Sunset Place ","Dacono","80514","Weld"
"1968059","-104.96815058","40.04669782","3065",""," "," ","Meadowbrook","Place"," ",""," ","3065 Meadowbrook Place ","Dacono","80514","Weld"
"1968060","-104.9658128","40.0466251","4750",""," "," ","Sunset","Place"," ",""," ","4750 Sunset Place ","Dacono","80514","Weld"
"1968061","-104.96678491","40.04659595","3072",""," "," ","Meadowbrook","Place"," ",""," ","3072 Meadowbrook Place ","Dacono","80514","Weld"
"1968062","-104.96795009","40.04657987","3067",""," "," ","Meadowbrook","Place"," ",""," ","3067 Meadowbrook Place ","Dacono","80514","Weld"
"1968063","-104.96946472","40.04655364","4579",""," "," ","Sedona","Lane"," ",""," ","4579 Sedona Lane ","Dacono","80514","Weld"
"1968064","-104.96525805","40.04656697","3175",""," "," ","Sweetgrass","Parkway"," ",""," ","3175 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968065","-104.96632978","40.04653982","3171",""," "," ","Meadowbrook","Place"," ",""," ","3171 Meadowbrook Place ","Dacono","80514","Weld"
"1968066","-104.96869332","40.04654555","4576",""," "," ","Sedona","Lane"," ",""," ","4576 Sedona Lane ","Dacono","80514","Weld"
"1968067","-104.96673417","40.04645092","3074",""," "," ","Meadowbrook","Place"," ",""," ","3074 Meadowbrook Place ","Dacono","80514","Weld"
"1968068","-104.96773053","40.04646521","3069",""," "," ","Meadowbrook","Place"," ",""," ","3069 Meadowbrook Place ","Dacono","80514","Weld"
"1968069","-104.96566008","40.04645078","3162",""," "," ","Meadowbrook","Place"," ",""," ","3162 Meadowbrook Place ","Dacono","80514","Weld"
"1968070","-104.96926721","40.04640958","4577",""," "," ","Sedona","Lane"," ",""," ","4577 Sedona Lane ","Dacono","80514","Weld"
"1968071","-104.9662766","40.04640571","3161",""," "," ","Meadowbrook","Place"," ",""," ","3161 Meadowbrook Place ","Dacono","80514","Weld"
"1968072","-104.96521719","40.04643334","3165",""," "," ","Sweetgrass","Parkway"," ",""," ","3165 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968073","-104.96899612","40.0463556","4575",""," "," ","Sedona","Lane"," ",""," ","4575 Sedona Lane ","Dacono","80514","Weld"
"1968074","-104.96753668","40.04636102","3071",""," "," ","Meadowbrook","Place"," ",""," ","3071 Meadowbrook Place ","Dacono","80514","Weld"
"1968075","-104.96666476","40.04632184","3076",""," "," ","Meadowbrook","Place"," ",""," ","3076 Meadowbrook Place ","Dacono","80514","Weld"
"1968076","-104.96555145","40.04632454","3152",""," "," ","Meadowbrook","Place"," ",""," ","3152 Meadowbrook Place ","Dacono","80514","Weld"
