673598,031-003599-357949,NULL,-104.88397460,39.76677215,3599,NULL,North,NULL,Akron,Street,NULL,NULL,NULL,3599 North Akron Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CDCD21D0393385AC020C1DD9125E24340
673599,031-014400-357950,NULL,-104.82677280,39.78111916,14400,NULL,East,NULL,Andrews,Drive,NULL,NULL,NULL,14400 East Andrews Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CF66FD3E9345AC0F05ED4ACFBE34340
673600,031-003925-357951,NULL,-104.97058865,39.77155141,3925,NULL,NULL,NULL,Walnut,Street,NULL,NULL,NULL,3925 Walnut Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C284D5E251E3E5AC0B082843AC2E24340
673601,031-002512-357952,NULL,-104.97788367,39.75352313,2512,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,2512 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0447AA9E953E5AC05047477973E04340
673602,031-002510-357953,NULL,-104.97799736,39.75352799,2510,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,2510 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0C5CEF7B973E5AC0B0998A9473E04340
673603,031-002518-357954,NULL,-104.97764117,39.75352205,2518,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,2518 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA02F4BA8913E5AC05007477073E04340
673604,031-003758-357955,NULL,-104.94305934,39.71140421,3758,NULL,East,NULL,Alameda,Avenue,NULL,NULL,NULL,3758 East Alameda Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB46957145B3C5AC0D8F063550FDB4340
673605,031-006500-357956,NULL,-104.91262400,39.69835224,6500,NULL,East,NULL,Tennessee,Avenue,NULL,NULL,NULL,6500 East Tennessee Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C8F956F683A5AC0A86F619663D94340
673606,031-010035-357957,NULL,-104.87308349,39.77484893,10035,NULL,East,NULL,40Th,Avenue,NULL,NULL,NULL,10035 East 40Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0FE9C96E0375AC0B0D12F3A2EE34340
673607,031-003300-357958,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5211,3300 South Kenton Street Apt 5211,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673608,031-003300-357959,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5302,3300 South Kenton Street Apt 5302,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673609,031-003300-357960,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5301,3300 South Kenton Street Apt 5301,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673610,031-003300-357961,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5309,3300 South Kenton Street Apt 5309,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673611,031-003300-357962,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5105,3300 South Kenton Street Apt 5105,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673612,031-003300-357963,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5104,3300 South Kenton Street Apt 5104,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673613,031-003300-357964,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5307,3300 South Kenton Street Apt 5307,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673614,031-003300-357965,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5206,3300 South Kenton Street Apt 5206,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673615,031-003300-357966,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5208,3300 South Kenton Street Apt 5208,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673616,031-003300-357967,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5207,3300 South Kenton Street Apt 5207,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673617,031-003300-357968,NULL,-104.85855025,39.65811976,3300,NULL,South,NULL,Kenton,Street,NULL,Apt,5312,3300 South Kenton Street Apt 5312,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC3E487CF2365AC0E04F653C3DD44340
673618,031-001704-357969,NULL,-104.96695913,39.75306706,1704,NULL,East,NULL,25Th,Avenue,NULL,NULL,NULL,1704 East 25Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C640024AAE23D5AC0802D437764E04340
673619,031-000400-357970,NULL,-104.98216303,39.74741989,400,NULL,East,NULL,20Th,Avenue,NULL,NULL,NULL,400 East 20Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6832A9C2DB3E5AC010CE807DABDF4340
673620,031-007225-357971,NULL,-104.90448113,39.74041970,7225,NULL,East,NULL,Colfax,Avenue,NULL,NULL,NULL,7225 East Colfax Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC231B03E3395AC09099CF1CC6DE4340
673621,031-003911-357972,NULL,-105.03857907,39.77153681,3911,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,3911 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC42C7B1278425AC030636AB5C1E24340
673622,031-003929-357973,NULL,-105.03717658,39.77185763,3929,NULL,North,NULL,Newton,Street,NULL,NULL,NULL,3929 North Newton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA49F871261425AC0F84C9E3BCCE24340
673623,031-004017-357974,NULL,-105.03725819,39.77245459,4017,NULL,North,NULL,Newton,Street,NULL,NULL,NULL,4017 North Newton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CD30D7762425AC050A2A1C3DFE24340
673624,031-003848-357975,NULL,-105.03782679,39.77037983,3848,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,3848 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C68A12CC86B425AC0B8BAB8D49BE24340
673625,031-002999-357976,NULL,-105.00545831,39.66441260,2999,NULL,South,NULL,Platte River,Drive,NULL,NULL,NULL,2999 South Platte River Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2874D57159405AC0E8EA357A0BD54340
673626,031-003854-357977,NULL,-105.03913348,39.77048333,3854,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,3854 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3884632981425AC008C5AA3C9FE24340
673627,031-003852-357978,NULL,-105.03909716,39.77037166,3852,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,3852 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18DE499780425AC0583F528B9BE24340
673628,031-001030-357979,NULL,-104.95041516,39.73274917,1030,NULL,North,NULL,Saint Paul,Street,NULL,NULL,NULL,1030 North Saint Paul Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE418F8A0D33C5AC0F09E2EB8CADD4340
673629,031-000330-357980,NULL,-104.94961472,39.72162088,330,NULL,North,NULL,Steele,Street,NULL,NULL,NULL,330 North Streeteele St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCAEDF7EC63C5AC000E9AB165EDC4340
673630,031-001280-357981,NULL,-104.98446187,39.73659275,1280,NULL,North,NULL,Sherman,Street,NULL,NULL,NULL,1280 North Sherman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC4F35B6C013F5AC00802D8AB48DE4340
673631,031-003917-357982,NULL,-105.03854984,39.76239753,3917,NULL,West,NULL,32Nd,Avenue,NULL,Unit,101,3917 West 32Nd Avenue Unit 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8BCC29977425AC060F3043E96E14340
673632,031-003917-357983,NULL,-105.03854984,39.76239753,3917,NULL,West,NULL,32Nd,Avenue,NULL,Unit,301,3917 West 32Nd Avenue Unit 301,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8BCC29977425AC060F3043E96E14340
673633,031-003917-357984,NULL,-105.03854984,39.76239753,3917,NULL,West,NULL,32Nd,Avenue,NULL,Unit,201,3917 West 32Nd Avenue Unit 201,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8BCC29977425AC060F3043E96E14340
673634,031-009476-357985,NULL,-104.87915706,39.72145205,9476,NULL,East,NULL,5Th,Avenue,NULL,NULL,NULL,9476 East 5Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24B4EA1544385AC0B8E0508858DC4340
673635,031-008160-357986,NULL,-104.89446386,39.73154342,8160,NULL,East,NULL,11Th,Avenue,NULL,NULL,NULL,8160 East 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C20B9E5EB3E395AC0288C5539A3DD4340
673636,031-003330-357987,NULL,-104.85638424,39.65841861,3330,NULL,South,NULL,Kenton,Street,NULL,Apt,2207,3330 South Kenton Street Apt 2207,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94661900CF365AC0E0CC7F1A47D44340
673637,031-008523-357988,NULL,-104.88882846,39.76745422,8523,NULL,East,NULL,36Th,Avenue,NULL,NULL,NULL,8523 East 36Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C07A296E2385AC0284628E63BE24340
673638,031-004315-357989,NULL,-105.03832324,39.77599085,4315,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,4315 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40FA74DC73425AC0181E67AC53E34340
673639,031-004351-357990,NULL,-105.03830196,39.77612648,4351,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,4351 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C38EC218E73425AC0808E351458E34340
673640,031-003960-357991,NULL,-105.03901738,39.77656503,3960,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,3960 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8495B487F425AC04017447966E34340
673641,031-004380-357992,NULL,-105.03911298,39.77639703,4380,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4380 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CEC72F0D080425AC0089B96FF60E34340
673642,031-004364-357993,NULL,-105.03909899,39.77624839,4364,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4364 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C64ED569980425AC0E8F59F235CE34340
673643,031-004312-357994,NULL,-105.03896581,39.77595236,4312,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4312 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C70587A6A7E425AC0A06E286852E34340
673644,031-004310-357995,NULL,-105.03780323,39.77582976,4310,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,4310 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0473F5E6B425AC01033AC634EE34340
673645,031-003088-357996,NULL,-105.02612225,39.71081030,3088,NULL,West,NULL,Alameda,Avenue,NULL,NULL,NULL,3088 West Alameda Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CA142F9AB415AC0980162DDFBDA4340
673646,031-004380-357997,NULL,-105.03779954,39.77638977,4380,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,4380 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC4F3C14E6B425AC0E8CF64BD60E34340
673647,031-002410-357998,NULL,-104.95791364,39.78041662,2410,NULL,East,NULL,Steavenson,Place,NULL,NULL,NULL,2410 East Steavenson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD49CF6734E3D5AC0E8F0E3B1E4E34340
673648,031-002440-357999,NULL,-104.95772832,39.78041720,2440,NULL,East,NULL,Steavenson,Place,NULL,NULL,NULL,2440 East Steavenson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24B6FA6B4B3D5AC0F048BEAAE4E34340
673649,031-001385-358000,NULL,-104.93631340,39.73799904,1385,NULL,North,NULL,Birch,Street,NULL,NULL,NULL,1385 North Birch Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC83FE189EC3B5AC0F88EC1C776DE4340
673650,031-005075-358001,NULL,-104.92910777,39.78771259,5075,NULL,East,NULL,50Th,Avenue,NULL,NULL,NULL,5075 East 50Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C08464884763B5AC0683D7FBED3E44340
673651,031-001892-358002,NULL,-104.98135090,39.68236648,1892,NULL,South,NULL,Pennsylvania,Street,NULL,NULL,NULL,1892 South Pennsylvania Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF0C6146FCE3E5AC0A87ACBD257D74340
673652,031-002195-358003,NULL,-104.99027183,39.67692975,2195,NULL,South,NULL,Bannock,Street,NULL,NULL,NULL,2195 South Bannock Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CB4149D603F5AC0886957A2A5D64340
673653,031-002197-358004,NULL,-104.99027183,39.67692975,2197,NULL,South,NULL,Bannock,Street,NULL,NULL,NULL,2197 South Bannock Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CB4149D603F5AC0886957A2A5D64340
673654,031-002207-358005,NULL,-104.99027093,39.67656462,2207,NULL,South,NULL,Bannock,Street,NULL,NULL,NULL,2207 South Bannock Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7C434D99603F5AC0301E60AB99D64340
673655,031-002201-358006,NULL,-104.99027093,39.67656462,2201,NULL,South,NULL,Bannock,Street,NULL,NULL,NULL,2201 South Bannock Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7C434D99603F5AC0301E60AB99D64340
673656,031-009244-358007,NULL,-104.87885692,39.76708265,9244,NULL,East,NULL,37Th,Avenue,NULL,NULL,NULL,9244 East 37Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD42BA9363F385AC0C8A3FCC02FE24340
673657,031-009097-358008,NULL,-104.88193202,39.76534951,9097,NULL,East,NULL,35Th,Avenue,NULL,NULL,NULL,9097 East 35Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C08147C9671385AC030FE4FFBF6E14340
673658,031-009087-358009,NULL,-104.88207470,39.76535025,9087,NULL,East,NULL,35Th,Avenue,NULL,NULL,NULL,9087 East 35Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA4A748EB73385AC0C8299401F7E14340
673659,031-009077-358010,NULL,-104.88222074,39.76535232,9077,NULL,East,NULL,35Th,Avenue,NULL,NULL,NULL,9077 East 35Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C783CFC4E76385AC000FDFE07F7E14340
673660,031-009067-358011,NULL,-104.88235167,39.76535300,9067,NULL,East,NULL,35Th,Avenue,NULL,NULL,NULL,9067 East 35Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C709E027778385AC040E6CA0DF7E14340
673661,031-009057-358012,NULL,-104.88249604,39.76535376,9057,NULL,East,NULL,35Th,Avenue,NULL,NULL,NULL,9057 East 35Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CE6CACB7A385AC018EC0C14F7E14340
673662,031-000402-358013,NULL,-104.94343526,39.72276702,402,NULL,North,NULL,Garfield,Street,NULL,NULL,NULL,402 North Garfield Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0B85F3B613C5AC070743CA383DC4340
673663,031-003437-358014,NULL,-104.87802947,39.76413280,3437,NULL,North,NULL,Boston,Street,NULL,NULL,NULL,3437 North Boston Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CACA877A731385AC0D86B4816CFE14340
673664,031-003407-358015,NULL,-104.87804002,39.76377826,3407,NULL,North,NULL,Boston,Street,NULL,NULL,NULL,3407 North Boston Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9CE17AD231385AC0C086FE7BC3E14340
673665,031-004540-358016,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5122,4540 South Monaco Street Apt 5122,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
673666,031-004540-358017,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5113,4540 South Monaco Street Apt 5113,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
673667,031-004540-358018,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5107,4540 South Monaco Street Apt 5107,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
673668,031-003042-358019,NULL,-105.03661581,39.76116556,3042,NULL,North,NULL,Newton,Street,NULL,NULL,NULL,3042 North Newton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CFCDBE957425AC0D8397DDF6DE14340
673669,031-000224-358020,NULL,-104.99269322,39.71986823,224,NULL,North,NULL,Delaware,Street,NULL,NULL,NULL,224 North Delaware Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C505EB74A883F5AC038F289A724DC4340
673670,031-000220-358021,NULL,-104.99268840,39.71978446,220,NULL,North,NULL,Delaware,Street,NULL,NULL,NULL,220 North Delaware Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C7D7A2F883F5AC0883864DD21DC4340
673671,031-000682-358022,NULL,-104.97726210,39.72695526,682,NULL,North,NULL,Clarkson,Street,NULL,NULL,NULL,682 North Clarkson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C14265B768B3E5AC0C087B3DE0CDD4340
673672,031-004540-358023,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5103,4540 South Monaco Street Apt 5103,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
673673,031-000437-358024,NULL,-104.99300672,39.72332163,437,NULL,North,NULL,Delaware,Street,NULL,NULL,NULL,437 North Delaware Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE4D1946A8D3F5AC0C0DD74C695DC4340
673674,031-000441-358025,NULL,-104.99300631,39.72337824,441,NULL,North,NULL,Delaware,Street,NULL,NULL,NULL,441 North Delaware Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB024D6688D3F5AC028DB08AA97DC4340
673675,031-000342-358026,NULL,-104.99196737,39.72179248,342,NULL,North,NULL,Cherokee,Street,NULL,NULL,NULL,342 North Cherokee Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0842F6A7C3F5AC08055B9B363DC4340
673676,031-000346-358027,NULL,-104.99197194,39.72185985,346,NULL,North,NULL,Cherokee,Street,NULL,NULL,NULL,346 North Cherokee Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C346C17777C3F5AC020CD8CDC65DC4340
673677,031-000106-358028,NULL,-105.03354688,39.71841777,106,NULL,North,NULL,King,Street,NULL,NULL,NULL,106 North King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA436D69D25425AC0206AB21EF5DB4340
673678,031-004340-358029,NULL,-104.93679364,39.68267924,4340,NULL,East,NULL,Bails,Place,NULL,NULL,NULL,4340 East Bails Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC86D4C66F43B5AC000E3AC0462D74340
673679,031-004332-358030,NULL,-104.93682619,39.68268126,4332,NULL,East,NULL,Bails,Place,NULL,NULL,NULL,4332 East Bails Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0B438FBF43B5AC030CD201D62D74340
673680,031-001146-358031,NULL,-104.97161740,39.73459858,1146,NULL,North,NULL,Marion,Street,NULL,NULL,NULL,1146 North Marion Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C946D17022F3E5AC04838704B07DE4340
673681,031-000979-358032,NULL,-104.89445357,39.73187568,979,NULL,North,NULL,Ulster,Street,NULL,NULL,NULL,979 North Ulster Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6CC622B33E395AC0C8C84C1BAEDD4340
673682,031-001009-358033,NULL,-104.89449360,39.73199481,1009,NULL,North,NULL,Ulster,Street,NULL,NULL,NULL,1009 North Ulster Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8ADCD613F395AC0D87E5AFBB1DD4340
673683,031-001029-358034,NULL,-104.89448511,39.73212059,1029,NULL,North,NULL,Ulster,Street,NULL,NULL,NULL,1029 North Ulster Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C44EC673F3F395AC0C8D4541EB6DD4340
