"2350118","-105.81377401","39.95041567","703",""," ","","Quail","Drive"," "," "," ","703 Quail Drive ","FRASER","80442","Grand"
"2350119","-105.81689721","39.95031302","620",""," ","","Park","Place"," "," "," ","620 Park Place ","FRASER","80442","Grand"
"2350120","-105.81659694","39.95028576","623",""," ","","Lois","Lane"," "," "," ","623 Lois Lane ","FRASER","80442","Grand"
"2350121","-105.81591158","39.95029421","690",""," ","","Park","Place"," "," "," ","690 Park Place ","FRASER","80442","Grand"
"2350122","-105.81617884","39.95029225","622",""," ","","Lois","Lane"," "," "," ","622 Lois Lane ","FRASER","80442","Grand"
"2350123","-105.81739875","39.95024149","621",""," ","","Park","Place"," "," "," ","621 Park Place ","FRASER","80442","Grand"
"2350124","-105.8137644","39.95030425","701",""," ","","Quail","Drive"," "," ","B","701 Quail Drive B","FRASER","80442","Grand"
"2350125","-105.81623123","39.94929022","300",""," ","","Park","Avenue"," "," ","A-C","300 Park Avenue A-C","FRASER","80442","Grand"
"2350126","-105.81673066","39.94930113","520","","North","","Zerex","Street"," "," "," ","520 North Zerex Street ","FRASER","80442","Grand"
"2350127","-105.81614898","39.94726861","365","","North","","Zerex","Street"," "," "," ","365 North Zerex Street ","FRASER","80442","Grand"
"2350128","-105.82046847","39.94724352","315",""," ","","Norgren","Road"," "," "," ","315 Norgren Road ","FRASER","80442","Grand"
"2350129","-105.81673841","39.94694826","209","","East","","Eisenhower","Drive"," "," "," ","209 East Eisenhower Drive ","FRASER","80442","Grand"
"2350130","-105.81978696","39.94696523","107","","East","","Eisenhower","Drive"," "," "," ","107 East Eisenhower Drive ","FRASER","80442","Grand"
"2350131","-105.81692002","39.94696257","201","","East","","Eisenhower","Drive"," "," "," ","201 East Eisenhower Drive ","FRASER","80442","Grand"
"2350132","-105.81912333","39.94696339","133","","East","","Eisenhower","Drive"," "," "," ","133 East Eisenhower Drive ","FRASER","80442","Grand"
"2350133","-105.81885174","39.9469649","139","","East","","Eisenhower","Drive"," "," "," ","139 East Eisenhower Drive ","FRASER","80442","Grand"
"2350134","-105.81861607","39.94696392","159","","East","","Eisenhower","Drive"," "," "," ","159 East Eisenhower Drive ","FRASER","80442","Grand"
"2350135","-105.76008333","39.89319383","225",""," ","","Dreamcatcher South"," "," "," "," ","225 Dreamcatcher South ","WINTER PARK","80482","Grand"
"2350136","-105.75993961","39.89307497","215",""," ","","Dreamcatcher South"," "," "," "," ","215 Dreamcatcher South ","WINTER PARK","80482","Grand"
"2350137","-105.81029935","39.95172527","800",""," ","","Wapiti","Drive"," "," ","A-B","800 Wapiti Drive A-B","FRASER","80442","Grand"
