"1450160","-105.09257407","40.35618022","","","","","","","",""," "," "," "," ","Larimer"
"1450161","-105.51302814","40.37314641","171","","","","Stanley","Circle","",""," ","171 Stanley Circle ","Estes Park","80517","Larimer"
"1450162","-105.52136364","40.37927952","","","","","","","",""," "," "," "," ","Larimer"
"1450163","-105.52066432","40.37902272","","","","","","","",""," "," "," "," ","Larimer"
"1450164","-105.55666495","40.33398091","","","","","","","",""," "," ","Estes Park","80517","Larimer"
"1450165","-105.08682733","40.52915178","4206","","","","Table","Mountain","",""," ","4206 Table Mountain ","Fort Collins","80526","Larimer"
"1450166","-105.08680926","40.52898699","4212","","","","Table","Mountain","",""," ","4212 Table Mountain ","Fort Collins","80526","Larimer"
"1450167","-105.08680213","40.52882227","4218","","","","Table","Mountain","",""," ","4218 Table Mountain ","Fort Collins","80526","Larimer"
"1450168","-105.78280869","40.98575131","","","","","","","",""," "," "," "," ","Larimer"
"1450169","-105.26048934","40.41618055","156","","","","Grouse","Hollow","",""," ","156 Grouse Hollow ","Loveland","80537","Larimer"
"1450170","-105.05615395","40.61307767","2110","","","","Linden","Lake","",""," ","2110 Linden Lake ","Fort Collins","80524","Larimer"
"1450171","-105.05589337","40.61325825","2106","","","","Linden","Lake","",""," ","2106 Linden Lake ","Fort Collins","80524","Larimer"
"1450172","-105.05562455","40.61343969","2030","","","","Linden","Lake","",""," ","2030 Linden Lake ","Fort Collins","80524","Larimer"
"1450173","-105.05527524","40.61366861","2024","","","","Linden","Lake","",""," ","2024 Linden Lake ","Fort Collins","80524","Larimer"
"1450174","-105.05492447","40.61377585","2020","","","","Linden","Lake","",""," ","2020 Linden Lake ","Fort Collins","80524","Larimer"
"1450175","-105.05458192","40.61389278","2016","","","","Linden","Lake","",""," ","2016 Linden Lake ","Fort Collins","80524","Larimer"
"1450176","-105.05428174","40.61405052","2010","","","","Linden","Lake","",""," ","2010 Linden Lake ","Fort Collins","80524","Larimer"
"1450177","-105.05705073","40.61189609","","","","","","","",""," "," "," "," ","Larimer"
"1450178","-105.05623733","40.61329328","","","","","","","",""," "," "," "," ","Larimer"
"1450179","-105.05489694","40.61302001","","","","","","","",""," "," "," "," ","Larimer"
"1450180","-105.08817668","40.52805869","701","","","","Bear","Creek","",""," ","701 Bear Creek ","Fort Collins","80526","Larimer"
"1450181","-105.08839252","40.5280593","707","","","","Bear","Creek","",""," ","707 Bear Creek ","Fort Collins","80526","Larimer"
"1450182","-105.08860836","40.52805991","713","","","","Bear","Creek","",""," ","713 Bear Creek ","Fort Collins","80526","Larimer"
"1450183","-105.0888242","40.52806052","719","","","","Bear","Creek","",""," ","719 Bear Creek ","Fort Collins","80526","Larimer"
"1450184","-105.15835565","40.36224863","","","","","","","",""," "," "," "," ","Larimer"
"1450185","-105.15839142","40.36088653","","","","","","","",""," "," "," "," ","Larimer"
"1450186","-105.15871173","40.35775186","","","","","","","",""," "," "," "," ","Larimer"
"1450187","-105.15435975","40.35993051","","","","","","","",""," "," "," "," ","Larimer"
"1450188","-105.04788703","40.5403132","1542","","","","Quail","Hollow","",""," ","1542 Quail Hollow ","Fort Collins","80525","Larimer"
"1450189","-105.04763517","40.54031233","1548","","","","Quail","Hollow","",""," ","1548 Quail Hollow ","Fort Collins","80525","Larimer"
"1450190","-105.04738332","40.54031147","1554","","","","Quail","Hollow","",""," ","1554 Quail Hollow ","Fort Collins","80525","Larimer"
"1450191","-105.04718786","40.5399155","1549","","","","Quail","Hollow","",""," ","1549 Quail Hollow ","Fort Collins","80525","Larimer"
"1450192","-105.04743611","40.53991636","1543","","","","Quail","Hollow","",""," ","1543 Quail Hollow ","Fort Collins","80525","Larimer"
"1450193","-105.04768437","40.53991721","1537","","","","Quail","Hollow","",""," ","1537 Quail Hollow ","Fort Collins","80525","Larimer"
"1450194","-105.04793263","40.53991806","1531","","","","Quail","Hollow","",""," ","1531 Quail Hollow ","Fort Collins","80525","Larimer"
"1450195","-105.04825096","40.53991919","1525","","","","Quail","Hollow","",""," ","1525 Quail Hollow ","Fort Collins","80525","Larimer"
"1450196","-105.20008603","40.79063384","406","","","","Springs","Ranch","",""," ","406 Springs Ranch ","Laporte","80535","Larimer"
"1450197","-105.79078242","40.97912862","333","","","","Buffalo","Run","",""," ","333 Buffalo Run ","Red Feather Lakes","80545","Larimer"
"1450198","-105.78606057","40.97765485","543","","","","Buffalo","Run","",""," ","543 Buffalo Run ","Red Feather Lakes","80545","Larimer"
"1450199","-105.78177735","40.9760162","530","","","","Buffalo","Run","",""," ","530 Buffalo Run ","Red Feather Lakes","80545","Larimer"
"1450200","-105.08904003","40.52806112","725","","","","Bear","Creek","",""," ","725 Bear Creek ","Fort Collins","80526","Larimer"
"1450201","-105.08925588","40.52806173","731","","","","Bear","Creek","",""," ","731 Bear Creek ","Fort Collins","80526","Larimer"
"1450202","-105.08947171","40.52806234","737","","","","Bear","Creek","",""," ","737 Bear Creek ","Fort Collins","80526","Larimer"
"1450203","-105.08968755","40.52806295","743","","","","Bear","Creek","",""," ","743 Bear Creek ","Fort Collins","80526","Larimer"
"1450204","-105.08991236","40.52806357","749","","","","Bear","Creek","",""," ","749 Bear Creek ","Fort Collins","80526","Larimer"
"1450205","-105.09037607","40.52736311","4343","","","","Beaver","Creek","",""," ","4343 Beaver Creek ","Fort Collins","80526","Larimer"
"1450206","-105.09060267","40.52737097","4337","","","","Beaver","Creek","",""," ","4337 Beaver Creek ","Fort Collins","80526","Larimer"
"1450207","-105.09081837","40.5273998","4331","","","","Beaver","Creek","",""," ","4331 Beaver Creek ","Fort Collins","80526","Larimer"
"1450208","-105.22588134","40.62796908","","","","","","","",""," "," "," "," ","Larimer"
"1450209","-105.04713146","40.5403106","1560","","","","Quail","Hollow","",""," ","1560 Quail Hollow ","Fort Collins","80525","Larimer"
"1450210","-105.04687965","40.54030172","1600","","","","Quail","Hollow","",""," ","1600 Quail Hollow ","Fort Collins","80525","Larimer"
"1450211","-105.04656585","40.54027087","1606","","","","Quail","Hollow","",""," ","1606 Quail Hollow ","Fort Collins","80525","Larimer"
"1450212","-105.04634753","40.54017496","1612","","","","Quail","Hollow","",""," ","1612 Quail Hollow ","Fort Collins","80525","Larimer"
"1450213","-105.04617641","40.54001157","1618","","","","Quail","Hollow","",""," ","1618 Quail Hollow ","Fort Collins","80525","Larimer"
"1450214","-105.046048","40.53983089","1624","","","","Quail","Hollow","",""," ","1624 Quail Hollow ","Fort Collins","80525","Larimer"
"1450215","-105.04591303","40.53966017","1630","","","","Quail","Hollow","",""," ","1630 Quail Hollow ","Fort Collins","80525","Larimer"
"1450216","-105.04638412","40.53947296","1619","","","","Quail","Hollow","",""," ","1619 Quail Hollow ","Fort Collins","80525","Larimer"
"1450217","-105.25965511","40.37258135","821","","","","Turkey","Walk","",""," ","821 Turkey Walk ","Loveland","80537","Larimer"
"1450218","-105.08754734","40.43449859","","","","","","","",""," "," "," "," ","Larimer"
"1450219","-105.16412115","40.62292972","4916","","","","Bingham","Hill","",""," ","4916 Bingham Hill ","Fort Collins","80521","Larimer"
"1450220","-105.16667158","40.61856263","4916","","","","Bingham","Hill","",""," ","4916 Bingham Hill ","Fort Collins","80521","Larimer"
"1450221","-105.19782614","40.63926574","209","","","","Rist","View","",""," ","209 Rist View ","Bellvue","80512","Larimer"
"1450222","-104.98383101","40.93377736","","","","","","","",""," "," "," "," ","Larimer"
"1450223","-104.9561797","40.91036677","","","","","","","",""," "," "," "," ","Larimer"
"1450224","-104.99836987","40.48825494","","","","","","","",""," "," "," "," ","Larimer"
"1450225","-105.05350653","40.61415086","2005","","","","Linden","Lake","",""," ","2005 Linden Lake ","Fort Collins","80524","Larimer"
"1450226","-105.05354799","40.61379064","2009","","","","Linden","Lake","",""," ","2009 Linden Lake ","Fort Collins","80524","Larimer"
"1450227","-105.05366485","40.61356324","2013","","","","Linden","Lake","",""," ","2013 Linden Lake ","Fort Collins","80524","Larimer"
"1450228","-105.05407467","40.61340838","2017","","","","Linden","Lake","",""," ","2017 Linden Lake ","Fort Collins","80524","Larimer"
"1450229","-105.05442618","40.61327839","2021","","","","Linden","Lake","",""," ","2021 Linden Lake ","Fort Collins","80524","Larimer"
"1450230","-105.05474928","40.61315051","2025","","","","Linden","Lake","",""," ","2025 Linden Lake ","Fort Collins","80524","Larimer"
"1450231","-105.05510131","40.61292069","2029","","","","Linden","Lake","",""," ","2029 Linden Lake ","Fort Collins","80524","Larimer"
"1450232","-105.05536676","40.61273102","2035","","","","Linden","Lake","",""," ","2035 Linden Lake ","Fort Collins","80524","Larimer"
"1450233","-105.05563002","40.61254043","2107","","","","Linden","Lake","",""," ","2107 Linden Lake ","Fort Collins","80524","Larimer"
"1450234","-105.05592148","40.61234765","2111","","","","Linden","Lake","",""," ","2111 Linden Lake ","Fort Collins","80524","Larimer"
"1450235","-105.18995528","40.5985946","805","","","","White","Pine","",""," ","805 White Pine ","Bellvue","80512","Larimer"
"1450236","-105.19059716","40.59839221","805","","","","White","Pine","",""," ","805 White Pine ","Bellvue","80512","Larimer"
"1450237","-105.0915761","40.43452483","","","","","","","",""," "," "," "," ","Larimer"
"1450238","-105.09091082","40.43419155","","","","","","","",""," "," "," "," ","Larimer"
"1450239","-105.08901588","40.4346992","","","","","","","",""," "," "," "," ","Larimer"
"1450240","-105.08875898","40.43463122","","","","","","","",""," "," "," "," ","Larimer"
"1450241","-105.09128793","40.43410746","","","","","","","",""," "," "," "," ","Larimer"
"1450242","-105.08831915","40.43451728","","","","","","","",""," "," "," "," ","Larimer"
"1450243","-105.08782932","40.43450251","","","","","","","",""," "," "," "," ","Larimer"
