2441835,117-000139-057635,NULL,-106.03639831,39.48906996,0139,NULL,,NULL,Gold Run,Circle,,NULL,NULL,0139 Gold Run Circle,Unincorporated Summit County,80424,NULL,2802078,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CB8FD965954825AC000D42DD899BE4340
2441836,117-000123-057636,NULL,-106.04331023,39.41261719,0123,NULL,,NULL,Davis,Court,,NULL,NULL,0123 Davis Court,Blue River,80424,NULL,6500840,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C2CA74998C5825AC0E0ABD1A3D0B44340
2441837,117-000340-057637,NULL,-106.04217651,39.41138852,0340,NULL,,NULL,Davis,Court,,NULL,NULL,0340 Davis Court,Blue River,80424,NULL,6500848,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C5C8E1705B3825AC0C815FF60A8B44340
2441838,117-000045-057638,NULL,-106.04017824,39.50064326,45,NULL,,NULL,Rounds,Road,,NULL,NULL,45 Rounds Road,Breckenridge,80424,NULL,6500896,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C84ECC34792825AC0A811191415C04340
2441839,117-000800-057639,NULL,-106.13026210,39.79021693,0800,NULL,,NULL,Darby,Drive,,NULL,NULL,0800 Darby Drive,Unincorporated Summit County,80498,NULL,6500057,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CA025DD3656885AC0001B09D425E54340
2441840,117-000044-057640,NULL,-106.04814986,39.54545126,0044,NULL,,NULL,Sherwood,Trail,,NULL,NULL,0044 Sherwood Trail,Unincorporated Summit County,80424,NULL,6500157,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C30A628E314835AC0D812D458D1C54340
2441841,117-000105-057641,NULL,-106.04341404,39.63614627,0105,NULL,,NULL,Cottonwood,Drive,,NULL,NULL,0105 Cottonwood Drive,Unincorporated Summit County,80435,NULL,800320,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C0C92AF4BC7825AC0F069AE3D6DD14340
2441842,117-000112-057642,NULL,-106.04724413,39.51431158,0112,NULL,,NULL,Fairview,Boulevard,,NULL,NULL,0112 Fairview Boulevard,Unincorporated Summit County,80424,NULL,200248,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CC8513E0C06835AC0F0063CF6D4C14340
2441843,117-000141-057643,NULL,-106.04766377,39.51491398,0141,NULL,,NULL,Fairview,Boulevard,,NULL,NULL,0141 Fairview Boulevard,Unincorporated Summit County,80424,NULL,200264,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C28A25BEC0C835AC038967FB3E8C14340
2441844,117-000402-057644,NULL,-106.06064847,39.37471516,0402,NULL,,NULL,Kimmes,Lane,,NULL,NULL,0402 Kimmes Lane,Unincorporated Summit County,80424,NULL,2801529,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C906E19AAE1835AC0800D9BAAF6AF4340
2441845,117-000411-057645,NULL,-106.06125926,39.37479034,0411,NULL,,NULL,Kimmes,Lane,,NULL,NULL,0411 Kimmes Lane,Unincorporated Summit County,80424,NULL,2801581,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CF86BF3ABEB835AC0D0223821F9AF4340
2441846,117-000488-057646,NULL,-106.05212968,39.55403157,0488,NULL,,NULL,Lake View,Circle,West,NULL,NULL,0488 Lake View Circle West,Unincorporated Summit County,80424,NULL,2801681,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CD0D5BB1756835AC00076A081EAC64340
2441847,117-004188-057647,NULL,-106.06672354,39.49461384,4188,NULL,,NULL,Ski Hill,Road,,NULL,NULL,4188 Ski Hill Road,Unincorporated Summit County,80424,NULL,200774,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CB8C3D23245845AC078E294814FBF4340
2441848,117-000851-057648,NULL,-106.04518010,39.52455583,0851,NULL,,NULL,Fairview,Boulevard,,NULL,NULL,0851 Fairview Boulevard,Unincorporated Summit County,80424,NULL,200746,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C640E143BE4825AC018F234A524C34340
2441849,117-005423-057649,NULL,-106.07120382,39.50537366,5423,NULL,,NULL,Barton,Road,,NULL,NULL,5423 Barton Road,Unincorporated Summit County,80424,NULL,200854,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CA4C87A9A8E845AC0183E7C15B0C04340
2441850,117-003744-057650,NULL,-106.06065910,39.49853721,3744,NULL,,NULL,Ski Hill,Road,,NULL,NULL,3744 Ski Hill Road,Unincorporated Summit County,80424,NULL,200870,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C5887B2D6E1835AC010FC4211D0BF4340
2441851,117-000520-057651,NULL,-106.08466410,39.57445143,520,NULL,,NULL,Kokopelli,Court,,NULL,NULL,520 Kokopelli Court,Frisco,80443,NULL,6500856,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CE4CAF3226B855AC0D015E59F87C94340
2441852,117-000123-057652,NULL,-106.08220606,39.65344858,123,NULL,,NULL,Blue Grouse,Lane,,NULL,NULL,123 Blue Grouse Lane,Silverthorne,80498,NULL,4400230,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C84702FDD42855AC0A0EAF533A4D34340
2441853,117-000107-057653,NULL,-106.08219378,39.65410282,107,NULL,,NULL,Blue Grouse,Lane,,NULL,NULL,107 Blue Grouse Lane,Silverthorne,80498,NULL,4400226,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CD0E3ADA942855AC088781DA4B9D34340
2441854,117-000027-057654,NULL,-106.03306091,39.45445733,0027,NULL,,NULL,Tarn,Trail,,NULL,NULL,0027 Tarn Trail,Blue River,80424,NULL,100093,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C74CE81AB1D825AC0884C5CA82BBA4340
2441855,117-001070-057655,NULL,-106.07913683,39.64220224,1070,NULL,,NULL,Adams,Avenue,,NULL,NULL,1070 Adams Avenue,Silverthorne,80498,NULL,1500670,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C7443ED9310855AC0E884D0AE33D24340
2441856,117-000350-057656,NULL,-106.07779205,39.63170284,350,NULL,West,NULL,4Th,Street,,NULL,NULL,350 West 4Th Street,Silverthorne,80498,NULL,1500686,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CC0BB828BFA845AC0A0E287A3DBD04340
2441857,117-000200-057657,NULL,-106.04591296,39.48369260,200,NULL,North,NULL,Main,Street,,NULL,NULL,200 North Main Street,Breckenridge,80424,NULL,300142,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CC431E63CF0825AC0E899A3A3E9BD4340
2441858,117-000121-057658,NULL,-106.04497384,39.48142806,121,NULL,South,NULL,Ridge,Street,,NULL,NULL,121 South Ridge Street,Breckenridge,80424,NULL,6516174,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C3024F7D9E0825AC020FB4C6F9FBD4340
2441859,117-000435-057659,NULL,-106.09008224,39.66078420,435,NULL,,NULL,Kestrel,Lane,,NULL,NULL,435 Kestrel Lane,Silverthorne,80498,NULL,6508065,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CC4D54EE8C3855AC058C4979394D44340
2441860,117-000429-057660,NULL,-106.09021863,39.66116966,429,NULL,,NULL,Kestrel,Lane,,NULL,NULL,429 Kestrel Lane,Silverthorne,80498,NULL,6508061,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C40A16024C6855AC068FE2135A1D44340
2441861,117-000112-057661,NULL,-105.98093942,39.60098615,0112,NULL,,NULL,Lenawee,Lane,,NULL,NULL,0112 Lenawee Lane,Unincorporated Summit County,80435,NULL,3000373,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C94FD20B6C77E5AC07889441DEDCC4340
2441862,117-000362-057662,NULL,-106.05432522,39.63165969,0362,NULL,,NULL,Piney Acres,Circle,,NULL,NULL,0362 Piney Acres Circle,Unincorporated Summit County,80435,NULL,3000389,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C1CAA7A107A835AC080D18D39DAD04340
2441863,117-000121-057663,NULL,-106.04358588,39.52553492,0121,NULL,,NULL,Fairview,Circle,,NULL,NULL,0121 Fairview Circle,Unincorporated Summit County,80424,NULL,6500616,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CF4246C1CCA825AC0F04C71BA44C34340
2441864,117-000451-057664,NULL,-106.02963169,39.48161259,0451,NULL,,NULL,High Point,Drive,,NULL,NULL,0451 High Point Drive,Unincorporated Summit County,80424,NULL,2803252,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C68DE507CE5815AC0F0D73B7BA5BD4340
2441865,117-002105-057665,NULL,-106.10117564,39.66614313,2105,NULL,,NULL,Currant,Way,,NULL,NULL,2105 Currant Way,Silverthorne,80498,NULL,6509413,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CAC6266A979865AC0D075902D44D54340
2441866,117-002255-057666,NULL,-106.09921128,39.66796455,2255,NULL,,NULL,Currant,Way,,NULL,NULL,2255 Currant Way,Silverthorne,80498,NULL,6509409,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C60E5467A59865AC0E002CBDC7FD54340
2441867,117-000305-057667,NULL,-106.04320339,39.48091303,305,NULL,East,NULL,Washington,Avenue,,NULL,NULL,305 East Washington Avenue,Breckenridge,80424,NULL,300350,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C98132BD8C3825AC008A0EC8E8EBD4340
2441868,117-000209-057668,NULL,-106.04254986,39.48040201,209,NULL,South,NULL,Harris,Street,,NULL,NULL,209 South Harris Street,Breckenridge,80424,NULL,300422,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CEC100923B9825AC048622BD07DBD4340
2441869,117-000508-057669,NULL,-106.04260294,39.47728295,508,NULL,South,NULL,French,Street,,NULL,NULL,508 South French Street,Breckenridge,80424,NULL,300566,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C5CCCB201BA825AC0E0268C9B17BD4340
2441870,117-001808-057670,NULL,-106.09176903,39.65616502,1808,NULL,,NULL,Falcon,Drive,,NULL,NULL,1808 Falcon Drive,Silverthorne,80498,NULL,4400200,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C285D318BDF855AC0B0651C37FDD34340
2441871,117-000601-057671,NULL,-106.04509107,39.51706759,0601,NULL,,NULL,Shekel,Lane,,NULL,NULL,0601 Shekel Lane,Unincorporated Summit County,80424,NULL,200318,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CB499A5C5E2825AC0602C5D452FC24340
2441872,117-000056-057672,NULL,-106.04452843,39.49389892,0056,NULL,,NULL,Huron,Road,,NULL,NULL,0056 Huron Road,Unincorporated Summit County,80424,NULL,9962202,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C88DEC88DD9825AC048516C1438BF4340
2441873,117-000246-057673,NULL,-106.06634154,39.50141083,0246,NULL,,NULL,Protector,Place,,NULL,NULL,0246 Protector Place,Unincorporated Summit County,80424,NULL,200398,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C40CC90F03E845AC0F05AE63A2EC04340
2441874,117-000511-057674,NULL,-106.04469370,39.51837522,0511,NULL,,NULL,Shekel,Lane,,NULL,NULL,0511 Shekel Lane,Unincorporated Summit County,80424,NULL,200498,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CF0BCF342DC825AC0807A841E5AC24340
2441875,117-000085-057675,NULL,-106.03776781,39.54333545,0085,NULL,,NULL,Revett,Drive,,LOT,31,0085 Revett Drive LOT 31,Unincorporated Summit County,80424,NULL,2802840,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CA832ADC96A825AC0F8A911048CC54340
2441876,117-000085-057676,NULL,-106.04002394,39.54113068,0085,NULL,,NULL,Revett,Drive,,LOT,59,0085 Revett Drive LOT 59,Unincorporated Summit County,80424,NULL,6501558,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C987C94C08F825AC0B8062BC543C54340
2441877,117-000085-057677,NULL,-106.03778122,39.54161486,0085,NULL,,NULL,Revett,Drive,,LOT,75,0085 Revett Drive LOT 75,Unincorporated Summit County,80424,NULL,2802884,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C8000EB016B825AC070CEC5A253C54340
2441878,117-000049-057678,NULL,-106.04854185,39.46422852,49,NULL,,NULL,White Cloud,Drive,,NULL,NULL,49 White Cloud Drive,Breckenridge,80424,NULL,500229,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C8C56434F1B835AC0E0E508D76BBB4340
2441879,117-000076-057679,NULL,-106.06708930,39.50474243,0076,NULL,,NULL,Independence,Circle,,NULL,NULL,0076 Independence Circle,Unincorporated Summit County,80424,NULL,200546,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C7447EA304B845AC080E062669BC04340
2441880,117-000482-057680,NULL,-106.04383138,39.51882292,0482,NULL,,NULL,Shekel,Lane,,NULL,NULL,0482 Shekel Lane,Unincorporated Summit County,80424,NULL,200462,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CBCFB2222CE825AC0A8591FCA68C24340
2441881,117-000109-057681,NULL,-106.02951612,39.47507104,0109,NULL,,NULL,Monarch,Drive,,NULL,NULL,0109 Monarch Drive,Unincorporated Summit County,80424,NULL,6507789,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C18E59997E3815AC0104DAF20CFBC4340
2441882,117-000091-057682,NULL,-106.02979115,39.47529627,0091,NULL,,NULL,Monarch,Drive,,NULL,NULL,0091 Monarch Drive,Unincorporated Summit County,80424,NULL,6507793,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C34E32519E8815AC0507C1382D6BC4340
2441883,117-000095-057683,NULL,-106.03939338,39.51804293,95,NULL,,NULL,Westerman,Road,,NULL,NULL,95 Westerman Road,Breckenridge,80424,NULL,6509221,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C5466CB6B85825AC058FD0E3B4FC24340
2441884,117-000604-057684,NULL,-106.03791437,39.63895373,0604,NULL,,NULL,Alpine,Road,,NULL,NULL,0604 Alpine Road,Unincorporated Summit County,80435,NULL,801356,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C2C8160306D825AC0F897673CC9D14340
2441885,117-000518-057685,NULL,-106.03365795,39.51214355,518,NULL,,NULL,Golden Age,Drive,,NULL,NULL,518 Golden Age Drive,Breckenridge,80424,NULL,6509261,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C04A0AC7327825AC0C8A483EB8DC14340
2441886,117-000063-057686,NULL,-106.06133430,39.37071734,0063,NULL,,NULL,Carroll,Lane,,NULL,NULL,0063 Carroll Lane,Unincorporated Summit County,80424,NULL,2801510,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C8060B6E6EC835AC020AE71AA73AF4340
2441887,117-000436-057687,NULL,-106.06787416,39.37718368,0436,NULL,,NULL,Hamilton,Lane,,NULL,NULL,0436 Hamilton Lane,Unincorporated Summit County,80424,NULL,2801518,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C406FDD0C58845AC0B8AE118E47B04340
2441888,117-000143-057688,NULL,-106.06602216,39.37228789,0143,NULL,,NULL,Camron,Lane,,NULL,NULL,0143 Camron Lane,Unincorporated Summit County,80424,NULL,2801594,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C989303B539845AC098882321A7AF4340
2441889,117-000306-057689,NULL,-106.06534781,39.37374075,0306,NULL,,NULL,Robertson,Lane,,NULL,NULL,0306 Robertson Lane,Unincorporated Summit County,80424,NULL,2801602,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CCCEC97A82E845AC020C69EBCD6AF4340
2441890,117-000277-057690,NULL,-106.06618447,39.37370371,0277,NULL,,NULL,Robertson,Lane,,NULL,NULL,0277 Robertson Lane,Unincorporated Summit County,80424,NULL,2801614,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C483EC55D3C845AC08820EA85D5AF4340
2441891,117-000276-057691,NULL,-106.00355227,39.60056424,0276,NULL,,NULL,Tally Ho,Court,,NULL,NULL,0276 Tally Ho Court,Unincorporated Summit County,80435,NULL,3000989,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C201750333A805AC03862F449DFCC4340
2441892,117-000397-057692,NULL,-106.08477938,39.62365302,0397,NULL,,NULL,Royal Red Bird,Drive,,NULL,NULL,0397 Royal Red Bird Drive,Unincorporated Summit County,80498,NULL,1300577,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CC4E57A066D855AC0D0E2ADDCD3CF4340
2441893,117-001258-057693,NULL,-106.08785146,39.62213705,1258,NULL,,NULL,Royal Buffalo,Drive,,NULL,NULL,1258 Royal Buffalo Drive,Unincorporated Summit County,80498,NULL,1300677,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C04C1B85B9F855AC0B047DE2FA2CF4340
2441894,117-000432-057694,NULL,-106.08087617,39.62579549,0432,NULL,,NULL,Lake View,Drive,,NULL,NULL,0432 Lake View Drive,Unincorporated Summit County,80498,NULL,1300649,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CD8EC38132D855AC0705B16111AD04340
2441895,117-001058-057695,NULL,-106.06999079,39.64150022,1058,NULL,,NULL,Rescola,Avenue,,NULL,NULL,1058 Rescola Avenue,Silverthorne,80498,NULL,1300637,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CAC71A5BA7A845AC0B87DDEAD1CD24340
2441896,117-000154-057696,NULL,-106.05116426,39.38733558,0154,NULL,,NULL,Linge,Road,,NULL,NULL,0154 Linge Road,Unincorporated Summit County,80424,NULL,2801722,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C80A2724646835AC0300B543694B14340
2441897,117-000029-057697,NULL,-106.04249416,39.49154519,0029,NULL,,NULL,Magnum Bonum,Drive,,NULL,NULL,0029 Magnum Bonum Drive,Unincorporated Summit County,80424,NULL,2801826,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C843C7239B8825AC0700ADFF3EABE4340
2441898,117-000308-057698,NULL,-106.00261903,39.60129983,0308,NULL,,NULL,Geil,Lane,,NULL,NULL,0308 Geil Lane,Unincorporated Summit County,80435,NULL,3001009,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C1CC1FDE82A805AC0A8E99664F7CC4340
2441899,117-000106-057699,NULL,-106.06360230,39.50165877,0106,NULL,,NULL,Protector,Place,,NULL,NULL,0106 Protector Place,Unincorporated Summit County,80424,NULL,200534,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C6C3E5C0F12845AC02802BF5A36C04340
2441900,117-000085-057700,NULL,-106.03786055,39.54206543,0085,NULL,,NULL,Revett,Drive,,LOT,23,0085 Revett Drive LOT 23,Unincorporated Summit County,80424,NULL,6502749,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C603CAB4E6C825AC0B8C6626662C54340
2441901,117-000085-057701,NULL,-106.03717024,39.54151501,0085,NULL,,NULL,Revett,Drive,,LOT,83,0085 Revett Drive LOT 83,Unincorporated Summit County,80424,NULL,2802892,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CEC3848FF60825AC028B62D5D50C54340
2441902,117-000147-057702,NULL,-106.04734641,39.46440913,147,NULL,,NULL,Gold King,Way,,NULL,NULL,147 Gold King Way,Breckenridge,80424,NULL,500425,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C1CA23CB907835AC0B8F328C271BB4340
2441903,117-000145-057703,NULL,-106.06203166,39.50377488,0145,NULL,,NULL,Shadows,Drive,,NULL,NULL,0145 Shadows Drive,Unincorporated Summit County,80424,NULL,200442,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C6C88A053F8835AC080A1F6B17BC04340
2441904,117-000422-057704,NULL,-106.04108167,39.63856754,0422,NULL,,NULL,Alpine,Road,,NULL,NULL,0422 Alpine Road,Unincorporated Summit County,80435,NULL,800408,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C3C5A0415A1825AC078BCCC94BCD14340
2441905,117-000164-057705,NULL,-106.04789371,39.54716563,0164,NULL,,NULL,Sherwood,Trail,,NULL,NULL,0164 Sherwood Trail,Unincorporated Summit County,80424,NULL,2801733,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C103DC3B010835AC0706FF08509C64340
2441906,117-000274-057706,NULL,-106.06029547,39.47833460,0274,NULL,,NULL,Four Oclock Run,Road,,NULL,NULL,0274 Four Oclock Run Road,Unincorporated Summit County,80424,NULL,2802216,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C503B8CE1DB835AC090EB75113ABD4340
2441907,117-000280-057707,NULL,-106.03457875,39.53188365,0280,NULL,,NULL,Delaware,Drive,,NULL,NULL,0280 Delaware Drive,Unincorporated Summit County,80424,NULL,2802232,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C3C64CE8936825AC0800371C314C44340
2441908,117-000282-057708,NULL,-106.06778681,39.38345166,0282,NULL,,NULL,Blue Lakes,Road,,NULL,NULL,0282 Blue Lakes Road,Unincorporated Summit County,80424,NULL,2800701,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CB0B7789E56845AC0C8CBABF114B14340
2441909,117-000033-057709,NULL,-105.97594486,39.60039562,0033,NULL,,NULL,Keystone Gulch,Road,,NULL,NULL,0033 Keystone Gulch Road,Unincorporated Summit County,80435,NULL,4200840,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CAC066DE1757E5AC030B986C3D9CC4340
2441910,117-000473-057710,NULL,-106.05088770,39.39149483,0473,NULL,,NULL,Rena,Road,,NULL,NULL,0473 Rena Road,Unincorporated Summit County,80424,NULL,2801845,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CCC7276BE41835AC0A0B3A9801CB24340
2441911,117-000118-057711,NULL,-106.05013444,39.48168014,118,NULL,,NULL,Streamside,Circle,,NULL,NULL,118 Streamside Circle,Breckenridge,80424,NULL,304690,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C40E7126735835AC06837E0B1A7BD4340
2441912,117-000142-057712,NULL,-106.03938030,39.42855537,142,NULL,,NULL,Grey Squirrel,Lane,,NULL,NULL,142 Grey Squirrel Lane,Blue River,80424,NULL,100161,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C30EEEF3485825AC0387C03E7DAB64340
2441913,117-000012-057713,NULL,-106.01305076,39.46684250,0012,NULL,,NULL,Southface,Drive,,NULL,NULL,0012 Southface Drive,Unincorporated Summit County,80424,NULL,1800706,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CF0C5D9D2D5805AC04034B07EC1BB4340
2441914,117-000060-057714,NULL,-106.01685978,39.46862884,0060,NULL,,NULL,Charter Ridge,Court,,NULL,NULL,0060 Charter Ridge Court,Unincorporated Summit County,80424,NULL,1800726,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C888F053B14815AC058709C07FCBB4340
2441915,117-000361-057715,NULL,-106.04676555,39.51785545,0361,NULL,,NULL,Fairview,Boulevard,,NULL,NULL,0361 Fairview Boulevard,Unincorporated Summit County,80424,NULL,200471,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CD41AF134FE825AC0A032631649C24340
2441916,117-000144-057716,NULL,-106.06315287,39.49575984,0144,NULL,,NULL,Quartz,Circle,,NULL,NULL,0144 Quartz Circle,Unincorporated Summit County,80424,NULL,200479,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C18D355B20A845AC070FFEA0E75BF4340
2441917,117-000025-057717,NULL,-106.04514155,39.50020932,25,NULL,,NULL,Dyer,Trail,,NULL,NULL,25 Dyer Trail,Breckenridge,80424,NULL,4500062,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CD4746599E3825AC0B8D5E0DB06C04340
2441918,117-001025-057718,NULL,-106.05809367,39.47792298,1025,NULL,,NULL,Four Oclock,Road,,NULL,NULL,1025 Four Oclock Road,Breckenridge,80424,NULL,4500046,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010CEC6886CEB7835AC0304284942CBD4340
2441919,117-000091-057719,NULL,-106.03806686,39.47440818,91,NULL,,NULL,Sunbeam,Drive,,NULL,NULL,91 Sunbeam Drive,Breckenridge,80424,NULL,304742,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C1C0F01B06F825AC010074168B9BC4340
2441920,117-000006-057720,NULL,-106.04232058,39.50126307,6,NULL,,NULL,Rounds,Road,,NULL,NULL,6 Rounds Road,Breckenridge,80424,NULL,4500138,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C88775C61B5825AC02006646329C04340
2441921,117-000020-057721,NULL,-106.04090760,39.49950383,20,NULL,,NULL,Rounds,Road,,NULL,NULL,20 Rounds Road,Breckenridge,80424,NULL,4500134,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C74D1E53A9E825AC0A0C6DDBDEFBF4340
2441922,117-000030-057722,NULL,-106.03987011,39.49817777,30,NULL,,NULL,Rounds,Road,,NULL,NULL,30 Rounds Road,Breckenridge,80424,NULL,4500126,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C0844573B8D825AC050760F4AC4BF4340
2441923,117-005485-057723,NULL,-105.86515535,39.58029327,5485,NULL,,NULL,Milner,Street,,NULL,NULL,5485 Milner Street,Montezuma,80435,NULL,4600010,2019-04-18 00:00:00.0000000,ACTIVE,NO CHANGE,Summit,0xAD100000010C08C68EB45E775AC0D838C20C47CA4340
