640027,031-001578-324378,NULL,-105.05184293,39.74176896,1578,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,1578 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8ECFD6451435AC0B0310849F2DE4340
640028,031-001548-324379,NULL,-105.05190937,39.74138762,1548,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,1548 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE4EBB17B52435AC028AA2BCAE5DE4340
640029,031-001601-324380,NULL,-105.05237094,39.74205648,1601,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,1601 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4402AA0B5A435AC00840E6B4FBDE4340
640030,031-005125-324381,NULL,-105.05239458,39.74113965,5125,NULL,West,NULL,Colfax,Avenue,NULL,NULL,NULL,5125 West Colfax Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C189AC76E5A435AC0F88D03AADDDE4340
640031,031-001595-324382,NULL,-105.05238354,39.74175455,1595,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,1595 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C80C97D405A435AC0208320D0F1DE4340
640032,031-002731-324383,NULL,-105.02134452,39.74918899,2731,NULL,West,NULL,21St,Avenue,NULL,NULL,NULL,2731 West 21St Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18043AB95D415AC0400BE675E5DF4340
640033,031-000814-324384,NULL,-104.98392161,39.75347649,814,NULL,NULL,NULL,24Th,Street,NULL,NULL,NULL,814 24Th Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA4445992F83E5AC0B8DEEFEA71E04340
640034,031-002321-324385,NULL,-104.98529727,39.75358135,2321,NULL,NULL,NULL,Champa,Street,NULL,NULL,NULL,2321 Champa Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB893431C0F3F5AC0D81E845A75E04340
640035,031-000818-324386,NULL,-104.99227083,39.74684733,818,NULL,NULL,NULL,17Th,Street,NULL,NULL,NULL,818 17Th Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18D5815D813F5AC0402374B198DF4340
640036,031-001635-324387,NULL,-104.99262211,39.74641909,1635,NULL,NULL,NULL,Stout,Street,NULL,NULL,NULL,1635 Streetout St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE4725620873F5AC040AEA59E8ADF4340
