"217795","-104.83676758","39.74941788","2200","","North","","Ursula","Street","","Unit","209","2200 North Ursula Street Unit 209","","","Adams"
"217796","-104.96247698","39.91777537","12275",""," ","","Claude","Court","","Unit","1019","12275 Claude Court Unit 1019","","","Adams"
"217797","-104.83817316","39.75037785","2201","","North","","Ursula","Street","","Unit","257","2201 North Ursula Street Unit 257","","","Adams"
"217798","-104.83734732","39.74974906","2200","","North","","Ursula","Street","","Unit","133","2200 North Ursula Street Unit 133","","","Adams"
"217799","-104.83728421","39.74989359","2200","","North","","Ursula","Street","","Unit","230","2200 North Ursula Street Unit 230","","","Adams"
"217800","-104.96047631","39.91681131","12255",""," ","","Claude","Court","","Unit","1112","12255 Claude Court Unit 1112","","","Adams"
"217801","-104.96001587","39.91680724","12255",""," ","","Claude","Court","","Unit","1125","12255 Claude Court Unit 1125","","","Adams"
"217802","-104.83640887","39.74948068","2200","","North","","Ursula","Street","","Unit","404","2200 North Ursula Street Unit 404","","","Adams"
"217803","-104.96030177","39.91681066","12255",""," ","","Claude","Court","","Unit","1120","12255 Claude Court Unit 1120","","","Adams"
"217804","-104.83713435","39.74894807","2100","","North","","Ursula","Street","","Unit","414","2100 North Ursula Street Unit 414","","","Adams"
"217805","-104.83721701","39.74882557","2100","","North","","Ursula","Street","","Unit","211","2100 North Ursula Street Unit 211","","","Adams"
"217806","-104.9625048","39.91835482","12275",""," ","","Claude","Court","","Unit","520","12275 Claude Court Unit 520","","","Adams"
"217807","-104.83791549","39.74894607","2101","","North","","Ursula","Street","","Unit","314","2101 North Ursula Street Unit 314","","","Adams"
"217808","-104.83797317","39.74852602","2101","","North","","Ursula","Street","","Unit","113","2101 North Ursula Street Unit 113","","","Adams"
"217809","-104.83787347","39.74959099","2201","","North","","Ursula","Street","","Unit","419","2201 North Ursula Street Unit 419","","","Adams"
"217810","-104.837236","39.74976749","2200","","North","","Ursula","Street","","Unit","327","2200 North Ursula Street Unit 327","","","Adams"
"217811","-104.83806752","39.74912708","2101","","North","","Ursula","Street","","Unit","125","2101 North Ursula Street Unit 125","","","Adams"
"217812","-104.83802035","39.74949126","2201","","North","","Ursula","Street","","Unit","312","2201 North Ursula Street Unit 312","","","Adams"
"217813","-104.83829351","39.74912692","2101","","North","","Ursula","Street","","Unit","131","2101 North Ursula Street Unit 131","","","Adams"
"217814","-104.96006123","39.91759507","12275",""," ","","Claude","Court","","Unit","1324","12275 Claude Court Unit 1324","","","Adams"
"217815","-104.83725935","39.74938824","2200","","North","","Ursula","Street","","Unit","121","2200 North Ursula Street Unit 121","","","Adams"
"217816","-104.83677407","39.74904613","2100","","North","","Ursula","Street","","Unit","324","2100 North Ursula Street Unit 324","","","Adams"
"217817","-104.83687835","39.74945664","2200","","North","","Ursula","Street","","Unit","312","2200 North Ursula Street Unit 312","","","Adams"
"217818","-104.83783454","39.75031432","2201","","North","","Ursula","Street","","Unit","342","2201 North Ursula Street Unit 342","","","Adams"
"217819","-104.96145328","39.91850875","12275",""," ","","Claude","Court","","Unit","331","12275 Claude Court Unit 331","","","Adams"
"217820","-104.83780317","39.74907126","2101","","North","","Ursula","Street","","Unit","120","2101 North Ursula Street Unit 120","","","Adams"
"217821","-104.96046356","39.91820221","12275",""," ","","Claude","Court","","Unit","115","12275 Claude Court Unit 115","","","Adams"
"217822","-104.96097814","39.91817025","12275",""," ","","Claude","Court","","Unit","212","12275 Claude Court Unit 212","","","Adams"
"217823","-104.83780155","39.74996886","2201","","North","","Ursula","Street","","Unit","235","2201 North Ursula Street Unit 235","","","Adams"
"217824","-104.8378036","39.74902551","2101","","North","","Ursula","Street","","Unit","119","2101 North Ursula Street Unit 119","","","Adams"
"217825","-104.96106434","39.9176964","12275",""," ","","Claude","Court","","Unit","1213","12275 Claude Court Unit 1213","","","Adams"
"217826","-104.96245648","39.91769246","12275",""," ","","Claude","Court","","Unit","1017","12275 Claude Court Unit 1017","","","Adams"
"217827","-104.96240967","39.9184377","12275",""," ","","Claude","Court","","Unit","535","12275 Claude Court Unit 535","","","Adams"
"217828","-104.96053321","39.91675193","12255",""," ","","Claude","Court","","Unit","1126","12255 Claude Court Unit 1126","","","Adams"
"217829","-104.83795295","39.74899391","2101","","North","","Ursula","Street","","Unit","416","2101 North Ursula Street Unit 416","","","Adams"
"217830","-104.96145747","39.91833806","12275",""," ","","Claude","Court","","Unit","327","12275 Claude Court Unit 327","","","Adams"
"217831","-104.96318044","39.91677856","12255",""," ","","Claude","Court","","Unit","633","12255 Claude Court Unit 633","","","Adams"
"217832","-104.96155536","39.91817422","12275",""," ","","Claude","Court","","Unit","311","12275 Claude Court Unit 311","","","Adams"
"217833","-104.96198978","39.917661","12275",""," ","","Claude","Court","","Unit","1123","12275 Claude Court Unit 1123","","","Adams"
"217834","-104.83803078","39.74946749","2201","","North","","Ursula","Street","","Unit","211","2201 North Ursula Street Unit 211","","","Adams"
"217835","-104.83774768","39.74882713","2101","","North","","Ursula","Street","","Unit","35","2101 North Ursula Street Unit 35","","","Adams"
"217836","-104.96047569","39.91674982","12255",""," ","","Claude","Court","","Unit","1127","12255 Claude Court Unit 1127","","","Adams"
"217837","-104.96018855","39.91680787","12255",""," ","","Claude","Court","","Unit","1122","12255 Claude Court Unit 1122","","","Adams"
