2190060,039-000530-436373,NULL,-104.78930851,38.77731681,530, ,,,Loomis,Avenue,,,,530 Loomis Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CE039D70784325AC068CA021E7F634340
2190061,039-000565-436374,NULL,-104.79622388,38.77591286,565, ,,,Catalina,Drive,,,,565 Catalina Drive ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C7813FF54F5325AC0C0F9D01C51634340
2190062,039-000310-436375,NULL,-104.79480847,38.77430592,310, ,,,Loomis,Avenue,,,,310 Loomis Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C70035424DE325AC02803CB741C634340
2190063,039-000575-436376,NULL,-104.79664254,38.77548498,575, ,,,Catalina,Drive,,,,575 Catalina Drive ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CBCF9FD30FC325AC0A08E8C1743634340
2190064,039-000992-436377,NULL,-104.80869171,38.77518179,992, ,,,Samuel,Point,,,,992 Samuel Point ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C2087DC9AC1335AC0A8D7322839634340
2190065,039-005485-436378,NULL,-104.72583423,38.87384392,5485, ,,,Kay,Circle,,,,5485 Kay Circle ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CD4F76811742E5AC080D7231EDA6F4340
2190066,039-005365-436379,NULL,-104.72838261,38.88925112,5365, ,,,Rawhide,Lane,,,,5365 Rawhide Lane ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C343B18D29D2E5AC0B89B15FBD2714340
2190067,039-003751-436380,NULL,-104.72520642,38.88570356,3751, ,,,Homestead Ridge,Heights,,,,3751 Homestead Ridge Heights ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CF02F30C8692E5AC010A2F1BB5E714340
2190068,039-003018-436381,NULL,-104.72840273,38.87521759,3018, ,,,Escapardo,Circle,,,,3018 Escapardo Circle ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C90FD7C269E2E5AC0D8684D2107704340
2190069,039-000551-436382,NULL,-104.78798026,38.77739872,551, ,,,Loomis,Avenue,,,,551 Loomis Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C785ABD446E325AC0609E25CD81634340
