250028,005-000260-276205,NULL,-104.81046557,39.72006773,260, , , ,Granby,Way, ,Unit,A,260 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C28CA00ABDE335AC0682FE52D2BDC4340
250029,005-000281-276206,NULL,-104.81088434,39.72007147,281, , , ,Granby,Way, ,Unit,C,281 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFC356D87E5335AC0E8824F4D2BDC4340
250030,005-000260-276207,NULL,-104.81039341,39.72009273,260, , , ,Granby,Way, ,Unit,B,260 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2023517CDD335AC04829A9FF2BDC4340
250031,005-000260-276208,NULL,-104.81032124,39.72011774,260, , , ,Granby,Way, ,Unit,C,260 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C187CA14DDC335AC028236DD12CDC4340
250032,005-000301-276209,NULL,-104.81113692,39.72013710,301, , , ,Granby,Way, ,Unit,A,301 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C98FED3AAE9335AC0F845D2732DDC4340
250033,005-000301-276210,NULL,-104.81106859,39.72016786,301, , , ,Granby,Way, ,Unit,B,301 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB4EB368CE8335AC0909BE5752EDC4340
250034,005-000301-276211,NULL,-104.81100025,39.72019862,301, , , ,Granby,Way, ,Unit,C,301 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C8C67936DE7335AC0202CDF772FDC4340
250035,005-000321-276212,NULL,-104.81126371,39.72025636,321, , , ,Granby,Way, ,Unit,A,321 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC87F9CBEEB335AC018E9495C31DC4340
250036,005-000361-276213,NULL,-104.81147813,39.72049867,361, , , ,Granby,Way, ,Unit,A,361 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9838F441EF335AC060ACEE4C39DC4340
250037,005-000341-276214,NULL,-104.81125052,39.72043428,341, , , ,Granby,Way, ,Unit,C,341 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C50C54887EB335AC04859CC3037DC4340
250038,005-000361-276215,NULL,-104.81140960,39.72052924,361, , , ,Granby,Way, ,Unit,B,361 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C80C48522EE335AC090114E4D3ADC4340
250039,005-000361-276216,NULL,-104.81134158,39.72055957,361, , , ,Granby,Way, ,Unit,C,361 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C6C5D4105ED335AC068D6C34B3BDC4340
250040,005-000321-276217,NULL,-104.81119532,39.72028707,321, , , ,Granby,Way, ,Unit,B,321 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1CAAC89FEA335AC06065DC5D32DC4340
250041,005-000341-276218,NULL,-104.81138713,39.72037309,341, , , ,Granby,Way, ,Unit,A,341 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C10B745C4ED335AC0003C772F35DC4340
250042,005-000321-276219,NULL,-104.81112704,39.72031770,321, , , ,Granby,Way, ,Unit,C,321 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5C215F81E9335AC03843D45E33DC4340
