"100144","-104.80450856","39.87491144","9820",""," ","","Jasper","Street","",""," ","9820 Jasper Street ","","","Adams"
"100145","-104.80345829","39.87436182","9793",""," ","","Joplin","Street","",""," ","9793 Joplin Street ","","","Adams"
"100146","-104.80293885","39.87510908","9862",""," ","","Jasper","Drive","",""," ","9862 Jasper Drive ","","","Adams"
"100147","-104.80256981","39.87477011","9805",""," ","","Kalispell","Street","",""," ","9805 Kalispell Street ","","","Adams"
"100148","-104.80658427","39.88136365","15519","","East","","101St","Way","",""," ","15519 East 101St Way ","","","Adams"
"100149","-104.80750073","39.88004649","15385","","East","","101St","Avenue","",""," ","15385 East 101St Avenue ","","","Adams"
"100150","-104.80704673","39.8809725","10164",""," ","","Hannibal","Street","",""," ","10164 Hannibal Street ","","","Adams"
"100151","-104.80231315","39.87658539","15862","","East","","98Th","Place","",""," ","15862 East 98Th Place ","","","Adams"
"100152","-104.80480739","39.87424874","9771",""," ","","Jasper","Drive","",""," ","9771 Jasper Drive ","","","Adams"
"100153","-104.80443686","39.87455146","9791",""," ","","Jasper","Drive","",""," ","9791 Jasper Drive ","","","Adams"
"100154","-104.80575221","39.88004377","15595","","East","","101St","Avenue","",""," ","15595 East 101St Avenue ","","","Adams"
"100155","-104.80664043","39.88070007","10145",""," ","","Helena","Street","",""," ","10145 Helena Street ","","","Adams"
"100156","-104.80640478","39.88036071","15546","","East","","101St","Place","",""," ","15546 East 101St Place ","","","Adams"
"100157","-104.80592654","39.88145511","15549","","East","","101St","Way","",""," ","15549 East 101St Way ","","","Adams"
"100158","-104.80632227","39.881462","15529","","East","","101St","Way","",""," ","15529 East 101St Way ","","","Adams"
"100159","-104.80661039","39.88035511","15496","","East","","101St","Place","",""," ","15496 East 101St Place ","","","Adams"
"100160","-104.80706728","39.88005563","15435","","East","","101St","Avenue","",""," ","15435 East 101St Avenue ","","","Adams"
"100161","-104.80773117","39.88003602","15365","","East","","101St","Avenue","",""," ","15365 East 101St Avenue ","","","Adams"
"100162","-104.80484252","39.87896275","10059",""," ","","Jasper","Street","",""," ","10059 Jasper Street ","","","Adams"
"100163","-104.80579298","39.87883977","10037",""," ","","Idalia","Street","",""," ","10037 Idalia Street ","","","Adams"
"100164","-104.80528941","39.87877609","10048",""," ","","Idalia","Street","",""," ","10048 Idalia Street ","","","Adams"
"100165","-104.806145","39.87869436","10026",""," ","","Helena","Street","",""," ","10026 Helena Street ","","","Adams"
"100166","-104.80396779","39.87734187","9951",""," ","","Joplin","Street","",""," ","9951 Joplin Street ","","","Adams"
"100167","-104.80437305","39.87733792","9950",""," ","","Jasper","Street","",""," ","9950 Jasper Street ","","","Adams"
"100168","-104.80418566","39.87414325","9762",""," ","","Jasper","Drive","",""," ","9762 Jasper Drive ","","","Adams"
