"610124","-108.07299566","38.74214404","340","1/2"," ","","Dodge","Street"," "," "," ","340 1/2 Dodge Street ","Delta","","Delta"
"610125","-108.07335168","38.74203171","350"," "," ","","Dodge","Street"," ",""," ","350 Dodge Street ","Delta","","Delta"
"610126","-108.073351","38.74197105","354"," "," ","","Dodge","Street"," ",""," ","354 Dodge Street ","Delta","","Delta"
"610127","-108.07323405","38.73787662","295"," ","West","","7Th","Street"," "," "," ","295 West 7Th Street ","Delta","","Delta"
"610128","-108.07289711","38.73570047","830"," "," ","","Dodge","Street"," "," "," ","830 Dodge Street ","Delta","","Delta"
"610129","-108.07325548","38.73580829","822"," "," ","","Dodge","Street"," "," "," ","822 Dodge Street ","Delta","","Delta"
"610130","-108.07318919","38.73594","818"," "," ","","Dodge","Street"," "," "," ","818 Dodge Street ","Delta","","Delta"
"610131","-108.07332671","38.73602112","816"," "," ","","Dodge","Street"," "," "," ","816 Dodge Street ","Delta","","Delta"
"610132","-107.93497467","38.90221385","235"," ","NW","","11Th","Street"," "," "," ","235 NW 11Th Street ","Cedaredge","","Delta"
"610133","-107.93558901","38.90253784","250"," ","NW","","11Th","Street"," "," "," ","250 NW 11Th Street ","Cedaredge","","Delta"
"610134","-107.93495227","38.90251961","255"," ","NW","","11Th","Street"," "," "," ","255 NW 11Th Street ","Cedaredge","","Delta"
"610135","-107.93559428","38.90278154","270"," ","NW","","11Th","Street"," "," "," ","270 NW 11Th Street ","Cedaredge","","Delta"
"610136","-107.93496263","38.90279168","275"," ","NW","","11Th","Street"," "," "," ","275 NW 11Th Street ","Cedaredge","","Delta"
"610137","-107.9354199","38.90375843","350"," ","NW","","11Th","Street"," "," "," ","350 NW 11Th Street ","Cedaredge","","Delta"
"610138","-107.93600847","38.90309477","295"," ","NW","","12Th","Street"," "," "," ","295 NW 12Th Street ","Cedaredge","","Delta"
"610139","-107.93604402","38.90277882","275"," ","NW","","12Th","Street"," "," "," ","275 NW 12Th Street ","Cedaredge","","Delta"
"610140","-107.93610454","38.90249604","255"," ","NW","","12Th","Street"," "," "," ","255 NW 12Th Street ","Cedaredge","","Delta"
"610141","-107.93606881","38.9022233","235"," ","NW","","12Th","Street"," "," "," ","235 NW 12Th Street ","Cedaredge","","Delta"
"610142","-107.93595934","38.90189714","215"," ","NW","","12Th","Street"," "," "," ","215 NW 12Th Street ","Cedaredge","","Delta"
"610143","-107.93652161","38.90223611","230"," ","NW","","12Th","Street"," "," "," ","230 NW 12Th Street ","Cedaredge","","Delta"
"610144","-107.93648852","38.90251274","250"," ","NW","","12Th","Street"," "," "," ","250 NW 12Th Street ","Cedaredge","","Delta"
"610145","-107.93647401","38.90276495","270"," ","NW","","12Th","Street"," "," "," ","270 NW 12Th Street ","Cedaredge","","Delta"
"610146","-107.93643506","38.90305669","290"," ","NW","","12Th","Street"," "," "," ","290 NW 12Th Street ","Cedaredge","","Delta"
"610147","-107.92468549","38.9017848","195"," ","NW","","2Nd","Street"," "," "," ","195 NW 2Nd Street ","Cedaredge","","Delta"
"610148","-107.95936372","38.75109","6745"," "," ","","2200","Road"," "," "," ","6745 2200 Road ","Delta","","Delta"
"610149","-107.92956524","38.91632208","18091"," "," ","","2325","Road"," "," "," ","18091 2325 Road ","Cedaredge","","Delta"
"610150","-107.92887551","38.91764322","18171"," "," ","","2325","Road"," "," "," ","18171 2325 Road ","Cedaredge","","Delta"
"610151","-107.92800889","38.91640808","18102"," "," ","","2325","Road"," "," "," ","18102 2325 Road ","Cedaredge","","Delta"
"610152","-107.92764946","38.9171433","18160"," "," ","","2325","Road"," "," "," ","18160 2325 Road ","Cedaredge","","Delta"
"610153","-107.9224067","38.90860164","655"," ","North East","","2Nd","Street"," "," "," ","655 North East 2Nd Street ","Cedaredge","","Delta"
"610154","-107.92285832","38.90901483","680"," ","North East","","2Nd","Street"," "," "," ","680 North East 2Nd Street ","Cedaredge","","Delta"
"610155","-107.92237086","38.90915812","695"," ","North East","","2Nd","Street"," "," "," ","695 North East 2Nd Street ","Cedaredge","","Delta"
"610156","-107.92241664","38.90938917","715"," ","North East","","2Nd","Street"," "," "," ","715 North East 2Nd Street ","Cedaredge","","Delta"
"610157","-107.92284938","38.90949161","720"," ","North East","","2Nd","Street"," "," "," ","720 North East 2Nd Street ","Cedaredge","","Delta"
"610158","-107.92233395","38.90966355","735"," ","North East","","2Nd","Street"," "," "," ","735 North East 2Nd Street ","Cedaredge","","Delta"
"610159","-107.92238501","38.91102799","855"," ","North East","","2Nd","Street"," "," "," ","855 North East 2Nd Street ","Cedaredge","","Delta"
"610160","-107.92237173","38.91077543","815"," ","North East","","2Nd","Street"," "," "," ","815 North East 2Nd Street ","Cedaredge","","Delta"
"610161","-107.92237206","38.91131754","885"," ","North East","","2Nd","Street"," "," "," ","885 North East 2Nd Street ","Cedaredge","","Delta"
"610162","-107.91998696","38.90716937","530"," ","North East","","4Th","Street"," ",""," ","530 North East 4Th Street ","Cedaredge","","Delta"
"610163","-107.91927201","38.90213634","215"," ","North East","","4Th","Street"," "," "," ","215 North East 4Th Street ","Cedaredge","","Delta"
"610164","-107.92000443","38.9023435","250"," ","North East","","4Th","Street"," ",""," ","250 North East 4Th Street ","Cedaredge","","Delta"
"610165","-107.92016879","38.9018529","230"," ","North East","","4Th","Street"," ",""," ","230 North East 4Th Street ","Cedaredge","","Delta"
"610166","-107.91934993","38.90150026","175"," ","North East","","4Th","Street"," "," "," ","175 North East 4Th Street ","Cedaredge","","Delta"
"610167","-107.92027885","38.90331239","310"," ","North East","","4Th","Street"," "," "," ","310 North East 4Th Street ","Cedaredge","","Delta"
"610168","-107.91965749","38.90312194","285"," ","North East","","4Th","Street"," "," "," ","285 North East 4Th Street ","Cedaredge","","Delta"
"610169","-107.91923882","38.90259812","255"," ","North East","","4Th","Street"," "," "," ","255 North East 4Th Street ","Cedaredge","","Delta"
"610170","-107.91900713","38.90199817","215","1/2","North East","","4Th","Street"," "," "," ","215 1/2 North East 4Th Street ","Cedaredge","","Delta"
"610171","-107.91935838","38.90170984","195"," ","North East","","4Th","Street"," "," "," ","195 North East 4Th Street ","Cedaredge","","Delta"
"610172","-107.92773438","38.90106868","120"," ","NW","","4Th","Street"," "," "," ","120 NW 4Th Street ","Cedaredge","","Delta"
"610173","-107.92656975","38.89898912","235"," ","South West","","3Rd","Street"," "," "," ","235 South West 3Rd Street ","Cedaredge","","Delta"
"610174","-107.92723338","38.90009927","150"," ","South West","","3Rd","Street"," "," "," ","150 South West 3Rd Street ","Cedaredge","","Delta"
"610175","-107.93122936","38.89869373","255"," ","South West","","7Th","Street"," "," "," ","255 South West 7Th Street ","Cedaredge","","Delta"
"610176","-107.92906329","38.90000279","150"," ","South West","","5Th","Street"," "," "," ","150 South West 5Th Street ","Cedaredge","","Delta"
"610177","-107.92980664","38.89997771","155"," ","South West","","6Th","Street"," "," "," ","155 South West 6Th Street ","Cedaredge","","Delta"
"610178","-107.92715416","38.90042587","110"," ","South West","","3Rd","Street"," "," "," ","110 South West 3Rd Street ","Cedaredge","","Delta"
"610179","-107.92721127","38.89996693","160"," ","South West","","3Rd","Street"," "," "," ","160 South West 3Rd Street ","Cedaredge","","Delta"
"610180","-107.92258142","38.89872382","235"," ","South East","","2Nd","Street"," "," "," ","235 South East 2Nd Street ","Cedaredge","","Delta"
"610181","-107.9210222","38.89974157","160"," ","South East","","4Th","Street"," "," "," ","160 South East 4Th Street ","Cedaredge","","Delta"
"610182","-107.92821725","38.89827554","290"," ","South West","","4Th","Street"," "," "," ","290 South West 4Th Street ","Cedaredge","","Delta"
"610183","-107.9324582","38.89529645","490"," ","South West","","1St","Court"," ",""," ","490 South West 1St Court ","Cedaredge","","Delta"
"610184","-107.9255151","38.90121344","140"," ","NW","","2Nd","Street"," ",""," ","140 NW 2Nd Street ","Cedaredge","","Delta"
"610185","-107.93165511","38.89948031","180"," ","South West","","7Th","Street"," "," "," ","180 South West 7Th Street ","Cedaredge","","Delta"
"610186","-107.93117182","38.89839127","285"," ","South West","","7Th","Street"," "," "," ","285 South West 7Th Street ","Cedaredge","","Delta"
