"680158","-104.90134468","39.75534711","7404","","East","","28Th","Avenue","","Unit","1","7404 East 28Th Avenue Unit 1","","","Denver"
"680159","-104.99877933","39.75918072","2955","","North","","Inca","Street","","Unit","4A","2955 North Inca Street Unit 4A","","","Denver"
"680160","-104.99874919","39.75933573","2955","","North","","Inca","Street","","Unit","4C","2955 North Inca Street Unit 4C","","","Denver"
"680161","-104.9987376","39.75944649","2955","","North","","Inca","Street","","Unit","4D","2955 North Inca Street Unit 4D","","","Denver"
"680162","-104.99872506","39.7594717","2955","","North","","Inca","Street","","Unit","4F","2955 North Inca Street Unit 4F","","","Denver"
"680163","-105.02832532","39.76907183","3130","","West","","38Th","Avenue","","Unit","3","3130 West 38Th Avenue Unit 3","","","Denver"
"680164","-105.02832458","39.76893804","3130","","West","","38Th","Avenue","","Unit","4","3130 West 38Th Avenue Unit 4","","","Denver"
"680165","-104.99040378","39.75157392","2000","","","","Arapahoe","Street","","Apt","505","2000 Arapahoe Street Apt 505","","","Denver"
"680166","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","810","2020 Arapahoe Street Unit 810","","","Denver"
"680167","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","820","2020 Arapahoe Street Unit 820","","","Denver"
"680168","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","830","2020 Arapahoe Street Unit 830","","","Denver"
"680169","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","840","2020 Arapahoe Street Unit 840","","","Denver"
"680170","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","850","2020 Arapahoe Street Unit 850","","","Denver"
"680171","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","860","2020 Arapahoe Street Unit 860","","","Denver"
"680172","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","870","2020 Arapahoe Street Unit 870","","","Denver"
"680173","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","910","2020 Arapahoe Street Unit 910","","","Denver"
"680174","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","930","2020 Arapahoe Street Unit 930","","","Denver"
"680175","-104.99021483","39.75171999","2020","","","","Arapahoe","Street","","Unit","950","2020 Arapahoe Street Unit 950","","","Denver"
"680176","-104.997501","39.7496768","1625","","","","Larimer","Street","","Apt","1508","1625 Larimer Street Apt 1508","","","Denver"
"680177","-104.99758966","39.74960798","1625","","","","Larimer","Street","","Apt","1601","1625 Larimer Street Apt 1601","","","Denver"
"680178","-104.99749306","39.74954408","1625","","","","Larimer","Street","","Apt","1602","1625 Larimer Street Apt 1602","","","Denver"
