910061,031-002800-594414,NULL,-104.95681295,39.66574531,2800,NULL,South,NULL,University,Boulevard,NULL,Unit,101,2800 South University Boulevard Unit 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0816616C3C3D5AC0E055572437D54340
910062,031-001025-594415,NULL,-104.95214112,39.69726034,1025,NULL,South,NULL,Milwaukee,Way,NULL,NULL,NULL,1025 South Milwaukee Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C28BF4CE1EF3C5AC00841A6D33FD94340
910063,031-000962-594416,NULL,-105.05249597,39.69918514,962,NULL,South,NULL,Sheridan,Boulevard,NULL,NULL,NULL,962 South Sheridan Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C5455A1145C435AC0D0843EDC7ED94340
910064,031-004875-594417,NULL,-105.09197408,39.62908293,4875,NULL,South,NULL,Balsam,Way,NULL,NULL,NULL,4875 South Balsam Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C607E41E7E2455AC0784317CA85D04340
910065,031-002625-594418,NULL,-105.03495698,39.75545715,2625,NULL,North,NULL,Lowell,Boulevard,NULL,NULL,NULL,2625 North Lowell Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CF82B2FBC3C425AC0083EE2D1B2E04340
910066,031-002956-594419,NULL,-104.89046270,39.66393582,2956,NULL,South,NULL,Whiting,Way,NULL,NULL,NULL,2956 South Whiting Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CD0A04257FD385AC0C89F52D9FBD44340
910067,031-001827-594420,NULL,-104.92807549,39.68364699,1827,NULL,South,NULL,Filbert,Court,NULL,NULL,NULL,1827 South Filbert Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7CE2C396653B5AC0C84A91BE81D74340
910068,031-001546-594421,NULL,-104.92734665,39.74104906,1546,NULL,North,NULL,Filbert,Court,NULL,NULL,NULL,1546 North Filbert Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C485CA6AA593B5AC058D262A7DADE4340
910069,031-005568-594422,NULL,-104.80780353,39.79731758,5568,NULL,North,NULL,Hannibal,Court,NULL,NULL,NULL,5568 North Hannibal Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CA02D9A0DB3335AC02050A1800EE64340
910070,031-001685-594423,NULL,-104.94239580,39.68601151,1685,NULL,South,NULL,Colorado,Boulevard,NULL,#,Q-1,1685 South Colorado Boulevard # Q-1,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0457FF3B503C5AC068F84934CFD74340
910071,031-002990-594424,NULL,-104.94020537,39.75989001,2990,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,2990 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C9C3629532C3C5AC0B87D751344E14340
910072,031-001222-594425,NULL,-105.02294698,39.69420238,1222,NULL,South,NULL,Federal,Boulevard,NULL,Unit,72,1222 South Federal Boulevard Unit 72,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CB45475F477415AC090CDF8A5DBD84340
910073,031-001127-594426,NULL,-105.00500036,39.74823921,1127,NULL,NULL,NULL,Auraria,Parkway,NULL,Unit,302,1127 Auraria Parkway Unit 302,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C988FF7EC51405AC00090704DC6DF4340
910074,031-001480-594427,NULL,-105.04869510,39.68993700,1480,NULL,South,NULL,Wolcott,Way,NULL,NULL,NULL,1480 South Wolcott Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C6C7E0DD21D435AC0700F01DB4FD84340
910075,031-004991-594428,NULL,-105.09868628,39.62561121,4991,NULL,South,NULL,Field,Way,NULL,NULL,NULL,4991 South Field Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C1C8345E050465AC040BE280714D04340
910076,031-006694-594429,NULL,-104.77175772,39.81800856,6694,NULL,North,NULL,Tower,Road,NULL,NULL,NULL,6694 North Tower Road,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C3CAB8A7864315AC0F879247CB4E84340
910077,031-002800-594430,NULL,-104.95681295,39.66574531,2800,NULL,South,NULL,University,Boulevard,NULL,Unit,107,2800 South University Boulevard Unit 107,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0816616C3C3D5AC0E055572437D54340
910078,031-002800-594431,NULL,-104.95681295,39.66574531,2800,NULL,South,NULL,University,Boulevard,NULL,Unit,146,2800 South University Boulevard Unit 146,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0816616C3C3D5AC0E055572437D54340
910079,031-004723-594432,NULL,-104.75978898,39.78167390,4723,NULL,North,NULL,Flanders,Way,NULL,NULL,NULL,4723 North Flanders Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CA01CF85DA0305AC0F8354AE50DE44340
910080,031-008560-594433,NULL,-104.88650713,39.72004941,8560,NULL,East,NULL,Lowry,Boulevard,NULL,NULL,NULL,8560 East Lowry Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CB8EC9581BC385AC0B0E067912ADC4340
910081,031-002833-594434,NULL,-104.94084660,39.75716165,2833,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,2833 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CA4C158D2363C5AC0584640ABEAE04340
910082,031-002835-594435,NULL,-104.94101473,39.75721821,2835,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,2835 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C44BC909C393C5AC088539F7EECE04340
910083,031-002841-594436,NULL,-104.94084768,39.75725888,2841,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,2841 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CE0910DDE363C5AC0D0025FD1EDE04340
910084,031-002845-594437,NULL,-104.94084505,39.75735610,2845,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,2845 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C6029D4CB363C5AC000B93D0EF1E04340
910085,031-003327-594438,NULL,-104.98103248,39.76882867,3327,NULL,North,NULL,Brighton,Boulevard,NULL,NULL,NULL,3327 North Brighton Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C8CABFB41C93E5AC0A8339FFC68E24340
910086,031-005624-594439,NULL,-104.92223954,39.72511623,5624,NULL,East,NULL,6Th Avenue,Parkway,NULL,NULL,NULL,5624 East 6Th Avenue Parkway,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7CFB32FF053B5AC0F0B3369FD0DC4340
910087,031-002125-594440,NULL,-105.03492940,39.74942573,2125,NULL,North,NULL,Lowell,Boulevard,NULL,NULL,NULL,2125 North Lowell Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CCCAA85483C425AC088B6AE2EEDDF4340
910088,031-004684-594441,NULL,-104.75878382,39.78107751,4684,NULL,North,NULL,Flanders,Way,NULL,NULL,NULL,4684 North Flanders Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CF44608EA8F305AC070B10E59FAE34340
