2404334,107-002570-024037,NULL,-106.79772093,40.44739444,2570,,,,Cortina,Lane,,,,2570 Cortina Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C104614DC0DB35AC0788C9A3844394440
2404335,107-002355-024038,NULL,-106.79489628,40.44742730,2355,,,,Val D'Isere,Circle,NULL,,,2355 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF893A594DFB25AC000913C4C45394440
2404336,107-002540-024039,NULL,-106.79635728,40.44741223,2540,,,,Val D'Isere,Circle,NULL,,,2540 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C60298384F7B25AC0286ED8CD44394440
2404337,107-000755-024040,NULL,-106.81892526,40.44715810,755,,,,Walton Pond,Circle,NULL,,,755 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC0C2834569B45AC0203BFB793C394440
2404338,107-002572-024041,NULL,-106.79789354,40.44739591,2572,,,,Cortina,Lane,,,,2572 Cortina Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C142513B010B35AC008A5F34444394440
2404339,107-002542-024042,NULL,-106.79652650,40.44747578,2542,,,,Val D'Isere,Circle,NULL,,,2542 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CACD3464AFAB25AC09821E4E246394440
2404340,107-003197-024043,NULL,-106.80118522,40.44743175,3197,,,,Apres Ski,Way,NULL,,,3197 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C8C305B9E46B35AC0D8928C7145394440
2404341,107-002580-024044,NULL,-106.79816326,40.44746776,2580,,,,Innsbruck,Court,,,,2580 Innsbruck Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C08DD5D1B15B35AC07004999F46394440
2404342,107-002539-024045,NULL,-106.79592018,40.44753621,2539,,,,Val D'Isere,Circle,NULL,,,2539 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C409C2E5BF0B25AC0304EDBDD48394440
2404343,107-000740-024046,NULL,-106.81817095,40.44726462,740,,,,Walton Pond,Circle,NULL,,,740 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA00CAEE95CB45AC0785E9AF73F394440
2404344,107-002350-024047,NULL,-106.79442757,40.44754895,2350,,,,Val D'Isere,Circle,NULL,,,2350 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C141FBDE6D7B25AC040A8B14849394440
2404345,107-003195-024048,NULL,-106.80112114,40.44747438,3195,,,,Apres Ski,Way,NULL,,,3195 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C88419C9145B35AC0F05B21D746394440
2404346,107-002562-024049,NULL,-106.79758523,40.44751845,2562,,,,Cortina,Lane,,,,2562 Cortina Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C58F3EFA20BB35AC0F0FEDF4848394440
2404347,107-002541-024050,NULL,-106.79596279,40.44762097,2541,,,,Val D'Isere,Circle,NULL,,,2541 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CE456EF0DF1B25AC0B893D9A44B394440
2404348,107-001384-024051,NULL,-106.81013858,40.44740860,1384,,,,Skyview,Lane,,,,1384 Skyview Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CBCBA7E4FD9B35AC0C8EA62AF44394440
2404349,107-003193-024052,NULL,-106.80097353,40.44753695,3193,,,,Apres Ski,Way,NULL,,,3193 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C6CC8762643B35AC000BD14E448394440
2404350,107-002332-024053,NULL,-106.79424350,40.44762188,2332,,,,Val D'Isere,Circle,NULL,,,2332 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5C18ACE2D4B25AC040EF7DAC4B394440
2404351,107-000737-024054,NULL,-106.81919605,40.44734799,737,,,,Walton Pond,Circle,NULL,,,737 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C6C2948B56DB45AC0A814F6B242394440
2404352,107-002560-024055,NULL,-106.79743203,40.44760013,2560,,,,Cortina,Lane,,,,2560 Cortina Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC2F572009B35AC0489301F64A394440
2404353,107-001382-024056,NULL,-106.81024873,40.44745894,1382,,,,Skyview,Lane,,,,1382 Skyview Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C8C2B7C1DDBB35AC070A7A25546394440
2404354,107-002555-024057,NULL,-106.79699315,40.44796453,2555,,,,Val D'Isere,Circle,NULL,,,2555 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C304D8AEF01B35AC02078CEE656394440
2404355,107-003170-024058,NULL,-106.81382036,40.44778534,3170,,,,Ingles,Lane,,,,3170 Ingles Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD8F900A215B45AC0989CB10751394440
2404356,107-002597-024059,NULL,-106.79937232,40.44795885,2597,,,,Val D'Isere,Circle,NULL,,,2597 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CECB581EA28B35AC058342FB756394440
2404357,107-003170-024060,NULL,-106.81388538,40.44780783,3170,,,,Ingles,Lane,,,,3170 Ingles Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD45FB3B216B45AC0583956C451394440
2404358,107-003170-024061,NULL,-106.81394056,40.44782040,3170,,,,Ingles,Lane,,,,3170 Ingles Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC5F239A17B45AC0F0AED02D52394440
2404359,107-000717-024062,NULL,-106.81936948,40.44776689,717,,,,Walton Pond,Circle,NULL,,,717 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF021B28C70B45AC01064EA6C50394440
2404360,107-000772-024063,NULL,-106.81819432,40.44778303,772,,,,Walton Pond,Circle,NULL,,,772 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C74E9BA4B5DB45AC0701253F450394440
2404361,107-003185-024064,NULL,-106.80081765,40.44798359,3185,,,,Apres Ski,Way,NULL,,,3185 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C2CFBA89840B35AC0F018BA8657394440
2404362,107-000708-024065,NULL,-106.81856173,40.44779273,708,,,,Walton Pond,Circle,NULL,,,708 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C9C2CBF5063B45AC09038AB4551394440
2404363,107-003286-024066,NULL,-106.80573175,40.44794532,3286,,,,Snowflake,Circle,,,,3286 Snowflake Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD09AE21B91B35AC0709AAD4556394440
2404364,107-002547-024067,NULL,-106.79632730,40.44809014,2547,,,,Val D'Isere,Circle,NULL,,,2547 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF83BC206F7B25AC070C68C045B394440
2404365,107-003275-024068,NULL,-106.80600439,40.44804610,3275,,,,Snowflake,Circle,,,,3275 Snowflake Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5C936B9395B35AC0E04C199359394440
2404366,107-000709-024069,NULL,-106.81911593,40.44796037,709,,,,Walton Pond,Circle,NULL,,,709 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5C7334656CB45AC0F81DFAC356394440
2404367,107-002310-024070,NULL,-106.79429176,40.44824805,2310,,,,Val D'Isere,Circle,NULL,,,2310 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C2C771FADD5B25AC0809F2D3160394440
2404368,107-003272-024071,NULL,-106.80561029,40.44813531,3272,,,,Snowflake,Circle,,,,3272 Snowflake Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C58D9701E8FB35AC000BA697F5C394440
2404369,107-002972-024072,NULL,-106.79965755,40.44823748,2972,,,,Alpenglow,Way,,,,2972 Alpenglow Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5417D9962DB35AC0D02989D85F394440
2404370,107-003278-024073,NULL,-106.80479796,40.44818619,3278,,,,Snowflake,Court,,,,3278 Snowflake Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C78984ECF81B35AC058FD3D2A5E394440
2404371,107-003273-024074,NULL,-106.80591917,40.44817864,3273,,,,Snowflake,Circle,,,,3273 Snowflake Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C4039FA2D94B35AC03885F7EA5D394440
2404372,107-000700-024075,NULL,-106.81823608,40.44806344,700,,,,Walton Pond,Circle,NULL,,,700 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD0C7D9FA5DB45AC0683988245A394440
2404373,107-002295-024076,NULL,-106.79485819,40.44833671,2295,,,,Val D'Isere,Circle,NULL,,,2295 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C1862DDF4DEB25AC03060E71863394440
2404374,107-002970-024077,NULL,-106.79960656,40.44832970,2970,,,,Alpenglow,Way,,,,2970 Alpenglow Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C008302C12CB35AC0703815DE62394440
2404375,107-003270-024078,NULL,-106.80558151,40.44827481,3270,,,,Snowflake,Circle,,,,3270 Snowflake Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF0B4BCA58EB35AC0488C9D1161394440
2404376,107-002551-024079,NULL,-106.79670386,40.44839307,2551,,,,Val D'Isere,Circle,NULL,,,2551 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C00D32F32FDB25AC0E08DAFF164394440
2404377,107-000701-024080,NULL,-106.81889431,40.44816163,701,,,,Walton Pond,Circle,NULL,,,701 Walton Pond Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA0C9A9C368B45AC010163C5C5D394440
2404378,107-002972-024081,NULL,-106.79399965,40.44934914,2972,,,,Laurel,Lane,,,,2972 Laurel Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0498EAE3D0B25AC0A0FBD24584394440
2404379,107-000890-024082,NULL,-106.81755154,40.44916004,890,,,,Weiss,Circle,,,,890 Weiss Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C08C6B1C352B45AC070167F137E394440
2404380,107-002240-024083,NULL,-106.79539134,40.44939072,2240,,,,Val D'Isere,Circle,NULL,,,2240 Val D'Isere Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C10E90FB1E7B25AC0605A9FA285394440
2404381,107-003112-024084,NULL,-106.81316940,40.44933507,3112,,,,Mariah,Court,,,,3112 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C647BA6F70AB45AC08826C1CF83394440
2404382,107-003120-024085,NULL,-106.81331853,40.44934167,3120,,,,Mariah,Court,,,,3120 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CAC302E690DB45AC0B047290784394440
2404383,107-003017-024086,NULL,-106.80062435,40.44950089,3017,,,,Apres Ski,Way,NULL,,,3017 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC846EF6D3DB35AC05872BA3E89394440
2404384,107-001223-024087,NULL,-106.81192380,40.44938025,1223,,,,Zephyr,Trail,,,,1223 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C20E33C8FF6B35AC0B82ABC4A85394440
2404385,107-001203-024088,NULL,-106.81218365,40.44938270,1203,,,,Zephyr,Trail,,,,1203 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C9C7A1DD1FAB35AC07817525F85394440
2404386,107-001201-024089,NULL,-106.81238127,40.44939780,1201,,,,Zephyr,Trail,,,,1201 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7C00080EFEB35AC04018FDDD85394440
2404387,107-000840-024090,NULL,-106.81871783,40.44933339,840,,,,Weiss,Circle,,,,840 Weiss Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C9CD473DF65B45AC0901DB4C183394440
2404388,107-003118-024091,NULL,-106.81340198,40.44940534,3118,,,,Mariah,Court,,,,3118 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C20DF30C70EB45AC098D3381D86394440
2404389,107-001225-024092,NULL,-106.81175511,40.44943703,1225,,,,Zephyr,Trail,,,,1225 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C6028B0CBF3B35AC09806152787394440
2404390,107-001181-024093,NULL,-106.81259884,40.44942916,1181,,,,Zephyr,Trail,,,,1181 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C70918F9E01B45AC0D07103E586394440
2404391,107-003110-024094,NULL,-106.81317953,40.44943988,3110,,,,Mariah,Court,,,,3110 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7C262D220BB45AC06880FF3E87394440
2404392,107-003015-024095,NULL,-106.80068544,40.44960942,3015,,,,Apres Ski,Way,NULL,,,3015 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C586D1F6E3EB35AC0E00636CD8C394440
2404393,107-001179-024096,NULL,-106.81276387,40.44948272,1179,,,,Zephyr,Trail,,,,1179 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC8F5BB5204B45AC080B35DA688394440
2404394,107-003115-024097,NULL,-106.81340033,40.44948565,3115,,,,Mariah,Court,,,,3115 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD40C43C00EB45AC080F1E4BE88394440
2404395,107-000880-024098,NULL,-106.81767802,40.44943867,880,,,,Weiss,Circle,,,,880 Weiss Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C30582CD654B45AC06857DD3487394440
2404396,107-002775-024099,NULL,-106.79877989,40.44965177,2775,,,,Alpenglow,Way,,,,2775 Alpenglow Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC848B3351FB35AC010136B308E394440
2404397,107-003108-024100,NULL,-106.81315104,40.44950676,3108,,,,Mariah,Court,,,,3108 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C88E0A8AA0AB45AC0C0E9027089394440
2404398,107-001218-024101,NULL,-106.81216445,40.44955436,1218,,,,Zephyr,Trail,,,,1218 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CB0B59680FAB35AC038B148FF8A394440
2404399,107-001174-024102,NULL,-106.81241358,40.44956706,1174,,,,Zephyr,Trail,,,,1174 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C84158595FEB35AC01053DA698B394440
2404400,107-001220-024103,NULL,-106.81193635,40.44957855,1220,,,,Zephyr,Trail,,,,1220 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C1C33DEC3F6B35AC0A85A43CA8B394440
2404401,107-003109-024104,NULL,-106.81335985,40.44957617,3109,,,,Mariah,Court,,,,3109 Mariah Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C28FB79160EB45AC040DE36B68B394440
2404402,107-001172-024105,NULL,-106.81261744,40.44960245,1172,,,,Zephyr,Trail,,,,1172 Zephyr Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CE0F18FEC01B45AC0909FB7928C394440
2404403,107-000850-024106,NULL,-106.81860137,40.44955173,850,,,,Weiss,Circle,,,,850 Weiss Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3414FFF663B45AC0388C43E98A394440
2404404,107-002920-024107,NULL,-106.80016355,40.45051416,2920,,,,Apres Ski,Way,NULL,,,2920 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C440B33E135B35AC0A059A972AA394440
2404405,107-000935-024108,NULL,-106.81918626,40.45033806,935,,,,Confluence,Court,,,,935 Confluence Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C944D398C6DB45AC010556BADA4394440
2404406,107-003043-024109,NULL,-106.81329345,40.45041335,3043,,,,Aspen Leaf,Way,NULL,,,3043 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C6060F7FF0CB45AC050F70725A7394440
2404407,107-003038-024110,NULL,-106.81311669,40.45043981,3038,,,,Aspen Leaf,Way,NULL,,,3038 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CCC9F921A0AB45AC028F90603A8394440
2404408,107-003037-024111,NULL,-106.81328933,40.45045050,3037,,,,Aspen Leaf,Way,NULL,,,3037 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA469ADEE0CB45AC08821AD5CA8394440
2404409,107-003032-024112,NULL,-106.81311747,40.45048000,3032,,,,Aspen Leaf,Way,NULL,,,3032 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CAC11D71D0AB45AC048291954A9394440
2404410,107-003031-024113,NULL,-106.81329514,40.45050070,3031,,,,Aspen Leaf,Way,NULL,,,3031 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CAC3811070DB45AC0E81ACD01AA394440
2404411,107-001343-024114,NULL,-106.81163365,40.45054449,1343,,,,Walton Creek,Road,NULL,,,1343 Walton Creek Road ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CAC8C40CEF1B35AC038AD1871AB394440
2404412,107-003026-024115,NULL,-106.81311619,40.45053243,3026,,,,Aspen Leaf,Way,NULL,,,3026 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC5782180AB45AC0A0E8FA0BAB394440
2404413,107-003018-024116,NULL,-106.81303106,40.45061945,3018,,,,Aspen Leaf,Way,NULL,,,3018 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C40556DB308B45AC010A4F0E5AD394440
2404414,107-000960-024117,NULL,-106.81859593,40.45056099,960,,,,Confluence,Court,,,,960 Confluence Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C64EC2DE063B45AC0282882FBAB394440
2404415,107-003011-024118,NULL,-106.81328941,40.45064221,3011,,,,Aspen Leaf,Way,NULL,,,3011 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C649B07EF0CB45AC01856CEA4AE394440
2404416,107-000940-024119,NULL,-106.81936587,40.45059100,940,,,,Confluence,Court,,,,940 Confluence Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C94FF8E7D70B45AC0689546F7AC394440
2404417,107-003012-024120,NULL,-106.81303674,40.45067006,3012,,,,Aspen Leaf,Way,NULL,,,3012 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA44241CB08B45AC05015818EAF394440
2404418,107-002852-024121,NULL,-106.79999558,40.45083055,2852,,,,Apres Ski,Way,NULL,,,2852 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C340AA62033B35AC0A0E1CCD0B4394440
2404419,107-003005-024122,NULL,-106.81328965,40.45068949,3005,,,,Aspen Leaf,Way,NULL,,,3005 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CB8860CF00CB45AC0C0197631B0394440
2404420,107-002077-024123,NULL,-106.80054747,40.45083986,2077,,,,Walton Creek,Road,NULL,,,2077 Walton Creek Road ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C84446F2B3CB35AC0B07AD01EB5394440
2404421,107-003006-024124,NULL,-106.81303180,40.45071031,3006,,,,Aspen Leaf,Way,NULL,,,3006 Aspen Leaf Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C881F8BB608B45AC0500121E0B0394440
2404422,107-002075-024125,NULL,-106.80090450,40.45084988,2075,,,,Walton Creek,Road,NULL,,,2075 Walton Creek Road ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C88F9F60442B35AC0C097F172B5394440
2404423,107-000956-024126,NULL,-106.81904437,40.45069874,956,,,,Confluence,Court,,,,956 Confluence Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C601318396BB45AC048C4147FB0394440
2404424,107-002965-024127,NULL,-106.79782606,40.45098365,2965,,,,Ski Trail,Lane,NULL,,,2965 Ski Trail Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0CF909950FB35AC0385514D5B9394440
2404425,107-002850-024128,NULL,-106.79983991,40.45104732,2850,,,,Apres Ski,Way,NULL,,,2850 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CAC80B69330B35AC0A8C330EBBB394440
2404426,107-002677-024129,NULL,-106.79893269,40.45111230,2677,,,,Alpenglow,Way,,,,2677 Alpenglow Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CB49790B621B35AC06812370CBE394440
2404427,107-002765-024130,NULL,-106.80004870,40.45124098,2765,,,,Apres Ski,Way,NULL,,,2765 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C804774FF33B35AC08844A943C2394440
2404428,107-002885-024131,NULL,-106.79679573,40.45188598,2885,,,,Ski Trail,Lane,NULL,,,2885 Ski Trail Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C308F85B3FEB25AC0C0A95666D7394440
2404429,107-002663-024132,NULL,-106.79989883,40.45187884,2663,,,,Apres Ski,Way,NULL,,,2663 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C38D0DD8A31B35AC0B8556D2AD7394440
2404430,107-002615-024133,NULL,-106.79988496,40.45193663,2615,,,,Apres Ski,Way,NULL,,,2615 Apres Ski Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA803B15031B35AC07844320FD9394440
