2360502,055-000136-002561,29,-104.78084709,37.62058979,00136,,,,09Th,Street,W,,,00136 09Th Street W ,WALSENBURG,81089,NULL,38430,NULL,NULL,NULL,Huerfano,0xAD100000010C44D41466F9315AC0088D717C6FCF4240
2360503,055-000322-002562,29,-104.78414333,37.62060771,00322,,,,08Th,Street,W,,,00322 08Th Street W ,WALSENBURG,81089,NULL,22861,NULL,NULL,NULL,Huerfano,0xAD100000010CE0CC86672F325AC03875C41270CF4240
2360504,055-000235-002563,29,-104.78245929,37.62057403,00235,,,,08Th,Street,W,,,00235 08Th Street W ,WALSENBURG,81089,NULL,5130778,NULL,NULL,NULL,Huerfano,0xAD100000010CD46523D013325AC0B0A643F86ECF4240
2360505,055-000516-002564,29,-104.78737740,37.62061468,00516,,,,07Th,Street,W,,,00516 07Th Street W ,WALSENBURG,81089,NULL,33164,NULL,NULL,NULL,Huerfano,0xAD100000010C7C5B296464325AC04802454D70CF4240
2360506,055-000128-002565,29,-104.77787683,37.62054394,00128,,,,10Th,Street,E,,,00128 10Th Street E ,WALSENBURG,81089,NULL,30580,NULL,NULL,NULL,Huerfano,0xAD100000010CC037E5BBC8315AC0089BE4FB6DCF4240
2360507,055-000609-002566,29,-104.78891121,37.62058700,00609,,,,06Th,Street,W,,,00609 06Th Street W ,WALSENBURG,81089,NULL,12690,NULL,NULL,NULL,Huerfano,0xAD100000010C34BF73857D325AC0988310656FCF4240
2360508,055-000202-002567,29,-104.78132110,37.62051832,00202,,,,09Th,Street,W,,,00202 09Th Street W ,WALSENBURG,81089,NULL,11250,NULL,NULL,NULL,Huerfano,0xAD100000010CA8BF322A01325AC01013FA246DCF4240
2360509,055-000520-002568,29,-104.78757029,37.62055175,00520,,,,07Th,Street,W,,,00520 07Th Street W ,WALSENBURG,81089,NULL,27965,NULL,NULL,NULL,Huerfano,0xAD100000010CF46A338D67325AC060915B3D6ECF4240
2360510,055-000322-002569,29,-104.78427006,37.62056255,00322,,,,08Th,Street,W,,,00322 08Th Street W ,WALSENBURG,81089,NULL,22861,NULL,NULL,NULL,Huerfano,0xAD100000010CA4BB0C7B31325AC070D5FA976ECF4240
2360511,055-000233-002570,29,-104.78264553,37.62050388,00233,,,,08Th,Street,W,,,00233 08Th Street W ,WALSENBURG,81089,NULL,10403,NULL,NULL,NULL,Huerfano,0xAD100000010C381349DD16325AC0D060C9AB6CCF4240
2360512,055-000910-002571,29,-104.77887563,37.62055728,00910,,,,Main,Street,South,,,00910 Main Street South ,WALSENBURG,81089,NULL,39478,NULL,NULL,NULL,Huerfano,0xAD100000010C547A2919D9315AC0582FCE6B6ECF4240
2360513,055-000903-002572,29,-104.77954185,37.62056822,00903,,,,Main,Street,South,,,00903 Main Street South ,WALSENBURG,81089,NULL,12400,NULL,NULL,NULL,Huerfano,0xAD100000010C000D8203E4315AC0F0A793C76ECF4240
2360514,055-000328-002573,29,-104.78436563,37.62052811,00328,,,,08Th,Street,W,,,00328 08Th Street W ,WALSENBURG,81089,NULL,32297,NULL,NULL,NULL,Huerfano,0xAD100000010CD0DEE00B33325AC040161C776DCF4240
2360515,055-0615.5-002574,29,-104.78910195,37.62052745,00615.5,,,,06Th,Street,W,,,00615.5 06Th Street W ,WALSENBURG,81089,NULL,21812,NULL,NULL,NULL,Huerfano,0xAD100000010C0C567AA580325AC0204E8C716DCF4240
2360516,055-000530-002575,29,-104.79202851,37.62066388,00530,,,,Alfredo,,,,,00530 Alfredo ,WALSENBURG,81089,NULL,22874,NULL,NULL,NULL,Huerfano,0xAD100000010C20C45598B0325AC058CB05EA71CF4240
2360517,055-000126-002576,29,-104.77806202,37.62046631,00126,,,,10Th,Street,E,,,00126 10Th Street E ,WALSENBURG,81089,NULL,19630,NULL,NULL,NULL,Huerfano,0xAD100000010C189DA5C4CB315AC0B027AB706BCF4240
2360518,055-000204-002577,29,-104.78150480,37.62044610,00204,,,,09Th,Street,W,,,00204 09Th Street W ,WALSENBURG,81089,NULL,40283,NULL,NULL,NULL,Huerfano,0xAD100000010C10C9BA2C04325AC0F0F328C76ACF4240
2360519,055-000528-002578,29,-104.78777449,37.62048354,00528,,,,07Th,Street,W,,,00528 07Th Street W ,WALSENBURG,81089,NULL,29249,NULL,NULL,NULL,Huerfano,0xAD100000010CD4F0B3E56A325AC0187236016CCF4240
2360520,055-000332-002579,29,-104.78452418,37.62047095,00332,,,,08Th,Street,W,,,00332 08Th Street W ,WALSENBURG,81089,NULL,28647,NULL,NULL,NULL,Huerfano,0xAD100000010C1C27EAA435325AC0607288976BCF4240
2360521,055-000621-002580,29,-104.78929226,37.62046797,00621,,,,06Th,Street,W,,,00621 06Th Street W ,WALSENBURG,81089,NULL,35579,NULL,NULL,NULL,Huerfano,0xAD100000010C6837B3C383325AC050638F7E6BCF4240
2360522,055-000124-002581,29,-104.77819959,37.62040911,00124,,,,10Th,Street,E,,,00124 10Th Street E ,WALSENBURG,81089,NULL,11897,NULL,NULL,NULL,Huerfano,0xAD100000010C806CAA05CE315AC09834CA9069CF4240
2360523,055-000530-002582,29,-104.78795994,37.62042427,00530,,,,07Th,Street,W,,,00530 07Th Street W ,WALSENBURG,81089,NULL,267830,NULL,NULL,NULL,Huerfano,0xAD100000010C4C958CEF6D325AC0B80EF60F6ACF4240
2360524,055-000206-002583,29,-104.78168852,37.62037250,00206,,,,09Th,Street,W,,,00206 09Th Street W ,WALSENBURG,81089,NULL,17619,NULL,NULL,NULL,Huerfano,0xAD100000010C3CF8442F07325AC04802C05D68CF4240
2360525,055-000111-002584,29,-104.77979615,37.62035897,00111,,,,09Th,Street,W,,,00111 09Th Street W ,WALSENBURG,81089,NULL,20240,NULL,NULL,NULL,Huerfano,0xAD100000010C384D1A2EE8315AC0503A2DEC67CF4240
2360526,055-000114-002585,29,-104.77829135,37.62037005,00114,,,,10Th,Street,E,,,00114 10Th Street E ,WALSENBURG,81089,NULL,22953,NULL,NULL,NULL,Huerfano,0xAD100000010CBCAD8486CF315AC0C0581F4968CF4240
2360527,055-000092-002586,29,-104.77268300,37.61960007,00092,,,,Riverside,Drive,,,,00092 Riverside Drive ,WALSENBURG,81089,NULL,31150,NULL,NULL,NULL,Huerfano,0xAD100000010C14DE66A373315AC07054160E4FCF4240
2360528,055-000909-002587,29,-104.77948190,37.62045179,00909,,,,Main,Street,South,,,00909 Main Street South ,WALSENBURG,81089,NULL,29191,NULL,NULL,NULL,Huerfano,0xAD100000010C1C731208E3315AC0F8A8CEF66ACF4240
2360529,055-000914-002588,29,-104.77881089,37.62040252,00914,,,,Main,Street,South,,,00914 Main Street South ,WALSENBURG,81089,NULL,34019,NULL,NULL,NULL,Huerfano,0xAD100000010C24BAA309D8315AC01052915969CF4240
2360530,055-000403-002589,29,-104.78636328,37.62049085,00403,,,,07Th,Street,W,,,00403 07Th Street W ,WALSENBURG,81089,NULL,12459,NULL,NULL,NULL,Huerfano,0xAD100000010C804CA2C653325AC0D084793E6CCF4240
2360531,055-000536-002590,29,-104.78814329,37.62036582,00536,,,,07Th,Street,W,,,00536 07Th Street W ,WALSENBURG,81089,NULL,14715,NULL,NULL,NULL,Huerfano,0xAD100000010CC8FF90F070325AC0B0ABB42568CF4240
2360532,055-000403-002591,29,-104.78500556,37.62034177,00403,,,,07Th,Street,W,,,00403 07Th Street W ,WALSENBURG,81089,NULL,12459,NULL,NULL,NULL,Huerfano,0xAD100000010C14EBF6873D325AC020D6F75B67CF4240
2360533,055-000112-002592,29,-104.77842954,37.62031378,00112,,,,10Th,Street,E,,,00112 10Th Street E ,WALSENBURG,81089,NULL,38989,NULL,NULL,NULL,Huerfano,0xAD100000010C345B25CAD1315AC0A053257166CF4240
2360534,055-000303-002593,29,-104.78336325,37.62022322,00303,,,,08Th,Street,W,,,00303 08Th Street W ,WALSENBURG,81089,NULL,60212,NULL,NULL,NULL,Huerfano,0xAD100000010C3C47A29F22325AC028CC817963CF4240
2360535,055-000214-002594,29,-104.78187336,37.62029908,00214,,,,09Th,Street,W,,,00214 09Th Street W ,WALSENBURG,81089,NULL,10308,NULL,NULL,NULL,Huerfano,0xAD100000010C741295360A325AC06094CAF565CF4240
2360536,055-000115-002595,29,-104.77999471,37.62029464,00115,,,,09Th,Street,W,,,00115 09Th Street W ,WALSENBURG,81089,NULL,20190,NULL,NULL,NULL,Huerfano,0xAD100000010C10B3EF6EEB315AC0D09A89D065CF4240
2360537,055-000633-002596,29,-104.78967113,37.62034983,00633,,,,06Th,Street,W,,,00633 06Th Street W ,WALSENBURG,81089,NULL,36520,NULL,NULL,NULL,Huerfano,0xAD100000010C608FC8F889325AC070AB879F67CF4240
2360538,055-000911-002597,29,-104.77943287,37.62033658,00911,,,,Main,Street,South,,,00911 Main Street South ,WALSENBURG,81089,NULL,29195,NULL,NULL,NULL,Huerfano,0xAD100000010C1072663AE2315AC0F0196A3067CF4240
2360539,055-0639.5-002598,29,-104.78985858,37.62029106,00639.5,,,,06Th,Street,W,,,00639.5 06Th Street W ,WALSENBURG,81089,NULL,43710,NULL,NULL,NULL,Huerfano,0xAD100000010C842BFD0A8D325AC0480E88B265CF4240
2360540,055-000117-002599,29,-104.78020348,37.62022963,00117,,,,09Th,Street,W,,,00117 09Th Street W ,WALSENBURG,81089,NULL,37646,NULL,NULL,NULL,Huerfano,0xAD100000010C4C698FDAEE315AC058B131AF63CF4240
2360541,055-000300-002600,29,-104.75898756,37.61771068,00300,,,Co Rd,County Road 330 ,,,,,00300 County Road 330 ,WALSENBURG,81089,NULL,14604,NULL,NULL,NULL,Huerfano,0xAD100000010C54118F4093305AC000F0C62411CF4240
2360542,055-000216-002601,29,-104.78205922,37.62022716,00216,,,,09Th,Street,W,,,00216 09Th Street W ,WALSENBURG,81089,NULL,34745,NULL,NULL,NULL,Huerfano,0xAD100000010C5CA721420D325AC088968A9A63CF4240
2360543,055-000815-002602,29,-104.79294314,37.62031901,00815,,,,Andreo,Street,,,,00815 Andreo Street ,WALSENBURG,81089,NULL,23247,NULL,NULL,NULL,Huerfano,0xAD100000010C8C9E9794BF325AC048D0069D66CF4240
2360544,055-000815-002603,29,-104.79251618,37.62042785,00815,,,,Andreo,Street,,,,00815 Andreo Street ,WALSENBURG,81089,NULL,23247,NULL,NULL,NULL,Huerfano,0xAD100000010C68CFCA95B8325AC050C9082E6ACF4240
2360545,055-000403-002604,29,-104.78565537,37.62011703,00403,,,,07Th,Street,W,,,00403 07Th Street W ,WALSENBURG,81089,NULL,12459,NULL,NULL,NULL,Huerfano,0xAD100000010CA82A782D48325AC00011B2FE5FCF4240
2360546,055-000503-002605,29,-104.78676688,37.62023506,00503,,,,07Th,Street,W,,,00503 07Th Street W ,WALSENBURG,81089,NULL,19461,NULL,NULL,NULL,Huerfano,0xAD100000010CA09275635A325AC0F869CBDC63CF4240
2360547,055-000600-002606,29,-104.78858006,37.62023072,00600,,,,07Th,Street,W,,,00600 07Th Street W ,WALSENBURG,81089,NULL,25735,NULL,NULL,NULL,Huerfano,0xAD100000010C144A841878325AC0C0EC6BB863CF4240
2360548,055-000914-002607,29,-104.77874583,37.62024886,00914,,,,Main,Street,South,,,00914 Main Street South ,WALSENBURG,81089,NULL,331652,NULL,NULL,NULL,Huerfano,0xAD100000010C6091BAF8D6315AC0B0FB925064CF4240
2360549,055-000127-002608,29,-104.78041643,37.62016627,00127,,,,09Th,Street,W,,,00127 09Th Street W ,WALSENBURG,81089,NULL,20694,NULL,NULL,NULL,Huerfano,0xAD100000010C78CEBD57F2315AC000B8B99B61CF4240
2360550,055-000200-002609,29,-104.78224508,37.62015517,00200,,,,09Th,Street,W,,,00200 09Th Street W ,WALSENBURG,81089,NULL,60216,NULL,NULL,NULL,Huerfano,0xAD100000010C20B8A64D10325AC04063A73E61CF4240
2360551,055-000503-002610,29,-104.78691287,37.62018777,00503,,,,07Th,Street,W,,,00503 07Th Street W ,WALSENBURG,81089,NULL,19460,NULL,NULL,NULL,Huerfano,0xAD100000010CE45CCCC75C325AC0480F1B5062CF4240
2360552,055-000610-002611,29,-104.78877158,37.62017020,00610,,,,07Th,Street,W,,,00610 07Th Street W ,WALSENBURG,81089,NULL,259525,NULL,NULL,NULL,Huerfano,0xAD100000010CCCBBC63B7B325AC05854B1BC61CF4240
2360553,055-000929-002612,29,-104.77938910,37.62022668,00929,,,,Main,Street,South,,,00929 Main Street South ,WALSENBURG,81089,NULL,14710,NULL,NULL,NULL,Huerfano,0xAD100000010C14C4D082E1315AC0F80E799663CF4240
2360554,055-000129-002613,29,-104.78062910,37.62010293,00129,,,,09Th,Street,W,,,00129 09Th Street W ,WALSENBURG,81089,NULL,24220,NULL,NULL,NULL,Huerfano,0xAD100000010C54D9C3D3F5315AC0804066885FCF4240
2360555,055-000515-002614,29,-104.78710715,37.62012543,00515,,,,07Th,Street,W,,,00515 07Th Street W ,WALSENBURG,81089,NULL,24287,NULL,NULL,NULL,Huerfano,0xAD100000010C2838AFF65F325AC058392D4560CF4240
2360556,055-000703-002615,29,-104.79031245,37.62014543,00703,,,,06Th,Street,W,,,00703 06Th Street W ,WALSENBURG,81089,NULL,22490,NULL,NULL,NULL,Huerfano,0xAD100000010CA8AAAC7A94325AC098B7E1EC60CF4240
2360557,055-000101-002616,29,-104.77105560,37.62003730,00101,,,,San Antonio,Street,,,,00101 San Antonio Street ,WALSENBURG,81089,NULL,15750,NULL,NULL,NULL,Huerfano,0xAD100000010CD02093F958315AC038A3E5615DCF4240
2360558,055-000800-002617,29,-104.78242851,37.62008272,00800,,,,Hendren,Avenue,South,,,00800 Hendren Avenue South ,WALSENBURG,81089,NULL,60215,NULL,NULL,NULL,Huerfano,0xAD100000010C5854054F13325AC048C1DFDE5ECF4240
2360559,055-000614-002618,29,-104.78894182,37.62011687,00614,,,,07Th,Street,W,,,00614 07Th Street W ,WALSENBURG,81089,NULL,28260,NULL,NULL,NULL,Huerfano,0xAD100000010C30D6D4057E325AC0D09D5CFD5FCF4240
2360560,055-000325-002619,29,-104.78383512,37.62006148,00325,,,,08Th,Street,W,,,00325 08Th Street W ,WALSENBURG,81089,NULL,34425,NULL,NULL,NULL,Huerfano,0xAD100000010C6818C25A2A325AC08859B52C5ECF4240
2360561,055-000925-002620,29,-104.77930675,37.62002830,00925,,,,Main,Street,South,,,00925 Main Street South ,WALSENBURG,81089,NULL,16902,NULL,NULL,NULL,Huerfano,0xAD100000010C54336B29E0315AC0282364165DCF4240
2360562,055-000928-002621,29,-104.77867663,37.62009789,00928,,,,Main,Street,South,,,00928 Main Street South ,WALSENBURG,81089,NULL,33165,NULL,NULL,NULL,Huerfano,0xAD100000010C34A27BD6D5315AC03058165E5FCF4240
2360563,055-000709-002622,29,-104.79051058,37.62008049,00709,,,,06Th,Street,W,,,00709 06Th Street W ,WALSENBURG,81089,NULL,19740,NULL,NULL,NULL,Huerfano,0xAD100000010C7C0FB0B997325AC0489226CC5ECF4240
2360564,055-000099-002623,29,-104.77120890,37.61997507,00099,,,,San Antonio,Street,,,,00099 San Antonio Street ,WALSENBURG,81089,NULL,30620,NULL,NULL,NULL,Huerfano,0xAD100000010CD0D2907C5B315AC028FED4575BCF4240
2360565,055-000618-002624,29,-104.78913262,37.62005648,00618,,,,07Th,Street,W,,,00618 07Th Street W ,WALSENBURG,81089,NULL,448502,NULL,NULL,NULL,Huerfano,0xAD100000010C507B162681325AC0B8C8C1025ECF4240
2360566,055-000533-002625,29,-104.78763876,37.61995474,00533,,,,07Th,Street,W,,,00533 07Th Street W ,WALSENBURG,81089,NULL,46852,NULL,NULL,NULL,Huerfano,0xAD100000010C84F668AC68325AC0700F42AD5ACF4240
2360567,055-000330-002626,29,-104.78402552,37.61999535,00330,,,,09Th,Street,W,,,00330 09Th Street W ,WALSENBURG,81089,NULL,67029,NULL,NULL,NULL,Huerfano,0xAD100000010CC49C5B792D325AC0C884ED015CCF4240
2360568,055-000104-002627,29,-104.77736100,37.62001821,00104,,,,11Th,Street,E,,,00104 11Th Street E ,WALSENBURG,81089,NULL,61304,NULL,NULL,NULL,Huerfano,0xAD100000010CA4315C48C0315AC0B0FEB0C15CCF4240
2360569,055-000715-002628,29,-104.79070802,37.62001549,00715,,,,06Th,Street,W,,,00715 06Th Street W ,WALSENBURG,81089,NULL,28270,NULL,NULL,NULL,Huerfano,0xAD100000010CE859CBF59A325AC06022E4AA5CCF4240
2360570,055-000110-002629,29,-104.77960549,37.61995441,00110,,,,10Th,Street,W,,,00110 10Th Street W ,WALSENBURG,81089,NULL,2214010,NULL,NULL,NULL,Huerfano,0xAD100000010CA033720EE5315AC0C82088AA5ACF4240
2360571,055-000830-002630,29,-104.79348670,37.62000628,00830,,,,Andreo,Street,,,,00830 Andreo Street ,WALSENBURG,81089,NULL,18185,NULL,NULL,NULL,Huerfano,0xAD100000010C60486C7CC8325AC018F5A35D5CCF4240
2360572,055-000628-002631,29,-104.78932974,37.61999414,00628,,,,07Th,Street,W,,,00628 07Th Street W ,WALSENBURG,81089,NULL,38563,NULL,NULL,NULL,Huerfano,0xAD100000010CD8C3E26084325AC08818D6F75BCF4240
2360573,055-000104-002632,29,-104.77745330,37.61986582,00104,,,,11Th,Street,E,,,00104 11Th Street E ,WALSENBURG,81089,NULL,61304,NULL,NULL,NULL,Huerfano,0xAD100000010CD0577BCBC1315AC000B364C357CF4240
2360574,055-000330-002633,29,-104.78421419,37.61992984,00330,,,,09Th,Street,W,,,00330 09Th Street W ,WALSENBURG,81089,NULL,67029,NULL,NULL,NULL,Huerfano,0xAD100000010CDCD9B79030325AC0E8915FDC59CF4240
2360575,055-000120-002634,29,-104.77989482,37.61985918,00120,,,,10Th,Street,W,,,00120 10Th Street W ,WALSENBURG,81089,NULL,21001,NULL,NULL,NULL,Huerfano,0xAD100000010CAC2FF1CBE9315AC0D885A48B57CF4240
2360576,055-000721-002635,29,-104.79086969,37.61992074,00721,,,,06Th,Street,W,,,00721 06Th Street W ,WALSENBURG,81089,NULL,47480,NULL,NULL,NULL,Huerfano,0xAD100000010C2031E39B9D325AC0C834149059CF4240
2360577,055-000630-002636,29,-104.78943944,37.61995966,00630,,,,07Th,Street,W,,,00630 07Th Street W ,WALSENBURG,81089,NULL,10090,NULL,NULL,NULL,Huerfano,0xAD100000010CC089042D86325AC0C8D389D65ACF4240
2360578,055-000302-002637,29,-104.78287530,37.61989163,00302,,,,09Th,Street,W,,,00302 09Th Street W ,WALSENBURG,81089,NULL,15490,NULL,NULL,NULL,Huerfano,0xAD100000010CC8CE03A11A325AC088A9DE9B58CF4240
2360579,055-000222-002638,29,-104.78954949,37.61992536,00222,,,,Hooper,Avenue,,,,00222 Hooper Avenue ,WALSENBURG,81089,NULL,37830,NULL,NULL,NULL,Huerfano,0xAD100000010C68D399FA87325AC0A094D5B659CF4240
2360580,055-000200-002639,29,-104.78118688,37.61981923,00200,,,,09Th,Street,W,,,00200 09Th Street W ,WALSENBURG,81089,NULL,44760,NULL,NULL,NULL,Huerfano,0xAD100000010CA05740F7FE315AC0D8B2863C56CF4240
2360581,055-001601-002640,29,-104.77417944,37.61960004,01601,,,Co Rd,County Road 320 ,,,,,01601 County Road 320 ,WALSENBURG,81089,NULL,10933,NULL,NULL,NULL,Huerfano,0xAD100000010CE83AEF278C315AC048CAE20D4FCF4240
2360582,055-000330-002641,29,-104.78315018,37.61980392,00330,,,,09Th,Street,W,,,00330 09Th Street W ,WALSENBURG,81089,NULL,67029,NULL,NULL,NULL,Huerfano,0xAD100000010C34BDEE211F325AC060E729BC55CF4240
2360583,055-000636-002642,29,-104.78967988,37.61988389,00636,,,,07Th,Street,W,,,00636 07Th Street W ,WALSENBURG,81089,NULL,46010,NULL,NULL,NULL,Huerfano,0xAD100000010C10CD7B1D8A325AC01006FE5A58CF4240
2360584,055-000638-002643,29,-104.78977355,37.61985496,00638,,,,07Th,Street,W,,,00638 07Th Street W ,WALSENBURG,81089,NULL,28255,NULL,NULL,NULL,Huerfano,0xAD100000010C98325DA68B325AC018E1486857CF4240
2360585,055-000102-002644,29,-104.77052927,37.61968107,00102,,,,San Antonio,Street,,,,00102 San Antonio Street ,WALSENBURG,81089,NULL,44860,NULL,NULL,NULL,Huerfano,0xAD100000010C2C85FB5950315AC0203E9BB551CF4240
2360586,055-000130-002645,29,-104.78019285,37.61976328,00130,,,,10Th,Street,W,,,00130 10Th Street W ,WALSENBURG,81089,NULL,39558,NULL,NULL,NULL,Huerfano,0xAD100000010C2C2002AEEE315AC098DF3B6754CF4240
2360587,055-000229-002646,29,-104.78136986,37.61974539,00229,,,,09Th,Street,W,,,00229 09Th Street W ,WALSENBURG,81089,NULL,13480,NULL,NULL,NULL,Huerfano,0xAD100000010CECB1BAF601325AC0503E27D153CF4240
2360588,055-000403-002647,29,-104.78465375,37.61977540,00403,,,,08Th,Street,W,,,00403 08Th Street W ,WALSENBURG,81089,NULL,29987,NULL,NULL,NULL,Huerfano,0xAD100000010C241A62C437325AC08814E3CC54CF4240
2360589,055-000075-002648,29,-104.77191548,37.61968689,00075,,,,San Antonio,Street,,,,00075 San Antonio Street ,WALSENBURG,81089,NULL,13720,NULL,NULL,NULL,Huerfano,0xAD100000010C703F2C1067315AC0F00165E651CF4240
2360590,055-000330-002649,29,-104.78377802,37.61966644,00330,,,,09Th,Street,W,,,00330 09Th Street W ,WALSENBURG,81089,NULL,67029,NULL,NULL,NULL,Huerfano,0xAD100000010CD0194D6B29325AC04886D23A51CF4240
2360591,055-000130-002650,29,-104.78039500,37.61969823,00130,,,,10Th,Street,W,,,00130 10Th Street W ,WALSENBURG,81089,NULL,19853,NULL,NULL,NULL,Huerfano,0xAD100000010C1009E3FDF1315AC0A09E874552CF4240
2360592,055-000411-002651,29,-104.78483793,37.61970979,00411,,,,08Th,Street,W,,,00411 08Th Street W ,WALSENBURG,81089,NULL,31130,NULL,NULL,NULL,Huerfano,0xAD100000010CE45ADCC83A325AC0A0448BA652CF4240
2360593,055-000704-002652,29,-104.79017502,37.61972975,00704,,,,07Th,Street,W,,,00704 07Th Street W ,WALSENBURG,81089,NULL,13830,NULL,NULL,NULL,Huerfano,0xAD100000010C689F443A92325AC06002EC4D53CF4240
2360594,055-000221-002653,29,-104.78155354,37.61967446,00221,,,,09Th,Street,W,,,00221 09Th Street W ,WALSENBURG,81089,NULL,24578,NULL,NULL,NULL,Huerfano,0xAD100000010CDC9723F904325AC03060287E51CF4240
2360595,055-000065-002654,29,-104.77204173,37.61963849,00065,,,,San Antonio,Street,,,,00065 San Antonio Street ,WALSENBURG,81089,NULL,38532,NULL,NULL,NULL,Huerfano,0xAD100000010C103AB52169315AC01018675050CF4240
2360596,055-000603-002655,29,-104.78838024,37.61971892,00603,,,,07Th,Street,W,,,00603 07Th Street W ,WALSENBURG,81089,NULL,44070,NULL,NULL,NULL,Huerfano,0xAD100000010CB43269D274325AC0A8510CF352CF4240
2360597,055-000803-002656,29,-104.79163164,37.61972132,00803,,,,06Th,Street,W,,,00803 06Th Street W ,WALSENBURG,81089,NULL,40262,NULL,NULL,NULL,Huerfano,0xAD100000010C14ECBE17AA325AC0586D300753CF4240
2360598,055-000100-002657,29,-104.77083428,37.61955701,00100,,,,San Antonio,Street,,,,00100 San Antonio Street ,WALSENBURG,81089,NULL,45010,NULL,NULL,NULL,Huerfano,0xAD100000010C34BC4C5955315AC098FAE3A44DCF4240
2360599,055-000055-002658,29,-104.77214840,37.61959725,00055,,,,San Antonio,Street,,,,00055 San Antonio Street ,WALSENBURG,81089,NULL,11630,NULL,NULL,NULL,Huerfano,0xAD100000010CC40B1AE16A315AC0086D6EF64ECF4240
2360600,055-000830-002659,29,-104.79416090,37.61956815,00830,,,,Andreo,Street,,,,00830 Andreo Street ,WALSENBURG,81089,NULL,18186,NULL,NULL,NULL,Huerfano,0xAD100000010CE03D3C88D3325AC0A0635D024ECF4240
2360601,055-000415-002660,29,-104.78502243,37.61964439,00415,,,,08Th,Street,W,,,00415 08Th Street W ,WALSENBURG,81089,NULL,29880,NULL,NULL,NULL,Huerfano,0xAD100000010C7CDEB7CE3D325AC0D85CD88150CF4240
2360602,055-000704-002661,29,-104.79041137,37.61965249,00704,,,,07Th,Street,W,,,00704 07Th Street W ,WALSENBURG,81089,NULL,25954,NULL,NULL,NULL,Huerfano,0xAD100000010C3435931996325AC03803DAC550CF4240
2360603,055-000611-002662,29,-104.78866732,37.61963067,00611,,,,07Th,Street,W,,,00611 07Th Street W ,WALSENBURG,81089,NULL,60003,NULL,NULL,NULL,Huerfano,0xAD100000010C38697A8679325AC058EBCF0E50CF4240
2360604,055-000805-002663,29,-104.79179183,37.61967938,00805,,,,06Th,Street,W,,,00805 06Th Street W ,WALSENBURG,81089,NULL,17515,NULL,NULL,NULL,Huerfano,0xAD100000010C3C7A9FB7AC325AC0888D67A751CF4240
2360605,055-000223-002664,29,-104.78173660,37.61960708,00223,,,,09Th,Street,W,,,00223 09Th Street W ,WALSENBURG,81089,NULL,36170,NULL,NULL,NULL,Huerfano,0xAD100000010C44EBF4F807325AC078EDEE484FCF4240
2360606,055-000107-002665,29,-104.77828891,37.61969684,00107,,,,10Th,Street,E,,,00107 10Th Street E ,WALSENBURG,81089,NULL,19794,NULL,NULL,NULL,Huerfano,0xAD100000010CE499467CCF315AC01035E73952CF4240
2360607,055-000809-002666,29,-104.79195813,37.61963632,00809,,,,06Th,Street,W,,,00809 06Th Street W ,WALSENBURG,81089,NULL,37440,NULL,NULL,NULL,Huerfano,0xAD100000010CECE32471AF325AC070C22E3E50CF4240
2360608,055-000431-002667,29,-104.78520733,37.61957881,00431,,,,08Th,Street,W,,,00431 08Th Street W ,WALSENBURG,81089,NULL,37208,NULL,NULL,NULL,Huerfano,0xAD100000010C5CCE3FD640325AC0581FC35B4ECF4240
2360609,055-000000-002668,29,-104.79959109,37.61778280,0,,,Hwy,Highway 160,,,,,0 Highway 160 ,WALSENBURG,81089,NULL,42133,NULL,NULL,NULL,Huerfano,0xAD100000010CC8B91F802C335AC0C892B68113CF4240
2360610,055-000721-002669,29,-104.79095277,37.61975661,00721,,,,06Th,Street,W,,,00721 06Th Street W ,WALSENBURG,81089,NULL,47480,NULL,NULL,NULL,Huerfano,0xAD100000010C64CF5BF89E325AC09002462F54CF4240
2360611,055-000235-002670,29,-104.78191968,37.61954091,00235,,,,09Th,Street,W,,,00235 09Th Street W ,WALSENBURG,81089,NULL,45600,NULL,NULL,NULL,Huerfano,0xAD100000010C38B8DBF80A325AC080C9D91D4DCF4240
2360612,055-000813-002671,29,-104.79211911,37.61959074,00813,,,,06Th,Street,W,,,00813 06Th Street W ,WALSENBURG,81089,NULL,22550,NULL,NULL,NULL,Huerfano,0xAD100000010CA44A5E14B2325AC03831DFBF4ECF4240
2360613,055-000098-002672,29,-104.77110179,37.61944917,00098,,,,San Antonio,Street,,,,00098 San Antonio Street ,WALSENBURG,81089,NULL,37660,NULL,NULL,NULL,Huerfano,0xAD100000010CB8A154BB59315AC0E8C8491C4ACF4240
2360614,055-00716 -002673,29,-104.79059801,37.61958941,00716 ,,,,07Th,Street,W,,,00716 07Th Street W ,WALSENBURG,81089,NULL,36200,NULL,NULL,NULL,Huerfano,0xAD100000010C6003612899325AC038E4B4B44ECF4240
2360615,055-001004-002674,29,-104.77838869,37.61961553,01004,,,,Main,Street,South,,,01004 Main Street South ,WALSENBURG,81089,NULL,32725,NULL,NULL,NULL,Huerfano,0xAD100000010C30B5CA1ED1315AC01093C88F4FCF4240
2360616,055-000200-002675,29,-104.78085187,37.61945092,00200,,,,10Th,Street,W,,,00200 10Th Street W ,WALSENBURG,81089,NULL,19792,NULL,NULL,NULL,Huerfano,0xAD100000010CC83D207AF9315AC0D0BBF52A4ACF4240
