1892370,123-000796-164652,NULL,-104.89932582,40.47119755,796,NULL, , ,2Nd,Street, ,NULL, ,796 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CEC8EE58D8E395AC010C08B33503C4440
1892371,123-000150-164653,NULL,-104.89832289,40.47118560,150,NULL, , ,Crabapple,Drive, ,NULL, ,150 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C14734A1F7E395AC018524DCF4F3C4440
1892372,123-000152-164654,NULL,-104.89841828,40.47116653,152,NULL, , ,Crabapple,Drive, ,NULL, ,152 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CBC9B61AF7F395AC000405B2F4F3C4440
1892373,123-000794-164655,NULL,-104.89922823,40.47116900,794,NULL, , ,2Nd,Street, ,NULL, ,794 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CFC1793F48C395AC0D05A02444F3C4440
1892374,123-000792-164656,NULL,-104.89914199,40.47116800,792,NULL, , ,2Nd,Street, ,NULL, ,792 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C8873D98A8B395AC04050A53B4F3C4440
1892375,123-000790-164657,NULL,-104.89904264,40.47119934,790,NULL, , ,2Nd,Street, ,NULL, ,790 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CF8E720EA89395AC0F8BE8F42503C4440
1892376,123-001711-164658,NULL,-104.70660989,40.46837494,1711,NULL, , ,Aa,Street, ,NULL, ,1711 Aa Street ,Greeley,80631,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C5CFFAD18392D5AC07031BCB5F33B4440
1892377,123-000101-164659,NULL,-104.89716308,40.47111553,101,NULL, , ,Crabapple,Drive, ,NULL, ,101 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C10CCAF1E6B395AC0706778834D3C4440
1892378,123-001015-164660,NULL,-104.91652487,40.47120648,1015,NULL, , ,Medicine Man,Court, ,NULL, ,1015 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C38F3F157A83A5AC0F0E4677E503C4440
1892379,123-000103-164661,NULL,-104.89724643,40.47110704,103,NULL, , ,Crabapple,Drive, ,NULL, ,103 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE09E4E7C6C395AC058014B3C4D3C4440
1892380,123-000154-164662,NULL,-104.89851431,40.47116374,154,NULL, , ,Crabapple,Drive, ,NULL, ,154 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CC8412C4281395AC0C079EF174F3C4440
1892381,123-000156-164663,NULL,-104.89860220,40.47115560,156,NULL, , ,Crabapple,Drive, ,NULL, ,156 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C245ACEB282395AC0B0CFA4D34E3C4440
1892382,123-007150-164664,NULL,-104.91727472,40.47123633,7150,NULL, ,Hwy,392, , ,NULL, ,7150 Hwy 392 ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C98BD03A1B43A5AC00876DF78513C4440
1892383,123-000205-164665,NULL,-104.90048714,40.47108955,205,NULL, , ,Maple,Court, ,NULL, ,205 Maple Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CACE5CB94A1395AC070F599A94C3C4440
1892384,123-000105-164666,NULL,-104.89733887,40.47109393,105,NULL, , ,Crabapple,Drive, ,NULL, ,105 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB83D06006E395AC020334DCE4C3C4440
1892385,123-000215-164667,NULL,-104.90024532,40.47111847,215,NULL, , ,Maple,Court, ,NULL, ,215 Maple Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C18B9889E9D395AC04827249C4D3C4440
1892386,123-000225-164668,NULL,-104.89995633,40.47102502,225,NULL, , ,Maple,Court, ,NULL, ,225 Maple Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE0FF6AE298395AC0001A3E8C4A3C4440
1892387,123-000107-164669,NULL,-104.89741868,40.47107348,107,NULL, , ,Crabapple,Drive, ,NULL, ,107 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C58A6C64E6F395AC0C0BFC9224C3C4440
1892388,123-000109-164670,NULL,-104.89750323,40.47105548,109,NULL, , ,Crabapple,Drive, ,NULL, ,109 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CFC2662B170395AC0D830CD8B4B3C4440
1892389,123-000906-164671,NULL,-104.90516617,40.47111666,906,NULL, , ,Mesa,Court, ,NULL, ,906 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CA0B11A3EEE395AC0C880F98C4D3C4440
1892390,123-000907-164672,NULL,-104.90471603,40.47110443,907,NULL, , ,Mesa,Court, ,NULL, ,907 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C988C14DEE6395AC0703868264D3C4440
1892391,123-000832-164673,NULL,-104.91117813,40.47106781,832,NULL, , ,Iron Mountain,Court, ,NULL, ,832 Iron Mountain Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C28ED0DBE503A5AC0488439F34B3C4440
1892392,123-001001-164674,NULL,-104.91475669,40.47109480,1001,NULL, , ,Medicine Man,Court, ,NULL, ,1001 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C74B0A25F8B3A5AC0B08299D54C3C4440
1892393,123-001003-164675,NULL,-104.91510239,40.47096241,1003,NULL, , ,Medicine Man,Court, ,NULL, ,1003 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE43C9B09913A5AC0384C0A7F483C4440
1892394,123-000912-164676,NULL,-104.90813768,40.47101246,912,NULL, , ,Conifer,Court, ,NULL, ,912 Conifer Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C003084ED1E3A5AC03826E8224A3C4440
1892395,123-000141-164677,NULL,-104.89785314,40.47094545,141,NULL, , ,Crabapple,Drive, ,NULL, ,141 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C6827036D76395AC0E86ACBF0473C4440
1892396,123-001013-164678,NULL,-104.91633296,40.47100191,1013,NULL, , ,Medicine Man,Court, ,NULL, ,1013 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C38150333A53A5AC0683268CA493C4440
1892397,123-000824-164679,NULL,-104.91208477,40.47105021,824,NULL, , ,Iron Mountain,Court, ,NULL, ,824 Iron Mountain Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB8CDCF985F3A5AC0F0368D5F4B3C4440
1892398,123-000906-164680,NULL,-104.90725858,40.47100181,906,NULL, , ,Foothills,Court, ,NULL, ,906 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE4D24E86103A5AC088018BC9493C4440
1892399,123-000830-164681,NULL,-104.91140914,40.47101056,830,NULL, , ,Iron Mountain,Court, ,NULL, ,830 Iron Mountain Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C5019FC86543A5AC0E87CF1124A3C4440
1892400,123-000905-164682,NULL,-104.90664330,40.47098783,905,NULL, , ,Foothills,Court, ,NULL, ,905 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C485D9A71063A5AC008554754493C4440
1892401,123-000143-164683,NULL,-104.89793320,40.47090523,143,NULL, , ,Crabapple,Drive, ,NULL, ,143 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C2838D3BC77395AC09054639F463C4440
1892402,123-000906-164684,NULL,-104.90627769,40.47097047,906,NULL, , ,Canyon,Court, ,NULL, ,906 Canyon Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CD88A1E74003A5AC098B8A2C2483C4440
1892403,123-000905-164685,NULL,-104.90563752,40.47096626,905,NULL, , ,Canyon,Court, ,NULL, ,905 Canyon Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C6CAE13F7F5395AC0585F4B9F483C4440
1892404,123-000828-164686,NULL,-104.91166390,40.47094623,828,NULL, , ,Iron Mountain,Court, ,NULL, ,828 Iron Mountain Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C28028DB3583A5AC0A8B74BF7473C4440
1892405,123-000908-164687,NULL,-104.90518476,40.47094639,908,NULL, , ,Mesa,Court, ,NULL, ,908 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C64420F8CEE395AC098E7ABF8473C4440
1892406,123-000145-164688,NULL,-104.89801074,40.47087318,145,NULL, , ,Crabapple,Drive, ,NULL, ,145 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CACCA070279395AC0F8548692453C4440
1892407,123-000909-164689,NULL,-104.90470174,40.47095302,909,NULL, , ,Mesa,Court, ,NULL, ,909 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C6CB423A2E6395AC020D63C30483C4440
1892408,123-000826-164690,NULL,-104.91187779,40.47091952,826,NULL, , ,Iron Mountain,Court, ,NULL, ,826 Iron Mountain Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C4CDEAE345C3A5AC058223817473C4440
1892409,123-000147-164691,NULL,-104.89809618,40.47083406,147,NULL, , ,Crabapple,Drive, ,NULL, ,147 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C482562687A395AC0885C654A443C4440
1892410,123-001005-164692,NULL,-104.91520850,40.47082520,1005,NULL, , ,Medicine Man,Court, ,NULL, ,1005 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CFC59AFC6923A5AC048821000443C4440
1892411,123-000798-164693,NULL,-104.89924916,40.47090669,798,NULL, , ,2Nd,Street, ,NULL, ,798 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C3024574C8D395AC0C8CDA4AB463C4440
1892412,123-001011-164694,NULL,-104.91605366,40.47085169,1011,NULL, , ,Medicine Man,Court, ,NULL, ,1011 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CF0EA899FA03A5AC088E840DE443C4440
1892413,123-000149-164695,NULL,-104.89818180,40.47082798,149,NULL, , ,Crabapple,Drive, ,NULL, ,149 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C8CFE80CF7B395AC0E8A05517443C4440
1892414,123-000200-164696,NULL,-104.90051090,40.47083052,200,NULL, , ,Laurel,Court, ,NULL, ,200 Laurel Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C00727AF8A1395AC0A83CA42C443C4440
1892415,123-000210-164697,NULL,-104.90021565,40.47082148,210,NULL, , ,Laurel,Court, ,NULL, ,210 Laurel Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB8BA15229D395AC058D6CCE0433C4440
1892416,123-000117-164698,NULL,-104.89708010,40.47084075,117,NULL, , ,Apple,Way, ,NULL, ,117 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CDCFEA8C269395AC0284A7982443C4440
1892417,123-000220-164699,NULL,-104.89993621,40.47081508,220,NULL, , ,Laurel,Court, ,NULL, ,220 Laurel Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C4CFA108E98395AC028F11CAB433C4440
1892418,123-000230-164700,NULL,-104.89969395,40.47070769,230,NULL, , ,Laurel,Court, ,NULL, ,230 Laurel Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C0CFDEF9594395AC0D0F74626403C4440
1892419,123-000151-164701,NULL,-104.89824171,40.47078646,151,NULL, , ,Crabapple,Drive, ,NULL, ,151 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C34B8C6CA7C395AC088B212BB423C4440
1892420,123-000115-164702,NULL,-104.89715836,40.47081666,115,NULL, , ,Apple,Way, ,NULL, ,115 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C1CE2E50A6B395AC0588E66B8433C4440
1892421,123-000914-164703,NULL,-104.90808987,40.47090559,914,NULL, , ,Conifer,Court, ,NULL, ,914 Conifer Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE438F7241E3A5AC0E8DD6EA2463C4440
1892422,123-000808-164704,NULL,-104.91475777,40.47089883,808,NULL, , ,Pine,Drive, ,NULL, ,808 Pine Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB84129648B3A5AC0D08CA669463C4440
1892423,123-000113-164705,NULL,-104.89724443,40.47080594,113,NULL, , ,Apple,Way, ,NULL, ,113 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CACC4E5736C395AC0883C755E433C4440
1892424,123-000153-164706,NULL,-104.89834276,40.47076055,153,NULL, , ,Crabapple,Drive, ,NULL, ,153 Crabapple Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CD8D8A3727E395AC0A83FB7E1413C4440
1892425,123-000111-164707,NULL,-104.89732259,40.47079275,111,NULL, , ,Apple,Way, ,NULL, ,111 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C84A6BCBB6D395AC0985ED6EF423C4440
1892426,123-001007-164708,NULL,-104.91547795,40.47076245,1007,NULL, , ,Medicine Man,Court, ,NULL, ,1007 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C2003D630973A5AC0A8E09EF1413C4440
1892427,123-000902-164709,NULL,-104.90406767,40.47077124,902,NULL, , ,Ridge,Court, ,NULL, ,902 Ridge Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB4C8A13EDC395AC0C88D5F3B423C4440
1892428,123-000908-164710,NULL,-104.90720361,40.47082072,908,NULL, , ,Foothills,Court, ,NULL, ,908 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C14CBB89F0F3A5AC000EE7DDA433C4440
1892429,123-000901-164711,NULL,-104.90365076,40.47077227,901,NULL, , ,Ridge,Court, ,NULL, ,901 Ridge Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE872016AD5395AC0480D0C44423C4440
1892430,123-000907-164712,NULL,-104.90675500,40.47081528,907,NULL, , ,Foothills,Court, ,NULL, ,907 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CC0C42146083A5AC05807D3AC433C4440
1892431,123-000800-164713,NULL,-104.89922437,40.47082233,800,NULL, , ,2Nd,Street, ,NULL, ,800 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CA03A5FE48C395AC0D032EEE7433C4440
1892432,123-001009-164714,NULL,-104.91581010,40.47080345,1009,NULL, , ,Medicine Man,Court, ,NULL, ,1009 Medicine Man Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C88FDF3A19C3A5AC090979A49433C4440
1892433,123-000902-164715,NULL,-104.90292476,40.47075918,902,NULL, , ,Vista,Court, ,NULL, ,902 Vista Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C3808F384C9395AC0680C37D6413C4440
1892434,123-000770-164716,NULL,-104.90121781,40.47076037,770,NULL, , ,3Rd,Street, ,NULL, ,770 3Rd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CF0D5728DAD395AC050422EE0413C4440
1892435,123-000901-164717,NULL,-104.90256192,40.47071911,901,NULL, , ,Vista,Court, ,NULL, ,901 Vista Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CD4531393C3395AC0B0EF0E86403C4440
1892436,123-000907-164718,NULL,-104.90575114,40.47079333,907,NULL, , ,Canyon,Court, ,NULL, ,907 Canyon Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CB885A6D3F7395AC0F8E8B3F4423C4440
1892437,123-000910-164719,NULL,-104.90518827,40.47078751,910,NULL, , ,Mesa,Court, ,NULL, ,910 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CD817C89AEE395AC0208EE1C3423C4440
1892438,123-000911-164720,NULL,-104.90472255,40.47078464,911,NULL, , ,Mesa,Court, ,NULL, ,911 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C84C164F9E6395AC038B8D4AB423C4440
1892439,123-000139-164721,NULL,-104.89769146,40.47074957,139,NULL, , ,Apple,Way, ,NULL, ,139 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CD0F1E5C673395AC048959785413C4440
1892440,123-000802-164722,NULL,-104.89923198,40.47075650,802,NULL, , ,2Nd,Street, ,NULL, ,802 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CA05449048D395AC05816C0BF413C4440
1892441,123-007150-164723,NULL,-104.91999667,40.46989463,7150,NULL, ,Hwy,392, , ,NULL, ,7150 Hwy 392 ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C0C85B639E13A5AC08078CF81253C4440
1892442,123-000904-164724,NULL,-104.90421904,40.47056422,904,NULL, , ,Ridge,Court, ,NULL, ,904 Ridge Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C980285B9DE395AC0F839CE723B3C4440
1892443,123-000900-164725,NULL,-104.86444637,40.46880438,900,NULL, , ,Metal Container,Court, ,NULL, ,900 Metal Container Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C2CEDDB1653375AC0289223C8013C4440
1892444,123-000803-164726,NULL,-104.89854329,40.47071046,803,NULL, , ,2Nd,Street, ,NULL, ,803 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C844BB9BB81395AC0B0F0893D403C4440
1892445,123-000137-164727,NULL,-104.89767307,40.47069914,137,NULL, , ,Apple,Way, ,NULL, ,137 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C18D5C37973395AC0582190DE3F3C4440
1892446,123-000916-164728,NULL,-104.90809371,40.47071903,916,NULL, , ,Conifer,Court, ,NULL, ,916 Conifer Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C0C6412351E3A5AC0C0057085403C4440
1892447,123-000903-164729,NULL,-104.90241183,40.47055306,903,NULL, , ,Vista,Court, ,NULL, ,903 Vista Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C24328A1DC1395AC0184F30153B3C4440
1892448,123-000804-164730,NULL,-104.89924709,40.47068976,804,NULL, , ,2Nd,Street, ,NULL, ,804 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C2859A6438D395AC0182DE78F3F3C4440
1892449,123-000903-164731,NULL,-104.90346830,40.47053181,903,NULL, , ,Ridge,Court, ,NULL, ,903 Ridge Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C9C25B16CD2395AC0408BE3623A3C4440
1892450,123-000904-164732,NULL,-104.90314516,40.47053136,904,NULL, , ,Vista,Court, ,NULL, ,904 Vista Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CA4495921CD395AC0E8521F5F3A3C4440
1892451,123-000810-164733,NULL,-104.91471123,40.47073308,810,NULL, , ,Pine,Drive, ,NULL, ,810 Pine Drive ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C2C2AF3A08A3A5AC068483FFB403C4440
1892452,123-000910-164734,NULL,-104.90721110,40.47068864,910,NULL, , ,Foothills,Court, ,NULL, ,910 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C5C4425BF0F3A5AC010B37D863F3C4440
1892453,123-000909-164735,NULL,-104.90676557,40.47064729,909,NULL, , ,Foothills,Court, ,NULL, ,909 Foothills Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C98FF7372083A5AC020A9962B3E3C4440
1892454,123-000910-164736,NULL,-104.90618014,40.47064249,910,NULL, , ,Canyon,Court, ,NULL, ,910 Canyon Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CECB000DBFE395AC040545B033E3C4440
1892455,123-000909-164737,NULL,-104.90575717,40.47063255,909,NULL, , ,Canyon,Court, ,NULL, ,909 Canyon Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C5CABE9ECF7395AC0387DFBAF3D3C4440
1892456,123-000912-164738,NULL,-104.90520181,40.47062296,912,NULL, , ,Mesa,Court, ,NULL, ,912 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C38DA96D3EE395AC0B0AD825F3D3C4440
1892457,123-000805-164739,NULL,-104.89857185,40.47064524,805,NULL, , ,2Nd,Street, ,NULL, ,805 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010CE823803382395AC0389D681A3E3C4440
1892458,123-000913-164740,NULL,-104.90470606,40.47059892,913,NULL, , ,Mesa,Court, ,NULL, ,913 Mesa Court ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C98E63CB4E6395AC0780EE6953C3C4440
1892459,123-000806-164741,NULL,-104.89925698,40.47064778,806,NULL, , ,2Nd,Street, ,NULL, ,806 2Nd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C0C06276D8D395AC04013B52F3E3C4440
1892460,123-000780-164742,NULL,-104.90122535,40.47055463,780,NULL, , ,3Rd,Street, ,NULL, ,780 3Rd Street ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C1CFF14ADAD395AC070D34C223B3C4440
1892461,123-000135-164743,NULL,-104.89780676,40.47056953,135,NULL, , ,Apple,Way, ,NULL, ,135 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C34EF79AA75395AC0585D599F3B3C4440
1892462,123-000119-164744,NULL,-104.89717004,40.47055997,119,NULL, , ,Apple,Way, ,NULL, ,119 Apple Way ,Windsor,80550,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Weld,0xAD100000010C4C0AE13B6B395AC07863184F3B3C4440
