"1105021","-106.29527901","39.63272728","4460",""," ","","Timber Falls","Court","","Unit","1601","4460 Timber Falls Court Unit 1601","Vail Area","","Eagle"
"1105022","-106.29533737","39.63274213","4460",""," ","","Timber Falls","Court","","Unit","1603","4460 Timber Falls Court Unit 1603","Vail Area","","Eagle"
"1105023","-106.2952688","39.63278378","4460",""," ","","Timber Falls","Court","","Unit","1604","4460 Timber Falls Court Unit 1604","Vail Area","","Eagle"
"1105024","-106.29531825","39.63279565","4460",""," ","","Timber Falls","Court","","Unit","1605","4460 Timber Falls Court Unit 1605","Vail Area","","Eagle"
"1105025","-106.29536808","39.63284107","4460",""," ","","Timber Falls","Court","","Unit","1606","4460 Timber Falls Court Unit 1606","Vail Area","","Eagle"
"1105026","-106.29542543","39.63285441","4460",""," ","","Timber Falls","Court","","Unit","1607","4460 Timber Falls Court Unit 1607","Vail Area","","Eagle"
"1105027","-106.29535771","39.63288308","4460",""," ","","Timber Falls","Court","","Unit","1608","4460 Timber Falls Court Unit 1608","Vail Area","","Eagle"
"1105028","-106.29542098","39.63289638","4460",""," ","","Timber Falls","Court","","Unit","1609","4460 Timber Falls Court Unit 1609","Vail Area","","Eagle"
"1105029","-106.29521697","39.63290996","4460",""," ","","Timber Falls","Court","","Unit","1610","4460 Timber Falls Court Unit 1610","Vail Area","","Eagle"
"1105030","-106.29526936","39.63292028","4460",""," ","","Timber Falls","Court","","Unit","1602","4460 Timber Falls Court Unit 1602","Vail Area","","Eagle"
"1105031","-106.29520962","39.63295729","4460",""," ","","Timber Falls","Court","","Unit","1&2","4460 Timber Falls Court Unit 1&2","Vail Area","","Eagle"
"1105032","-106.29525795","39.63295773","4460",""," ","","Timber Falls","Court","","Unit","5&6","4460 Timber Falls Court Unit 5&6","Vail Area","","Eagle"
"1105033","-106.29492374","39.63259032","4480",""," ","","Timber Falls","Court","","Unit","1502","4480 Timber Falls Court Unit 1502","Vail Area","","Eagle"
"1105034","-106.29486064","39.63259304","4480",""," ","","Timber Falls","Court","","Unit","1504","4480 Timber Falls Court Unit 1504","Vail Area","","Eagle"
"1105035","-106.29476801","39.63254893","4480",""," ","","Timber Falls","Court","","Unit","1501","4480 Timber Falls Court Unit 1501","Vail Area","","Eagle"
"1105036","-106.29470884","39.63254933","4480",""," ","","Timber Falls","Court","","Unit","1503","4480 Timber Falls Court Unit 1503","Vail Area","","Eagle"
"1105037","-106.29471018","39.63258135","4480",""," ","","Timber Falls","Court","","Unit","1505","4480 Timber Falls Court Unit 1505","Vail Area","","Eagle"
"1105038","-106.29502181","39.63235883","4470",""," ","","Timber Falls","Court","","Unit","1403","4470 Timber Falls Court Unit 1403","Vail Area","","Eagle"
"1105039","-106.29497273","39.63237975","4470",""," ","","Timber Falls","Court","","Unit","1405","4470 Timber Falls Court Unit 1405","Vail Area","","Eagle"
"1105040","-106.29487802","39.63233871","4470",""," ","","Timber Falls","Court","","Unit","1401","4470 Timber Falls Court Unit 1401","Vail Area","","Eagle"
"1105041","-106.2948236","39.63232306","4470",""," ","","Timber Falls","Court","","Unit","1402","4470 Timber Falls Court Unit 1402","Vail Area","","Eagle"
"1105042","-106.29485872","39.63237621","4470",""," ","","Timber Falls","Court","","Unit","1404","4470 Timber Falls Court Unit 1404","Vail Area","","Eagle"
"1105043","-106.29480427","39.63235827","4470",""," ","","Timber Falls","Court","","Unit","1406","4470 Timber Falls Court Unit 1406","Vail Area","","Eagle"
"1105044","-106.2944021","39.63246722","4510",""," ","","Timberfalls","Court","","Unit","1201","4510 Timberfalls Court Unit 1201","Vail Area","","Eagle"
"1105045","-106.2944154","39.63242213","4510",""," ","","Timberfalls","Court","","Unit","1202","4510 Timberfalls Court Unit 1202","Vail Area","","Eagle"
"1105046","-106.29439734","39.6323948","4510",""," ","","Timberfalls","Court","","Unit","1203","4510 Timberfalls Court Unit 1203","Vail Area","","Eagle"
"1105047","-106.29449853","39.6323598","4510",""," ","","Timberfalls","Court","","Unit","1206","4510 Timberfalls Court Unit 1206","Vail Area","","Eagle"
