"1744118","-107.2478362","39.15647142","311"," "," "," ","Bobcat","Lane"," "," "," ","311 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744119","-107.24823586","39.15678487","251"," "," "," ","Bobcat","Lane"," "," "," ","251 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744120","-107.24836936","39.15723103","233"," "," "," ","Bobcat","Lane"," "," "," ","233 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744121","-107.24804022","39.15754109","234"," "," "," ","Bobcat","Lane"," "," "," ","234 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744122","-107.24835937","39.1578176","222"," "," "," ","Bobcat","Lane"," "," "," ","222 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744123","-107.24915603","39.15907863","49"," "," "," ","Bobcat","Lane"," "," "," ","49 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744124","-107.24878557","39.15969921","39"," "," "," ","Bobcat","Lane"," "," "," ","39 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744125","-107.24796868","39.1596018","44"," "," "," ","Bobcat","Lane"," "," "," ","44 Bobcat Lane ","Pitkin County","81623","Pitkin"
"1744126","-107.24747082","39.15903237","51"," "," "," ","Fawn","Lane"," "," "," ","51 Fawn Lane ","Pitkin County","81623","Pitkin"
"1744127","-107.24878736","39.16051446","133"," "," "," ","Antelope","Drive"," "," "," ","133 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744128","-107.24812386","39.16067696","172"," "," "," ","Bighorn","Lane"," "," "," ","172 Bighorn Lane ","Pitkin County","81623","Pitkin"
"1744129","-107.2478047","39.16040045","171"," "," "," ","Antelope","Drive"," "," "," ","171 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744130","-107.24735617","39.16058834","36"," "," "," ","Bighorn","Lane"," "," "," ","36 Bighorn Lane ","Pitkin County","81623","Pitkin"
"1744131","-107.24690528","39.15944132","209"," "," "," ","Bighorn","Lane"," "," "," ","209 Bighorn Lane ","Pitkin County","81623","Pitkin"
"1744132","-107.24691293","39.1597511","185"," "," "," ","Bighorn","Lane"," "," "," ","185 Bighorn Lane ","Pitkin County","81623","Pitkin"
"1744133","-107.24539478","39.15878215","361"," "," "," ","Bison","Lane"," "," "," ","361 Bison Lane ","Pitkin County","81623","Pitkin"
"1744134","-107.2485758","39.16171281","57"," "," "," ","Antelope","Drive"," "," "," ","57 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744135","-107.24763714","39.16149891","55"," "," "," ","Bighorn","Lane"," "," "," ","55 Bighorn Lane ","Pitkin County","81623","Pitkin"
"1744136","-107.24861334","39.16224417","19"," "," "," ","Antelope","Drive"," "," "," ","19 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744137","-107.24608234","39.1607908","80"," "," "," ","Bison","Lane"," "," "," ","80 Bison Lane ","Pitkin County","81623","Pitkin"
"1744138","-107.24629495","39.1612483","46"," "," "," ","Bison","Lane"," "," "," ","46 Bison Lane ","Pitkin County","81623","Pitkin"
"1744139","-107.24722376","39.16205127","18"," "," "," ","Antelope","Drive"," "," "," ","18 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744140","-107.24707013","39.1625","18"," "," "," ","Antelope","Drive"," "," "," ","18 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744141","-107.24699062","39.16298562","12"," "," "," ","Antelope","Drive"," "," "," ","12 Antelope Drive ","Pitkin County","81623","Pitkin"
"1744142","-107.24543474","39.16223477","167"," "," "," ","Bison","Lane"," "," "," ","167 Bison Lane ","Pitkin County","81623","Pitkin"
"1744143","-107.24470049","39.16189906","341"," "," "," ","Bison","Lane"," "," "," ","341 Bison Lane ","Pitkin County","81623","Pitkin"
"1744144","-107.24749349","39.16419636","131"," "," "," ","Beaver","Drive"," "," "," ","131 Beaver Drive ","Pitkin County","81623","Pitkin"
"1744145","-107.24667757","39.16419799","189"," "," "," ","Beaver","Drive"," "," "," ","189 Beaver Drive ","Pitkin County","81623","Pitkin"
"1744146","-107.24654097","39.16389831","166"," "," "," ","Beaver","Drive"," "," "," ","166 Beaver Drive ","Pitkin County","81623","Pitkin"
"1744147","-107.24640868","39.16459902","173"," "," "," ","Beaver","Drive"," "," "," ","173 Beaver Drive ","Pitkin County","81623","Pitkin"
"1744148","-107.24555458","39.16470709","22"," "," "," ","Beaver","Drive"," "," "," ","22 Beaver Drive ","Pitkin County","81623","Pitkin"
"1744149","-107.24543904","39.16443356","30"," "," "," ","Elk","Lane"," "," "," ","30 Elk Lane ","Pitkin County","81623","Pitkin"
"1744150","-107.2447226","39.16378259","140"," "," "," ","Elk","Lane"," "," "," ","140 Elk Lane ","Pitkin County","81623","Pitkin"
"1744151","-107.24494522","39.16343519","95"," "," "," ","Elk","Lane"," "," "," ","95 Elk Lane ","Pitkin County","81623","Pitkin"
"1744152","-107.2453685","39.16818766","6"," "," "," ","Crystal Park","Drive"," "," "," ","6 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744153","-107.24498406","39.16776464","48"," "," "," ","Crystal Park","Drive"," "," "," ","48 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744154","-107.24479988","39.16746567","66"," "," "," ","Crystal Park","Drive"," "," "," ","66 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744155","-107.244799","39.16632759","144"," "," "," ","Crystal Park","Drive"," "," "," ","144 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744156","-107.24657404","39.16551231","240"," "," "," ","Crystal Park","Drive"," "," "," ","240 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744157","-107.24740684","39.16564277","274"," "," "," ","Crystal Park","Drive"," "," "," ","274 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744158","-107.24802697","39.165697","312"," "," "," ","Crystal Park","Drive"," "," "," ","312 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744159","-107.24898004","39.16601621","360"," "," "," ","Crystal Park","Drive"," "," "," ","360 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744160","-107.24989279","39.16470563","1"," "," "," ","Chair Mountain","Drive"," "," "," ","1 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744161","-107.24971417","39.16628046","7"," "," "," ","Chair Mountain","Drive"," "," "," ","7 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744162","-107.24928005","39.16632402","11"," "," "," ","Chair Mountain","Drive"," "," "," ","11 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744163","-107.24945693","39.16660192","372"," "," "," ","Crystal Park","Drive"," "," "," ","372 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744164","-107.24844227","39.16626777","16"," "," "," ","Chair Mountain","Drive"," "," "," ","16 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744165","-107.24868882","39.16661344","19"," "," "," ","Chair Mountain","Drive"," "," "," ","19 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744166","-107.24838594","39.16673972","37"," "," "," ","Chair Mountain","Drive"," "," "," ","37 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744167","-107.24796764","39.16659778","42"," "," "," ","Chair Mountain","Drive"," "," "," ","42 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744168","-107.24772698","39.16676548","66"," "," "," ","Chair Mountain","Drive"," "," "," ","66 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744169","-107.24738502","39.16696116","84"," "," "," ","Chair Mountain","Drive"," "," "," ","84 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744170","-107.24757261","39.16739771","75"," "," "," ","Chair Mountain","Drive"," "," "," ","75 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744171","-107.24715874","39.16716041","100"," "," "," ","Chair Mountain","Drive"," "," "," ","100 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744172","-107.24691979","39.1673969","122"," "," "," ","Chair Mountain","Drive"," "," "," ","122 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744173","-107.24603624","39.16796593","210"," "," "," ","Chair Mountain","Drive"," "," "," ","210 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744174","-107.24696397","39.16808438","151"," "," "," ","Chair Mountain","Drive"," "," "," ","151 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744175","-107.24669482","39.16847483","171"," "," "," ","Chair Mountain","Drive"," "," "," ","171 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744176","-107.24578459","39.16851492","9"," "," "," ","Chair Mountain","Drive"," "," "," ","9 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744177","-107.24661651","39.1688836","217"," "," "," ","Chair Mountain","Drive"," "," "," ","217 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744178","-107.24570339","39.16963305","251"," "," "," ","Chair Mountain","Drive"," "," "," ","251 Chair Mountain Drive ","Pitkin County","81623","Pitkin"
"1744179","-107.24913041","39.16714675","400"," "," "," ","Crystal Park","Drive"," "," "," ","400 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744180","-107.2485359","39.16757914","30"," "," "," ","Bear Creek","Lane"," "," "," ","30 Bear Creek Lane ","Pitkin County","81623","Pitkin"
"1744181","-107.24891709","39.16786986","11"," "," "," ","Ruby Mountain","Drive"," "," "," ","11 Ruby Mountain Drive ","Pitkin County","81623","Pitkin"
"1744182","-107.24944444","39.16829601","40"," "," "," ","Ruby Mountain","Drive"," "," "," ","40 Ruby Mountain Drive ","Pitkin County","81623","Pitkin"
"1744183","-107.24979593","39.16766082","425"," "," "," ","Crystal Park","Drive"," "," "," ","425 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744184","-107.25042248","39.16769907","427"," "," "," ","Crystal Park","Drive"," "," "," ","427 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744185","-107.25031631","39.16725601","564"," "," "," ","Crystal Park","Drive"," "," "," ","564 Crystal Park Drive ","Pitkin County","81623","Pitkin"
"1744186","-107.24162227","39.16914505","58"," "," "," ","Redstone Castle","Lane"," "," "," ","58 Redstone Castle Lane ","Pitkin County","81623","Pitkin"
"1744187","-107.24087643","39.17054168","68"," "," "," ","Redstone Castle","Lane"," "," "," ","68 Redstone Castle Lane ","Pitkin County","81623","Pitkin"
"1744188","-107.24334605","39.1718144","66"," "," "," ","Redstone Castle","Drive"," "," "," ","66 Redstone Castle Drive ","Pitkin County","81623","Pitkin"
"1744189","-107.24289539","39.17295622","64"," "," "," ","Redstone Castle","Drive"," "," "," ","64 Redstone Castle Drive ","Pitkin County","81623","Pitkin"
"1744190","-107.24234837","39.17407656","49"," "," "," ","Redstone Castle","Drive"," "," "," ","49 Redstone Castle Drive ","Pitkin County","81623","Pitkin"
"1744191","-107.24140053","39.1746891","50"," "," "," ","Redstone Castle","Drive"," "," "," ","50 Redstone Castle Drive ","Pitkin County","81623","Pitkin"
"1744192","-107.2443886","39.17476469","197"," "," "," ","Elk Mountain","Drive"," "," "," ","197 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744193","-107.24422233","39.17514449","217"," "," "," ","Elk Mountain","Drive"," "," "," ","217 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744194","-107.2441189","39.17465388","123"," "," "," ","Elk Mountain","Drive"," "," "," ","123 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744195","-107.24355624","39.17491384","88"," "," "," ","Elk Mountain","Drive"," "," "," ","88 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744196","-107.24401755","39.17595688","54"," "," "," ","Elk Mountain","Drive"," "," "," ","54 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744197","-107.24363804","39.17595162","43"," "," "," ","Elk Mountain","Drive"," "," "," ","43 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744198","-107.2431571","39.17582209","10"," "," "," ","Elk Mountain","Drive"," "," "," ","10 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744199","-107.24403671","39.17644875","237"," "," "," ","Elk Mountain","Drive"," "," "," ","237 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744200","-107.24343921","39.17643581","569"," "," "," ","Elk Mountain","Drive"," "," "," ","569 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744201","-107.243873","39.17693242","357"," "," "," ","Elk Mountain","Drive"," "," "," ","357 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744202","-107.24346634","39.17668148","66"," "," "," ","Elk Mountain","Drive"," "," "," ","66 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744203","-107.24335328","39.17694019","165"," "," "," ","Elk Mountain","Drive"," "," "," ","165 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744204","-107.24363487","39.17724768","389"," "," "," ","Elk Mountain","Drive"," "," "," ","389 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744205","-107.24319076","39.17775741","405"," "," "," ","Elk Mountain","Drive"," "," "," ","405 Elk Mountain Drive ","Pitkin County","81623","Pitkin"
"1744206","-106.81692263","39.19633795","700"," "," "," ","Independence","Place"," "," "," ","700 Independence Place ","Aspen","81611","Pitkin"
"1744207","-106.81284768","39.19506956","1400"," "," "," ","Vine","Street"," "," "," ","1400 Vine Street ","Aspen","81611","Pitkin"
"1744208","-106.85446209","39.18309334","10"," "," "," ","Cloud Nine","Lane"," "," "," ","10 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744209","-106.85429818","39.18324981","18"," "," "," ","Cloud Nine","Lane"," "," "," ","18 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744210","-106.85407527","39.18303897","13"," "," "," ","Cloud Nine","Lane"," "," "," ","13 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744211","-106.85399992","39.18310333","21"," "," "," ","Cloud Nine","Lane"," "," "," ","21 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744212","-106.85383948","39.18314651","37"," "," "," ","Cloud Nine","Lane"," "," "," ","37 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744213","-106.85371116","39.18314036","49"," "," "," ","Cloud Nine","Lane"," "," "," ","49 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744214","-106.85356738","39.1833534","46"," "," "," ","Cloud Nine","Lane"," "," "," ","46 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744215","-106.85346576","39.18330325","56"," "," "," ","Cloud Nine","Lane"," "," "," ","56 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744216","-106.85333191","39.18323727","58"," "," "," ","Cloud Nine","Lane"," "," "," ","58 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744217","-106.85330675","39.18315652","66"," "," "," ","Cloud Nine","Lane"," "," "," ","66 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744218","-106.85320263","39.18303135","72"," "," "," ","Cloud Nine","Lane"," "," "," ","72 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744219","-106.85350868","39.1830019","69"," "," "," ","Cloud Nine","Lane"," "," "," ","69 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744220","-106.8534763","39.18290639","79"," "," "," ","Cloud Nine","Lane"," "," "," ","79 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744221","-106.85347908","39.18276956","91"," "," "," ","Cloud Nine","Lane"," "," "," ","91 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744222","-106.85353212","39.18269504","99"," "," "," ","Cloud Nine","Lane"," "," "," ","99 Cloud Nine Lane ","Aspen","81611","Pitkin"
"1744223","-106.853019","39.18096967","285"," "," "," ","Thunderbowl","Lane"," "," "," ","285 Thunderbowl Lane ","Aspen","81611","Pitkin"
"1744224","-106.85162348","39.18155689","350"," "," "," ","Thunderbowl","Lane"," "," "," ","350 Thunderbowl Lane ","Aspen","81611","Pitkin"
"1744225","-106.85182133","39.18017142","420"," "," "," ","Thunderbowl","Lane"," "," "," ","420 Thunderbowl Lane ","Aspen","81611","Pitkin"
"1744226","-106.85279016","39.17997185","460"," "," "," ","Thunderbowl","Lane"," "," "," ","460 Thunderbowl Lane ","Aspen","81611","Pitkin"
"1744227","-106.85399111","39.18256606","87"," "," "," ","Thunderbowl","Lane"," "," "," ","87 Thunderbowl Lane ","Aspen","81611","Pitkin"
"1744228","-107.23977045","39.18016262","82"," "," "," ","Redstone","Boulevard"," "," "," ","82 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744229","-107.23948","39.18110173","119"," "," "," ","Redstone","Boulevard"," "," "," ","119 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744230","-107.23915842","39.18051429","108"," "," "," ","Redstone","Boulevard"," "," "," ","108 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744231","-107.23907335","39.18072636","112"," "," "," ","Redstone","Boulevard"," "," "," ","112 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744232","-107.23878406","39.18066479","40"," "," "," ","Firehouse","Road"," "," "," ","40 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744233","-107.2389308","39.18089536","128"," "," "," ","Redstone","Boulevard"," "," "," ","128 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744234","-107.23929771","39.1813598","167"," "," "," ","Redstone","Boulevard"," "," "," ","167 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744235","-107.23916253","39.18159896","173"," "," "," ","Redstone","Boulevard"," "," "," ","173 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744236","-107.23877686","39.18106015","142"," "," "," ","Redstone","Boulevard"," "," "," ","142 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744237","-107.23869136","39.18125465","158"," "," "," ","Redstone","Boulevard"," "," "," ","158 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744238","-107.23857582","39.18137495","168"," "," "," ","Redstone","Boulevard"," "," "," ","168 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744239","-107.23888187","39.1818886","213"," "," "," ","Redstone","Boulevard"," "," "," ","213 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744240","-107.23848285","39.18149491","178"," "," "," ","Redstone","Boulevard"," "," "," ","178 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744241","-107.23840104","39.18161031","188"," "," "," ","Redstone","Boulevard"," "," "," ","188 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744242","-107.23703546","39.1809192","101"," "," "," ","Firehouse","Road"," "," "," ","101 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744243","-107.23742787","39.18127347","102"," "," "," ","Firehouse","Road"," "," "," ","102 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744244","-107.23821336","39.18177998","208"," "," "," ","Redstone","Boulevard"," "," "," ","208 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744245","-107.23813696","39.18211489","226"," "," "," ","Redstone","Boulevard"," "," "," ","226 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744246","-107.23787268","39.18238232","244"," "," "," ","Redstone","Boulevard"," "," "," ","244 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744247","-107.23883486","39.18227137","215"," "," "," ","Redstone","Boulevard"," "," "," ","215 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744248","-107.23848055","39.18254893","225"," "," "," ","Redstone","Boulevard"," "," "," ","225 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744249","-107.23733904","39.18202137","102"," "," "," ","Private","Drive"," "," "," ","102 Private Drive ","Pitkin County","81623","Pitkin"
"1744250","-107.23703361","39.18176242","130"," "," "," ","Firehouse","Road"," "," "," ","130 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744251","-107.23640301","39.18204847","282"," "," "," ","Firehouse","Road"," "," "," ","282 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744252","-107.23691204","39.18232635","319"," "," "," ","Firehouse","Road"," "," "," ","319 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744253","-107.23755391","39.18295798","292"," "," "," ","Redstone","Boulevard"," "," "," ","292 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744254","-107.23747307","39.18311289","306"," "," "," ","Redstone","Boulevard"," "," "," ","306 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744255","-107.23665304","39.18280889","327"," "," "," ","Mackaby","Lane"," "," "," ","327 Mackaby Lane ","Pitkin County","81623","Pitkin"
"1744256","-107.23763805","39.18340374","331"," "," "," ","Redstone","Boulevard"," "," "," ","331 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744257","-107.23717391","39.18379804","363"," "," "," ","Redstone","Boulevard"," "," "," ","363 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744258","-107.23651775","39.18373315","366"," "," "," ","Redstone","Boulevard"," "," "," ","366 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744259","-107.23701335","39.1839234","373"," "," "," ","Redstone","Boulevard"," "," "," ","373 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744260","-107.23634317","39.18397729","386"," "," "," ","Redstone","Boulevard"," "," "," ","386 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744261","-107.23689867","39.18407881","385"," "," "," ","Redstone","Boulevard"," "," "," ","385 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744262","-107.23683145","39.1845585","433"," "," "," ","Redstone","Boulevard"," "," "," ","433 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744263","-107.23621688","39.1841197","410"," "," "," ","Redstone","Boulevard"," "," "," ","410 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744264","-107.23613332","39.18439322","424"," "," "," ","Redstone","Boulevard"," "," "," ","424 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744265","-107.23632055","39.18512383","467"," "," "," ","Redstone","Boulevard"," "," "," ","467 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744266","-107.23592435","39.18461591","440"," "," "," ","Redstone","Boulevard"," "," "," ","440 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744267","-107.23583514","39.18488952","460"," "," "," ","Redstone","Boulevard"," "," "," ","460 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744268","-107.2358157","39.18501716","476"," "," "," ","Redstone","Boulevard"," "," "," ","476 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744269","-107.23558417","39.18524018","520"," "," "," ","Redstone","Boulevard"," "," "," ","520 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744270","-107.23615086","39.18533716","475"," "," "," ","Redstone","Boulevard"," "," "," ","475 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744271","-107.23602532","39.1855103","479"," "," "," ","Redstone","Boulevard"," "," "," ","479 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744272","-107.23541465","39.18564764","536"," "," "," ","Redstone","Boulevard"," "," "," ","536 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744273","-107.23580927","39.18590436","495"," "," "," ","Redstone","Boulevard"," "," "," ","495 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744274","-107.23550112","39.18542416","530"," "," "," ","Redstone","Boulevard"," "," "," ","530 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744275","-107.23526199","39.18590811","544"," "," "," ","Redstone","Boulevard"," "," "," ","544 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744276","-107.23571205","39.18608147","497"," "," "," ","Redstone","Boulevard"," "," "," ","497 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744277","-107.23576213","39.18628274","535"," "," "," ","Redstone","Boulevard"," "," "," ","535 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744278","-107.23516117","39.18616871","564"," "," "," ","Redstone","Boulevard"," "," "," ","564 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744279","-107.23555338","39.18651421","585"," "," "," ","Redstone","Boulevard"," "," "," ","585 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744280","-107.23510789","39.18629686","574"," "," "," ","Redstone","Boulevard"," "," "," ","574 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744281","-107.23540082","39.18673606","591"," "," "," ","Redstone","Boulevard"," "," "," ","591 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744282","-107.2352972","39.18688253","605"," "," "," ","Redstone","Boulevard"," "," "," ","605 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744283","-107.23496725","39.18654488","590"," "," "," ","Redstone","Boulevard"," "," "," ","590 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744284","-107.2349144","39.18669059","602"," "," "," ","Redstone","Boulevard"," "," "," ","602 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744285","-107.23482694","39.18680608","610"," "," "," ","Redstone","Boulevard"," "," "," ","610 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744286","-107.23470022","39.18693093","622"," "," "," ","Redstone","Boulevard"," "," "," ","622 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744287","-107.23464053","39.18702843","630"," "," "," ","Redstone","Boulevard"," "," "," ","630 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744288","-107.23509146","39.18723691","635"," "," "," ","Redstone","Boulevard"," "," "," ","635 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744289","-107.23469777","39.18759424","675"," "," "," ","Redstone","Boulevard"," "," "," ","675 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744290","-107.2344315","39.18727","654"," "," "," ","Redstone","Boulevard"," "," "," ","654 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744291","-107.23460791","39.18715455","642"," "," "," ","Redstone","Boulevard"," "," "," ","642 Redstone Boulevard ","Pitkin County","81623","Pitkin"
"1744292","-107.23734192","39.18024118","81"," "," "," ","Firehouse","Road"," "," "," ","81 Firehouse Road ","Pitkin County","81623","Pitkin"
"1744293","-107.22961796","39.20765753","511"," "," "," ","Dorais","Way"," "," "," ","511 Dorais Way ","Pitkin County","81623","Pitkin"
"1744294","-107.2280258","39.20839509","521"," "," "," ","Dorais","Way"," "," "," ","521 Dorais Way ","Pitkin County","81623","Pitkin"
"1744295","-107.23041868","39.20935275","524"," "," "," ","Dorais","Way"," "," "," ","524 Dorais Way ","Pitkin County","81623","Pitkin"
"1744296","-107.22942374","39.20960765","606"," "," "," ","Dorais","Way"," "," "," ","606 Dorais Way ","Pitkin County","81623","Pitkin"
"1744297","-107.22870745","39.20897567","531"," "," "," ","Dorais","Way"," "," "," ","531 Dorais Way ","Pitkin County","81623","Pitkin"
"1744298","-107.22787283","39.21066914","700"," "," "," ","Dorais","Way"," "," "," ","700 Dorais Way ","Pitkin County","81623","Pitkin"
"1744299","-107.22764397","39.21120477","800"," "," "," ","Dorais","Way"," "," "," ","800 Dorais Way ","Pitkin County","81623","Pitkin"
"1744300","-107.22976346","39.21087481","140"," "," "," ","Trout Run","Drive"," "," "," ","140 Trout Run Drive ","Pitkin County","81623","Pitkin"
"1744301","-107.23017507","39.21132956","103"," "," "," ","Trout Run","Drive"," "," "," ","103 Trout Run Drive ","Pitkin County","81623","Pitkin"
"1744302","-107.22946264","39.21187885","34"," "," "," ","Trout Run","Drive"," "," "," ","34 Trout Run Drive ","Pitkin County","81623","Pitkin"
"1744303","-107.2289093","39.21245174","110"," "," "," ","Irwin","Drive"," "," "," ","110 Irwin Drive ","Pitkin County","81623","Pitkin"
"1744304","-107.2286026","39.21253417","134"," "," "," ","Irwin","Drive"," "," "," ","134 Irwin Drive ","Pitkin County","81623","Pitkin"
"1744305","-107.22823601","39.21289659","138"," "," "," ","Irwin","Drive"," "," "," ","138 Irwin Drive ","Pitkin County","81623","Pitkin"
