"923540","-104.9994728","39.74778137","1423","","","","Larimer","Street","","","","1423 Larimer Street","","","Denver"
"923541","-105.01416317","39.77666246","2223","","West","","44Th","Avenue","","","","2223 West 44Th Avenue","","","Denver"
"923542","-105.04375253","39.77517489","4396","","West","","43Rd","Avenue","","","","4396 West 43Rd Avenue","","","Denver"
"923543","-104.94884093","39.77085137","3879","","North","","Adams","Street","","","","3879 North Adams Street","","","Denver"
"923544","-105.00447843","39.75255458","1479","","","","Delgany","Street","","","","1479 Delgany Street","","","Denver"
"923545","-105.01730948","39.74187122","1501","","North","","Zuni","Street","","","","1501 North Zuni Street","","","Denver"
"923546","-104.98061338","39.68200477","1905","","South","","Pearl","Street","","","","1905 South Pearl Street","","","Denver"
"923549","-104.99927613","39.74793152","1435","","","","Larimer","Street","","","","1435 Larimer Street","","","Denver"
"923550","-104.99915455","39.74802434","1443","","","","Larimer","Street","","","","1443 Larimer Street","","","Denver"
"923551","-104.99922482","39.74764579","1424","","","","Larimer","Street","","","","1424 Larimer Street","","","Denver"
"923552","-105.04384733","39.77427483","4214","","North","","Tennyson","Street","","","","4214 North Tennyson Street","","","Denver"
"923553","-104.99845685","39.72424734","500","","North","","Santa Fe","Drive","","","","500 North Santa Fe Drive","","","Denver"
"923554","-104.90616985","39.73999844","7020","","East","","Colfax","Avenue","","","","7020 East Colfax Avenue","","","Denver"
"923555","-105.01198295","39.77809194","2105","","West","","45Th","Avenue","","","","2105 West 45Th Avenue","","","Denver"
"923557","-104.96523028","39.74103387","1551","","North","","High","Street","","","","1551 North High Street","","","Denver"
"923558","-104.96496695","39.74105738","1553","","North","","High","Street","","Unit","101","1553 North High Street Unit 101","","","Denver"
"923559","-105.0441993","39.7797831","4575","","North","","Tennyson","Street","","Unit","102","4575 North Tennyson Street Unit 102","","","Denver"
"923560","-105.04414593","39.77978289","4575","","North","","Tennyson","Street","","Unit","101","4575 North Tennyson Street Unit 101","","","Denver"
"923561","-105.04445547","39.77978409","4575","","North","","Tennyson","Street","","Unit","107","4575 North Tennyson Street Unit 107","","","Denver"
"923562","-105.04440566","39.7797839","4575","","North","","Tennyson","Street","","Unit","106","4575 North Tennyson Street Unit 106","","","Denver"
"923563","-105.04435587","39.77978096","4575","","North","","Tennyson","Street","","Unit","105","4575 North Tennyson Street Unit 105","","","Denver"
"923564","-104.99907108","39.74776044","1430","","","","Larimer","Street","","","","1430 Larimer Street","","","Denver"
"923565","-104.91652709","39.77777289","6100","","East","","Stapleton South","Drive","","","","6100 East Stapleton South Drive","","","Denver"
"923566","-104.89616088","39.74110602","1546","","North","","Trenton","Street","","","","1546 North Trenton Street","","","Denver"
"923567","-104.98404092","39.74692958","1975","","North","","Grant","Street","","Unit","319","1975 North Grant Street Unit 319","","","Denver"
"923568","-104.98401247","39.74692945","1975","","North","","Grant","Street","","Unit","321","1975 North Grant Street Unit 321","","","Denver"
"923569","-104.98393031","39.74697851","1975","","North","","Grant","Street","","Unit","325","1975 North Grant Street Unit 325","","","Denver"
"923570","-104.98392983","39.74704439","1975","","North","","Grant","Street","","Unit","327","1975 North Grant Street Unit 327","","","Denver"
"923571","-104.97845339","39.72644169","636","","North","","Washington","Street","","Unit","104","636 North Washington Street Unit 104","","","Denver"
"923572","-104.97839681","39.72640026","636","","North","","Washington","Street","","Unit","103","636 North Washington Street Unit 103","","","Denver"
"923573","-104.97847483","39.72642806","636","","North","","Washington","Street","","Unit","105","636 North Washington Street Unit 105","","","Denver"
"923574","-105.02991443","39.76221786","3200","","North","","Irving","Street","","","","3200 North Irving Street","","","Denver"
"923575","-104.97177679","39.7415219","1210","","East","","16Th","Avenue","","","","1210 East 16Th Avenue","","","Denver"
"923577","-104.98257836","39.73355644","370","","East","","11Th","Avenue","","","","370 East 11Th Avenue","","","Denver"
"923578","-104.94362475","39.6813057","3700","","East","","Jewell","Avenue","","","","3700 East Jewell Avenue","","","Denver"
"923579","-105.04430248","39.7797835","4575","","North","","Tennyson","Street","","Unit","104","4575 North Tennyson Street Unit 104","","","Denver"
"923580","-105.04425267","39.77978331","4575","","North","","Tennyson","Street","","Unit","103","4575 North Tennyson Street Unit 103","","","Denver"
"923581","-105.04414758","39.78007664","4400","","West","","46Th","Avenue","","Unit","101","4400 West 46Th Avenue Unit 101","","","Denver"
"923582","-105.04419741","39.78007409","4400","","West","","46Th","Avenue","","Unit","102","4400 West 46Th Avenue Unit 102","","","Denver"
"923583","-105.04425076","39.78007704","4400","","West","","46Th","Avenue","","Unit","103","4400 West 46Th Avenue Unit 103","","","Denver"
"923584","-105.04430769","39.78007726","4400","","West","","46Th","Avenue","","Unit","104","4400 West 46Th Avenue Unit 104","","","Denver"
"923585","-105.04436105","39.78007746","4400","","West","","46Th","Avenue","","Unit","105","4400 West 46Th Avenue Unit 105","","","Denver"
"923586","-105.00944837","39.77116893","3928","","North","","Shoshone","Street","","","","3928 North Shoshone Street","","","Denver"
"923587","-104.99919993","39.74764569","1424","","","","Larimer","Street","","#","200","1424 Larimer Street # 200","","","Denver"
"923588","-104.9992286","39.74761561","1414","","","","Larimer","Street","","","","1414 Larimer Street","","","Denver"
"923589","-104.98646767","39.71323642","171","","South","","Lincoln","Street","","","","171 South Lincoln Street","","","Denver"
"923590","-104.95200025","39.72212664","360","","North","","Milwaukee","Street","","","","360 North Milwaukee Street","","","Denver"
