150028,001-001184-296551,NULL,-105.00112812,39.88430801,1184,NULL, ,NULL,Spangler,Drive,NULL,NULL, ,1184 Spangler Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC4FEB27B12405AC0801F3D0131F14340
150029,001-001523-296552,NULL,-105.00504647,39.88393060,1523,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1523 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C68AE6AAE52405AC0489D4FA324F14340
150030,001-001260-296553,NULL,-105.00202355,39.88430032,1260,NULL, ,NULL,Spangler,Drive,NULL,NULL, ,1260 Spangler Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF40B5F2721405AC088D3B8C030F14340
150031,001-001060-296554,NULL,-105.00000248,39.87844171,1060,NULL,West,NULL,100Th,Place,NULL,NULL, ,1060 West 100Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C983F6C0A00405AC0488930C770F04340
150032,001-001066-296555,NULL,-104.99965300,39.88065853,1066,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1066 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C08BC9550FA3F5AC0A03C396BB9F04340
150033,001-001243-296556,NULL,-105.00173220,39.88394857,1243,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1243 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C68965F611C405AC0B802013A25F14340
150034,001-001020-296557,NULL,-104.99934099,39.87835314,1020,NULL,West,NULL,100Th,Place,NULL,NULL, ,1020 West 100Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4C8CEB33F53F5AC088E026E06DF04340
150035,001-000960-296558,NULL,-104.99868040,39.87828986,960,NULL,West,NULL,100Th,Place,NULL,NULL, ,960 West 100Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC06F3461EA3F5AC030FF5ECD6BF04340
150036,001-001123-296559,NULL,-105.00020853,39.88394660,1123,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1123 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C2C3CA16A03405AC0D0A58B2925F14340
150037,001-001183-296560,NULL,-105.00112813,39.88392828,1183,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1183 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA411B47B12405AC0C8DCD08F24F14340
