290032,005-002540-316209,NULL,-104.81399421,39.66978007,2540, ,South, ,Fairplay,Way, ,NULL, ,2540 South Fairplay Way ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C74B22A7B18345AC05860785ABBD54340
290033,005-007978-316210,NULL,-104.89562273,39.67026139,7978, ,East, ,Vassar,Drive, ,NULL, ,7978 East Vassar Drive ,Denver Co,80231, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C586EFBE151395AC028520620CBD54340
290034,005-017461-316211,NULL,-104.78374085,39.66957150,17461, ,East, ,Lasalle,Drive, ,NULL, ,17461 East Lasalle Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C240B65CF28325AC0381FD384B4D54340
290035,005-002143-316212,NULL,-105.01224201,39.67082711,2143, ,West, ,Hillside,Avenue, ,NULL, ,2143 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C544BB892C8405AC030C5A0A9DDD54340
290036,005-002141-316213,NULL,-105.01212537,39.67082756,2141, ,West, ,Hillside,Avenue, ,NULL, ,2141 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE84482A9C6405AC058BA6FADDDD54340
290037,005-002651-316214,NULL,-104.83314437,39.67001913,2651, ,South, ,Xanadu,Way, ,Unit,B,2651 South Xanadu Way Unit B,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68B8C63C52355AC07014CF2FC3D54340
290038,005-002559-316215,NULL,-104.81489770,39.66978090,2559, ,South, ,Fairplay,Way, ,NULL, ,2559 South Fairplay Way ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C98B2AD4827345AC0B0C96E61BBD54340
290039,005-002243-316216,NULL,-105.01366026,39.67083253,2243, ,West, ,Hillside,Avenue, ,NULL, ,2243 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CBCB54BCFDF405AC0C04F29D7DDD54340
290040,005-002241-316217,NULL,-105.01354509,39.67083177,2241, ,West, ,Hillside,Avenue, ,NULL, ,2241 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB09138ECDD405AC00831BAD0DDD54340
290041,005-019761-316218,NULL,-104.75838109,39.66947676,19761, ,East, ,Vassar,Avenue, ,NULL, ,19761 East Vassar Avenue ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9C28DB5089305AC0701C1F6AB1D54340
290042,005-002149-316219,NULL,-105.01242159,39.67082666,2149, ,West, ,Hillside,Avenue, ,NULL, ,2149 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1CB4EC83CB405AC058D8E0A5DDD54340
290043,005-002185-316220,NULL,-105.01307186,39.67082957,2185, ,West, ,Hillside,Avenue, ,NULL, ,2185 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68F25C2BD6405AC048514EBEDDD54340
290044,005-002175-316221,NULL,-105.01295280,39.67082904,2175, ,West, ,Hillside,Avenue, ,NULL, ,2175 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4CF3F837D4405AC02844CFB9DDD54340
290045,005-002165-316222,NULL,-105.01283254,39.67082865,2165, ,West, ,Hillside,Avenue, ,NULL, ,2165 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7C33973FD2405AC030139DB6DDD54340
290046,005-002195-316223,NULL,-105.01318889,39.67083008,2195, ,West, ,Hillside,Avenue, ,NULL, ,2195 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFCE03716D8405AC0F8CB8AC2DDD54340
290047,005-002482-316224,NULL,-104.78026965,39.66961087,2482, ,South, ,Salida,Way, ,NULL, ,2482 South Salida Way ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68E818F0EF315AC0E89524CFB5D54340
290048,005-002223-316225,NULL,-105.01330881,39.67083059,2223, ,West, ,Hillside,Avenue, ,NULL, ,2223 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF4C62F0DDA405AC0B80BE1C6DDD54340
290049,005-002225-316226,NULL,-105.01343078,39.67083078,2225, ,West, ,Hillside,Avenue, ,NULL, ,2225 West Hillside Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA86FC90CDC405AC010377BC8DDD54340
290050,005-019617-316227,NULL,-104.76049589,39.66947264,19617, ,East, ,Vassar,Drive, ,NULL, ,19617 East Vassar Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB412F4F6AB305AC000C69347B1D54340
290051,005-002619-316228,NULL,-104.75521527,39.66952771,2619, ,South, ,Halifax,Street, ,NULL, ,2619 South Halifax Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CBC856D7255305AC0E05E7615B3D54340
290052,005-002563-316229,NULL,-104.68730612,39.66806732,2563, ,South, ,Newbern,Way, ,NULL, ,2563 South Newbern Way ,Aurora Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4402D0D2FC2B5AC05805D73A83D54340
290053,005-002589-316230,NULL,-104.80255650,39.66970563,2589, ,South, ,Kittredge,Court, ,NULL, ,2589 South Kittredge Court ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CEC64F3155D335AC05040FFE9B8D54340
290054,005-002539-316231,NULL,-104.79195170,39.66972566,2539, ,South, ,Ouray,Way, ,NULL, ,2539 South Ouray Way ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C402C3356AF325AC080330392B9D54340
290055,005-002544-316232,NULL,-104.81673177,39.66981251,2544, ,South, ,Eagle,Street, ,NULL, ,2544 South Eagle Street ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE0114F5545345AC03099966ABCD54340
290056,005-002625-316233,NULL,-104.83157776,39.67001652,2625, ,South, ,Xanadu,Way, ,Unit,B,2625 South Xanadu Way Unit B,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB8F7EE9138355AC0102EF919C3D54340
290057,005-002561-316234,NULL,-104.84040624,39.66997515,2561, ,South, ,Troy,Court, ,NULL, ,2561 South Troy Court ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFCF63F37C9355AC0400BE5BEC1D54340
290058,005-019730-316235,NULL,-104.75903327,39.66946611,19730, ,East, ,Lasalle,Drive, ,NULL, ,19730 East Lasalle Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C74CE470094305AC000D2BF10B1D54340
290059,005-002573-316236,NULL,-104.78954567,39.66966561,2573, ,South, ,Pagosa,Court, ,NULL, ,2573 South Pagosa Court ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C88B08DEA87325AC0A88B519AB7D54340
290060,005-002484-316237,NULL,-104.77950874,39.66960127,2484, ,South, ,Sedalia,Circle, ,NULL, ,2484 South Sedalia Circle ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CDC3C9F78E3315AC090DB8F7EB5D54340
290061,005-002606-316238,NULL,-104.83920518,39.66991606,2606, ,South, ,Troy,Court, ,NULL, ,2606 South Troy Court ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C149CA389B5355AC078AD3CCFBFD54340
290062,005-002655-316239,NULL,-104.83347668,39.67000289,2655, ,South, ,Xanadu,Way, ,Unit,D,2655 South Xanadu Way Unit D,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC8CA94AE57355AC0D0AE9EA7C2D54340
290063,005-002544-316240,NULL,-104.78427641,39.66964310,2544, ,South, ,Rifle,Street, ,NULL, ,2544 South Rifle Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1824B19531325AC0C8FB81DDB6D54340
290064,005-002597-316241,NULL,-104.86031289,39.66997861,2597, ,South, ,Joliet,Court, ,NULL, ,2597 South Joliet Court ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC4F0CE5D0F375AC02813F6DBC1D54340
