2100056,039-007902-346369,NULL,-104.76852645,38.94657081,7902, ,,,Lexington Park,Drive,,,,7902 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C74FE8C892F315AC03026783B29794340
2100057,039-007620-346370,NULL,-104.76003889,38.94390954,7620, ,,,Pebble Path,Place,,,,7620 Pebble Path Place ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC05A2C7AA4305AC0E00B1A07D2784340
2100058,039-007931-346371,NULL,-104.76921217,38.94708649,7931, ,,,Lexington Park,Drive,,,,7931 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB04FACC53A315AC090F554213A794340
2100059,039-007915-346372,NULL,-104.76891569,38.94697164,7915, ,,,Lexington Park,Drive,,,,7915 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C341D22EA35315AC090B9DB5D36794340
2100060,039-007923-346373,NULL,-104.76925936,38.94684360,7923, ,,,Lexington Park,Drive,,,,7923 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C44B4A18B3B315AC0B036CC2B32794340
2100061,039-007618-346374,NULL,-104.76203839,38.94244681,7618, ,,,Lexington Manor,Drive,,,,7618 Lexington Manor Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CCC0EAE3CC5305AC0B895D918A2784340
2100062,039-010809-346375,NULL,-104.76875834,38.98625016,10809, ,,,Creede Creek,Point,,,,10809 Creede Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB05A305633315AC0080704723D7E4340
2100063,039-010736-346376,NULL,-104.76863288,38.98591889,10736, ,,,Horseshoe Creek,Point,,,,10736 Horseshoe Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C9CA1F74731315AC080F00D97327E4340
2100064,039-018675-346377,NULL,-104.84999752,39.10301178,18675, ,,,Toboggan Hill,Road,,,,18675 Toboggan Hill Road ,Monument,80132,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C3085FF5B66365AC08065757D2F8D4340
2100065,039-018670-346378,NULL,-104.84817737,39.10279440,18670, ,,,White Fawn,Drive,,,,18670 White Fawn Drive ,Monument,80132,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C7C8FBF8948365AC0A866F15D288D4340
2100066,039-018720-346379,NULL,-104.85078045,39.10371331,18720, ,,,Toboggan Hill,Road,,,,18720 Toboggan Hill Road ,Monument,80132,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C5CE9D32F73365AC020E5557A468D4340
2100067,039-003078-346380,NULL,-104.76934055,38.98598944,3078, ,,,Ironton Creek,Point,,,,3078 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA02321E03C315AC070C3DCE6347E4340
2100068,039-003084-346381,NULL,-104.76927982,38.98594592,3084, ,,,Ironton Creek,Point,,,,3084 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C74B967E13B315AC0389ADD79337E4340
2100069,039-010724-346382,NULL,-104.76856656,38.98580352,10724, ,,,Horseshoe Creek,Point,,,,10724 Horseshoe Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C545ED13130315AC008E644CF2E7E4340
2100070,039-012225-346383,NULL,-104.57861839,39.00313747,12225, ,,,Conestoga,Trail,North,,,12225 Conestoga Trail North ,Elbert County,80106,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C04C6711508255AC0F0D005CF66804340
