1280052,059-004776-322352,NULL,105.11072000,39.63017000,4776, ,South,NULL,Kline,Street, ,NULL, ,4776 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C04DE0A0D16475AC0180DCD6DA9D04340
1280053,059-000875-322353,NULL,105.11122000,39.73090000,875, , ,NULL,Kline,Drive, ,NULL, ,875  Kline Drive ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CB81751401E475AC05850F43A8EDD4340
1280054,059-001120-322354,NULL,105.11052000,39.73497000,1120, , ,NULL,Kline,Street, ,NULL, ,1120  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C90406EB212475AC07830286113DE4340
1280055,059-001205-322355,NULL,105.11115000,39.73488000,1205, , ,NULL,Kline,Street, ,NULL, ,1205  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C4CC507221D475AC080F3E17A10DE4340
1280056,059-001225-322356,NULL,105.11115000,39.73515000,1225, , ,NULL,Kline,Street, ,NULL, ,1225  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C746ACB0C1D475AC00067966219DE4340
1280057,059-001235-322357,NULL,105.11114000,39.73544000,1235, , ,NULL,Kline,Street, ,NULL, ,1235  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C64230DF71C475AC0302F8A0223DE4340
1280058,059-001240-322358,NULL,105.11051000,39.73561000,1240, , ,NULL,Kline,Street, ,NULL, ,1240  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C74F1B48512475AC0D00E965628DE4340
1280059,059-001250-322359,NULL,105.11050000,39.73589000,1250, , ,NULL,Kline,Street, ,NULL, ,1250  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C2CAF3B6112475AC0503F57B131DE4340
1280060,059-001255-322360,NULL,105.11114000,39.73573000,1255, , ,NULL,Kline,Street, ,NULL, ,1255  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C882570E11C475AC070FC6B742CDE4340
1280061,059-001290-322361,NULL,105.11049000,39.73617000,1290, , ,NULL,Kline,Street, ,NULL, ,1290  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C7C27D55A12475AC0189B30B03ADE4340
