2090038,039-005825-336351,NULL,-104.71804616,38.91031797,5825, ,,,Stetson Hills,Boulevard,,STE,13,5825 Stetson Hills Boulevard STE 13,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C5455DE77F42D5AC07851904C85744340
2090039,039-002460-336352,NULL,-104.72191436,38.86715134,2460, ,North,,Powers,Boulevard,,BLDG,1,2460 North Powers Boulevard BLDG 1,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C5CD34BD8332E5AC0C866A2D0FE6E4340
2090040,039-002460-336353,NULL,-104.72283429,38.86667124,2460, ,North,,Powers,Boulevard,,BLDG,8,2460 North Powers Boulevard BLDG 8,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C08B3BCEA422E5AC010635015EF6E4340
2090041,039-005825-336354,NULL,-104.71804579,38.91035086,5825, ,,,Stetson Hills,Boulevard,,STE,14,5825 Stetson Hills Boulevard STE 14,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C88A35976F42D5AC0B0597B6086744340
2090042,039-002460-336355,NULL,-104.72190593,38.86666860,2460, ,North,,Powers,Boulevard,,BLDG,4,2460 North Powers Boulevard BLDG 4,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC1BEFB4332E5AC0F87831FFEE6E4340
2090043,039-002460-336356,NULL,-104.72285183,38.86715761,2460, ,North,,Powers,Boulevard,,BLDG,5,2460 North Powers Boulevard BLDG 5,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C285A5134432E5AC000914105FF6E4340
2090044,039-002460-336357,NULL,-104.72104158,38.86708471,2460, ,North,,Powers,Boulevard,,BLDG,9,2460 North Powers Boulevard BLDG 9,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA082988B252E5AC0A8B6B5A1FC6E4340
2090045,039-002460-336358,NULL,-104.72284444,38.86699667,2460, ,North,,Powers,Boulevard,,BLDG,6,2460 North Powers Boulevard BLDG 6,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD0C45715432E5AC090662FBFF96E4340
2090046,039-002460-336359,NULL,-104.72285093,38.86682152,2460, ,North,,Powers,Boulevard,,BLDG,7,2460 North Powers Boulevard BLDG 7,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C6C5A9030432E5AC080C9ED01F46E4340
2090047,039-005775-336360,NULL,-104.81978604,38.91518964,5775, ,,,Mark Dabling,Boulevard,,STE,2,5775 Mark Dabling Boulevard STE 2,Colorado Springs,80919,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C9895D95F77345AC0980327EF24754340
2090048,039-005825-336361,NULL,-104.71805078,38.91023076,5825, ,,,Stetson Hills,Boulevard,,STE,1,5825 Stetson Hills Boulevard STE 1,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C042B418BF42D5AC07890027182744340
2090049,039-005825-336362,NULL,-104.71804548,38.91037946,5825, ,,,Stetson Hills,Boulevard,,STE,15,5825 Stetson Hills Boulevard STE 15,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C1C560675F42D5AC0F861655087744340
2090050,039-002460-336363,NULL,-104.72191147,38.86699758,2460, ,North,,Powers,Boulevard,,BLDG,2,2460 North Powers Boulevard BLDG 2,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C18C92DCC332E5AC0102BCBC6F96E4340
2090051,039-009625-336364,NULL,-104.74453181,38.97170765,9625, ,,,Prominent,Point,,STE,15,9625 Prominent Point STE 15,Colorado Springs,80924,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C8066BB68A62F5AC078B78CEA607C4340
2090052,039-002460-336365,NULL,-104.72190882,38.86682236,2460, ,North,,Powers,Boulevard,,BLDG,3,2460 North Powers Boulevard BLDG 3,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C20130CC1332E5AC0F08E0609F46E4340
2090053,039-009625-336366,NULL,-104.74461856,38.97164672,9625, ,,,Prominent,Point,,STE,1,9625 Prominent Point STE 1,Colorado Springs,80924,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C54DF9BD4A72F5AC0781868EB5E7C4340
2090054,039-005775-336367,NULL,-104.81961042,38.91544842,5775, ,,,Mark Dabling,Boulevard,,STE,115,5775 Mark Dabling Boulevard STE 115,Colorado Springs,80919,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C940B3F7F74345AC020D5F4692D754340
2090055,039-005775-336368,NULL,-104.82003309,38.91551584,5775, ,,,Mark Dabling,Boulevard,,STE,14,5775 Mark Dabling Boulevard STE 14,Colorado Springs,80919,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C40A60F6C7B345AC0609F8A9F2F754340
2090056,039-005775-336369,NULL,-104.81990856,38.91498001,5775, ,,,Mark Dabling,Boulevard,,STE,1,5775 Mark Dabling Boulevard STE 1,Colorado Springs,80919,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C8094BE6179345AC098DEA3101E754340
2090057,039-000425-336370,NULL,-104.81618900,38.84173187,425, ,East,,Willamette,Avenue,,APT,3,425 East Willamette Avenue APT 3,Colorado Springs,80903,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD483C8703C345AC0503CAADEBD6B4340
