140070,001-003531-286593,NULL,-104.94477355,39.91092931,3531,NULL,East,NULL,118Th,Avenue,NULL,NULL, ,3531 East 118Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C689F772B773C5AC0801EDD5499F44340
140071,001-003626-286594,NULL,-104.94544287,39.90614141,3626,NULL,East,NULL,116Th,Avenue,NULL,NULL, ,3626 East 116Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C98CBD022823C5AC030290C71FCF34340
140072,001-003743-286595,NULL,-104.94359331,39.90364163,3743,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3743 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA47F2DD5633C5AC0F8565D87AAF34340
140073,001-011440-286596,NULL,-104.94445602,39.90300619,11440,NULL, ,NULL,Madison,Street,NULL,NULL, ,11440 Madison Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CBC4EA5F7713C5AC020A0ECB495F34340
140074,001-003362-286597,NULL,-104.94735327,39.90179674,3362,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3362 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE83F9E6FA13C5AC0C8435D136EF34340
140075,001-003302-286598,NULL,-104.94778269,39.90148291,3302,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3302 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C54AFBF78A83C5AC07070B5CA63F34340
140076,001-003789-286599,NULL,-104.94327560,39.90140395,3789,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3789 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD892A3A05E3C5AC0A829673461F34340
140077,001-003748-286600,NULL,-104.94374295,39.90103956,3748,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3748 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA439D048663C5AC018B6A04355F34340
140078,001-011236-286601,NULL,-104.94723416,39.90036857,11236,NULL, ,NULL,Adams,Street,NULL,NULL, ,11236 Adams Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C48EF097C9F3C5AC0108B01473FF34340
140079,001-011227-286602,NULL,-104.94606142,39.90038193,11227,NULL, ,NULL,Cook,Street,NULL,NULL, ,11227 Cook Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C940537458C3C5AC0403818B73FF34340
140080,001-003487-286603,NULL,-104.94608368,39.90012096,3487,NULL,East,NULL,112Th,Place,NULL,NULL, ,3487 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE87093A28C3C5AC08069EB2937F34340
140081,001-011218-286604,NULL,-104.94231650,39.89987407,11218,NULL, ,NULL,Garfield,Street,NULL,NULL, ,11218 Garfield Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8CA4DFE94E3C5AC0D0D8C7122FF34340
140082,001-003426-286605,NULL,-104.94682651,39.89975396,3426,NULL,East,NULL,112Th,Place,NULL,NULL, ,3426 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C00C936CE983C5AC010C44A232BF34340
140083,001-003552-286606,NULL,-104.94578272,39.90297212,3552,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3552 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC83F44B4873C5AC09072289794F34340
140084,001-003472-286607,NULL,-104.94640016,39.90259701,3472,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3472 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C60F5F8D1913C5AC0701E774C88F34340
140085,001-011446-286608,NULL,-104.94607950,39.90217992,11446,NULL, ,NULL,Cook,Court,NULL,NULL, ,11446 Cook Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CDCD405918C3C5AC04004A7A17AF34340
140086,001-003660-286609,NULL,-104.94504642,39.90171158,3660,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3660 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C44ECFCA37B3C5AC070B4FF486BF34340
140087,001-003570-286610,NULL,-104.94528749,39.90168743,3570,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3570 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C88B719977F3C5AC0481F6C7E6AF34340
140088,001-003331-286611,NULL,-104.94744428,39.90123157,3331,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3331 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB43253EDA23C5AC0307D598E5BF34340
140089,001-003232-286612,NULL,-104.94856593,39.90129661,3232,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3232 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8802E24DB53C5AC0483CE9AF5DF34340
140090,001-011249-286613,NULL,-104.94378372,39.90059084,11249,NULL, ,NULL,Madison,Court,NULL,NULL, ,11249 Madison Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CCC57DAF3663C5AC0904A848F46F34340
