1670073,077-000527-141622,NULL,-108.51582768,39.08101344,527, , , ,29,Road, ,Unit,B,527 29 Road Unit B,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C4CEB185203215BC0985FF9A55E8A4340
1670074,077-000527-141623,NULL,-108.51549090,39.08101484,527, , , ,29,Road, ,Unit,A,527 29 Road Unit A,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C080088CDFD205BC04025BCB15E8A4340
1670075,077-002863-141624,NULL,-108.52192888,39.08029185,2863, , , ,Elm,Avenue, ,Unit,C,2863 Elm Avenue Unit C,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C80505F4867215BC0585AD200478A4340
1670076,077-002863-141625,NULL,-108.52193111,39.08036770,2863, , , ,Elm,Avenue, ,Unit,B,2863 Elm Avenue Unit B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C4459C25167215BC0D0FC187D498A4340
1670077,077-002863-141626,NULL,-108.52192912,39.08044203,2863, , , ,Elm,Avenue, ,Unit,A,2863 Elm Avenue Unit A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C389A694967215BC03898A1EC4B8A4340
1670078,077-002865-141627,NULL,-108.52171785,39.08066145,2865, , , ,Elm,Avenue, ,Unit,B,2865 Elm Avenue Unit B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C90B941D363215BC070574F1D538A4340
1670079,077-002865-141628,NULL,-108.52170861,39.08075065,2865, , , ,Elm,Avenue, ,Unit,A,2865 Elm Avenue Unit A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD4467FAC63215BC0C0D98309568A4340
1670080,077-002867-141629,NULL,-108.52141966,39.08053723,2867,1/2, , ,Elm,Avenue, ,NULL, ,2867 1/2 Elm Avenue ,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C40CC90F05E215BC0F0E3370B4F8A4340
1670081,077-002892-141630,NULL,-108.51691627,39.07773898,2892, , , ,North,Avenue, ,Unit,A,2892 North Avenue Unit A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C0488F92715215BC08082D659F3894340
1670082,077-002892-141631,NULL,-108.51646965,39.07775950,2892, , , ,North,Avenue, ,Unit,B,2892 North Avenue Unit B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF81AB9D60D215BC05094F405F4894340
