204446,001-004000-350969,NULL,-105.03901114,39.90710348,4000,NULL,West,NULL,116Th,Way,NULL,NULL, ,4000 West 116Th Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C74C496287F425AC0503280F71BF44340
204447,001-009074-350970,NULL,-104.77813508,39.86154094,9074,NULL, ,NULL,Ventura,Street,NULL,NULL, ,9074 Ventura Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C58F811F7CC315AC0882430F946EE4340
204448,001-009026-350971,NULL,-104.77717885,39.86061413,9026,NULL, ,NULL,Ventura,Drive,NULL,NULL, ,9026 Ventura Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C80C0584CBD315AC0301E8F9A28EE4340
204449,001-019449-350972,NULL,-104.76084767,39.81572996,19449,NULL,East,NULL,65Th,Place,NULL,NULL, ,19449 East 65Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF0E56BBAB1305AC060D7D7D669E84340
204450,001-019327-350973,NULL,-104.76216513,39.81496680,19327,NULL,East,NULL,65Th,Avenue,NULL,NULL, ,19327 East 65Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C74A73D50C7305AC0F0ECF9D450E84340
204451,001-038400-350974,NULL,-104.53796286,39.95297854,38400,NULL,East,NULL,144Th,Avenue,NULL,NULL, ,38400 East 144Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC451C3FB6D225AC0C0CE5C33FBF94340
204452,001-009317-350975,NULL,-104.77675297,39.86558978,9317,NULL, ,NULL,Waco,Street,NULL,NULL, ,9317 Waco Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE0F31852B6315AC090B85EA5CBEE4340
204453,001-009209-350976,NULL,-104.78084588,39.86383635,9209,NULL, ,NULL,Truckee,Street,NULL,NULL, ,9209 Truckee Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CFC990161F9315AC058C38C3092EE4340
204454,001-033720-350977,NULL,-104.59270035,39.95057147,33720,NULL,East,NULL,141St,Court,NULL,NULL, ,33720 East 141St Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7C3077CDEE255AC018607453ACF94340
204455,001-038785-350978,NULL,-104.53361978,39.95891565,38785,NULL,East,NULL,145Th,Avenue,NULL,NULL, ,38785 East 145Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C30F994D326225AC070BE77BFBDFA4340
204456,001-038350-350979,NULL,-104.53871964,39.96546933,38350,NULL,East,NULL,149Th,Place,NULL,NULL, ,38350 East 149Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7419F4617A225AC0103BB67F94FB4340
204457,001-033881-350980,NULL,-104.59134898,39.95176238,33881,NULL,East,NULL,141St,Court,NULL,NULL, ,33881 East 141St Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C581C60A9D8255AC0F06B8C59D3F94340
204458,001-001690-350981,NULL,-104.65340619,39.74076609,1690,NULL, ,NULL,Monaghan,Road,NULL,NULL, ,1690 Monaghan Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD4A13768D1295AC0A044596CD1DE4340
204459,001-040000-350982,NULL,-104.51906949,39.95236268,40000,NULL,East,NULL,144Th,Avenue,NULL,NULL, ,40000 East 144Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1058426F38215AC0808F3605E7F94340
204460,001-014842-350983,NULL,-104.62583146,39.96528745,14842,1/2,North,NULL,Ridge,Street,NULL,NULL, ,14842 1/2 North Ridge Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CDC27629F0D285AC0600D008A8EFB4340
204461,001-030829-350984,NULL,-104.62772072,39.96900204,30829,1/2,East,NULL,150Th,Avenue,NULL,NULL, ,30829 1/2 East 150Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C58A283932C285AC098A1414208FC4340
204462,001-015011-350985,NULL,-104.61577503,39.96889913,15011,NULL, ,NULL,Shadow Wood,Street,NULL,NULL, ,15011 Shadow Wood Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE4CFAADB68275AC088A5F5E204FC4340
204463,001-006222-350986,NULL,-104.91687590,39.93710056,6222,NULL,East,NULL,133Rd,Avenue,NULL,NULL, ,6222 East 133Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C24654318AE3A5AC0804743E9F2F74340
204464,001-013360-350987,NULL,-104.91898262,39.93851699,13360,NULL, ,NULL,Jasmine,Street,NULL,NULL, ,13360 Jasmine Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE066779CD03A5AC0B8B0255321F84340
204465,001-013346-350988,NULL,-104.91801554,39.93817071,13346,NULL, ,NULL,Kearney,Street,NULL,NULL, ,13346 Kearney Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C247441C4C03A5AC0300548FA15F84340
204466,001-006285-350989,NULL,-104.91620179,39.94264856,6285,NULL,East,NULL,135Th,Avenue,NULL,NULL, ,6285 East 135Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C6C38D60CA33A5AC070DA46B5A8F84340
204467,001-006255-350990,NULL,-104.36075057,39.80888148,6255,NULL, ,NULL,Wolf Creek,Road,NULL,NULL, ,6255 Wolf Creek Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB0E48C8916175AC0D82CA36D89E74340
204468,001-006344-350991,NULL,-104.91468513,39.94220245,6344,NULL,East,NULL,135Th,Avenue,NULL,NULL, ,6344 East 135Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C943D85338A3A5AC0D0A004179AF84340
204469,001-013487-350992,NULL,-104.91382354,39.94127037,13487,NULL, ,NULL,Locust,Street,NULL,NULL, ,13487 Locust Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CDCF2BE157C3A5AC048C6258C7BF84340
204470,001-009262-350993,NULL,-104.77924164,39.86489477,9262,NULL, ,NULL,Uravan,Street,NULL,NULL, ,9262 Uravan Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C2CA65018DF315AC0601C34DFB4EE4340
204471,001-033863-350994,NULL,-104.59150909,39.95483425,33863,NULL,East,NULL,142Nd,Place,NULL,NULL, ,33863 East 142Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8C35F148DB255AC06821360238FA4340
204472,001-012020-350995,NULL,-104.52568734,39.91449071,12020,NULL, ,NULL,Manilla,Road,NULL,NULL, ,12020 Manilla Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE87385DCA4215AC098441A080EF54340
204473,001-033859-350996,NULL,-104.59153202,39.94872020,33859,NULL,East,NULL,139Th,Court,NULL,NULL, ,33859 East 139Th Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C10091DA9DB255AC08852E0A96FF94340
204474,001-034360-350997,NULL,-104.58618215,39.95048877,34360,NULL,East,NULL,141St,Court,NULL,NULL, ,34360 East 141St Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C2CCA200284255AC0D0C5BB9DA9F94340
204475,001-004723-350998,NULL,-104.75775677,39.98650184,4723,NULL, ,NULL,Crestone Peak,Street,NULL,NULL, ,4723 Crestone Peak Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1C7141167F305AC078622FB145FE4340
204476,001-004450-350999,NULL,-104.76290866,39.99824907,4450,NULL, ,NULL,Oxbow,Drive,NULL,NULL, ,4450 Oxbow Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7CFCD57ED3305AC018E628A0C6FF4340
204477,001-051230-351000,NULL,-104.38578219,39.75633890,51230,NULL,East,NULL,32Nd,Avenue,NULL,NULL, ,51230 East 32Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD422C5A7B0185AC0F08992B6CFE04340
204478,001-033731-351001,NULL,-104.59272110,39.95139393,33731,NULL,East,NULL,141St,Court,NULL,NULL, ,33731 East 141St Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C08BE7624EF255AC0C8C6BF46C7F94340
204479,001-033993-351002,NULL,-104.59050392,39.95477717,33993,NULL,East,NULL,142Nd,Place,NULL,NULL, ,33993 East 142Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C546FF8D0CA255AC008785F2336FA4340
204480,001-033991-351003,NULL,-104.59048277,39.95176635,33991,NULL,East,NULL,141St,Court,NULL,NULL, ,33991 East 141St Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C14803E78CA255AC080EED97AD3F94340
204481,001-034173-351004,NULL,-104.58808537,39.95495124,34173,NULL,East,NULL,142Nd,Place,NULL,NULL, ,34173 East 142Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CFCD9D130A3255AC0D8FAA2D73BFA4340
204482,001-004169-351005,NULL,-104.93814356,39.94910651,4169,NULL,East,NULL,139Th,Place,NULL,NULL, ,4169 East 139Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C44FE448B0A3C5AC0786F76527CF94340
204483,001-009885-351006,NULL,-104.87425101,39.94987838,9885,NULL,East,NULL,138Th,Place,NULL,NULL, ,9885 East 138Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C781C82BAF3375AC0D014679D95F94340
204484,001-000147-351007,NULL,-104.82167650,39.99477476,147,NULL, ,NULL,Denver,Street,NULL,NULL, ,147 Denver Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF0EB085996345AC0D0B084C754FF4340
204485,001-000195-351008,NULL,-104.82533476,39.99028777,195,NULL, ,NULL,Brighton,Street,NULL,NULL, ,195 Brighton Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C70E8E648D2345AC0B8E3E8BFC1FE4340
204486,001-000583-351009,NULL,-104.79613873,39.97748770,583,NULL,South,NULL,22Nd,Avenue,NULL,NULL, ,583 South 22Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C9008DBEFF3325AC010762C511EFD4340
204487,001-002074-351010,NULL,-104.79690174,39.97868156,2074,NULL, ,NULL,Donna,Court,NULL,NULL, ,2074 Donna Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB48F237000335AC08067F26F45FD4340
204488,001-000533-351011,NULL,-104.79602078,39.97830061,533,NULL,South,NULL,22Nd,Avenue,NULL,NULL, ,533 South 22Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB4A02901F2325AC0B8645BF438FD4340
204489,001-014120-351012,NULL,-104.84119496,39.95247061,14120,NULL, ,NULL,Brighton,Road,NULL,NULL, ,14120 Brighton Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C20655E23D6355AC03070898EEAF94340
204490,001-013950-351013,NULL,-104.87095574,39.94940932,13950,NULL, ,NULL,Florence,Court,NULL,NULL, ,13950 Florence Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF0F625BDBD375AC0C066A43E86F94340
204491,001-010151-351014,NULL,-104.86989554,39.94855107,10151,NULL,East,NULL,138Th,Place,NULL,NULL, ,10151 East 138Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1CCF575EAC375AC070610D1F6AF94340
204492,001-000187-351015,NULL,-104.81179092,39.99016218,187,NULL,North,NULL,9Th,Avenue,NULL,NULL, ,187 North 9Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C9C38E861F4335AC050DC68A2BDFE4340
204493,001-000106-351016,NULL,-104.80972089,39.98879635,106,NULL,North,NULL,10Th,Avenue,NULL,NULL, ,106 North 10Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE86E9277D2335AC0C86A01E190FE4340
204494,001-014040-351017,NULL,-104.86994826,39.95081042,14040,NULL, ,NULL,Florence,Court,NULL,NULL, ,14040 Florence Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7C67763BAD375AC0D000E127B4F94340
204495,001-000635-351018,NULL,-104.79592724,39.97633465,635,NULL,South,NULL,22Nd,Avenue,NULL,NULL, ,635 South 22Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4CD1D378F0325AC0184BAE88F8FC4340
204496,001-007960-351019,NULL,-104.89540432,39.93457709,7960,NULL,East,NULL,131St,Avenue,NULL,NULL, ,7960 East 131St Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C14D9EC4D4E395AC08846D638A0F74340
204497,001-004551-351020,NULL,-104.93436598,39.94414838,4551,NULL,East,NULL,136Th,Place,NULL,NULL, ,4551 East 136Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF4B8F8A6CC3B5AC000EDAFDAD9F84340
204498,001-004136-351021,NULL,-104.93873744,39.94793679,4136,NULL,East,NULL,139Th,Drive,NULL,NULL, ,4136 East 139Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CCC4D3646143C5AC0986B1DFE55F94340
204499,001-004124-351022,NULL,-104.93875424,39.94722370,4124,NULL,East,NULL,139Th,Avenue,NULL,NULL, ,4124 East 139Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC017AC8C143C5AC0C8994CA03EF94340
204500,001-004126-351023,NULL,-104.93898819,39.94793741,4126,NULL,East,NULL,139Th,Drive,NULL,NULL, ,4126 East 139Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB09FE861183C5AC0784D570356F94340
204501,001-013638-351024,NULL,-104.93394058,39.94444103,13638,NULL, ,NULL,Dexter,Street,NULL,NULL, ,13638 Dexter Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C94CDB4AEC53B5AC020B08971E3F84340
204502,001-001002-351025,NULL,-104.81006405,39.99977638,1002,NULL,East,NULL,Baseline,Road,NULL,NULL, ,1002 East Baseline Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C14E6E616D8335AC030262AACF8FF4340
204503,001-013935-351026,NULL,-104.93978702,39.94864966,13935,NULL, ,NULL,Albion,Way,NULL,NULL, ,13935 Albion Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF8E07278253C5AC068D3245A6DF94340
204504,001-000687-351027,NULL,-104.80195146,39.99921313,687,NULL,North,NULL,17Th,Avenue,NULL,NULL, ,687 North 17Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD832342C53335AC0F8CD3637E6FF4340
204505,001-013675-351028,NULL,-104.89679189,39.94576642,13675,NULL, ,NULL,Spruce,Way,NULL,NULL, ,13675 Spruce Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CACA4CE0965395AC0907BBDDF0EF94340
204506,001-009995-351029,NULL,-104.87202044,39.95134231,9995,NULL,East,NULL,138Th,Place,NULL,NULL, ,9995 East 138Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF82DD72ECF375AC0A814B295C5F94340
204507,001-009975-351030,NULL,-104.87301116,39.95175212,9975,NULL,East,NULL,138Th,Place,NULL,NULL, ,9975 East 138Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C2C88366ADF375AC080807003D3F94340
204508,001-002181-351031,NULL,-104.79614262,39.97720520,2181,NULL, ,NULL,Jeffrey,Street,NULL,NULL, ,2181 Jeffrey Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C242F3000F4325AC0A0BD5B0F15FD4340
204509,001-000582-351032,NULL,-104.79659461,39.97747201,582,NULL, ,NULL,Park Place,Drive,NULL,NULL, ,582 Park Place Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8C9AF667FB325AC0D08E81CD1DFD4340
204510,001-014049-351033,NULL,-104.95149498,39.95150489,14049,NULL, ,NULL,Milwaukee,Street,NULL,NULL, ,14049 Milwaukee Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA0A5374BE53C5AC060AD7FE9CAF94340
204511,001-014017-351034,NULL,-104.95055770,39.95078299,14017,NULL, ,NULL,St Paul,Street,NULL,NULL, ,14017 St Paul Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C20D6F9EFD53C5AC09015C141B3F94340
204512,001-014058-351035,NULL,-104.94310896,39.95143626,14058,NULL, ,NULL,Garfield,Street,NULL,NULL, ,14058 Garfield Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CECF0AEE55B3C5AC0E80DDBA9C8F94340
204513,001-004315-351036,NULL,-105.04266734,39.90911200,4315,NULL,West,NULL,117Th,Avenue,NULL,NULL, ,4315 West 117Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD09FCD0FBB425AC0603332C85DF44340
204514,001-004185-351037,NULL,-105.04084104,39.91311179,4185,NULL, ,NULL,Main,Street,NULL,NULL, ,4185 Main Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7CDBBD239D425AC0B81DE2D8E0F44340
204515,001-010300-351038,NULL,-104.94089175,39.88147025,10300,NULL, ,NULL,Colorado,Boulevard,NULL,NULL, ,10300 Colorado Boulevard ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1CAF0592373C5AC090A15D04D4F04340
204516,001-011714-351039,NULL,-105.03928353,39.90890640,11714,NULL, ,NULL,Osceola,Street,NULL,NULL, ,11714 Osceola Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4873159F83425AC01027880B57F44340
204517,001-011847-351040,NULL,-105.04191098,39.91144274,11847,NULL, ,NULL,Bradburn,Boulevard,NULL,NULL, ,11847 Bradburn Boulevard ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C1C64ABAE425AC000A6D327AAF44340
204518,001-003575-351041,NULL,-104.94449824,39.95060816,3575,NULL,East,NULL,140Th,Place,NULL,NULL, ,3575 East 140Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C0EC0A8723C5AC0A8B23D87ADF94340
204519,001-006481-351042,NULL,-104.76211409,39.81437188,6481,NULL,North,NULL,Dunkirk,Court,NULL,NULL, ,6481 North Dunkirk Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD8042C7AC6305AC0B0D679563DE84340
204520,001-006454-351043,NULL,-104.76050840,39.81386483,6454,NULL,North,NULL,Ensenada,Court,NULL,NULL, ,6454 North Ensenada Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C34A86D2BAC305AC038AAFFB82CE84340
204521,001-009251-351044,NULL,-104.77483108,39.86468465,9251,NULL, ,NULL,Yampa,Street,NULL,NULL, ,9251 Yampa Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C50471BD596315AC0786790FCADEE4340
204522,001-009310-351045,NULL,-104.77521350,39.86535294,9310,NULL, ,NULL,Walden,Street,NULL,NULL, ,9310 Walden Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB87A15199D315AC018CF8FE2C3EE4340
204523,001-009181-351046,NULL,-104.77984738,39.86326526,9181,NULL, ,NULL,Uravan,Street,NULL,NULL, ,9181 Uravan Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA4F2F704E9315AC090BCDD797FEE4340
204524,001-014590-351047,NULL,-104.54256939,39.95950225,14590,NULL, ,NULL,Barksdaly,Way,NULL,NULL, ,14590 Barksdaly Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD49CF874B9225AC0A86344F8D0FA4340
204525,001-033756-351048,NULL,-104.59260798,39.94435603,33756,NULL,East,NULL,137Th,Court,NULL,NULL, ,33756 East 137Th Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C3011014AED255AC0B0B983A8E0F84340
204526,001-014580-351049,NULL,-104.54423627,39.95984453,14580,NULL, ,NULL,Avery,Way,NULL,NULL, ,14580 Avery Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1C8861C4D4225AC060A67E2FDCFA4340
204527,001-014421-351050,NULL,-104.54544275,39.95680814,14421,NULL, ,NULL,Avery,Way,NULL,NULL, ,14421 Avery Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C687EB888E8225AC0A02F60B078FA4340
204528,001-028300-351051,NULL,-104.36314823,39.75632539,28300,NULL, ,NULL,Wolf Creek,Road,NULL,NULL, ,28300 Wolf Creek Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4C910ED23D175AC0E0713545CFE04340
204529,001-014055-351052,NULL,-104.86941388,39.95155763,14055,NULL, ,NULL,Riverdale,Road,NULL,NULL, ,14055 Riverdale Road ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD0191A7AA4375AC00825FBA3CCF94340
204530,001-007424-351053,NULL,-104.90199369,39.94710888,7424,NULL,East,NULL,138Th,Drive,NULL,NULL, ,7424 East 138Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C00DDBC43BA395AC0B83B1ADD3AF94340
204531,001-012155-351054,NULL,-104.84483692,39.93801698,12155,NULL,East,NULL,132Nd,Avenue,NULL,NULL, ,12155 East 132Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C9CE1CE11365AC0B018BEF010F84340
204532,001-000145-351055,NULL,-104.81841218,39.98979587,145,NULL,North,NULL,4Th,Avenue,NULL,NULL, ,145 North 4Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1CCA78DD60345AC018F282A1B1FE4340
204533,001-010695-351056,NULL,-104.86405106,39.94505419,10695,NULL,East,NULL,136Th,Avenue,NULL,NULL, ,10695 East 136Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8831D19C4C375AC0F8C21889F7F84340
204534,001-000416-351057,NULL,-104.81385392,39.99437011,416,NULL,North,NULL,7Th,Avenue,NULL,NULL, ,416 North 7Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C44D3C42E16345AC0F8480F8547FF4340
204535,001-000581-351058,NULL,-104.79723350,39.97723246,581,NULL, ,NULL,Park,Place,NULL,NULL, ,581 Park Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C0039A5DF05335AC060960EF415FD4340
204536,001-005321-351059,NULL,-104.92297133,39.94353492,5321,NULL,East,NULL,136Th,Avenue,NULL,NULL, ,5321 East 136Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C38AB5BF6113B5AC0984789C0C5F84340
