"1950072","-104.94012826","40.11517688","127",""," "," ","Jackson","Drive"," ",""," ","127 Jackson Drive ","Frederick","80530","Weld"
"1950073","-104.76816413","40.11405758","7846",""," "," ","Harold","Street"," ",""," ","7846 Harold Street ","Fort Lupton","80621","Weld"
"1950074","-104.93953229","40.11536249","725",""," "," ","1St","Street"," ",""," ","725 1St Street ","Frederick","80530","Weld"
"1950075","-104.7688904","40.11411712","7845",""," "," ","Harold","Street"," ",""," ","7845 Harold Street ","Fort Lupton","80621","Weld"
"1950076","-104.93841128","40.11517286","117",""," "," ","Jackson","Avenue"," ",""," ","117 Jackson Avenue ","Frederick","80530","Weld"
"1950077","-104.93868466","40.1151731","115",""," "," ","Jackson","Avenue"," ",""," ","115 Jackson Avenue ","Frederick","80530","Weld"
"1950078","-104.93896562","40.11523729","704",""," "," ","1St","Street"," ",""," ","704 1St Street ","Frederick","80530","Weld"
"1950079","-104.76952003","40.11411307","15161",""," "," ","Dale","Avenue"," ",""," ","15161 Dale Avenue ","Fort Lupton","80621","Weld"
"1950080","-104.9309896","40.1151259","494",""," "," ","Jackson","Avenue"," ",""," ","494 Jackson Avenue ","Frederick","80530","Weld"
"1950081","-104.77041947","40.11426754","15121",""," "," ","Dale","Avenue"," ",""," ","15121 Dale Avenue ","Fort Lupton","80621","Weld"
"1950082","-104.93120685","40.1151065","480",""," "," ","Jackson","Avenue"," ",""," ","480 Jackson Avenue ","Frederick","80530","Weld"
"1950083","-104.52351771","40.11245868","190","","North"," ","Cedar","Street"," ",""," ","190 North Cedar Street ","Keenesburg","80643","Weld"
"1950084","-104.94039789","40.11514199","125",""," "," ","Jackson","Drive"," ",""," ","125 Jackson Drive ","Frederick","80530","Weld"
"1950085","-104.94053577","40.11503568","123",""," "," ","Jackson","Drive"," ",""," ","123 Jackson Drive ","Frederick","80530","Weld"
"1950086","-104.93952215","40.11520611","133",""," "," ","Jackson","Drive"," ",""," ","133 Jackson Drive ","Frederick","80530","Weld"
"1950087","-104.51118645","40.11197508","208","","North"," ","Johnson","Street"," ",""," ","208 North Johnson Street ","Keenesburg","80643","Weld"
"1950088","-104.94082758","40.11495099","119",""," "," ","Jackson","Drive"," ",""," ","119 Jackson Drive ","Frederick","80530","Weld"
"1950089","-104.51875829","40.11217511","120","","North"," ","1St","Avenue"," ",""," ","120 North 1St Avenue ","Keenesburg","80643","Weld"
"1950090","-104.93101155","40.11486533","586",""," "," ","5Th","Street"," ",""," ","586 5Th Street ","Frederick","80530","Weld"
"1950091","-104.51196984","40.11204269","1520","","East"," ","Railroad","Avenue"," ",""," ","1520 East Railroad Avenue ","Keenesburg","80643","Weld"
"1950092","-104.93166458","40.1148188","595",""," "," ","5Th","Street"," ",""," ","595 5Th Street ","Frederick","80530","Weld"
"1950093","-104.51079109","40.11178317","210","","North"," ","Johnson","Street"," ",""," ","210 North Johnson Street ","Keenesburg","80643","Weld"
"1950094","-104.93948147","40.11486296","140",""," "," ","Jackson","Drive"," ",""," ","140 Jackson Drive ","Frederick","80530","Weld"
"1950095","-104.93963959","40.11486916","138",""," "," ","Jackson","Drive"," ",""," ","138 Jackson Drive ","Frederick","80530","Weld"
"1950096","-104.94109638","40.11483883","117",""," "," ","Jackson","Drive"," ",""," ","117 Jackson Drive ","Frederick","80530","Weld"
"1950097","-104.93982639","40.11486734","136",""," "," ","Jackson","Drive"," ",""," ","136 Jackson Drive ","Frederick","80530","Weld"
"1950098","-104.94003499","40.11483885","134",""," "," ","Jackson","Drive"," ",""," ","134 Jackson Drive ","Frederick","80530","Weld"
"1950099","-104.93198371","40.11476802","580",""," "," ","Hart","Street"," ",""," ","580 Hart Street ","Frederick","80530","Weld"
"1950100","-104.94020564","40.11479549","132",""," "," ","Jackson","Drive"," ",""," ","132 Jackson Drive ","Frederick","80530","Weld"
"1950101","-104.93292101","40.11473999","576",""," "," ","4Th","Street"," ",""," ","576 4Th Street ","Frederick","80530","Weld"
"1950102","-104.93257458","40.11476652","579",""," "," ","Hart","Street"," ",""," ","579 Hart Street ","Frederick","80530","Weld"
"1950103","-104.51360071","40.1113597","405","","East"," ","Kiser","Avenue"," ",""," ","405 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950104","-104.51953335","40.11215217","190","","North"," ","Main","Street"," ",""," ","190 North Main Street ","Keenesburg","80643","Weld"
