1780043,101-000585-201711,NULL,-104.76706396,38.31750475,585,NULL,West,NULL,Hook,Drive,NULL,NULL,NULL,585 West Hook Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C54506C9317315AC05058DCFEA3284340
1780044,101-000606-201712,NULL,-104.76740275,38.31794702,606,NULL,South,NULL,Hook,Drive,NULL,NULL,NULL,606 South Hook Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C10876C201D315AC02887EC7CB2284340
1780045,101-000682-201713,NULL,-104.76967188,38.31545656,682,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,682 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2C3DD74D42315AC020AA63E160284340
1780046,101-000679-201714,NULL,-104.77065401,38.31510415,679,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,679 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C28262F6552315AC0403F2D5555284340
1780047,101-000641-201715,NULL,-104.76601851,38.31450138,641,NULL,South,NULL,Vallejo,Drive,NULL,NULL,NULL,641 South Vallejo Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0838817206315AC05087C69441284340
1780048,101-000596-201716,NULL,-104.76506185,38.31513252,596,NULL,West,NULL,Juanita Springs,Drive,NULL,NULL,NULL,596 West Juanita Springs Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C7470FCC5F6305AC07818344356284340
1780049,101-000572-201717,NULL,-104.76431913,38.31519481,572,NULL,West,NULL,Juanita Springs,Drive,NULL,NULL,NULL,572 West Juanita Springs Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2478C49AEA305AC098F7AD4D58284340
1780050,101-000594-201718,NULL,-104.76536295,38.31375271,594,NULL,West,NULL,Vallejo,Court,NULL,NULL,NULL,594 West Vallejo Court,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB8CEDFB4FB305AC0A0A6750C29284340
1780051,101-000633-201719,NULL,-104.76308470,38.31430755,633,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,633 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C586C3261D6305AC0A854C93A3B284340
1780052,101-000651-201720,NULL,-104.76324369,38.31391234,651,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,651 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C48EE10FCD8305AC0787F97472E284340
1780053,101-000669-201721,NULL,-104.76343693,38.31345865,669,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,669 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C04CD9226DC305AC0C858BF691F284340
1780054,101-000555-201722,NULL,-104.76458150,38.31304806,555,NULL,West,NULL,Spaulding,Avenue,South,NULL,NULL,555 West Spaulding Avenue South,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CBCA041E7EE305AC060E375F511284340
1780055,101-000670-201723,NULL,-104.76253199,38.31348207,670,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,670 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CAC05FD52CD305AC0E8D22C2E20284340
1780056,101-000648-201724,NULL,-104.76235406,38.31398936,648,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,648 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6CB2AB68CA305AC080F3A3CD30284340
1780057,101-000628-201725,NULL,-104.76194211,38.31445727,628,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,628 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CCC44DBA8C3305AC01895BA2240284340
1780058,101-000605-201726,NULL,-104.76020141,38.31387185,605,NULL,South,NULL,Seaside,Drive,NULL,NULL,NULL,605 South Seaside Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C8CA7D123A7305AC00800E3F32C284340
1780059,101-000623-201727,NULL,-104.76047029,38.31338714,623,NULL,South,NULL,Seaside,Drive,NULL,NULL,NULL,623 South Seaside Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC8FC8F8BAB305AC04059DA111D284340
1780060,101-000641-201728,NULL,-104.76041693,38.31294607,641,NULL,South,NULL,Seaside,Drive,NULL,NULL,NULL,641 South Seaside Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2C6BC5ABAA305AC0F09EF09D0E284340
1780061,101-000466-201729,NULL,-104.75928685,38.31934560,466,NULL,West,NULL,Pin High,Drive,NULL,NULL,NULL,466 West Pin High Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF854E02798305AC0D0520351E0284340
1780062,101-000573-201730,NULL,-104.76407369,38.31575849,573,NULL,West,NULL,Juanita Springs,Drive,NULL,NULL,NULL,573 West Juanita Springs Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CECB75795E6305AC010953AC66A284340
1780063,101-000549-201731,NULL,-104.76316587,38.31574517,549,NULL,West,NULL,Juanita Springs,Drive,NULL,NULL,NULL,549 West Juanita Springs Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0C0CA6B5D7305AC0D8F37B566A284340
1780064,101-000571-201732,NULL,-104.76203729,38.31578539,571,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,571 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CFC031238C5305AC070E4E1A76B284340
1780065,101-000564-201733,NULL,-104.76107202,38.31577650,564,NULL,South,NULL,Hahns Peak,Avenue,NULL,NULL,NULL,564 South Hahns Peak Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C3CF36A67B5305AC0C0774A5D6B284340
1780066,101-000473-201734,NULL,-104.76022257,38.31556904,473,NULL,West,NULL,Strawberry,Drive,NULL,NULL,NULL,473 West Strawberry Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C8CBC8D7CA7305AC090EBF49064284340
1780067,101-000451-201735,NULL,-104.75973897,38.31557396,451,NULL,West,NULL,Strawberry,Drive,NULL,NULL,NULL,451 West Strawberry Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC03030909F305AC070FB40BA64284340
1780068,101-000450-201736,NULL,-104.75904852,38.31449397,450,NULL,West,NULL,Strawberry,Drive,NULL,NULL,NULL,450 West Strawberry Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA84B3D4094305AC040F8A15641284340
1780069,101-000604-201737,NULL,-104.75944956,38.31371991,604,NULL,South,NULL,Seaside,Drive,NULL,NULL,NULL,604 South Seaside Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD47E4FD29A305AC030A156F927284340
1780070,101-000408-201738,NULL,-104.75787831,38.31537448,408,NULL,West,NULL,Baldwyn,Drive,NULL,NULL,NULL,408 West Baldwyn Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CCC18091481305AC0F0CBE2305E284340
1780071,101-000360-201739,NULL,-104.75546079,38.31544466,360,NULL,West,NULL,Baldwyn,Drive,NULL,NULL,NULL,360 West Baldwyn Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF8E83A7859305AC0300D977D60284340
1780072,101-000380-201740,NULL,-104.75630824,38.31539587,380,NULL,West,NULL,Baldwyn,Drive,NULL,NULL,NULL,380 West Baldwyn Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD00CAC5A67305AC000BC46E45E284340
1780073,101-000374-201741,NULL,-104.75603739,38.31547381,374,NULL,West,NULL,Baldwyn,Drive,NULL,NULL,NULL,374 West Baldwyn Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD800A4EA62305AC0B07E227261284340
1780074,101-000591-201742,NULL,-104.75730893,38.31386394,591,NULL,South,NULL,Bellflower,Drive,NULL,NULL,NULL,591 South Bellflower Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C64D4DFBF77305AC098FE90B12C284340
1780075,101-000579-201743,NULL,-104.75693925,38.31423658,579,NULL,South,NULL,Bellflower,Drive,NULL,NULL,NULL,579 South Bellflower Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C20BB4FB171305AC050277DE738284340
1780076,101-000588-201744,NULL,-104.75680948,38.31368052,588,NULL,South,NULL,Bellflower,Drive,NULL,NULL,NULL,588 South Bellflower Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C68B20A916F305AC0F0B0EFAE26284340
