"494998","-106.95500233","37.33724076","147"," "," ","","Larkspur","Place","",""," ","147 Larkspur Place ","Archuleta","","Archuleta"
"494999","-106.92597993","37.14309396","273"," "," ","","Darcie","Place","",""," ","273 Darcie Place ","Archuleta","","Archuleta"
"495000","-106.94602209","37.15550656","174"," "," ","","Carrico","Street","",""," ","174 Carrico Street ","Archuleta","","Archuleta"
"495001","-106.9462395","37.15577783","150"," "," ","","Carrico","Street","",""," ","150 Carrico Street ","Archuleta","","Archuleta"
"495002","-106.94790801","37.33262403","39"," "," ","","Monkshood","Drive","",""," ","39 Monkshood Drive ","Archuleta","","Archuleta"
"495003","-106.94473626","37.33810475","34"," "," ","","Harman","Avenue","",""," ","34 Harman Avenue ","Archuleta","","Archuleta"
"495004","-106.95517054","37.3369226","78"," "," ","","Tejas","Place","",""," ","78 Tejas Place ","Archuleta","","Archuleta"
"495005","-106.94697591","37.33218585","93"," "," ","","Monkshood","Drive","",""," ","93 Monkshood Drive ","Archuleta","","Archuleta"
"495006","-106.94218592","37.33464904","62"," "," ","","Red Ryder","Circle","",""," ","62 Red Ryder Circle ","Archuleta","","Archuleta"
"495007","-106.94499664","37.33218406","31"," "," ","","Harebell","Drive","",""," ","31 Harebell Drive ","Archuleta","","Archuleta"
"495008","-106.94556895","37.33235331","11"," "," ","","Harebell","Drive","",""," ","11 Harebell Drive ","Archuleta","","Archuleta"
"495009","-106.94724505","37.33227762","81"," "," ","","Monkshood","Drive","",""," ","81 Monkshood Drive ","Archuleta","","Archuleta"
"495010","-106.94423586","37.3323821","47"," "," ","","Harebell","Drive","",""," ","47 Harebell Drive ","Archuleta","","Archuleta"
"495011","-106.94683047","37.33388552","348"," "," ","","Alpine","Drive","",""," ","348 Alpine Drive ","Archuleta","","Archuleta"
"495012","-106.94851697","37.33387836","448"," "," ","","Alpine","Drive","",""," ","448 Alpine Drive ","Archuleta","","Archuleta"
"495013","-106.94989275","37.33383508","517"," "," ","","Alpine","Drive","",""," ","517 Alpine Drive ","Archuleta","","Archuleta"
"495014","-106.94260017","37.3343605","38"," "," ","","Red Ryder","Circle","",""," ","38 Red Ryder Circle ","Archuleta","","Archuleta"
"495015","-106.94399891","37.33253717","61"," "," ","","Harebell","Drive","",""," ","61 Harebell Drive ","Archuleta","","Archuleta"
"495016","-106.94380479","37.33268467","73"," "," ","","Harebell","Drive","",""," ","73 Harebell Drive ","Archuleta","","Archuleta"
"495017","-106.94769007","37.33684675","204"," "," ","","Swiss Village","Drive","",""," ","204 Swiss Village Drive ","Archuleta","","Archuleta"
"495018","-106.95167039","37.33502201","466"," "," ","","Swiss Village","Drive","",""," ","466 Swiss Village Drive ","Archuleta","","Archuleta"
"495019","-106.95295183","37.3363202","729"," "," ","","Harman","Avenue","",""," ","729 Harman Avenue ","Archuleta","","Archuleta"
"495020","-106.95530793","37.33624691","887"," "," ","","Harman","Avenue","",""," ","887 Harman Avenue ","Archuleta","","Archuleta"
"495021","-106.95197775","37.33492761","482"," "," ","","Swiss Village","Drive","",""," ","482 Swiss Village Drive ","Archuleta","","Archuleta"
"495022","-106.94370652","37.33287868","85"," "," ","","Harebell","Drive","",""," ","85 Harebell Drive ","Archuleta","","Archuleta"
"495023","-106.94259625","37.33320614","19"," "," ","","Little Beaver","Place","",""," ","19 Little Beaver Place ","Archuleta","","Archuleta"
"495024","-106.94662413","37.33289254","108"," "," ","","Monkshood","Drive","",""," ","108 Monkshood Drive ","Archuleta","","Archuleta"
"495025","-106.9435279","37.33329391","115"," "," ","","Harebell","Drive","",""," ","115 Harebell Drive ","Archuleta","","Archuleta"
"495026","-106.94260173","37.33341907","7"," "," ","","Little Beaver","Place","",""," ","7 Little Beaver Place ","Archuleta","","Archuleta"
"495027","-106.94208801","37.33485679","78"," "," ","","Red Ryder","Circle","",""," ","78 Red Ryder Circle ","Archuleta","","Archuleta"
"495028","-106.95226755","37.33481976","498"," "," ","","Swiss Village","Drive","",""," ","498 Swiss Village Drive ","Archuleta","","Archuleta"
"495029","-106.94178789","37.33523278","108"," "," ","","Red Ryder","Circle","",""," ","108 Red Ryder Circle ","Archuleta","","Archuleta"
"495030","-106.95141659","37.33519112","452"," "," ","","Swiss Village","Drive","",""," ","452 Swiss Village Drive ","Archuleta","","Archuleta"
"495031","-106.94178531","37.33546646","124"," "," ","","Red Ryder","Circle","",""," ","124 Red Ryder Circle ","Archuleta","","Archuleta"
"495032","-106.95516297","37.3349712","639"," "," ","","Swiss Village","Drive","",""," ","639 Swiss Village Drive ","Archuleta","","Archuleta"
"495033","-106.94366739","37.33536683","146"," "," ","","Alpine","Drive","",""," ","146 Alpine Drive ","Archuleta","","Archuleta"
"495034","-106.94167807","37.33564688","138"," "," ","","Red Ryder","Circle","",""," ","138 Red Ryder Circle ","Archuleta","","Archuleta"
"495035","-106.95571447","37.33566298","924"," "," ","","Harman","Avenue","",""," ","924 Harman Avenue ","Archuleta","","Archuleta"
"495036","-106.93974264","37.33601535","294"," "," ","","Red Ryder","Circle","",""," ","294 Red Ryder Circle ","Archuleta","","Archuleta"
"495037","-106.94095979","37.33515705","123"," "," ","","Red Ryder","Circle","",""," ","123 Red Ryder Circle ","Archuleta","","Archuleta"
"495038","-106.95346944","37.33603679","783"," "," ","","Harman","Avenue","",""," ","783 Harman Avenue ","Archuleta","","Archuleta"
"495039","-106.94021353","37.336255","293"," "," ","","Red Ryder","Circle","",""," ","293 Red Ryder Circle ","Archuleta","","Archuleta"
"495040","-106.95608461","37.33633027","18"," "," ","","Tejas","Place","",""," ","18 Tejas Place ","Archuleta","","Archuleta"
"495041","-106.94097918","37.33657915","208"," "," ","","Red Ryder","Circle","",""," ","208 Red Ryder Circle ","Archuleta","","Archuleta"
"495042","-106.95534531","37.33669294","62"," "," ","","Tejas","Place","",""," ","62 Tejas Place ","Archuleta","","Archuleta"
"495043","-106.94796998","37.33968696","166"," "," ","","Elk Ridge","Place","",""," ","166 Elk Ridge Place ","Archuleta","","Archuleta"
"495044","-106.94776714","37.33749828","410"," "," ","","Harman","Avenue","",""," ","410 Harman Avenue ","Archuleta","","Archuleta"
"495045","-106.94470824","37.33835259","52"," "," ","","Harman","Avenue","",""," ","52 Harman Avenue ","Archuleta","","Archuleta"
"495046","-106.9487204","37.33375819","478"," "," ","","Alpine","Drive","",""," ","478 Alpine Drive ","Archuleta","","Archuleta"
"495047","-106.94524914","37.33396651","258"," "," ","","Alpine","Drive","",""," ","258 Alpine Drive ","Archuleta","","Archuleta"
"495048","-106.94556688","37.33394067","274"," "," ","","Alpine","Drive","",""," ","274 Alpine Drive ","Archuleta","","Archuleta"
"495049","-106.94606686","37.33397367","304"," "," ","","Alpine","Drive","",""," ","304 Alpine Drive ","Archuleta","","Archuleta"
"495050","-106.94102532","37.33636537","192"," "," ","","Red Ryder","Circle","",""," ","192 Red Ryder Circle ","Archuleta","","Archuleta"
"495051","-106.99761607","37.26986936","358"," ","East","","Pagosa","Street","",""," ","358 East Pagosa Street ","Archuleta","","Archuleta"
"495052","-107.00029589","37.26966404","180"," ","East","","Pagosa","Street","",""," ","180 East Pagosa Street ","Archuleta","","Archuleta"
"495053","-107.06167094","37.27031446","21"," ","West","","Golf","Place","","Unit","5","21 West Golf Place Unit 5","Archuleta","","Archuleta"
"495054","-107.06152856","37.26974544","2"," ","West","","Golf","Place","",""," ","2 West Golf Place ","Archuleta","","Archuleta"
"495055","-107.088215","37.28416675","34"," ","South","","Debonaire","Court","",""," ","34 South Debonaire Court ","Archuleta","","Archuleta"
"495056","-107.09065252","37.28423263","728"," "," ","","Monument","Avenue","",""," ","728 Monument Avenue ","Archuleta","","Archuleta"
"495057","-107.08971873","37.2839877","14"," ","North","","Emissary","Court","",""," ","14 North Emissary Court ","Archuleta","","Archuleta"
"495058","-107.088775","37.28404066","15"," ","South","","Debonaire","Court","",""," ","15 South Debonaire Court ","Archuleta","","Archuleta"
"495059","-107.08960801","37.28458513","37"," ","North","","Emissary","Court","",""," ","37 North Emissary Court ","Archuleta","","Archuleta"
"495060","-107.08917217","37.28460009","16"," ","North","","Debonaire","Court","",""," ","16 North Debonaire Court ","Archuleta","","Archuleta"
"495061","-107.09035977","37.28449197","698"," "," ","","Monument","Avenue","",""," ","698 Monument Avenue ","Archuleta","","Archuleta"
"495062","-107.08810854","37.28458982","5"," ","South","","Dawning","Court","",""," ","5 South Dawning Court ","Archuleta","","Archuleta"
"495063","-107.09071977","37.28403537","744"," "," ","","Monument","Avenue","",""," ","744 Monument Avenue ","Archuleta","","Archuleta"
"495064","-107.08910805","37.28162381","47"," "," ","","Hunter","Court","",""," ","47 Hunter Court ","Archuleta","","Archuleta"
"495065","-107.08927296","37.28167174","53"," "," ","","Hunter","Court","",""," ","53 Hunter Court ","Archuleta","","Archuleta"
"495066","-107.08998566","37.28213844","785"," "," ","","Aspenglow","Boulevard","",""," ","785 Aspenglow Boulevard ","Archuleta","","Archuleta"
"495067","-107.08585349","37.28553734","61"," "," ","","Gala","Place","",""," ","61 Gala Place ","Archuleta","","Archuleta"
"495068","-107.08968881","37.28290619","731"," "," ","","Aspenglow","Boulevard","",""," ","731 Aspenglow Boulevard ","Archuleta","","Archuleta"
"495069","-107.08893269","37.28382729","10"," ","South","","Emissary","Court","",""," ","10 South Emissary Court ","Archuleta","","Archuleta"
"495070","-107.08930201","37.28436541","11"," ","North","","Emissary","Court","",""," ","11 North Emissary Court ","Archuleta","","Archuleta"
"495071","-107.09020249","37.28471987","684"," "," ","","Monument","Avenue","",""," ","684 Monument Avenue ","Archuleta","","Archuleta"
"495072","-107.0907386","37.28504445","681"," "," ","","Monument","Avenue","",""," ","681 Monument Avenue ","Archuleta","","Archuleta"
"495073","-107.12219989","37.31841163","26"," "," ","","Carpin","Circle","",""," ","26 Carpin Circle ","Archuleta","","Archuleta"
"495074","-107.12310447","37.31680401","181"," "," ","","Morro","Circle","",""," ","181 Morro Circle ","Archuleta","","Archuleta"
"495075","-107.1207911","37.31714234","45"," "," ","","Morro","Circle","",""," ","45 Morro Circle ","Archuleta","","Archuleta"
"495076","-107.11874169","37.31732864","122"," "," ","","Point","Place","",""," ","122 Point Place ","Archuleta","","Archuleta"
"495077","-107.11908467","37.31740381","35"," "," ","","Bay","Court","",""," ","35 Bay Court ","Archuleta","","Archuleta"
"495078","-107.11863355","37.31690006","88"," "," ","","Point","Place","",""," ","88 Point Place ","Archuleta","","Archuleta"
"495079","-107.12330678","37.317023","27"," "," ","","Croton","Court","",""," ","27 Croton Court ","Archuleta","","Archuleta"
"495080","-107.12256338","37.31701985","151"," "," ","","Morro","Circle","",""," ","151 Morro Circle ","Archuleta","","Archuleta"
"495081","-107.11961235","37.31670997","16"," "," ","","Point","Place","",""," ","16 Point Place ","Archuleta","","Archuleta"
"495082","-107.11801619","37.31685401","87"," "," ","","Point","Place","",""," ","87 Point Place ","Archuleta","","Archuleta"
"495083","-107.1198398","37.31745624","26"," "," ","","Bay","Court","",""," ","26 Bay Court ","Archuleta","","Archuleta"
"495084","-107.12234042","37.31753509","235"," "," ","","Carpin","Circle","",""," ","235 Carpin Circle ","Archuleta","","Archuleta"
"495085","-107.12206297","37.31758129","247"," "," ","","Carpin","Circle","",""," ","247 Carpin Circle ","Archuleta","","Archuleta"
"495086","-107.123301","37.31828467","102"," "," ","","Carpin","Circle","",""," ","102 Carpin Circle ","Archuleta","","Archuleta"
"495087","-107.12256058","37.31838866","40"," "," ","","Carpin","Circle","",""," ","40 Carpin Circle ","Archuleta","","Archuleta"
"495088","-107.12403757","37.31767778","157"," "," ","","Carpin","Circle","",""," ","157 Carpin Circle ","Archuleta","","Archuleta"
"495089","-107.12336581","37.31801966","160"," "," ","","Carpin","Circle","",""," ","160 Carpin Circle ","Archuleta","","Archuleta"
"495090","-107.12403583","37.31798289","131"," "," ","","Carpin","Circle","",""," ","131 Carpin Circle ","Archuleta","","Archuleta"
"495091","-107.12055223","37.31819382","166"," "," ","","Saturn","Drive","",""," ","166 Saturn Drive ","Archuleta","","Archuleta"
"495092","-107.12077218","37.31830531","152"," "," ","","Saturn","Drive","",""," ","152 Saturn Drive ","Archuleta","","Archuleta"
"495093","-107.11983418","37.31872616","84"," "," ","","Laguna","Place","",""," ","84 Laguna Place ","Archuleta","","Archuleta"
"495094","-107.12370472","37.3186897","99"," "," ","","Carpin","Circle","",""," ","99 Carpin Circle ","Archuleta","","Archuleta"
"495095","-107.12166167","37.31909742","60"," "," ","","Saturn","Drive","",""," ","60 Saturn Drive ","Archuleta","","Archuleta"
"495096","-107.12025595","37.31977403","180"," "," ","","Laguna","Place","",""," ","180 Laguna Place ","Archuleta","","Archuleta"
"495097","-107.1193045","37.31971687","157"," "," ","","Laguna","Place","",""," ","157 Laguna Place ","Archuleta","","Archuleta"
"495098","-107.11822757","37.32033809","107"," "," ","","Pebble","Circle","",""," ","107 Pebble Circle ","Archuleta","","Archuleta"
"495099","-107.11852891","37.3204069","95"," "," ","","Pebble","Circle","",""," ","95 Pebble Circle ","Archuleta","","Archuleta"
"495100","-107.11894631","37.32056433","75"," "," ","","Pebble","Circle","",""," ","75 Pebble Circle ","Archuleta","","Archuleta"
"495101","-107.11919106","37.32082381","55"," "," ","","Pebble","Circle","",""," ","55 Pebble Circle ","Archuleta","","Archuleta"
"495102","-107.11782156","37.32168938","187"," "," ","","Pebble","Circle","",""," ","187 Pebble Circle ","Archuleta","","Archuleta"
"495103","-107.11863643","37.32202935","232"," "," ","","Pebble","Circle","",""," ","232 Pebble Circle ","Archuleta","","Archuleta"
"495104","-107.12706418","37.32689136","70"," ","East","","Cotton","Court","",""," ","70 East Cotton Court ","Archuleta","","Archuleta"
"495105","-107.11915061","37.32820429","196"," "," ","","Dylan","Drive","",""," ","196 Dylan Drive ","Archuleta","","Archuleta"
"495106","-107.13138684","37.31653136","460"," "," ","","Hills","Circle","",""," ","460 Hills Circle ","Archuleta","","Archuleta"
"495107","-107.1310883","37.31656148","436"," "," ","","Hills","Circle","",""," ","436 Hills Circle ","Archuleta","","Archuleta"
"495108","-107.12615647","37.31666673","100"," "," ","","Monte Vista","Drive","",""," ","100 Monte Vista Drive ","Archuleta","","Archuleta"
"495109","-107.12440328","37.31966663","50"," "," ","","Lilac","Court","",""," ","50 Lilac Court ","Archuleta","","Archuleta"
"495110","-107.12894878","37.3197663","84"," "," ","","Knife Edge","Place","",""," ","84 Knife Edge Place ","Archuleta","","Archuleta"
"495111","-107.12674027","37.31979778","163"," "," ","","Hidden","Drive","",""," ","163 Hidden Drive ","Archuleta","","Archuleta"
"495112","-107.12447356","37.3199622","60"," "," ","","Lilac","Court","",""," ","60 Lilac Court ","Archuleta","","Archuleta"
"495113","-107.12495855","37.31995349","36"," "," ","","Musket","Court","",""," ","36 Musket Court ","Archuleta","","Archuleta"
"495114","-107.13087302","37.31990481","33"," ","East","","Nebo","Court","",""," ","33 East Nebo Court ","Archuleta","","Archuleta"
"495115","-107.12374021","37.31995063","49"," "," ","","Lilac","Court","",""," ","49 Lilac Court ","Archuleta","","Archuleta"
"495116","-107.12141472","37.32610231","170"," "," ","","Arbor","Drive","",""," ","170 Arbor Drive ","Archuleta","","Archuleta"
"495117","-107.12598008","37.32616051","305"," "," ","","Snow","Circle","",""," ","305 Snow Circle ","Archuleta","","Archuleta"
"495118","-107.12577485","37.32620543","298"," "," ","","Snow","Circle","",""," ","298 Snow Circle ","Archuleta","","Archuleta"
"495119","-107.12666236","37.32618947","37"," ","East","","Cotton","Court","",""," ","37 East Cotton Court ","Archuleta","","Archuleta"
"495120","-107.12168014","37.32636141","176"," "," ","","Arbor","Drive","",""," ","176 Arbor Drive ","Archuleta","","Archuleta"
"495121","-107.1264322","37.32644922","49"," ","East","","Cotton","Court","",""," ","49 East Cotton Court ","Archuleta","","Archuleta"
"495122","-107.12509716","37.3175433","31"," "," ","","Monte Vista","Drive","",""," ","31 Monte Vista Drive ","Archuleta","","Archuleta"
"495123","-107.12625953","37.32142255","1309"," "," ","","Hills","Circle","",""," ","1309 Hills Circle ","Archuleta","","Archuleta"
"495124","-107.12814935","37.32143804","307"," "," ","","Hidden","Drive","",""," ","307 Hidden Drive ","Archuleta","","Archuleta"
"495125","-107.11923558","37.31836583","81"," "," ","","Laguna","Place","",""," ","81 Laguna Place ","Archuleta","","Archuleta"
"495126","-107.12026544","37.31680546","22"," "," ","","Morro","Circle","",""," ","22 Morro Circle ","Archuleta","","Archuleta"
"495127","-107.12022193","37.31782869","17"," "," ","","Laguna","Place","",""," ","17 Laguna Place ","Archuleta","","Archuleta"
"495128","-107.11999722","37.31791517","31"," "," ","","Laguna","Place","",""," ","31 Laguna Place ","Archuleta","","Archuleta"
"495129","-107.12240545","37.31801216","232"," "," ","","Carpin","Circle","",""," ","232 Carpin Circle ","Archuleta","","Archuleta"
"495130","-107.1201209","37.31900961","41"," "," ","","Mallard","Place","",""," ","41 Mallard Place ","Archuleta","","Archuleta"
"495131","-107.1184615","37.32131511","154"," "," ","","Pebble","Circle","",""," ","154 Pebble Circle ","Archuleta","","Archuleta"
"495132","-107.12300372","37.31799317","198"," "," ","","Carpin","Circle","",""," ","198 Carpin Circle ","Archuleta","","Archuleta"
"495133","-107.12943422","37.31282306","66"," "," ","","Sugarloaf","Drive","",""," ","66 Sugarloaf Drive ","Archuleta","","Archuleta"
"495134","-107.13049062","37.31294422","96"," "," ","","Sugarloaf","Drive","",""," ","96 Sugarloaf Drive ","Archuleta","","Archuleta"
"495135","-107.13028605","37.31337667","100"," "," ","","Sugarloaf","Drive","",""," ","100 Sugarloaf Drive ","Archuleta","","Archuleta"
"495136","-107.13029209","37.31359095","126"," "," ","","Sugarloaf","Drive","",""," ","126 Sugarloaf Drive ","Archuleta","","Archuleta"
"495137","-107.13034267","37.31391985","148"," "," ","","Sugarloaf","Drive","",""," ","148 Sugarloaf Drive ","Archuleta","","Archuleta"
"495138","-107.12884202","37.31415301","222"," "," ","","Saddle","Circle","",""," ","222 Saddle Circle ","Archuleta","","Archuleta"
"495139","-107.12930881","37.31459811","232"," "," ","","Hills","Circle","",""," ","232 Hills Circle ","Archuleta","","Archuleta"
"495140","-107.12842678","37.31480363","278"," "," ","","Saddle","Circle","",""," ","278 Saddle Circle ","Archuleta","","Archuleta"
"495141","-107.12946946","37.31553521","293"," "," ","","Hills","Circle","",""," ","293 Hills Circle ","Archuleta","","Archuleta"
"495142","-107.12581944","37.31679647","94"," "," ","","Monte Vista","Drive","",""," ","94 Monte Vista Drive ","Archuleta","","Archuleta"
"495143","-107.12549494","37.31737125","63"," "," ","","Monte Vista","Drive","",""," ","63 Monte Vista Drive ","Archuleta","","Archuleta"
"495144","-107.12586479","37.31730688","91"," "," ","","Monte Vista","Drive","",""," ","91 Monte Vista Drive ","Archuleta","","Archuleta"
"495145","-107.12749589","37.31803614","16"," "," ","","Waxwing","Place","",""," ","16 Waxwing Place ","Archuleta","","Archuleta"
"495146","-107.12510262","37.31810391","7014"," ","North","","Pagosa","Boulevard","",""," ","7014 North Pagosa Boulevard ","Archuleta","","Archuleta"
"495147","-107.12701764","37.31828387","46"," "," ","","Waxwing","Place","",""," ","46 Waxwing Place ","Archuleta","","Archuleta"
"495148","-107.12909857","37.31812274","410"," "," ","","Grenadier","Place","",""," ","410 Grenadier Place ","Archuleta","","Archuleta"
"495149","-107.12883167","37.31817702","398"," "," ","","Grenadier","Place","",""," ","398 Grenadier Place ","Archuleta","","Archuleta"
"495150","-107.12769869","37.31827162","17"," "," ","","Navajo","Court","",""," ","17 Navajo Court ","Archuleta","","Archuleta"
"495151","-107.12863389","37.31848566","386"," "," ","","Grenadier","Place","",""," ","386 Grenadier Place ","Archuleta","","Archuleta"
"495152","-107.12721105","37.31855249","45"," "," ","","Navajo","Court","",""," ","45 Navajo Court ","Archuleta","","Archuleta"
"495153","-107.12559121","37.31858986","114"," "," ","","Waxwing","Place","",""," ","114 Waxwing Place ","Archuleta","","Archuleta"
"495154","-107.13169084","37.31852131","651"," "," ","","Hills","Circle","",""," ","651 Hills Circle ","Archuleta","","Archuleta"
"495155","-107.12497255","37.31861746","7038"," ","North","","Pagosa","Boulevard","",""," ","7038 North Pagosa Boulevard ","Archuleta","","Archuleta"
"495156","-107.130268","37.31858817","398"," "," ","","Monte Vista","Drive","",""," ","398 Monte Vista Drive ","Archuleta","","Archuleta"
"495157","-107.1305255","37.31856704","404"," "," ","","Monte Vista","Drive","",""," ","404 Monte Vista Drive ","Archuleta","","Archuleta"
"495158","-107.12993965","37.31866005","394"," "," ","","Monte Vista","Drive","",""," ","394 Monte Vista Drive ","Archuleta","","Archuleta"
"495159","-107.1284708","37.31892561","354"," "," ","","Grenadier","Place","",""," ","354 Grenadier Place ","Archuleta","","Archuleta"
"495160","-107.13280055","37.3186992","626"," "," ","","Hills","Circle","",""," ","626 Hills Circle ","Archuleta","","Archuleta"
"495161","-107.13207186","37.3188525","642"," "," ","","Hills","Circle","",""," ","642 Hills Circle ","Archuleta","","Archuleta"
"495162","-107.13186029","37.31903773","688"," "," ","","Hills","Circle","",""," ","688 Hills Circle ","Archuleta","","Archuleta"
"495163","-107.12941912","37.31923836","359"," "," ","","Monte Vista","Drive","",""," ","359 Monte Vista Drive ","Archuleta","","Archuleta"
"495164","-107.12809666","37.31920445","318"," "," ","","Grenadier","Place","",""," ","318 Grenadier Place ","Archuleta","","Archuleta"
"495165","-107.12975003","37.31925714","377"," "," ","","Monte Vista","Drive","",""," ","377 Monte Vista Drive ","Archuleta","","Archuleta"
"495166","-107.124538","37.31931789","27"," "," ","","Hidden","Drive","",""," ","27 Hidden Drive ","Archuleta","","Archuleta"
"495167","-107.12786328","37.31934881","300"," "," ","","Grenadier","Place","",""," ","300 Grenadier Place ","Archuleta","","Archuleta"
"495168","-107.13239448","37.31930844","40"," ","West","","Nebo","Court","",""," ","40 West Nebo Court ","Archuleta","","Archuleta"
"495169","-107.12395192","37.31940263","7104"," ","North","","Pagosa","Boulevard","",""," ","7104 North Pagosa Boulevard ","Archuleta","","Archuleta"
"495170","-107.13207551","37.31934718","24"," ","West","","Nebo","Court","",""," ","24 West Nebo Court ","Archuleta","","Archuleta"
"495171","-107.12537849","37.31946771","71"," "," ","","Hidden","Drive","",""," ","71 Hidden Drive ","Archuleta","","Archuleta"
"495172","-107.13184803","37.31933478","12"," ","West","","Nebo","Court","",""," ","12 West Nebo Court ","Archuleta","","Archuleta"
"495173","-107.12564748","37.3194876","89"," "," ","","Hidden","Drive","",""," ","89 Hidden Drive ","Archuleta","","Archuleta"
"495174","-107.12609678","37.31967743","119"," "," ","","Hidden","Drive","",""," ","119 Hidden Drive ","Archuleta","","Archuleta"
"495175","-107.12842911","37.31964372","313"," "," ","","Grenadier","Place","",""," ","313 Grenadier Place ","Archuleta","","Archuleta"
"495176","-107.1270821","37.32020391","211"," "," ","","Hidden","Drive","",""," ","211 Hidden Drive ","Archuleta","","Archuleta"
"495177","-107.12999581","37.32028341","129"," "," ","","Knife Edge","Place","",""," ","129 Knife Edge Place ","Archuleta","","Archuleta"
"495178","-107.12970478","37.32021444","109"," "," ","","Knife Edge","Place","",""," ","109 Knife Edge Place ","Archuleta","","Archuleta"
"495179","-107.126685","37.32040071","203"," "," ","","Grenadier","Place","",""," ","203 Grenadier Place ","Archuleta","","Archuleta"
"495180","-107.12328789","37.32031157","40"," "," ","","Saturn","Drive","",""," ","40 Saturn Drive ","Archuleta","","Archuleta"
"495181","-107.12850326","37.3204422","38"," "," ","","Knife Edge","Place","",""," ","38 Knife Edge Place ","Archuleta","","Archuleta"
"495182","-107.12434464","37.32051697","70"," "," ","","Grenadier","Place","",""," ","70 Grenadier Place ","Archuleta","","Archuleta"
"495183","-107.13099359","37.32052084","464"," "," ","","Hidden","Drive","",""," ","464 Hidden Drive ","Archuleta","","Archuleta"
"495184","-107.13068636","37.32052074","460"," "," ","","Hidden","Drive","",""," ","460 Hidden Drive ","Archuleta","","Archuleta"
"495185","-107.13284172","37.32052071","818"," "," ","","Hills","Circle","",""," ","818 Hills Circle ","Archuleta","","Archuleta"
"495186","-107.13162378","37.32061282","506"," "," ","","Hidden","Drive","",""," ","506 Hidden Drive ","Archuleta","","Archuleta"
"495187","-107.12299874","37.32069477","64"," "," ","","Saturn","Drive","",""," ","64 Saturn Drive ","Archuleta","","Archuleta"
"495188","-107.12381013","37.32060078","48"," "," ","","Grenadier","Place","",""," ","48 Grenadier Place ","Archuleta","","Archuleta"
"495189","-107.12837655","37.32070834","292"," "," ","","Hidden","Drive","",""," ","292 Hidden Drive ","Archuleta","","Archuleta"
"495190","-107.12752968","37.32069884","255"," "," ","","Hidden","Drive","",""," ","255 Hidden Drive ","Archuleta","","Archuleta"
"495191","-107.12244785","37.32064961","77"," "," ","","Saturn","Drive","",""," ","77 Saturn Drive ","Archuleta","","Archuleta"
"495192","-107.12622147","37.32080482","27"," "," ","","Moon","Court","",""," ","27 Moon Court ","Archuleta","","Archuleta"
"495193","-107.12499394","37.32084338","101"," "," ","","Grenadier","Place","",""," ","101 Grenadier Place ","Archuleta","","Archuleta"
"495194","-107.12478965","37.32092125","83"," "," ","","Grenadier","Place","",""," ","83 Grenadier Place ","Archuleta","","Archuleta"
"495195","-107.12776181","37.32087607","271"," "," ","","Hidden","Drive","",""," ","271 Hidden Drive ","Archuleta","","Archuleta"
"495196","-107.12816914","37.32104189","291"," "," ","","Hidden","Drive","",""," ","291 Hidden Drive ","Archuleta","","Archuleta"
"495197","-107.12357639","37.3210997","30"," "," ","","Grenadier","Place","",""," ","30 Grenadier Place ","Archuleta","","Archuleta"
"495198","-107.1242272","37.32111275","39"," "," ","","Grenadier","Place","",""," ","39 Grenadier Place ","Archuleta","","Archuleta"
"495199","-107.13129999","37.32149674","461"," "," ","","Hidden","Drive","",""," ","461 Hidden Drive ","Archuleta","","Archuleta"
"495200","-107.12973472","37.32164037","29"," "," ","","Osprey","Court","",""," ","29 Osprey Court ","Archuleta","","Archuleta"
"495201","-107.12017569","37.32389824","40"," "," ","","Hawk","Place","",""," ","40 Hawk Place ","Archuleta","","Archuleta"
"495202","-107.12403026","37.32401872","19"," "," ","","Burro","Court","",""," ","19 Burro Court ","Archuleta","","Archuleta"
"495203","-107.12037298","37.32173437","40"," "," ","","Emerald","Place","",""," ","40 Emerald Place ","Archuleta","","Archuleta"
"495204","-107.13160599","37.32173035","895"," "," ","","Hills","Circle","",""," ","895 Hills Circle ","Archuleta","","Archuleta"
"495205","-107.12740766","37.32186366","1259"," "," ","","Hills","Circle","",""," ","1259 Hills Circle ","Archuleta","","Archuleta"
"495206","-107.1307415","37.32182838","86"," "," ","","Flintlock","Place","",""," ","86 Flintlock Place ","Archuleta","","Archuleta"
"495207","-107.1284818","37.32187731","1191"," "," ","","Hills","Circle","",""," ","1191 Hills Circle ","Archuleta","","Archuleta"
"495208","-107.12055282","37.32188781","54"," "," ","","Emerald","Place","",""," ","54 Emerald Place ","Archuleta","","Archuleta"
"495209","-107.13102339","37.32193874","96"," "," ","","Flintlock","Place","",""," ","96 Flintlock Place ","Archuleta","","Archuleta"
"495210","-107.12790857","37.32205254","1215"," "," ","","Hills","Circle","",""," ","1215 Hills Circle ","Archuleta","","Archuleta"
"495211","-107.12982983","37.32208392","20"," "," ","","Osprey","Court","",""," ","20 Osprey Court ","Archuleta","","Archuleta"
"495212","-107.1300702","37.32218678","59"," "," ","","Flintlock","Place","",""," ","59 Flintlock Place ","Archuleta","","Archuleta"
"495213","-107.12172041","37.3222874","172"," "," ","","Hawk","Place","",""," ","172 Hawk Place ","Archuleta","","Archuleta"
"495214","-107.12203116","37.32232304","180"," "," ","","Hawk","Place","",""," ","180 Hawk Place ","Archuleta","","Archuleta"
