"1400095","-106.31547831","39.2591364","1852","","","","4 Seasons","Boulevard","","","","1852 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400096","-106.31548817","39.2595509","1857","","","","4 Seasons","Boulevard","","","","1857 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400097","-106.31544133","39.26023493","1876","","","","4 Seasons","Boulevard","","","","1876 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400098","-106.31547122","39.26068228","1884","","","","4 Seasons","Boulevard","","","","1884 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400099","-106.31556324","39.26100564","4","","","","Seasons","Boulevard","","","","4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400100","-106.31669823","39.26264243","1980","","","","Spring","Circle","","","","1980 Spring Circle ","LEADVILLE","80461","Lake"
"1400101","-106.31620037","39.26250175","1960","","","","Spring","Circle","","","","1960 Spring Circle ","LEADVILLE","80461","Lake"
"1400102","-106.31635607","39.26176342","1901","","","","Spring","Circle","","","","1901 Spring Circle ","LEADVILLE","80461","Lake"
"1400103","-106.3159378","39.26193795","1920","","","","Spring","Circle","","","","1920 Spring Circle ","LEADVILLE","80461","Lake"
"1400104","-106.31565755","39.26213761","1261","","","","Mountain View","Drive","","","","1261 Mountain View Drive ","LEADVILLE","80461","Lake"
"1400105","-106.31524847","39.26142656","1280","","","","Mountain View","Drive","","","","1280 Mountain View Drive ","LEADVILLE","80461","Lake"
"1400106","-106.31281761","39.26318568","900","","","","Gem Valley","Drive","","","","900 Gem Valley Drive ","LEADVILLE","80461","Lake"
"1400107","-106.31361656","39.26340253","2023","","","","Gem Valley","Drive","","","","2023 Gem Valley Drive ","LEADVILLE","80461","Lake"
"1400108","-106.31097661","39.26311061","1990","","","","Gem Valley","Drive","","","","1990 Gem Valley Drive ","LEADVILLE","80461","Lake"
"1400109","-106.31125652","39.26303453","2000","","","","Gem Valley","Drive","","","","2000 Gem Valley Drive ","LEADVILLE","80461","Lake"
"1400110","-106.30675782","39.26265656"," ",""," ","","Garnet","Street"," "," "," "," Garnet Street ","LEADVILLE","0","Lake"
"1400111","-106.30815118","39.26265792","799","","","","Turquoise","Street","","","","799 Turquoise Street ","LEADVILLE","80461","Lake"
"1400112","-106.30583382","39.26169231","1914","","","","Garnet","Street","","","","1914 Garnet Street ","LEADVILLE","80461","Lake"
"1400113","-106.30602236","39.26099935","711","","","","Emerald","Street","","","","711 Emerald Street ","LEADVILLE","80461","Lake"
"1400114","-106.30642302","39.26086451","724","","","","Emerald","Street","","","","724 Emerald Street ","LEADVILLE","80461","Lake"
"1400115","-106.30784995","39.26133379","772","","","","Topaz","Street","","","","772 Topaz Street ","LEADVILLE","80461","Lake"
"1400116","-106.31128805","39.26076331","1821","","","","Lodestone","Drive","","","","1821 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400117","-106.31050349","39.26150916","1905","","","","Lodestone","Drive","","","","1905 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400118","-106.31066952","39.26133846"," ",""," ","","Lodestone","Drive"," "," "," "," Lodestone Drive ","LEADVILLE","0","Lake"
"1400119","-106.31084953","39.26115556","1901","","","","Lodestone","Drive","","","","1901 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400120","-106.30931564","39.26210208","862","","","","Turquoise","Street","","","","862 Turquoise Street ","LEADVILLE","80461","Lake"
"1400121","-106.31072883","39.26198657"," ",""," ","","Copper","Street"," "," "," "," Copper Street ","LEADVILLE","0","Lake"
"1400122","-106.31102821","39.26160695","1904","","","","Lodestone","Drive","","","","1904 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400123","-106.31164349","39.26105627","1826","","","","Lodestone","Drive","","","","1826 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400124","-106.3112851","39.26137177","901","","","","Gold","Drive","W","","","901 Gold Drive W ","LEADVILLE","80461","Lake"
"1400125","-106.30639774","39.25880536"," ",""," ","","Agate","Street"," "," "," "," Agate Street ","LEADVILLE","0","Lake"
"1400126","-106.30636752","39.26002469"," ",""," ","","Agate","Street"," "," "," "," Agate Street ","LEADVILLE","0","Lake"
"1400127","-106.30867363","39.2606293","1871","","","","Garnet","Street","","","","1871 Garnet Street ","LEADVILLE","80461","Lake"
"1400128","-106.30781811","39.25901384","790","","","","Agate","Street","","","","790 Agate Street ","LEADVILLE","80461","Lake"
"1400129","-106.3071948","39.25948081","705","","","","Agate","Street","","","","705 Agate Street ","LEADVILLE","80461","Lake"
"1400130","-106.30768568","39.25947741","707","","","","Agate","Street","","","","707 Agate Street ","LEADVILLE","80461","Lake"
"1400131","-106.30872751","39.25993699"," ",""," ","","Garnet","Street"," "," "," "," Garnet Street ","LEADVILLE","0","Lake"
"1400132","-106.30994694","39.25971301"," ",""," ","","Mountain View","Drive"," "," "," "," Mountain View Drive ","LEADVILLE","0","Lake"
"1400133","-106.30763276","39.25608538","940","","","","Sawatch","Drive","","","","940 Sawatch Drive ","LEADVILLE","80461","Lake"
"1400134","-106.30998514","39.25780855"," ",""," ","","Mountain View","Drive"," "," "," "," Mountain View Drive ","LEADVILLE","0","Lake"
"1400135","-106.30877294","39.25758218","708","","","","Mountain View","Drive","","","","708 Mountain View Drive ","LEADVILLE","80461","Lake"
"1400136","-106.30748024","39.25695411"," ",""," ","","Sawatch","Drive"," "," "," "," Sawatch Drive ","LEADVILLE","0","Lake"
"1400137","-106.30876133","39.25703036"," ",""," ","","Sawatch","Drive"," "," "," "," Sawatch Drive ","LEADVILLE","0","Lake"
"1400138","-106.31262193","39.2592249","911","","","","Diamond","Street","","","","911 Diamond Street ","LEADVILLE","80461","Lake"
"1400139","-106.31422309","39.25918218","921","","","","Gold","Drive","W","","","921 Gold Drive W ","LEADVILLE","80461","Lake"
"1400140","-106.31308116","39.25877415","914","","","","Diamond","Street","","","","914 Diamond Street ","LEADVILLE","80461","Lake"
"1400141","-106.31261874","39.25879384","912","","","","Diamond","Street","","","","912 Diamond Street ","LEADVILLE","80461","Lake"
"1400142","-106.3123338","39.25919945","909","","","","Diamond","Street","","","","909 Diamond Street ","LEADVILLE","80461","Lake"
"1400143","-106.31148851","39.25876642","906","","","","Diamond","Street","","","","906 Diamond Street ","LEADVILLE","80461","Lake"
"1400144","-106.31093349","39.25873965","900","","","","Diamond","Street","","","","900 Diamond Street ","LEADVILLE","80461","Lake"
"1400145","-106.31096237","39.25894813","1803","","","","Gold","Drive","E","","","1803 Gold Drive E ","LEADVILLE","80461","Lake"
"1400146","-106.31093889","39.25951804","1807","","","","Gold","Drive","E","","","1807 Gold Drive E ","LEADVILLE","80461","Lake"
"1400147","-106.31173492","39.25917752","903","","","","Diamond","Street","","","","903 Diamond Street ","LEADVILLE","80461","Lake"
"1400148","-106.31203152","39.25917135","907","","","","Diamond","Street","","","","907 Diamond Street ","LEADVILLE","80461","Lake"
