"831148","-104.95730317","39.68782116","1583","","South","","Columbine","Street","","","","1583 South Columbine Street","","","Denver"
"831149","-104.87965265","39.76422338","3444","","North","","Beeler","Street","","","","3444 North Beeler Street","","","Denver"
"831150","-104.91725426","39.70357159","710","","South","","Kearney","Street","","","","710 South Kearney Street","","","Denver"
"831151","-104.98371153","39.70810163","464","","South","","Grant","Street","","","","464 South Grant Street","","","Denver"
"831152","-104.94770995","39.72339687","445","","North","","Cook","Street","","","","445 North Cook Street","","","Denver"
"831153","-104.9832787","39.77701138","4422","","North","","Grant","Street","","","","4422 North Grant Street","","","Denver"
"831154","-104.93825632","39.65420282","3430","","South","","Ash","Street","","","","3430 South Ash Street","","","Denver"
"831155","-104.82728732","39.79151998","5367","","North","","Billings","Street","","","","5367 North Billings Street","","","Denver"
"831156","-104.92898654","39.6948249","4915","","East","","Arizona","Avenue","","","","4915 East Arizona Avenue","","","Denver"
"831157","-104.93974284","39.75500949","2615","","North","","Albion","Street","","","","2615 North Albion Street","","","Denver"
"831158","-105.00724771","39.70870772","1435","","West","","Alaska","Place","","","","1435 West Alaska Place","","","Denver"
"831159","-105.03133719","39.67921453","2039","","South","","Julian","Circle","","","","2039 South Julian Circle","","","Denver"
"831161","-105.02927777","39.71829998","3215","","West","","1St","Avenue","","","","3215 West 1St Avenue","","","Denver"
"831162","-104.869824","39.77336766","10287","","East","","40Th","Avenue","","","","10287 East 40Th Avenue","","","Denver"
"831163","-105.03366529","39.73750854","1349","","North","","King","Street","","","","1349 North King Street","","","Denver"
"831164","-104.89725415","39.738855","7801","","East","","14Th","Avenue","","","","7801 East 14Th Avenue","","","Denver"
"831165","-104.878474","39.72294988","9331","","East","","5Th","Avenue","","","","9331 East 5Th Avenue","","","Denver"
"831166","-105.04619827","39.70923644","425","","South","","Utica","Street","","","","425 South Utica Street","","","Denver"
"831167","-105.03871969","39.71197461","295","","South","","Osceola","Street","","","","295 South Osceola Street","","","Denver"
"831168","-104.94841153","39.77162077","3924","","North","","Adams","Street","","","","3924 North Adams Street","","","Denver"
"831169","-104.79741297","39.79787922","16187","","East","","Randolph","Place","","","","16187 East Randolph Place","","","Denver"
"831170","-104.94828277","39.77848875","4440","","North","","Adams","Street","","","","4440 North Adams Street","","","Denver"
"831171","-105.01308707","39.70416661","2141","","West","","Exposition","Avenue","","","","2141 West Exposition Avenue","","","Denver"
"831172","-104.92548901","39.71053852","326","","South","","Glencoe","Street","","","","326 South Glencoe Street","","","Denver"
"831173","-104.96683232","39.76932551","3766","","North","","Gilpin","Street","","","","3766 North Gilpin Street","","","Denver"
"831174","-104.90727156","39.74091543","1535","","North","","Olive","Street","","","","1535 North Olive Street","","","Denver"
"831175","-104.97964219","39.68312606","1847","","South","","Washington","Street","","","","1847 South Washington Street","","","Denver"
"831176","-105.02237102","39.70304342","740","","South","","Decatur","Street","","","","740 South Decatur Street","","","Denver"
"831177","-104.92030869","39.73867709","1412","","North","","Ivy","Street","","","","1412 North Ivy Street","","","Denver"
"831178","-104.76054521","39.78308989","19709","","East","","47Th","Drive","","","","19709 East 47Th Drive","","","Denver"
"831179","-104.93401808","39.68783492","1581","","South","","Cherry","Street","","","","1581 South Cherry Street","","","Denver"
"831180","-104.94918021","39.7299348","840","","North","","Steele","Street","","","","840 North Streeteele St","","","Denver"
"831181","-104.9202932","39.74141131","1565","","North","","Ivy","Street","","","","1565 North Ivy Street","","","Denver"
"831182","-105.03588813","39.73030878","850","","North","","Meade","Street","","","","850 North Meade Street","","","Denver"
"831183","-105.02909356","39.75150539","3225","","West","","23Rd","Avenue","","","","3225 West 23Rd Avenue","","","Denver"
"831184","-104.93087847","39.75556818","2645","","North","","Eudora","Street","","","","2645 North Eudora Street","","","Denver"
"831185","-105.03979324","39.68677009","1634","","South","","Perry","Street","","","","1634 South Perry Street","","","Denver"
"831186","-105.00744041","39.70961173","1433","","West","","Dakota","Avenue","","","","1433 West Dakota Avenue","","","Denver"
"831187","-104.96628476","39.75293389","1722","","East","","25Th","Avenue","","","","1722 East 25Th Avenue","","","Denver"
"831188","-105.03691817","39.71215557","270","","South","","Newton","Street","","","","270 South Newton Street","","","Denver"
"831189","-104.91028606","39.6928246","6665","","East","","Louisiana","Avenue","","","","6665 East Louisiana Avenue","","","Denver"
"831190","-104.94586801","39.73874807","1416","","North","","Madison","Street","","","","1416 North Madison Street","","","Denver"
"831191","-105.04833063","39.70681644","4645","","West","","Custer","Place","","","","4645 West Custer Place","","","Denver"
"831192","-104.99128123","39.67646374","2209","","South","","Cherokee","Street","","","","2209 South Cherokee Street","","","Denver"
"831193","-104.96626912","39.72041055","300","","North","","Gilpin","Street","","","","300 North Gilpin Street","","","Denver"
"831194","-104.93665963","39.67437625","2315","","South","","Birch","Street","","","","2315 South Birch Street","","","Denver"
"831195","-104.89911278","39.73192991","1007","","North","","Syracuse","Street","","","","1007 North Syracuse Street","","","Denver"
"831196","-104.91618183","39.68680057","6163","","East","","Oregon","Place","","","","6163 East Oregon Place","","","Denver"
"831197","-105.03805723","39.72702849","630","","North","","Osceola","Street","","","","630 North Osceola Street","","","Denver"
"831198","-104.94230798","39.71958837","3801","","East","","2Nd","Avenue","","","","3801 East 2Nd Avenue","","","Denver"
"831199","-105.01200367","39.69998926","889","","South","","Tejon","Street","","","","889 South Tejon Street","","","Denver"
"831200","-104.8791842","39.65715888","9331","","East","","Eastman","Avenue","","","","9331 East Eastman Avenue","","","Denver"
"831201","-105.03958271","39.77682226","4405","","North","","Perry","Street","","","","4405 North Perry Street","","","Denver"
"831202","-104.9638305","39.75853953","2915","","North","","Race","Street","","","","2915 North Race Street","","","Denver"
"831203","-104.92450439","39.64813766","5579","","East","","Lehigh","Avenue","","","","5579 East Lehigh Avenue","","","Denver"
"831204","-104.81527361","39.79004242","5265","","North","","Eagle","Street","","","","5265 North Eagle Street","","","Denver"
"831205","-105.03403343","39.71245714","239","","South","","King","Street","","","","239 South King Street","","","Denver"
"831206","-104.99441967","39.74969243","1125","","","","17Th","Street","","Ste","825","1125 17Th Street Ste 825","","","Denver"
"831207","-104.95206011","39.73312454","1057","","North","","Milwaukee","Street","","","","1057 North Milwaukee Street","","","Denver"
"831208","-104.8661212","39.7583404","2877","","North","","Havana","Street","","","","2877 North Havana Street","","","Denver"
"831209","-104.95812124","39.67501189","2397","","East","","Iliff","Avenue","","","","2397 East Iliff Avenue","","","Denver"
"831210","-104.97591496","39.70160247","813","","South","","Ogden","Street","","","","813 South Ogden Street","","","Denver"
"831211","-104.90701046","39.69963773","7098","","","","Leetsdale","Drive","","","","7098 Leetsdale Drive","","","Denver"
"831212","-105.03960969","39.7568571","4001","","West","","27Th","Avenue","","","","4001 West 27Th Avenue","","","Denver"
"831213","-104.81133999","39.79598216","15042","","East","","Pensacola","Place","","","","15042 East Pensacola Place","","","Denver"
"831214","-105.0499105","39.70653973","541","","South","","Xavier","Street","","","","541 South Xavier Street","","","Denver"
"831215","-105.0459717","39.7269687","632","","North","","Vrain","Street","","","","632 North Vrain Street","","","Denver"
"831216","-105.04364187","39.71894348","135","","North","","Stuart","Street","","","","135 North Streetuart St","","","Denver"
"831217","-104.88626967","39.75254338","8757","","East","","25Th","Avenue","","","","8757 East 25Th Avenue","","","Denver"
"831218","-104.96631473","39.76042376","3049","","North","","Williams","Street","","","","3049 North Williams Street","","","Denver"
"831219","-104.97847825","39.75733091","2805","","","","Stout","Street","","","","2805 Streetout St","","","Denver"
"831220","-104.97429265","39.75212249","1005","","East","","24Th","Avenue","","","","1005 East 24Th Avenue","","","Denver"
"831221","-105.05004635","39.75859894","4907","","West","","29Th","Avenue","","","","4907 West 29Th Avenue","","","Denver"
"831222","-105.00794695","39.73572011","1229","","North","","Quivas","Street","","","","1229 North Quivas Street","","","Denver"
"831223","-104.95188325","39.69302265","3035","","East","","Louisiana","Avenue","","","","3035 East Louisiana Avenue","","","Denver"
"831224","-105.00053883","39.69522032","1175","","South","","Kalamath","Street","","","","1175 South Kalamath Street","","","Denver"
"831225","-105.02199493","39.78068882","4625","","North","","Decatur","Street","","","","4625 North Decatur Street","","","Denver"
"831226","-105.03250398","39.67686368","2220","","South","","King","Street","","","","2220 South King Street","","","Denver"
"831227","-105.06865534","39.61465508","6500","","West","","Sumac","Avenue","","","","6500 West Sumac Avenue","","","Denver"
"831228","-105.04459697","39.68078754","2003","","South","","Tennyson","Street","","","","2003 South Tennyson Street","","","Denver"
"831229","-104.95747622","39.77621999","2424","","East","","43Rd","Avenue","","Unit","103","2424 East 43Rd Avenue Unit 103","","","Denver"
"831230","-105.02853955","39.70618322","3195","","West","","Center","Avenue","","","","3195 West Center Avenue","","","Denver"
"831231","-104.98808339","39.69108456","20","","West","","Arkansas","Avenue","","","","20 West Arkansas Avenue","","","Denver"
"831232","-104.9880085","39.69108578","18","","West","","Arkansas","Avenue","","Upper","","18 West Arkansas Avenue Upper","","","Denver"
"831233","-104.9880085","39.69108578","18","","West","","Arkansas","Avenue","","Lower","","18 West Arkansas Avenue Lower","","","Denver"
"831234","-105.01804455","39.73006026","2530","","West","","Barberry","Place","","","","2530 West Barberry Place","","","Denver"
"831235","-104.92166486","39.77037696","3860","","North","","Holly","Street","","Unit","101","3860 North Holly Street Unit 101","","","Denver"
"831236","-105.00043639","39.67559529","2252","","South","","Kalamath","Street","","Unit","C","2252 South Kalamath Street Unit C","","","Denver"
"831237","-104.97602934","39.75729322","667","","","","29Th","Street","","","","667 29Th Street","","","Denver"
"831238","-104.97602934","39.75729322","665","","","","29Th","Street","","","","665 29Th Street","","","Denver"
"831239","-104.97602934","39.75729322","661","","","","29Th","Street","","","","661 29Th Street","","","Denver"
