"524514","-105.2520112","39.97738703","1200",""," ","","Drexel"," ",""," "," ","1200 Drexel ","Boulder","80305","Boulder"
"524515","-105.20212172","40.05476356","4405",""," ","","Mast"," ",""," "," ","4405 Mast "," ","80301","Boulder"
"524516","-105.24706087","40.01896994","3640",""," ","","Walnut"," ",""," "," ","3640 Walnut ","Boulder","80301","Boulder"
"524518","-105.25278873","39.98404955","3500",""," ","","Table"," ",""," "," ","3500 Table ","Boulder","80305","Boulder"
"524519","-105.28107522","40.04447711","1303",""," ","","Northridge"," ",""," "," ","1303 Northridge ","Boulder","80304","Boulder"
"524520","-105.28838042","40.00956414","527",""," ","","Pleasant"," ",""," "," ","527 Pleasant ","Boulder","80302","Boulder"
"524521","-105.22107492","40.01656837","5675",""," ","","Arapahoe"," ",""," "," ","5675 Arapahoe ","Boulder","80301","Boulder"
"524522","-105.25772673","40.00337783","2800","","East","","Aurora","Avenue",""," ","114","2800 East Aurora Avenue 114","Boulder","80303","Boulder"
"524523","-105.22149399","40.00400495","5656",""," ","","College"," ",""," "," ","5656 College ","Boulder","80303","Boulder"
"524525","-105.24549907","39.97943564","1050",""," ","","Toedtli"," ",""," "," ","1050 Toedtli ","Boulder","80305","Boulder"
"524526","-105.2663626","39.98072302","2200",""," ","","Howard"," ",""," "," ","2200 Howard ","Boulder","80305","Boulder"
"524527","-105.18087802","40.06845029","7439",""," ","","Spyglass"," ",""," "," ","7439 Spyglass "," ","80301","Boulder"
"524528","-105.26937123","40.03050979","2130",""," ","","Floral"," ",""," "," ","2130 Floral ","Boulder","80304","Boulder"
"524529","-105.22609096","40.01242279","1480",""," ","","Lodge"," ",""," "," ","1480 Lodge ","Boulder","80303","Boulder"
"524530","-105.23541266","40.00619477","4745",""," ","","Shoup"," ",""," "," ","4745 Shoup ","Boulder","80303","Boulder"
"524531","-105.20501661","40.00474807","6364",""," ","","Clearview"," ",""," "," ","6364 Clearview "," ","80303","Boulder"
"524532","-105.18205393","40.07883535","7399",""," ","","Park","Lane",""," "," ","7399 Park Lane "," ","80503","Boulder"
"524534","-105.25238361","39.99609788","3355",""," ","","Moorhead"," ",""," "," ","3355 Moorhead ","Boulder","80305","Boulder"
"524535","-105.24594229","39.99283249","3700",""," ","","Us","Highway",""," "," ","3700 Us Highway ","Boulder","80303","Boulder"
"524536","-105.24018806","40.00458493","4280",""," ","","E"," ",""," "," ","4280 E ","Boulder","80303","Boulder"
"524537","-105.27484027","40.0297214","2980",""," ","","17Th"," ",""," "," ","2980 17Th ","Boulder","80304","Boulder"
"524539","-105.239216","39.99460257","400",""," ","","Lipan"," ",""," "," ","400 Lipan ","Boulder","80303","Boulder"
"524540","-105.25253411","39.97158801","1595",""," ","","Gillaspie"," ",""," "," ","1595 Gillaspie ","Boulder","80305","Boulder"
"524541","-105.24419551","39.97116351","4298",""," ","","Greenbriar"," ",""," "," ","4298 Greenbriar ","Boulder","80305","Boulder"
"524542","-105.28234095","40.00632344","1043",""," ","","9Th"," ",""," "," ","1043 9Th ","Boulder","80302","Boulder"
"524543","-105.21454815","40.0562609","5977",""," ","","Scotswood"," ",""," "," ","5977 Scotswood "," ","80301","Boulder"
"524544","-105.2684939","40.00151674","782",""," ","","19Th"," ",""," "," ","782 19Th ","Boulder","80302","Boulder"
"524545","-105.28501935","40.03286966","900",""," ","","Forest"," ",""," "," ","900 Forest ","Boulder","80304","Boulder"
"524546","-105.28999038","40.04673178","575",""," ","","Quail"," ",""," "," ","575 Quail ","Boulder","80304","Boulder"
"524547","-105.22572892","39.99503418","5400",""," ","","Raritan"," ",""," "," ","5400 Raritan ","Boulder","80303","Boulder"
"524548","-105.23602429","40.0024301","745",""," ","","Morgan"," ",""," "," ","745 Morgan ","Boulder","80303","Boulder"
"524549","-105.27022023","39.9984696","1739",""," ","","Mariposa"," ",""," "," ","1739 Mariposa ","Boulder","80302","Boulder"
"524550","-105.25614652","40.04451427","3850",""," ","","Prado"," ",""," ","29","3850 Prado 29"," ","80301","Boulder"
"524551","-105.16476419","40.05903039","4616",""," ","","Ipswich"," ",""," "," ","4616 Ipswich "," ","80301","Boulder"
"524552","-105.19565583","40.06034447","4715",""," ","","Quail","Lane",""," "," ","4715 Quail Lane "," ","80301","Boulder"
"524553","-105.27289424","40.01519723","1636",""," ","","Grove"," ",""," "," ","1636 Grove ","Boulder","80302","Boulder"
"524554","-105.16967645","40.06512","7873",""," ","","Greenbriar"," ",""," "," ","7873 Greenbriar "," ","80301","Boulder"
"524555","-105.2735268","40.05904391","1863",""," ","","Tansy"," ",""," "," ","1863 Tansy ","Boulder","80304","Boulder"
"524556","-105.19479399","40.06964515","5200",""," ","","Idylwild"," ",""," "," ","5200 Idylwild "," ","80301","Boulder"
"524558","-105.24043016","40.00076725","755",""," ","","Inca"," ",""," "," ","755 Inca ","Boulder","80303","Boulder"
"524559","-105.28141558","40.05027866","1225",""," ","","Riverside"," ",""," "," ","1225 Riverside ","Boulder","80304","Boulder"
"524560","-105.18002135","40.07690783","7431",""," ","","Mount"," ",""," "," ","7431 Mount "," ","80503","Boulder"
"524561","-105.20928367","40.06998226","6205",""," ","","Lookout"," ",""," "," ","6205 Lookout ","Boulder","80301","Boulder"
"524562","-105.24513421","39.97107603","4180",""," ","","Greenbriar"," ",""," "," ","4180 Greenbriar ","Boulder","80305","Boulder"
"524564","-105.26587773","39.97308903","1500",""," ","","Bear","Drive",""," "," ","1500 Bear Drive ","Boulder","80305","Boulder"
"524565","-105.25558216","39.99546679","260",""," ","","31St"," ",""," "," ","260 31St ","Boulder","80305","Boulder"
"524566","-105.18181182","40.06091416","7326",""," ","","Island"," ",""," "," ","7326 Island "," ","80301","Boulder"
"524567","-105.25979135","40.04424006","3815",""," ","","Northbrook"," ",""," "," ","3815 Northbrook ","Boulder","80304","Boulder"
"524568","-105.27905515","40.006532","1069",""," ","","11Th"," ",""," "," ","1069 11Th ","Boulder","80302","Boulder"
"524569","-105.26845792","39.99634163","300",""," ","","19Th"," ",""," "," ","300 19Th ","Boulder","80302","Boulder"
"524570","-105.190929","40.05980071","6971",""," ","","Lodgepole"," ",""," "," ","6971 Lodgepole "," ","80301","Boulder"
"524571","-105.27566895","40.0607254","4742",""," ","","18Th"," ",""," "," ","4742 18Th ","Boulder","80304","Boulder"
"524572","-105.262074","40.03887225","2645",""," ","","Lloyd"," ",""," "," ","2645 Lloyd ","Boulder","80304","Boulder"
"524573","-105.2576031","39.9817001","868",""," ","","Ithaca"," ",""," "," ","868 Ithaca ","Boulder","80305","Boulder"
"524574","-105.22983846","40.02986836","5325",""," ","","Valmont"," ",""," "," ","5325 Valmont ","Boulder","80301","Boulder"
"524575","-105.28680799","40.03356985","3200",""," ","","8Th"," ",""," "," ","3200 8Th ","Boulder","80304","Boulder"
"524576","-105.25720607","39.981457","884",""," ","","Ithaca"," ",""," "," ","884 Ithaca ","Boulder","80305","Boulder"
"524577","-105.20085706","40.05680855","6495",""," ","","Twin","Road",""," "," ","6495 Twin Road "," ","80301","Boulder"
