750028,031-003027-434379,NULL,-104.95034130,39.76007779,3027,NULL,North,NULL,Steele,Street,NULL,NULL,NULL,3027 North Streeteele St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C101B5464D23C5AC0A83BA13A4AE14340
750029,031-004875-434380,NULL,-105.02907353,39.78520303,4875,NULL,North,NULL,Hooker,Street,NULL,NULL,NULL,4875 North Hooker Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CDC213957DC415AC078665E8881E44340
750030,031-000423-434381,NULL,-105.03867482,39.72340166,423,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,423 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C648CF0A579425AC0C07DEF6C98DC4340
750031,031-001621-434382,NULL,-104.97139037,39.68710841,1621,NULL,South,NULL,Lafayette,Street,NULL,NULL,NULL,1621 South Lafayette Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC4547E422B3E5AC090D80B2BF3D74340
750032,031-000310-434383,NULL,-105.02006558,39.71066870,310,NULL,South,NULL,Clay,Street,NULL,NULL,NULL,310 South Clay Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC49D26C148415AC0C8B02831F7DA4340
750033,031-002676-434384,NULL,-104.98603434,39.66806309,2676,NULL,South,NULL,Lincoln,Street,NULL,NULL,NULL,2676 South Lincoln Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBCFAC92F1B3F5AC0809B611783D54340
750034,031-004763-434385,NULL,-105.04861816,39.63394013,4763,NULL,West,NULL,Tufts,Circle,NULL,NULL,NULL,4763 West Tufts Circle,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C80A6558F1C435AC0A83F34F324D14340
750035,031-004152-434386,NULL,-104.74005929,39.77401808,4152,NULL,North,NULL,Netherland,Street,NULL,NULL,NULL,4152 North Netherland Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88FCA4215D2F5AC0B051370613E34340
750036,031-000935-434387,NULL,-104.96552177,39.69951816,935,NULL,South,NULL,High,Street,NULL,NULL,NULL,935 South High Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5481D31BCB3D5AC08885A8CF89D94340
750037,031-004090-434388,NULL,-105.04187245,39.65946498,4090,NULL,West,NULL,Dartmouth,Avenue,NULL,NULL,NULL,4090 West Dartmouth Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2022CD09AE425AC090FA345969D44340
750038,031-002144-434389,NULL,-104.90660240,39.74939497,2144,NULL,North,NULL,Olive,Street,NULL,NULL,NULL,2144 North Olive Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8C221AC6053A5AC0F0609B2CECDF4340
750039,031-002067-434390,NULL,-105.05137815,39.67989668,2067,NULL,South,NULL,Yates,Street,NULL,NULL,NULL,2067 South Yates Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C243390C749435AC0280AB2DA06D74340
750040,031-014979-434391,NULL,-104.81295928,39.78654247,14979,NULL,East,NULL,51St,Place,NULL,NULL,NULL,14979 East 51St Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9C70608607345AC020EE766CADE44340
750041,031-000448-434392,NULL,-104.94696969,39.72349771,448,NULL,North,NULL,Cook,Street,NULL,NULL,NULL,448 North Cook Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34D8BC269B3C5AC0A84BA9929BDC4340
750042,031-001280-434393,NULL,-104.93006175,39.73614966,1280,NULL,North,NULL,Eudora,Street,NULL,NULL,NULL,1280 North Eudora Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6C06BA21863B5AC0F02EEB263ADE4340
750043,031-002346-434394,NULL,-104.96559086,39.75158007,2346,NULL,North,NULL,Williams,Street,NULL,NULL,NULL,2346 North Williams Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0C419B3DCC3D5AC028EE9CC633E04340
750044,031-001965-434395,NULL,-104.90256009,39.74672807,1965,NULL,North,NULL,Quince,Street,NULL,NULL,NULL,1965 North Quince Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2474678BC3395AC020AE0DC994DF4340
750045,031-001610-434396,NULL,-105.01317229,39.68727235,1610,NULL,South,NULL,Vallejo,Street,NULL,NULL,NULL,1610 South Vallejo Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C188B94D0D7405AC0F8C14C8AF8D74340
750046,031-001536-434397,NULL,-104.91576971,39.74100734,1536,NULL,North,NULL,Krameria,Street,NULL,Rear,NULL,1536 North Krameria Street Rear,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C6989F89B3A5AC000BB2854D9DE4340
750047,031-008156-434398,NULL,-104.89317363,39.65440696,8156,NULL,East,NULL,Girard,Avenue,NULL,NULL,NULL,8156 East Girard Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C24C2C129395AC050087A9BC3D34340
750048,031-005229-434399,NULL,-104.92676204,39.76311688,5229,NULL,East,NULL,Thrill,Place,NULL,NULL,NULL,5229 East Thrill Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C782BBA11503B5AC0906D50D0ADE14340
750049,031-000786-434400,NULL,-104.98478529,39.70224512,786,NULL,South,NULL,Sherman,Street,NULL,NULL,NULL,786 South Sherman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB4F9E7B8063F5AC0787FFF2AE3D94340
750050,031-001659-434401,NULL,-104.92773147,39.68662125,1659,NULL,South,NULL,Forest,Street,NULL,NULL,NULL,1659 South Forest Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6856CAF35F3B5AC058E48434E3D74340
750051,031-003270-434402,NULL,-104.91965321,39.76331539,3270,NULL,North,NULL,Ivy,Street,NULL,NULL,NULL,3270 North Ivy Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C012199DB3A5AC0B84A9651B4E14340
750052,031-001671-434403,NULL,-104.88732678,39.74324286,1671,NULL,North,NULL,Xanthia,Street,NULL,NULL,NULL,1671 North Xanthia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA05044F6C9385AC0C0C0F79422DF4340
750053,031-003875-434404,NULL,-105.03768490,39.70584168,3875,NULL,West,NULL,Center,Avenue,NULL,NULL,NULL,3875 West Center Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6443ED6D69425AC0F8FD1C0559DA4340
750054,031-001622-434405,NULL,-104.95782034,39.68710976,1622,NULL,South,NULL,Josephine,Street,NULL,NULL,NULL,1622 South Josephine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB4DCADED4C3D5AC0F0896736F3D74340
750055,031-003030-434406,NULL,-104.94169794,39.66199464,3030,NULL,South,NULL,Harrison,Street,NULL,NULL,NULL,3030 South Harrison Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CDCA27DC0443C5AC05055A238BCD44340
750056,031-004262-434407,NULL,-105.04312130,39.63784749,4262,NULL,West,NULL,Quinn,Place,NULL,NULL,NULL,4262 West Quinn Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6CDFD07FC2425AC0E0658AFCA4D14340
750057,031-002929-434408,NULL,-104.95768200,39.75881883,2929,NULL,North,NULL,Columbine,Street,NULL,NULL,NULL,2929 North Columbine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C586FA94A3D5AC030A1ACF920E14340
750058,031-001071-434409,NULL,-104.97917377,39.73332730,1071,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,1071 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8C8471C8AA3E5AC0885932ABDDDD4340
750059,031-002950-434410,NULL,-104.92792724,39.75938350,2950,NULL,North,NULL,Fairfax,Street,NULL,NULL,NULL,2950 North Fairfax Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40C6E828633B5AC030B28D7A33E14340
750060,031-002110-434411,NULL,-105.01245527,39.70711519,2110,NULL,West,NULL,Virginia,Avenue,NULL,NULL,NULL,2110 West Virginia Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE4663111CC405AC048A121C082DA4340
750061,031-001501-434412,NULL,-105.01601216,39.68927248,1501,NULL,South,NULL,Zuni,Street,NULL,NULL,NULL,1501 South Zuni Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C20E5545606415AC09817E30D3AD84340
750062,031-001880-434413,NULL,-104.95184318,39.68262638,1880,NULL,South,NULL,Milwaukee,Street,NULL,NULL,NULL,1880 South Milwaukee Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1067AAFFEA3C5AC05027144D60D74340
750063,031-004978-434414,NULL,-104.81036011,39.78163797,4978,NULL,North,NULL,Granby,Street,NULL,NULL,NULL,4978 North Granby Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C38E7AAF0DC335AC0E86089B60CE44340
