1772022,101-003600-193690,NULL,-104.35029024,38.15384549,3600,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3600 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C7801BE276B165AC0F8807935B1134340
1772023,101-003625-193691,NULL,-104.35132690,38.15377333,3625,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3625 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0080D3237C165AC0B0862DD8AE134340
1772024,101-003695-193692,NULL,-104.35130207,38.15198261,3695,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3695 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0C32AABB7B165AC0A89B872A74134340
1772025,101-003696-193693,NULL,-104.35000079,38.15123992,3696,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3696 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB0CDB86966165AC038FA64D45B134340
1772026,101-003744-193694,NULL,-104.34930250,38.14917898,3744,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3744 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4C7ADFF85A165AC0A8BBF54B18134340
1772027,101-003760-193695,NULL,-104.34711614,38.14868389,3760,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3760 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6C739F2637165AC08033DA1208134340
1772028,101-003787-193696,NULL,-104.35096344,38.14777557,3787,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,3787 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF04B5D2F76165AC0A871584FEA124340
1772029,101-000098-193697,NULL,-104.35037404,38.23411586,98,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,98 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB4CA3C876C165AC068162D82F71D4340
1772030,101-000100-193698,NULL,-104.35027543,38.23433937,100,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,100 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2C2FA4E96A165AC020B716D5FE1D4340
1772031,101-000103-193699,NULL,-104.34957669,38.23498702,103,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,103 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB8ACE7765F165AC040F1FE0D141E4340
1772032,101-000105-193700,NULL,-104.34962291,38.23526038,105,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,105 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF4CCC03860165AC088121B031D1E4340
1772033,101-000109-193701,NULL,-104.34952932,38.23545335,109,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,109 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C448638B05E165AC0F0FDDA55231E4340
1772034,101-000111-193702,NULL,-104.34957959,38.23575290,111,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,111 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C889912835F165AC04029B0262D1E4340
1772035,101-000112-193703,NULL,-104.35019855,38.23507476,112,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,112 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C90FC2FA769165AC018B7FCED161E4340
1772036,101-000116-193704,NULL,-104.35013271,38.23534070,116,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,116 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC874039368165AC0785ED8A41F1E4340
1772037,101-000119-193705,NULL,-104.34965775,38.23598331,119,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,119 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C607BE9CA60165AC090B87FB3341E4340
1772038,101-000120-193706,NULL,-104.35016373,38.23580012,120,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,120 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C3813211569165AC04074BFB22E1E4340
1772039,101-000230-193707,NULL,-104.35004688,38.23705002,230,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,230 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C10C90C2B67165AC0888FAFA7571E4340
1772040,101-000231-193708,NULL,-104.34961119,38.23729281,231,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,231 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0810A00760165AC09086529C5F1E4340
1772041,101-000328-193709,NULL,-104.35012266,38.23793638,328,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,328 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF046DB6868165AC088E70DB3741E4340
1772042,101-000416-193710,NULL,-104.34984104,38.23907356,416,NULL,NULL,NULL,Avondale,Boulevard,NULL,NULL,NULL,416 Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD0B1B0CB63165AC0B0EA62F6991E4340
1772043,101-000834-193711,NULL,-104.34681978,38.25329702,834,NULL,North,NULL,Avondale,Boulevard,NULL,NULL,NULL,834 North Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6807954B32165AC048AF6A096C204340
1772044,101-000874-193712,NULL,-104.34689721,38.25453256,874,NULL,North,NULL,Avondale,Boulevard,NULL,NULL,NULL,874 North Avondale Boulevard,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE0C8579033165AC058C7E28594204340
1772045,101-000302-193713,NULL,-104.35247912,38.23753278,302,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,302 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C908699048F165AC000535879671E4340
1772046,101-000309-193714,NULL,-104.35190015,38.23487204,309,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,309 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC4A1308885165AC0C8DC8149101E4340
1772047,101-000311-193715,NULL,-104.35198364,38.23793579,311,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,311 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C186960E686165AC010010EAE741E4340
1772048,101-000318-193716,NULL,-104.35248031,38.23835013,318,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,318 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C842195098F165AC07815C641821E4340
1772049,101-000321-193717,NULL,-104.35050382,38.23548142,321,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,321 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF4B58EA76E165AC0E0B55041241E4340
1772050,101-000324-193718,NULL,-104.35249977,38.23849828,324,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,324 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C14DA2F5B8F165AC010EF8D1C871E4340
1772051,101-000328-193719,NULL,-104.35235550,38.23876257,328,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,328 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C503114FE8C165AC0A0AE98C58F1E4340
1772052,101-000330-193720,NULL,-104.35279641,38.23879018,330,1/2,NULL,NULL,Avondale,Street,NULL,NULL,NULL,330 1/2 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA47A603794165AC0280039AD901E4340
1772053,101-000335-193721,NULL,-104.35160391,38.23485299,335,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,335 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C5C80ADAD80165AC0B8F8A0A90F1E4340
1772054,101-000338-193722,NULL,-104.35196727,38.23533782,338,NULL,NULL,NULL,Avondale,Street,NULL,NULL,NULL,338 Avondale Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE4C5BEA186165AC0805ABA8C1F1E4340
1772055,101-001593-193723,NULL,-104.39602188,38.22758079,1593,NULL,NULL,NULL,Banner,Road,NULL,NULL,NULL,1593 Banner Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0CFF2A6C58195AC0C8B6115E211D4340
1772056,101-001650-193724,NULL,-104.39497137,38.22537677,1650,NULL,NULL,NULL,Banner,Road,NULL,NULL,NULL,1650 Banner Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC407FC3547195AC0D09F5725D91C4340
1772057,101-001661-193725,NULL,-104.39576102,38.22500928,1661,NULL,NULL,NULL,Banner,Road,NULL,NULL,NULL,1661 Banner Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C20C70B2654195AC080019F1ACD1C4340
1772058,101-001832-193726,NULL,-104.39506219,38.22024838,1832,NULL,NULL,NULL,Banner,Road,NULL,NULL,NULL,1832 Banner Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2456EAB248195AC030B25419311C4340
1772059,101-001912-193727,NULL,-104.39513385,38.21448165,1912,NULL,NULL,NULL,Banner,Road,NULL,NULL,NULL,1912 Banner Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C580B80DF49195AC050E07722741B4340
1772060,101-005075-193728,NULL,-104.45326666,38.10084165,5075,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5075 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA80B2752021D5AC0D8431061E80C4340
1772061,101-005125-193729,NULL,-104.45239616,38.09938758,5125,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5125 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C88DC030FF41C5AC048DD72BBB80C4340
1772062,101-005175-193730,NULL,-104.45226655,38.09756003,5175,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5175 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C28B36BEFF11C5AC0E090DFD87C0C4340
1772063,101-005427-193731,NULL,-104.45211421,38.09249662,5427,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5427 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF0CB7470EF1C5AC0883DE7EDD60B4340
1772064,101-005475-193732,NULL,-104.45243909,38.08675910,5475,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5475 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C547311C3F41C5AC0384510EC1A0B4340
1772065,101-005519-193733,NULL,-104.45297168,38.08470104,5519,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5519 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC89BE97CFD1C5AC0A8CFD87BD70A4340
1772066,101-005581-193734,NULL,-104.45261570,38.08266789,5581,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5581 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CFC49D7A7F71C5AC0202388DC940A4340
1772067,101-005600-193735,NULL,-104.45146971,38.08218980,5600,NULL,NULL,NULL,Broadacre,Road,NULL,NULL,NULL,5600 Broadacre Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C68E535E1E41C5AC050880332850A4340
1772068,101-036052-193736,NULL,-104.45383939,38.13249766,36052,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,36052 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB09160B40B1D5AC0D8B0F4AEF5104340
1772069,101-038000-193737,NULL,-104.43820768,38.13306655,38000,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,38000 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4C8A38980B1C5AC09038205308114340
1772070,101-038040-193738,NULL,-104.44021045,38.13552410,38040,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,38040 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA0AC75682C1C5AC0F8A88CDA58114340
1772071,101-038554-193739,NULL,-104.43399320,38.13951181,38554,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,38554 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2806688BC61B5AC0D81EE985DB114340
1772072,101-040444-193740,NULL,-104.41872361,38.13970732,40444,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,40444 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C381F225ECC1A5AC0F877E6EDE1114340
1772073,101-040880-193741,NULL,-104.41572089,38.13925182,40880,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,40880 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF8C6CB2B9B1A5AC0488DF000D3114340
1772074,101-041112-193742,NULL,-104.41407780,38.13964193,41112,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,41112 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C182D2B40801A5AC048835EC9DF114340
1772075,101-041355-193743,NULL,-104.40978847,38.14453305,41355,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,41355 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C404E6CF9391A5AC03807130F80124340
1772076,101-041614-193744,NULL,-104.41010049,38.13987033,41614,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,41614 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C24021E163F1A5AC030C75345E7114340
1772077,101-041901-193745,NULL,-104.40537116,38.14395543,41901,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,41901 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C60A9DF99F1195AC0803AA1216D124340
1772078,101-042112-193746,NULL,-104.40628266,38.13627524,42112,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,42112 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CCC2FF988001A5AC0C0158B7771114340
1772079,101-042200-193747,NULL,-104.40353976,38.13993080,42200,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,42200 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C5C086F98D3195AC0C0689A40E9114340
1772080,101-042562-193748,NULL,-104.40007215,38.13880770,42562,NULL,NULL,NULL,Bush,Road,NULL,NULL,NULL,42562 Bush Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C10C733C89A195AC0A83A5773C4114340
1772081,101-000201-193749,NULL,-104.35822514,38.23679878,201,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,201 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C08272229ED165AC02036286C4F1E4340
1772082,101-000202-193750,NULL,-104.35872913,38.23679849,202,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,202 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA0BC0B6BF5165AC0E8D9B0694F1E4340
1772083,101-000205-193751,NULL,-104.35822289,38.23705622,205,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,205 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA04EB31FED165AC0905EA9DB571E4340
1772084,101-000206-193752,NULL,-104.35872866,38.23705492,206,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,206 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CFC7C0A69F5165AC000A4C1D0571E4340
1772085,101-000209-193753,NULL,-104.35822001,38.23729785,209,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,209 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA44CA413ED165AC0A894A4C65F1E4340
1772086,101-000315-193754,NULL,-104.35826041,38.23806100,315,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,315 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C346516BDED165AC008BA68C8781E4340
1772087,101-000316-193755,NULL,-104.35871733,38.23801048,316,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,316 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C906F8B39F5165AC0C88E9920771E4340
1772088,101-000318-193756,NULL,-104.35872533,38.23828037,318,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,318 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF04B185BF5165AC030A8A4F87F1E4340
1772089,101-000320-193757,NULL,-104.35872591,38.23852376,320,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,320 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C40FE855DF5165AC0F88D56F2871E4340
1772090,101-000321-193758,NULL,-104.35823472,38.23854031,321,NULL,NULL,NULL,Charles,Street,NULL,NULL,NULL,321 Charles Street,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC0604D51ED165AC068F7247D881E4340
1772091,101-000409-193759,NULL,-104.35281439,38.23825107,409,NULL,NULL,NULL,Ditch,Lane,NULL,NULL,NULL,409 Ditch Lane,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C685BCA8294165AC0D0CBD2027F1E4340
1772092,101-000411-193760,NULL,-104.35281021,38.23801486,411,NULL,NULL,NULL,Ditch,Lane,NULL,NULL,NULL,411 Ditch Lane,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC01D427194165AC000185145771E4340
1772093,101-000415-193761,NULL,-104.35295587,38.23782953,415,NULL,NULL,NULL,Ditch,Lane,NULL,NULL,NULL,415 Ditch Lane,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C906C34D496165AC0088AB032711E4340
1772094,101-048300-193762,NULL,-104.34758610,38.22714891,48300,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,48300 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB415C6D93E165AC0602E2E37131D4340
1772095,101-048807-193763,NULL,-104.34273282,38.22800865,48807,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,48807 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF811A055EF155AC008A031632F1D4340
1772096,101-048869-193764,NULL,-104.34224661,38.22778562,48869,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,48869 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD80E505EE7155AC020334614281D4340
1772097,101-048937-193765,NULL,-104.34124020,38.22765851,48937,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,48937 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC8FD25E1D6155AC0D867FDE9231D4340
1772098,101-048971-193766,NULL,-104.34090360,38.22768571,48971,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,48971 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC832545DD1155AC000F628CE241D4340
1772099,101-049051-193767,NULL,-104.34021337,38.22370619,49051,NULL,NULL,NULL,Forest Park,Road,NULL,NULL,NULL,49051 Forest Park Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C78BF500EC6155AC0783E7E67A21C4340
1772100,101-001210-193768,NULL,-104.38868012,38.24064722,1210,NULL,NULL,NULL,Grant,Road,NULL,NULL,NULL,1210 Grant Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C74ED9322E0185AC0004C2987CD1E4340
1772101,101-001425-193769,NULL,-104.39138273,38.23332062,1425,NULL,NULL,NULL,Grant,Road,NULL,NULL,NULL,1425 Grant Road,Avondale,81006,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF0AF2A6A0C195AC0F8992F73DD1D4340
1772102,101-001456-193770,NULL,-104.39067234,38.23252032,1456,NULL,NULL,NULL,Grant,Road,NULL,NULL,NULL,1456 Grant Road,Avondale,81006,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CDC1591C600195AC0E095CA39C31D4340
1772103,101-001546-193771,NULL,-104.39281914,38.23064243,1546,NULL,NULL,NULL,Grant,Road,NULL,NULL,NULL,1546 Grant Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C3897DFF223195AC04841F3B0851D4340
1772104,101-043695-193772,NULL,-104.39463708,38.23170538,43695,NULL,NULL,NULL,Grant,Road,NULL,NULL,NULL,43695 Grant Road,Avondale,81006,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4477E7BB41195AC0201D9285A81D4340
1772105,101-038375-193773,NULL,-104.43871178,38.12605109,38375,NULL,NULL,NULL,Harbour,Road,NULL,NULL,NULL,38375 Harbour Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C743C98DA131C5AC0F04A2A7122104340
1772106,101-038655-193774,NULL,-104.43638597,38.13007267,38655,NULL,NULL,NULL,Harbour,Road,NULL,NULL,NULL,38655 Harbour Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C70526ABFED1B5AC0306F9D38A6104340
1772107,101-039990-193775,NULL,-104.42402585,38.12546421,39990,NULL,NULL,NULL,Harbour,Road,NULL,NULL,NULL,39990 Harbour Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE4BF533D231B5AC0A03C11360F104340
1772108,101-041112-193776,NULL,-104.41411579,38.12434294,41112,NULL,NULL,NULL,Harbour,Road,NULL,NULL,NULL,41112 Harbour Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC8A082DF801A5AC0F0CD2578EA0F4340
1772109,101-041119-193777,NULL,-104.41413484,38.12627838,41119,NULL,NULL,NULL,Harbour,Road,NULL,NULL,NULL,41119 Harbour Road,Avondale,81022,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0456682F811A5AC0E870D8E329104340
