830375,031-004190-514726,NULL,-105.03909537,39.77381737,4190,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4190 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF42FE38280425AC058F518700CE34340
830376,031-000370-514727,NULL,-105.03334727,39.72263118,370,NULL,North,NULL,King,Street,NULL,NULL,NULL,370 North King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC496975C22425AC0D02CBB2D7FDC4340
830377,031-003061-514728,NULL,-105.04882025,39.65830862,3061,NULL,South,NULL,Wolff,Street,NULL,NULL,NULL,3061 South Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C14EAF2DE1F435AC09832EC7443D44340
830378,031-001059-514729,NULL,-104.96553162,39.69729176,1059,NULL,South,NULL,High,Street,NULL,NULL,NULL,1059 South High Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8C92245CB3D5AC0B83038DB40D94340
830379,031-003015-514730,NULL,-104.92971461,39.76047655,3015,NULL,North,NULL,Elm,Street,NULL,NULL,NULL,3015 North Elm Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C11B471803B5AC04841B24B57E14340
830380,031-003384-514731,NULL,-104.88909011,39.76389861,3384,NULL,North,NULL,Wabash,Street,NULL,NULL,NULL,3384 North Wabash Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8C274D3E6385AC03075FB72C7E14340
830381,031-001374-514732,NULL,-105.00845734,39.69180172,1374,NULL,South,NULL,Raritan,Street,NULL,NULL,NULL,1374 South Raritan Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0062A3908A405AC0F89E66F58CD84340
830382,031-004720-514733,NULL,-105.04797223,39.75913981,4720,NULL,West,NULL,Hayward,Place,NULL,NULL,NULL,4720 West Hayward Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB4D01EFA11435AC0D839447E2BE14340
830383,031-004540-514734,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,3052,4540 South Monaco Street Apt 3052,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
830384,031-004540-514735,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5011,4540 South Monaco Street Apt 5011,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
830385,031-001899-514736,NULL,-104.99792560,39.75476145,1899,NULL,NULL,NULL,Wynkoop,Street,NULL,Ste,550,1899 Wynkoop Street Ste 550,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD4F55503DE3F5AC01004F0059CE04340
830386,031-004540-514737,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,3084,4540 South Monaco Street Apt 3084,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
830387,031-004540-514738,NULL,-104.91067581,39.63455912,4540,NULL,South,NULL,Monaco,Street,NULL,Apt,5106,4540 South Monaco Street Apt 5106,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C34603283483A5AC0B87ABE3B39D14340
830388,031-004545-514739,NULL,-104.91133203,39.63209431,4545,NULL,South,NULL,Monaco,Street,NULL,Unit,142,4545 South Monaco Street Unit 142,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CEC749843533A5AC050296977E8D04340
830389,031-004587-514740,NULL,-104.93498305,39.66772172,4587,NULL,East,NULL,Yale,Avenue,NULL,NULL,NULL,4587 East Yale Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C784B22C3D63B5AC01843C5E777D54340
830390,031-000350-514741,NULL,-104.98604582,39.71016808,350,NULL,South,NULL,Lincoln,Street,NULL,NULL,NULL,350 South Lincoln Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C983DEC5F1B3F5AC07847A5C9E6DA4340
830391,031-020543-514742,NULL,-104.74927377,39.79794732,20543,NULL,East,NULL,Randolph,Place,NULL,NULL,NULL,20543 East Randolph Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C202EF419F42F5AC0E05E412323E64340
830392,031-004100-514743,NULL,-104.93668354,39.77485403,4100,NULL,North,NULL,Albion,Street,NULL,NULL,NULL,4100 North Albion Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5CEE3FA4F23B5AC0E056CA6A2EE34340
830393,031-002058-514744,NULL,-104.91717156,39.74861597,2058,NULL,North,NULL,Kearney,Street,NULL,NULL,NULL,2058 North Kearney Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1CE759F0B23A5AC0A82CDBA5D2DF4340
830394,031-001690-514745,NULL,-104.96534431,39.74240154,1690,NULL,North,NULL,Williams,Street,NULL,NULL,NULL,1690 North Williams Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8478133C83D5AC0E883720307DF4340
830395,031-004790-514746,NULL,-105.04792803,39.67884302,4790,NULL,West,NULL,Evans,Avenue,NULL,NULL,NULL,4790 West Evans Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBCAC674011435AC0A0FEB353E4D64340
830396,031-010000-514747,NULL,-104.87133329,39.70809823,10000,NULL,East,NULL,Alameda,Avenue,NULL,NULL,NULL,10000 East Alameda Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C188FBAECC3375AC0C8376DF6A2DA4340
830397,031-003041-514748,NULL,-104.92971479,39.76089109,3041,NULL,North,NULL,Elm,Street,NULL,NULL,NULL,3041 North Elm Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94B57A72803B5AC018AF15E164E14340
830398,031-003200-514749,NULL,-104.94916253,39.74937206,3200,NULL,East,NULL,23Rd,Avenue,NULL,Bldg,16104,3200 East 23Rd Avenue Bldg 16104,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24AAD814BF3C5AC0E092C565EBDF4340
830399,031-009130-514750,NULL,-104.88255011,39.65077621,9130,NULL,East,NULL,Jefferson,Place,NULL,NULL,NULL,9130 East Jefferson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C445A79B57B385AC0482677AA4CD34340
830400,031-009145-514751,NULL,-104.88257879,39.65109094,9145,NULL,East,NULL,Jefferson,Place,NULL,NULL,NULL,9145 East Jefferson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0C47FC2F7C385AC0401D28ED56D34340
830401,031-009155-514752,NULL,-104.88219957,39.65109324,9155,NULL,East,NULL,Jefferson,Place,NULL,NULL,NULL,9155 East Jefferson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4C6FFBF575385AC05046750A57D34340
830402,031-009165-514753,NULL,-104.88200915,39.65108222,9165,NULL,East,NULL,Jefferson,Place,NULL,NULL,NULL,9165 East Jefferson Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8D207D272385AC0E017E3A556D34340
830403,031-001186-514754,NULL,-104.95550634,39.69500010,1186,NULL,South,NULL,Elizabeth,Street,NULL,NULL,NULL,1186 South Elizabeth Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE85A1004273D5AC0C81B66C3F5D84340
830404,031-003827-514755,NULL,-105.00099068,39.76986783,3827,NULL,North,NULL,Kalamath,Street,NULL,NULL,NULL,3827 North Kalamath Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD88C363B10405AC0989A69078BE24340
830405,031-001422-514756,NULL,-104.91133694,39.73912121,1422,NULL,North,NULL,Magnolia,Street,NULL,NULL,NULL,1422 North Magnolia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB4612E58533A5AC0F01114869BDE4340
830406,031-008694-514757,NULL,-104.88762137,39.75593306,8694,NULL,East,NULL,28Th,Avenue,NULL,NULL,NULL,8694 East 28Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CEBDDC9CE385AC0E8E3166AC2E04340
830407,031-019661-514758,NULL,-104.76072196,39.78488641,19661,NULL,East,NULL,48Th,Place,NULL,NULL,NULL,19661 East 48Th Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C60BD26ABAF305AC0B0205E2877E44340
830408,031-001161-514759,NULL,-105.01587186,39.69564846,1161,NULL,South,NULL,Zuni,Street,NULL,NULL,NULL,1161 South Zuni Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C596E0B04415AC0F8922D020BD94340
830409,031-020395-514760,NULL,-104.74882309,39.78388045,20395,NULL,East,NULL,49Th,Avenue,NULL,NULL,NULL,20395 East 49Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48A8B0B7EC2F5AC07082D23156E44340
830410,031-002221-514761,NULL,-105.01332998,39.78290715,2221,NULL,West,NULL,Elk,Place,NULL,NULL,NULL,2221 West Elk Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CE4FA65DA405AC0C015284D36E44340
830411,031-000233-514762,NULL,-105.02667851,39.71253759,233,NULL,South,NULL,Grove,Street,NULL,NULL,NULL,233 South Grove Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4CEAC619B5415AC040857E6E34DB4340
830412,031-002802-514763,NULL,-104.90100327,39.66627140,2802,NULL,South,NULL,Roslyn,Street,NULL,NULL,NULL,2802 South Roslyn Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC8439A09AA395AC0D055946148D54340
830413,031-005572-514764,NULL,-104.80429907,39.79649257,5572,NULL,North,NULL,Jasper,Street,NULL,NULL,NULL,5572 North Jasper Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9876CEA279335AC0286BFA77F3E54340
830414,031-005401-514765,NULL,-104.92464500,39.70939379,5401,NULL,East,NULL,Dakota,Avenue,NULL,NULL,NULL,5401 East Dakota Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40C986632D3B5AC0E87B5E75CDDA4340
830415,031-000844-514766,NULL,-104.91802148,39.73019659,844,NULL,North,NULL,Jasmine,Street,NULL,NULL,NULL,844 North Jasmine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA8A02DDDC03A5AC0B8D9F41477DD4340
830416,031-005790-514767,NULL,-105.05995181,39.78806494,5790,NULL,West,NULL,51St,Avenue,NULL,NULL,NULL,5790 West 51St Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88AC1B40D6435AC0082ECD4FDFE44340
830417,031-004994-514768,NULL,-104.83375571,39.78790008,4994,NULL,North,NULL,Wheeling,Street,NULL,NULL,NULL,4994 North Wheeling Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE81EED405C355AC0D80EEAE8D9E44340
830418,031-004953-514769,NULL,-104.95424649,39.78637106,4953,NULL,North,NULL,Clayton,Street,NULL,NULL,NULL,4953 North Clayton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CEC557A59123D5AC060F60ECBA7E44340
830419,031-000140-514770,NULL,-104.92557763,39.71388263,140,NULL,South,NULL,Glencoe,Street,NULL,NULL,NULL,140 South Glencoe Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C6866AF3C3B5AC058547F8260DB4340
830420,031-000119-514771,NULL,-104.94408546,39.71420502,119,NULL,South,NULL,Garfield,Street,NULL,NULL,NULL,119 South Garfield Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C282B62E56B3C5AC04008E7116BDB4340
830421,031-001805-514772,NULL,-105.00823226,39.76956613,1805,NULL,West,NULL,38Th,Avenue,NULL,NULL,NULL,1805 West 38Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74B897E086405AC050EF932481E24340
830422,031-003259-514773,NULL,-104.90538369,39.65782421,3259,NULL,South,NULL,Pontiac,Street,NULL,NULL,NULL,3259 South Pontiac Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC926CCEF1395AC010166C9533D44340
830423,031-000374-514774,NULL,-104.92577726,39.72265769,374,NULL,North,NULL,Glencoe,Street,NULL,NULL,NULL,374 North Glencoe Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA81048EF3F3B5AC070F71C0C80DC4340
830424,031-000220-514775,NULL,-104.89378854,39.71194973,220,NULL,South,NULL,Ulster,Street,NULL,NULL,NULL,220 South Ulster Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD822D8D433395AC088F63B2B21DB4340
830425,031-000126-514776,NULL,-105.02964781,39.71871541,126,NULL,North,NULL,Irving,Street,NULL,NULL,NULL,126 North Irving Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA05DEABFE5415AC0708AD6DDFEDB4340
830426,031-004455-514777,NULL,-104.87443771,39.77850115,4455,NULL,North,NULL,Florence,Street,NULL,NULL,NULL,4455 North Florence Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74DB97C9F6375AC0C021F3ECA5E34340
830427,031-004200-514778,NULL,-105.01553509,39.77429075,4200,NULL,North,NULL,Zuni,Street,NULL,NULL,NULL,4200 North Zuni Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0A6E086FE405AC0386C94F51BE34340
830428,031-002658-514779,NULL,-105.01936079,39.68902186,2658,NULL,West,NULL,Florida,Avenue,NULL,NULL,NULL,2658 West Florida Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C6910353D415AC0B89C4BDE31D84340
830429,031-003025-514780,NULL,-105.01235963,39.76006493,3025,NULL,North,NULL,Umatilla,Street,NULL,Unit,208,3025 North Umatilla Street Unit 208,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40F5A285CA405AC098CD0DD449E14340
830430,031-002513-514781,NULL,-105.05133208,39.75436222,2513,NULL,North,NULL,Yates,Street,NULL,NULL,NULL,2513 North Yates Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C5B5B0649435AC0801EF4F08EE04340
830431,031-002370-514782,NULL,-104.94856764,39.67353224,2370,NULL,South,NULL,Adams,Street,NULL,NULL,NULL,2370 South Adams Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5CBD0855B53C5AC080EAE24D36D64340
830432,031-000383-514783,NULL,-104.96432535,39.70959623,383,NULL,South,NULL,Race,Street,NULL,NULL,NULL,383 South Race Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4CAEB281B73D5AC0C8759A0CD4DA4340
830433,031-000190-514784,NULL,-104.93009993,39.71919768,190,NULL,North,NULL,Eudora,Street,NULL,NULL,NULL,190 North Eudora Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CB5E0C1863B5AC0880963AB0EDC4340
830434,031-000770-514785,NULL,-105.01405032,39.72879033,770,NULL,North,NULL,Wyandot,Street,NULL,NULL,NULL,770 North Wyandot Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C58B54833E6405AC0A00D5E0049DD4340
830435,031-000563-514786,NULL,-104.96318450,39.70632961,563,NULL,South,NULL,Vine,Street,NULL,NULL,NULL,563 South Vine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C609595D0A43D5AC0C892370269DA4340
830436,031-004656-514787,NULL,-104.95896064,39.78118471,4656,NULL,North,NULL,York,Street,NULL,NULL,NULL,4656 North York Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7C5E6D9C5F3D5AC0E83346DCFDE34340
830437,031-000868-514788,NULL,-104.98125294,39.70075262,868,NULL,South,NULL,Pennsylvania,Street,NULL,NULL,NULL,868 South Pennsylvania Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C14741FD9CC3E5AC000B6F942B2D94340
830438,031-002000-514789,NULL,-105.01160913,39.72910416,2000,NULL,West,NULL,8Th,Avenue,NULL,NULL,NULL,2000 West 8Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD46B3834BE405AC0F849FD4853DD4340
830439,031-000617-514790,NULL,-104.99564986,39.72103232,617,NULL,West,NULL,3Rd,Avenue,NULL,NULL,NULL,617 West 3Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C589008BBB83F5AC070375DC34ADC4340
830440,031-003828-514791,NULL,-105.03764274,39.75109907,3828,NULL,West,NULL,23Rd,Avenue,NULL,NULL,NULL,3828 West 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C800674BC68425AC0D05AD40B24E04340
830441,031-000220-514792,NULL,-105.03345997,39.71259885,220,NULL,South,NULL,King,Street,NULL,NULL,NULL,220 South King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD86E523624425AC05070256636DB4340
830442,031-002303-514793,NULL,-104.96002543,39.71178379,2303,NULL,East,NULL,Alameda,Avenue,NULL,NULL,NULL,2303 East Alameda Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C485E810E713D5AC0483B36BB1BDB4340
830443,031-000820-514794,NULL,-104.98490197,39.70154186,820,NULL,South,NULL,Sherman,Street,NULL,NULL,NULL,820 South Sherman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C78C4A49C083F5AC070E9BE27CCD94340
830444,031-000966-514795,NULL,-104.97628665,39.73170283,966,NULL,North,NULL,Emerson,Street,NULL,NULL,NULL,966 North Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD0ECE4807B3E5AC060DFB471A8DD4340
830445,031-004215-514796,NULL,-104.93756326,39.76461727,4215,NULL,East,NULL,Bruce Randolph,Avenue,NULL,NULL,NULL,4215 East Bruce Randolph Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0B64F0B013C5AC0382BAA04DFE14340
830446,031-001407-514797,NULL,-104.91627292,39.73869015,1407,NULL,North,NULL,Krameria,Street,NULL,NULL,NULL,1407 North Krameria Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CC3E235A43A5AC0E8717F658DDE4340
830447,031-002316-514798,NULL,-104.96027326,39.72079808,2316,NULL,East,NULL,3Rd,Avenue,NULL,NULL,NULL,2316 East 3Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C38DA911A753D5AC050FC9E1943DC4340
830448,031-001726-514799,NULL,-104.99202230,39.74777141,1726,NULL,NULL,NULL,Champa,Street,NULL,Ste,100,1726 Champa Street Ste 100,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C084B204B7D3F5AC0F8AD30F9B6DF4340
830449,031-003144-514800,NULL,-104.97387254,39.76031710,3144,NULL,NULL,NULL,Stout,Street,NULL,NULL,NULL,3144 Streetout St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30977FED533E5AC078F4121252E14340
830450,031-001186-514801,NULL,-104.90062193,39.73549001,1186,NULL,North,NULL,Roslyn,Street,NULL,NULL,NULL,1186 North Roslyn Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFC6823CAA3395AC010BE618924DE4340
830451,031-002834-514802,NULL,-105.02290187,39.77650497,2834,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,2834 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4082EE3A77415AC0A896BA8C64E34340
830452,031-006715-514803,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,140,6715 East Union Avenue Unit 140,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830453,031-006715-514804,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,415,6715 East Union Avenue Unit 415,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830454,031-006715-514805,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,454,6715 East Union Avenue Unit 454,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830455,031-006715-514806,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,218,6715 East Union Avenue Unit 218,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830456,031-006715-514807,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,440,6715 East Union Avenue Unit 440,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830457,031-006715-514808,NULL,-104.90837112,39.62827433,6715,NULL,East,NULL,Union,Avenue,NULL,Unit,124,6715 East Union Avenue Unit 124,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8419FC0223A5AC020B91A4B6BD04340
830458,031-000810-514809,NULL,-104.94297383,39.70154389,810,NULL,South,NULL,Jackson,Street,NULL,NULL,NULL,810 South Jackson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C5BEAAE593C5AC060FBAD30CCD94340
830459,031-001801-514810,NULL,-104.96575005,39.75216005,1801,NULL,East,NULL,24Th,Avenue,NULL,NULL,NULL,1801 East 24Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CEB47D9CE3D5AC0C876C7C746E04340
830460,031-003090-514811,NULL,-104.95027980,39.66085401,3090,NULL,South,NULL,Saint Paul,Street,NULL,NULL,NULL,3090 South Saint Paul Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC4645862D13C5AC000A242DD96D44340
