"2410089","-106.82275547","40.47897087","500","","","","Wyatt","Drive","","","","500 Wyatt Drive ","","","Routt"
"2410090","-106.81861873","40.47903661","177","","","","Hillside","Drive","","","","177 Hillside Drive ","","","Routt"
"2410091","-106.82935823","40.47892472","360","","","","River","Road","","","","360 River Road ","","","Routt"
"2410092","-106.80341535","40.47922171","248","","","","Sundance","Court","","","","248 Sundance Court ","","","Routt"
"2410093","-106.81187847","40.4791364","210","","","","Valverdant","Court","","","","210 Valverdant Court ","","","Routt"
"2410094","-106.81880357","40.47906932","890","","","","West Hillside","Court","","","","890 West Hillside Court ","","","Routt"
"2410095","-106.82055644","40.47905191","570","","","","Wyatt","Way","","","","570 Wyatt Way ","","","Routt"
"2410096","-106.80420943","40.47925531","115","","","","Steamboat","Boulevard","","","","115 Steamboat Boulevard ","","","Routt"
"2410097","-106.82288114","40.47905474","504","","","","Wyatt","Drive","","","","504 Wyatt Drive ","","","Routt"
"2410098","-106.80253986","40.47928528","225","","","","Boulder Ridge","Road","","","","225 Boulder Ridge Road ","","","Routt"
"2410099","-106.80215052","40.47928506","220","","","","Boulder Ridge","Road","","","","220 Boulder Ridge Road ","","","Routt"
"2410100","-106.82116102","40.47909212","575","","","","Wyatt","Drive","","","","575 Wyatt Drive ","","","Routt"
"2410101","-106.82256095","40.47907816","505","","","","Wyatt","Drive","","","","505 Wyatt Drive ","","","Routt"
"2410102","-106.81909135","40.47914822","870","","","","West Hillside","Court","","","","870 West Hillside Court ","","","Routt"
"2410103","-106.82130934","40.47915107","565","","","","Wyatt","Drive","","","","565 Wyatt Drive ","","","Routt"
"2410104","-106.8296666","40.4790962","381","","","","River","Road","","","","381 River Road ","","","Routt"
"2410105","-106.82159335","40.47920343","555","","","","Wyatt","Drive","","","","555 Wyatt Drive ","","","Routt"
"2410106","-106.82214902","40.47920141","525","","","","Wyatt","Drive","","","","525 Wyatt Drive ","","","Routt"
"2410107","-106.82180857","40.47921108","545","","","","Wyatt","Drive","","","","545 Wyatt Drive ","","","Routt"
"2410108","-106.82277412","40.47920621","510","","","","Wyatt","Drive","","","","510 Wyatt Drive ","","","Routt"
"2410109","-106.82199901","40.47922029","535","","","","Wyatt","Drive","","","","535 Wyatt Drive ","","","Routt"
"2410110","-106.80185831","40.45174235","3015","","","","Mountaineer","Circle","","","","3015 Mountaineer Circle ","","","Routt"
"2410111","-106.80564157","40.45167558","2875","","","","Village","Drive","","","","2875 Village Drive ","","","Routt"
"2410112","-106.80520447","40.45169778","2920","","","","Village","Drive","","","","2920 Village Drive ","","","Routt"
"2410113","-106.80252934","40.45175966","2908","","","","Mountaineer","Circle","","","","2908 Mountaineer Circle ","","","Routt"
"2410114","-106.80181768","40.45180691","3017","","","","Mountaineer","Circle","","","","3017 Mountaineer Circle ","","","Routt"
"2410115","-106.79422622","40.45190384","2750","","","","Laurel","Lane","","","","2750 Laurel Lane ","","","Routt"
"2410116","-106.80767534","40.45176836","1503","","","","Cascade","Drive","","","","1503 Cascade Drive ","","","Routt"
"2410117","-106.81535999","40.45168672","2780","","South","","Lincoln","Avenue","","","","2780 South Lincoln Avenue ","","","Routt"
"2410118","-106.8028437","40.45183735","2905","","","","Mountaineer","Circle","","","","2905 Mountaineer Circle ","","","Routt"
"2410119","-106.80707697","40.45179084","1505","","","","Cascade","Drive","","","","1505 Cascade Drive ","","","Routt"
"2410120","-106.7959769","40.45191675","2920","","","","Ski Trail","Lane","","","","2920 Ski Trail Lane ","","","Routt"
"2410121","-106.80246443","40.45185577","2906","","","","Mountaineer","Circle","","","","2906 Mountaineer Circle ","","","Routt"
"2410122","-106.80217468","40.4518614","3010","","","","Mountaineer","Circle","","","","3010 Mountaineer Circle ","","","Routt"
"2410123","-106.80283857","40.45188224","2903","","","","Mountaineer","Circle","","","","2903 Mountaineer Circle ","","","Routt"
"2410124","-106.80210104","40.45192537","3012","","","","Mountaineer","Circle","","","","3012 Mountaineer Circle ","","","Routt"
"2410125","-106.80175801","40.45192741","3029","","","","Mountaineer","Circle","","","","3029 Mountaineer Circle ","","","Routt"
"2410126","-106.80174701","40.45199985","3031","","","","Mountaineer","Circle","","","","3031 Mountaineer Circle ","","","Routt"
"2410127","-106.80661046","40.4519878","1510","","","","Cascade","Drive","","","","1510 Cascade Drive ","","","Routt"
"2410128","-106.81275886","40.45193965","2855","","","","Owl Hoot","Trail","","","","2855 Owl Hoot Trail ","","","Routt"
"2410129","-106.80172858","40.45210542","3043","","","","Mountaineer","Circle","","","","3043 Mountaineer Circle ","","","Routt"
"2410130","-106.79936488","40.45213896","2610","","","","Apres Ski","Way","","","","2610 Apres Ski Way ","","","Routt"
"2410131","-106.80437304","40.45209216","1795","","","","Medicine Springs","Drive","","","","1795 Medicine Springs Drive ","","","Routt"
"2410132","-106.80174818","40.45219031","3045","","","","Mountaineer","Circle","","","","3045 Mountaineer Circle ","","","Routt"
"2410133","-106.80329696","40.45218903","1875","","","","Medicine Springs","Drive","","","","1875 Medicine Springs Drive ","","","Routt"
"2410134","-106.80137665","40.4522696","2650","","","","Medicine Springs","Drive","","","","2650 Medicine Springs Drive ","","","Routt"
"2410135","-106.82210793","40.47116886","618","","","","Parkview","Drive","","","","618 Parkview Drive ","","","Routt"
"2410136","-106.82074785","40.47122636","998","","","","Longview","Circle","","","","998 Longview Circle ","","","Routt"
"2410137","-106.82203541","40.47127158","608","","","","Parkview","Drive","","","","608 Parkview Drive ","","","Routt"
"2410138","-106.8102952","40.47141431","825","","","","Fox","Lane","","","","825 Fox Lane ","","","Routt"
"2410139","-106.80509923","40.47147935","1772","","","","Graystone","Drive","","","","1772 Graystone Drive ","","","Routt"
"2410140","-106.82193433","40.47132972","606","","","","Parkview","Drive","","","","606 Parkview Drive ","","","Routt"
"2410141","-106.81430105","40.47147574","811","","","","Spring Hill","Road","","","","811 Spring Hill Road ","","","Routt"
"2410142","-106.82329091","40.47138557","535","","","","High Point","Drive","","","","535 High Point Drive ","","","Routt"
"2410143","-106.82241029","40.47151535","603","","","","Parkview","Drive","","","","603 Parkview Drive ","","","Routt"
"2410144","-106.80964734","40.47167833","815","","","","Fox","Lane","","","","815 Fox Lane ","","","Routt"
"2410145","-106.82678815","40.47149529","875","","South","","Lincoln","Avenue","","","","875 South Lincoln Avenue ","","","Routt"
"2410146","-106.8223462","40.47159172","601","","","","Parkview","Drive","","","","601 Parkview Drive ","","","Routt"
"2410147","-106.81391914","40.47171064","816","","","","Spring Hill","Road","","","","816 Spring Hill Road ","","","Routt"
"2410148","-106.81449409","40.47174552","833","","","","Spring Hill","Road","","","","833 Spring Hill Road ","","","Routt"
"2410149","-106.82155952","40.47180725","594","","","","Parkview","Drive","","","","594 Parkview Drive ","","","Routt"
"2410150","-106.81434658","40.47199078","832","","","","Spring Hill","Road","","","","832 Spring Hill Road ","","","Routt"
"2410151","-106.82157309","40.47188273","592","","","","Parkview","Drive","","","","592 Parkview Drive ","","","Routt"
"2410152","-106.82144769","40.47199227","580","","","","Parkview","Drive","","","","580 Parkview Drive ","","","Routt"
"2410153","-106.78751111","40.47238797","3095","","","","Aspen Wood","Drive","","","","3095 Aspen Wood Drive ","","","Routt"
"2410154","-106.81480876","40.47209445","865","","","","Spring Hill","Road","","","","865 Spring Hill Road ","","","Routt"
"2410155","-106.81297577","40.47212869","860","","","","Fox","Lane","","","","860 Fox Lane ","","","Routt"
"2410156","-106.82939745","40.47196647","900","","","","Pamela","Lane","","","","900 Pamela Lane ","","","Routt"
"2410157","-106.7870888","40.47246946","3121","","","","Aspen Wood","Drive","","","","3121 Aspen Wood Drive ","","","Routt"
"2410158","-106.82144996","40.47206247","568","","","","Parkview","Drive","","","","568 Parkview Drive ","","","Routt"
"2410159","-106.80937149","40.47228422","820","","","","Fox","Lane","","","","820 Fox Lane ","","","Routt"
"2410160","-106.82227461","40.47217464","492","","","","Parkview","Drive","","","","492 Parkview Drive ","","","Routt"
"2410161","-106.79849285","40.22176779","20885","","","","Filly","Trail","East","","","20885 Filly Trail East ","","","Routt"
"2410162","-106.94790797","40.64242563","49725","","","","Moon Hill","Drive","","","","49725 Moon Hill Drive ","","","Routt"
"2410163","-106.88500879","40.41161898","28800","","","Cr","43","","","","","28800 Cr 43 ","","","Routt"
"2410164","-107.02323114","40.48362466","21365","","","Us Hwy","40","","","Trailer","14","21365 Us Hwy 40 Trailer 14","","","Routt"
"2410165","-107.01954173","40.48587993","21600","","","Us Hwy","40","","","UNIT","C","21600 Us Hwy 40 UNIT C","","","Routt"
"2410166","-106.89861626","40.51327009","27887","","","","Silver Spur","Street","","","","27887 Silver Spur Street ","","","Routt"
"2410167","-106.79156251","40.22051365","20720","","","","Cinch","Trail","","","","20720 Cinch Trail ","","","Routt"
"2410168","-107.24595341","40.48638032","870","","","","Dry Creek South","Road","","","","870 Dry Creek South Road ","","","Routt"
"2410169","-107.19730335","40.38559098","12120","","","","Yoast","Trail","","","","12120 Yoast Trail ","","","Routt"
"2410170","-107.0324704","40.65321933","50656","","","Cr","56A","","","","","50656 Cr 56A ","","","Routt"
"2410171","-106.92013293","40.40494035","33344","","","","Starwood","Way","","","","33344 Starwood Way ","","","Routt"
"2410172","-107.26974306","40.49431501","1100","","West","","Jefferson","Avenue","","UNIT","4","1100 West Jefferson Avenue UNIT 4","","","Routt"
"2410173","-106.95763356","40.21228483","25105","","","Cr","15","","","","","25105 Cr 15 ","","","Routt"
"2410174","-106.88988557","40.37454777","31500","","","Cr","35","","","","","31500 Cr 35 ","","","Routt"
"2410175","-106.91783003","40.71486749","54737","","","Cr","129","","","UNIT","9","54737 Cr 129 UNIT 9","","","Routt"
"2410176","-106.79541516","40.37185191","31095","","","Us Hwy","40","","","","","31095 Us Hwy 40 ","","","Routt"
"2410177","-106.84817915","40.42679249","30865","","","","Fawn","Lane","","","","30865 Fawn Lane ","","","Routt"
"2410178","-106.82611963","40.49218824","73","","","","Park","Place","","","","73 Park Place ","","","Routt"
"2410179","-106.83708254","40.49206391","1190","","","","Merritt","Street","","","","1190 Merritt Street ","","","Routt"
"2410180","-106.82429029","40.49221866","12","","","","Nob","Street","","","","12 Nob Street ","","","Routt"
"2410181","-106.82578063","40.49221249","68","","","","Park","Place","","","","68 Park Place ","","","Routt"
"2410182","-106.85179736","40.4919173","1675","","","","13Th","Street","","","","1675 13Th Street ","","","Routt"
"2410183","-106.82907509","40.49221725","730","","","","Deerfoot Arts Park","Drive","","","","730 Deerfoot Arts Park Drive ","","","Routt"
"2410184","-106.82505845","40.49226446","810","","","","Broad","Street","","","","810 Broad Street ","","","Routt"
"2410185","-106.82677855","40.49225992","105","","","","Park","Place","","","","105 Park Place ","","","Routt"
"2410186","-106.82543004","40.4922983","813","","","","Broad","Street","","","","813 Broad Street ","","","Routt"
"2410187","-106.83888699","40.49215773","1257","","","","Bob Adams","Drive","","","","1257 Bob Adams Drive ","","","Routt"
"2410188","-106.82883258","40.49231008","720","","","","Deerfoot Arts Park","Drive","","","","720 Deerfoot Arts Park Drive ","","","Routt"
"2410189","-106.83329889","40.49226227","736","","","","Yahmonite","Street","","","","736 Yahmonite Street ","","","Routt"
"2410190","-106.83361819","40.49228138","735","","","","Yahmonite","Street","","","","735 Yahmonite Street ","","","Routt"
"2410191","-106.83067482","40.49234061","817","","","","Merritt","Street","","","","817 Merritt Street ","","","Routt"
"2410192","-106.82503715","40.4924053","820","","","","Broad","Street","","","","820 Broad Street ","","","Routt"
"2410193","-106.82859162","40.49237394","700","","","","Deerfoot Arts Park","Drive","","","","700 Deerfoot Arts Park Drive ","","","Routt"
"2410194","-106.82603661","40.49241065","74","","","","Park","Place","","","","74 Park Place ","","","Routt"
"2410195","-106.83178642","40.4923452","907","","","","Merritt","Street","","","","907 Merritt Street ","","","Routt"
"2410196","-106.82663669","40.49240667","100","","","","Park","Place","","","","100 Park Place ","","","Routt"
"2410197","-106.82636401","40.49241266","80","","","","Park","Place","","","","80 Park Place ","","","Routt"
"2410198","-106.82626244","40.49241382","78","","","","Park","Place","","","","78 Park Place ","","","Routt"
"2410199","-106.82615522","40.49241504","76","","","","Park","Place","","","","76 Park Place ","","","Routt"
"2410200","-106.83249377","40.49234451","923","","","","Merritt","Street","","","","923 Merritt Street ","","","Routt"
"2410201","-106.83148011","40.49236789","841","","","","Merritt","Street","","","","841 Merritt Street ","","","Routt"
"2410202","-106.83282744","40.49235551","941","","","","Merritt","Street","","","","941 Merritt Street ","","","Routt"
"2410203","-106.83113693","40.49237659","825","","","","Merritt","Street","","","","825 Merritt Street ","","","Routt"
"2410204","-106.81088605","40.4658424","1435","","","","Delta Queen","Court","","","","1435 Delta Queen Court ","","","Routt"
"2410205","-106.81178344","40.46584563","1456","","","","Steamboat","Boulevard","","","","1456 Steamboat Boulevard ","","","Routt"
"2410206","-106.82014101","40.46576448","617","","","","Creel","Lane","","","","617 Creel Lane ","","","Routt"
"2410207","-106.81943557","40.46578855","653","","","","Creel","Lane","","","","653 Creel Lane ","","","Routt"
"2410208","-106.81964776","40.46580611","658","","","","Creel","Lane","","","","658 Creel Lane ","","","Routt"
"2410209","-106.8077035","40.46599259","1180","","","","Redwoods","Drive","","","","1180 Redwoods Drive ","","","Routt"
"2410210","-106.79938015","40.46608917","1345","","","","Overlook","Drive","","","","1345 Overlook Drive ","","","Routt"
"2410211","-106.81922006","40.4658689","665","","","","Creel","Lane","","","","665 Creel Lane ","","","Routt"
"2410212","-106.79913564","40.46609909","1347","","","","Overlook","Drive","","","","1347 Overlook Drive ","","","Routt"
"2410213","-106.81055685","40.465975","1430","","","","Delta Queen","Court","","","","1430 Delta Queen Court ","","","Routt"
"2410214","-106.8217312","40.46586889","550","","","","Rollingstone","Drive","","","","550 Rollingstone Drive ","","","Routt"
"2410215","-106.81103143","40.46599691","1415","","","","Delta Queen","Court","","","","1415 Delta Queen Court ","","","Routt"
"2410216","-106.82065583","40.46590967","594","","","","Retreat","Place","","","","594 Retreat Place ","","","Routt"
"2410217","-106.8131795","40.46604242","1455","","","","Robert E Lee","Lane","","","","1455 Robert E Lee Lane ","","","Routt"
"2410218","-106.81053312","40.4660934","1400","","","","Delta Queen","Court","","","","1400 Delta Queen Court ","","","Routt"
"2410219","-106.80193753","40.4661908","1920","","","","Clubhouse","Drive","","","","1920 Clubhouse Drive ","","","Routt"
"2410220","-106.81260481","40.46613765","1424","","","","Robert E Lee","Lane","","","","1424 Robert E Lee Lane ","","","Routt"
"2410221","-106.8109539","40.46617454","1385","","","","Delta Queen","Court","","","","1385 Delta Queen Court ","","","Routt"
"2410222","-106.78806889","40.46643753","2846","","","","Burgess Creek","Road","","","","2846 Burgess Creek Road ","","","Routt"
"2410223","-106.82916078","40.46599018","1078","","","","Pine Grove","Road","","","","1078 Pine Grove Road ","","","Routt"
"2410224","-106.82862789","40.46601083","1090","","","","Pine Grove","Road","","","","1090 Pine Grove Road ","","","Routt"
"2410225","-106.81965672","40.4661316","645","","","","Retreat","Place","","","","645 Retreat Place ","","","Routt"
"2410226","-106.82550772","40.46608383","1400","","South","","Lincoln","Avenue","","","","1400 South Lincoln Avenue ","","","Routt"
"2410227","-106.78752835","40.466526","2830","","","","Burgess Creek","Road","","","","2830 Burgess Creek Road ","","","Routt"
"2410228","-106.8081512","40.46630814","1165","","","","Redwoods","Drive","","","","1165 Redwoods Drive ","","","Routt"
"2410229","-106.82012577","40.4661782","654","","","","Retreat","Place","","","","654 Retreat Place ","","","Routt"
"2410230","-106.85922242","40.25847891","23325","","","","Stageline","Avenue","","","","23325 Stageline Avenue ","","","Routt"
"2410231","-107.25156409","40.49647859","557","","East","","Jefferson","Avenue","","","","557 East Jefferson Avenue ","","","Routt"
"2410232","-107.25095344","40.49326261","316","","","","Vista Verde","Drive","","","","316 Vista Verde Drive ","","","Routt"
"2410233","-107.26481777","40.48354447","403","","","","Clover","Circle","","","","403 Clover Circle ","","","Routt"
"2410234","-106.90840153","40.15346129","255","","","","Main","Street","","","","255 Main Street ","","","Routt"
"2410235","-106.77219977","40.20269514","19675","","","Cr","16","","","","","19675 Cr 16 ","","","Routt"
"2410236","-106.8653869","40.73503979","29735","","","Cr","64","","","","","29735 Cr 64 ","","","Routt"
