1000046,035-008849-211988,NULL,-105.01152371,39.55538108,8849, , ,NULL,Edinburgh,Circle, ,NULL, ,8849 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA89DF4CDBC405AC0284425BA16C74340
1000047,035-008861-211989,NULL,-105.01119380,39.55539206,8861, , ,NULL,Edinburgh,Circle, ,NULL, ,8861 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA04D3466B7405AC0C0C8421617C74340
1000048,035-008823-211990,NULL,-105.01263139,39.55534519,8823, , ,NULL,Edinburgh,Circle, ,NULL, ,8823 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C601BE9F3CE405AC00014148D15C74340
1000049,035-008863-211991,NULL,-105.01123879,39.55529753,8863, , ,NULL,Edinburgh,Circle, ,NULL, ,8863 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC8DFE622B8405AC0E80147FD13C74340
1000050,035-008807-211992,NULL,-105.01297615,39.55523989,8807, , ,NULL,Edinburgh,Circle, ,NULL, ,8807 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CACACE699D4405AC0107EC81912C74340
1000051,035-008805-211993,NULL,-105.01286387,39.55519172,8805, , ,NULL,Edinburgh,Circle, ,NULL, ,8805 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C2C9B00C3D2405AC0405AB68510C74340
1000052,035-008803-211994,NULL,-105.01277811,39.55515670,8803, , ,NULL,Edinburgh,Circle, ,NULL, ,8803 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C4049495BD1405AC0F0EAF75F0FC74340
1000053,035-008870-211995,NULL,-105.01175243,39.55513082,8870, , ,NULL,Edinburgh,Circle, ,NULL, ,8870 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C68EB478DC0405AC03099D8860EC74340
1000054,035-008801-211996,NULL,-105.01266762,39.55510820,8801, , ,NULL,Edinburgh,Circle, ,NULL, ,8801 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CEC2ED68BCF405AC0F05E16C90DC74340
1000055,035-008867-211997,NULL,-105.01144054,39.55510104,8867, , ,NULL,Edinburgh,Circle, ,NULL, ,8867 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C80491A71BB405AC05063068D0DC74340
1000056,035-008872-211998,NULL,-105.01179831,39.55503630,8872, , ,NULL,Edinburgh,Circle, ,NULL, ,8872 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C44E6B24DC1405AC0208FE76D0BC74340
1000057,035-008869-211999,NULL,-105.01148554,39.55500445,8869, , ,NULL,Edinburgh,Circle, ,NULL, ,8869 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CF4E3DB2DBC405AC040F1C4620AC74340
1000058,035-008874-212000,NULL,-105.01183337,39.55496746,8874, , ,NULL,Edinburgh,Circle, ,NULL, ,8874 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C0C11BDE0C1405AC030D17D2C09C74340
1000059,035-008871-212001,NULL,-105.01151971,39.55493561,8871, , ,NULL,Edinburgh,Circle, ,NULL, ,8871 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CE8B82EBDBC405AC0489C522108C74340
