"1664831","-108.45288442","39.06550132","424"," "," "," ","32","Road"," ","Unit","296","424 32 Road Unit 296","Clifton","81520","Mesa"
"1664832","-108.58335296","39.09124681","585"," "," "," ","25 1/2","Road"," ","Unit","211","585 25 1/2 Road Unit 211","Grand Junction","81505","Mesa"
"1664833","-108.5826717","39.08934963","585"," "," "," ","25 1/2","Road"," ","Unit","87","585 25 1/2 Road Unit 87","Grand Junction","81505","Mesa"
"1664834","-108.58410794","39.0902993","585"," "," "," ","25 1/2","Road"," ","Unit","240","585 25 1/2 Road Unit 240","Grand Junction","81505","Mesa"
"1664835","-108.4492676","39.07635901","3251"," "," "," ","E","Road"," ","Unit","69","3251 E Road Unit 69","Clifton","81520","Mesa"
"1664836","-108.44879588","39.07633837","3251"," "," "," ","E","Road"," ","Unit","72","3251 E Road Unit 72","Clifton","81520","Mesa"
"1664837","-108.44646901","39.08020657","3268"," "," "," ","E","Road"," ","Unit","57","3268 E Road Unit 57","Clifton","81520","Mesa"
"1664838","-108.46419721","39.06517383","435"," "," "," ","32","Road"," ","Unit","483","435 32 Road Unit 483","Grand Junction","81504","Mesa"
"1664839","-108.46526195","39.0640167","435"," "," "," ","32","Road"," ","Unit","909","435 32 Road Unit 909","Grand Junction","81504","Mesa"
"1664840","-108.44900709","39.07666413","3251"," "," "," ","E","Road"," ","Unit","66","3251 E Road Unit 66","Clifton","81520","Mesa"
"1664841","-108.58227503","39.0903515","585"," "," "," ","25 1/2","Road"," ","Unit","182","585 25 1/2 Road Unit 182","Grand Junction","81505","Mesa"
"1664842","-108.45232074","39.06579204","424"," "," "," ","32","Road"," ","Unit","336","424 32 Road Unit 336","Clifton","81520","Mesa"
"1664843","-108.46565983","39.06540542","435"," "," "," ","32","Road"," ","Unit","821","435 32 Road Unit 821","Grand Junction","81504","Mesa"
"1664844","-108.44800352","39.07622161","3251"," "," "," ","E","Road"," ","Unit","50","3251 E Road Unit 50","Clifton","81520","Mesa"
"1664845","-108.4676168","39.07930617","516"," "," "," ","31 1/2","Road"," ","Unit","47","516 31 1/2 Road Unit 47","Grand Junction","81504","Mesa"
"1664846","-108.46568107","39.06573484","435"," "," "," ","32","Road"," ","Unit","825","435 32 Road Unit 825","Grand Junction","81504","Mesa"
"1664847","-108.46528411","39.06443174","435"," "," "," ","32","Road"," ","Unit","906","435 32 Road Unit 906","Grand Junction","81504","Mesa"
"1664848","-108.44801276","39.07709844","3251"," "," "," ","E","Road"," ","Unit","57","3251 E Road Unit 57","Clifton","81520","Mesa"
"1664849","-108.46535162","39.07959431","516"," "," "," ","31 1/2","Road"," ","Unit","69","516 31 1/2 Road Unit 69","Grand Junction","81504","Mesa"
"1664850","-108.46570852","39.08017928","516"," "," "," ","31 1/2","Road"," ","Unit","107","516 31 1/2 Road Unit 107","Grand Junction","81504","Mesa"
"1664851","-108.58259118","39.09110408","585"," "," "," ","25 1/2","Road"," ","Unit","191","585 25 1/2 Road Unit 191","Grand Junction","81505","Mesa"
"1664852","-108.46503611","39.06397078","435"," "," "," ","32","Road"," ","Unit","905","435 32 Road Unit 905","Grand Junction","81504","Mesa"
"1664853","-108.55005472","39.04025984","2713"," "," "," ","B 1/2","Road"," ","Unit","A5","2713 B 1/2 Road Unit A5","Grand Junction","81503","Mesa"
"1664854","-108.46515427","39.07927506","516"," "," "," ","31 1/2","Road"," ","Unit","31","516 31 1/2 Road Unit 31","Grand Junction","81504","Mesa"
"1664855","-108.46214863","39.06622785","435"," "," "," ","32","Road"," ","Unit","442","435 32 Road Unit 442","Grand Junction","81520","Mesa"
"1664856","-108.44563004","39.07894196","3268"," "," "," ","E","Road"," ","Unit","94","3268 E Road Unit 94","Clifton","81520","Mesa"
"1664857","-108.46376266","39.06753667","435"," "," "," ","32","Road"," ","Unit","263","435 32 Road Unit 263","Grand Junction","81520","Mesa"
"1664858","-108.44802049","39.07660085","3251"," "," "," ","E","Road"," ","Unit","53","3251 E Road Unit 53","Clifton","81520","Mesa"
"1664859","-108.35036586","39.10358628","3781"," "," "," ","Granada","Drive"," ","Unit","32","3781 Granada Drive Unit 32","Palisade","81526","Mesa"
"1664860","-108.46473424","39.06342938","435"," "," "," ","32","Road"," ","Unit","570","435 32 Road Unit 570","Grand Junction","81504","Mesa"
"1664861","-108.58379528","39.09088434","585"," "," "," ","25 1/2","Road"," ","Unit","229","585 25 1/2 Road Unit 229","Grand Junction","81505","Mesa"
"1664862","-108.46524359","39.0648277","435"," "," "," ","32","Road"," ","Unit","807","435 32 Road Unit 807","Grand Junction","81504","Mesa"
"1664863","-107.97448467","39.23878166","57704"," "," ","Hwy","330"," "," ","Unit","13","57704 Hwy 330 Unit 13","Collbran","81624","Mesa"
"1664864","-108.46001379","39.06653493","435"," "," "," ","32","Road"," ","Unit","126","435 32 Road Unit 126","Grand Junction","81520","Mesa"
"1664865","-108.46432637","39.06447639","435"," "," "," ","32","Road"," ","Unit","555","435 32 Road Unit 555","Grand Junction","81504","Mesa"
"1664866","-108.4643219","39.06307483","435"," "," "," ","32","Road"," ","Unit","575","435 32 Road Unit 575","Grand Junction","81504","Mesa"
"1664867","-108.45346425","39.0634792","424"," "," "," ","32","Road"," ","Unit","217","424 32 Road Unit 217","Clifton","81520","Mesa"
"1664868","-108.46000229","39.06677947","435"," "," "," ","32","Road"," ","Unit","122","435 32 Road Unit 122","Grand Junction","81520","Mesa"
"1664869","-108.45093013","39.06525905","424"," "," "," ","32","Road"," ","Unit","361","424 32 Road Unit 361","Clifton","81520","Mesa"
"1664870","-108.72493222","39.16583238","825"," ","East"," ","Ottley","Avenue"," ","Unit","9D","825 East Ottley Avenue Unit 9D","Fruita","81521","Mesa"
"1664871","-108.58042236","39.0911725","585"," "," "," ","25 1/2","Road"," ","Unit","132","585 25 1/2 Road Unit 132","Grand Junction","81505","Mesa"
"1664872","-108.57902833","39.08198254","830"," "," "," ","Independent","Avenue"," ","Unit","51","830 Independent Avenue Unit 51","Grand Junction","81505","Mesa"
"1664873","-108.44800556","39.07584658","3251"," "," "," ","E","Road"," ","Unit","47","3251 E Road Unit 47","Clifton","81520","Mesa"
"1664874","-108.62352953","39.1015181","2322"," "," ","Hwy","6 And 50"," "," ","Unit","61","2322 Hwy 6 And 50 Unit 61","Grand Junction","81505","Mesa"
"1664875","-108.44802131","39.07508066","3251"," "," "," ","E","Road"," ","Unit","41","3251 E Road Unit 41","Clifton","81520","Mesa"
"1664876","-108.45105772","39.06473091","424"," "," "," ","32","Road"," ","Unit","255","424 32 Road Unit 255","Clifton","81520","Mesa"
"1664877","-108.44610856","39.08007899","3268"," "," "," ","E","Road"," ","Unit","77","3268 E Road Unit 77","Clifton","81520","Mesa"
"1664878","-108.58303444","39.09106182","585"," "," "," ","25 1/2","Road"," ","Unit","208","585 25 1/2 Road Unit 208","Grand Junction","81505","Mesa"
"1664879","-108.5833654","39.0908826","585"," "," "," ","25 1/2","Road"," ","Unit","214","585 25 1/2 Road Unit 214","Grand Junction","81505","Mesa"
"1664880","-108.35487046","39.10566901","317"," ","West"," ","Eighth","Street"," ","Unit","3","317 West Eighth Street Unit 3","Palisade","81526","Mesa"
"1664881","-108.44983044","39.07456732","3251"," "," "," ","E","Road"," ","Unit","21","3251 E Road Unit 21","Clifton","81520","Mesa"
"1664882","-108.73928208","39.15940476","535"," ","West"," ","Aspen","Avenue"," ","Unit","28","535 West Aspen Avenue Unit 28","Fruita","81521","Mesa"
"1664883","-108.72637195","39.16571936","825"," ","East"," ","Ottley","Avenue"," ","Unit","13A","825 East Ottley Avenue Unit 13A","Fruita","81521","Mesa"
"1664884","-108.72558865","39.16548642","825"," ","East"," ","Ottley","Avenue"," ","Unit","7B","825 East Ottley Avenue Unit 7B","Fruita","81521","Mesa"
"1664885","-108.46472492","39.06312064","435"," "," "," ","32","Road"," ","Unit","574","435 32 Road Unit 574","Grand Junction","81504","Mesa"
"1664886","-108.46436433","39.063407","435"," "," "," ","32","Road"," ","Unit","571","435 32 Road Unit 571","Grand Junction","81504","Mesa"
"1664887","-108.44982838","39.07543533","3251"," "," "," ","E","Road"," ","Unit","14","3251 E Road Unit 14","Clifton","81520","Mesa"
"1664888","-108.44923815","39.07567063","3251"," "," "," ","E","Road"," ","Unit","85","3251 E Road Unit 85","Clifton","81520","Mesa"
"1664889","-108.45132906","39.06387005","424"," "," "," ","32","Road"," ","Unit","243","424 32 Road Unit 243","Clifton","81520","Mesa"
"1664890","-108.44907358","39.07458729","3251"," "," "," ","E","Road"," ","Unit","103","3251 E Road Unit 103","Clifton","81520","Mesa"
"1664891","-108.46000229","39.06515124","435"," "," "," ","32","Road"," ","Unit","150","435 32 Road Unit 150","Grand Junction","81520","Mesa"
"1664892","-108.45325105","39.06411717","424"," "," "," ","32","Road"," ","Unit","403","424 32 Road Unit 403","Clifton","81520","Mesa"
"1664893","-108.46049287","39.0659058","435"," "," "," ","32","Road"," ","Unit","135","435 32 Road Unit 135","Grand Junction","81520","Mesa"
"1664894","-108.4542928","39.06338713","424"," "," "," ","32","Road"," ","Unit","208","424 32 Road Unit 208","Clifton","81520","Mesa"
"1664895","-108.45369844","39.06385229","424"," "," "," ","32","Road"," ","Unit","426","424 32 Road Unit 426","Clifton","81520","Mesa"
"1664896","-108.58419374","39.09154394","585"," "," "," ","25 1/2","Road"," ","Unit","153","585 25 1/2 Road Unit 153","Grand Junction","81505","Mesa"
"1664897","-108.44694008","39.07783863","3268"," "," "," ","E","Road"," ","Unit","3","3268 E Road Unit 3","Clifton","81520","Mesa"
"1664898","-107.97226946","39.23866721","57704"," "," ","Hwy","330"," "," ","Unit","28","57704 Hwy 330 Unit 28","Collbran","81624","Mesa"
"1664899","-108.44848043","39.07561679","3251"," "," "," ","E","Road"," ","Unit","81","3251 E Road Unit 81","Clifton","81520","Mesa"
"1664900","-108.45250971","39.06550455","424"," "," "," ","32","Road"," ","Unit","292","424 32 Road Unit 292","Clifton","81520","Mesa"
"1664901","-108.35438947","39.1027296","679"," "," "," ","Brentwood","Drive"," ","Unit","12","679 Brentwood Drive Unit 12","Palisade","81526","Mesa"
"1664902","-108.35115691","39.10288903","676"," "," "," ","Brentwood","Drive"," ","Unit","20","676 Brentwood Drive Unit 20","Palisade","81526","Mesa"
"1664903","-108.62212092","39.09978488","2322"," "," ","Hwy","6 And 50"," "," ","Unit","1","2322 Hwy 6 And 50 Unit 1","Grand Junction","81505","Mesa"
"1664904","-108.35140227","39.10255223","676"," "," "," ","Brentwood","Drive"," ","Unit","17","676 Brentwood Drive Unit 17","Palisade","81526","Mesa"
"1664905","-108.45696425","39.09096522","3215"," "," "," ","F","Road"," ","Unit","11","3215 F Road Unit 11","Clifton","81520","Mesa"
"1664906","-108.46124269","39.06685196","435"," "," "," ","32","Road"," ","Unit","601","435 32 Road Unit 601","Grand Junction","81520","Mesa"
"1664907","-108.46216876","39.06542065","435"," "," "," ","32","Road"," ","Unit","454","435 32 Road Unit 454","Grand Junction","81520","Mesa"
"1664908","-108.46000647","39.06581278","435"," "," "," ","32","Road"," ","Unit","138","435 32 Road Unit 138","Grand Junction","81520","Mesa"
"1664909","-108.46434746","39.06422412","435"," "," "," ","32","Road"," ","Unit","559","435 32 Road Unit 559","Grand Junction","81504","Mesa"
"1664910","-108.46435379","39.06368164","435"," "," "," ","32","Road"," ","Unit","567","435 32 Road Unit 567","Grand Junction","81504","Mesa"
"1664911","-108.464763","39.06513319","435"," "," "," ","32","Road"," ","Unit","800","435 32 Road Unit 800","Grand Junction","81504","Mesa"
"1664912","-108.46475382","39.06444235","435"," "," "," ","32","Road"," ","Unit","900","435 32 Road Unit 900","Grand Junction","81504","Mesa"
"1664913","-108.46047928","39.06677426","435"," "," "," ","32","Road"," ","Unit","121","435 32 Road Unit 121","Grand Junction","81520","Mesa"
"1664914","-108.46001588","39.06528292","435"," "," "," ","32","Road"," ","Unit","148","435 32 Road Unit 148","Grand Junction","81520","Mesa"
"1664915","-108.46500577","39.0658158","435"," "," "," ","32","Road"," ","Unit","832","435 32 Road Unit 832","Grand Junction","81504","Mesa"
"1664916","-108.46000334","39.06627679","435"," "," "," ","32","Road"," ","Unit","130","435 32 Road Unit 130","Grand Junction","81520","Mesa"
"1664917","-108.46000438","39.06557346","435"," "," "," ","32","Road"," ","Unit","142","435 32 Road Unit 142","Grand Junction","81520","Mesa"
"1664918","-108.45183944","39.06311579","424"," "," "," ","32","Road"," ","Unit","246","424 32 Road Unit 246","Clifton","81520","Mesa"
"1664919","-108.48804041","39.09116555","3047"," "," "," ","Patterson","Road"," ","Unit","5","3047 Patterson Road Unit 5","Grand Junction","81504","Mesa"
"1664920","-108.58186931","39.08839605","585"," "," "," ","25 1/2","Road"," ","Unit","17","585 25 1/2 Road Unit 17","Grand Junction","81505","Mesa"
"1664921","-108.45572719","39.09536834","625","1/2"," "," ","Helena","Street"," ",""," ","625 1/2 Helena Street ","Clifton","81520","Mesa"
"1664922","-108.45487263","39.06539634","424"," "," "," ","32","Road"," ","Unit","429","424 32 Road Unit 429","Clifton","81520","Mesa"
"1664923","-108.58156582","39.08840032","585"," "," "," ","25 1/2","Road"," ","Unit","15","585 25 1/2 Road Unit 15","Grand Junction","81505","Mesa"
"1664924","-108.46472599","39.06326064","435"," "," "," ","32","Road"," ","Unit","572","435 32 Road Unit 572","Grand Junction","81504","Mesa"
"1664925","-108.46266746","39.06533726","435"," "," "," ","32","Road"," ","Unit","457","435 32 Road Unit 457","Grand Junction","81520","Mesa"
"1664926","-108.51317674","39.07895981","2910"," "," "," ","North","Avenue"," ","Unit","6A","2910 North Avenue Unit 6A","Grand Junction","81504","Mesa"
"1664927","-108.35122383","39.10256561","676"," "," "," ","Brentwood","Drive"," ","Unit","19","676 Brentwood Drive Unit 19","Palisade","81526","Mesa"
"1664928","-108.5809784","39.08838608","585"," "," "," ","25 1/2","Road"," ","Unit","11","585 25 1/2 Road Unit 11","Grand Junction","81505","Mesa"
"1664929","-108.35134224","39.10317517","3781"," "," "," ","Granada","Drive"," ","Unit","40","3781 Granada Drive Unit 40","Palisade","81526","Mesa"
"1664930","-108.46658752","39.08017685","516"," "," "," ","31 1/2","Road"," ","Unit","102","516 31 1/2 Road Unit 102","Grand Junction","81504","Mesa"
"1664931","-108.45046336","39.06565637","424"," "," "," ","32","Road"," ","Unit","372","424 32 Road Unit 372","Clifton","81520","Mesa"
"1664932","-108.5834117","39.08960112","585"," "," "," ","25 1/2","Road"," ","Unit","106","585 25 1/2 Road Unit 106","Grand Junction","81505","Mesa"
"1664933","-108.45696997","39.09108348","3215"," "," "," ","F","Road"," ","Unit","9","3215 F Road Unit 9","Clifton","81520","Mesa"
"1664934","-108.43211024","39.09101722","3349"," "," "," ","F","Road"," ","Unit","5","3349 F Road Unit 5","Clifton","81520","Mesa"
"1664935","-108.44885455","39.07598236","3251"," "," "," ","E","Road"," ","Unit","77","3251 E Road Unit 77","Clifton","81520","Mesa"
"1664936","-108.44803788","39.0756008","3251"," "," "," ","E","Road"," ","Unit","45","3251 E Road Unit 45","Clifton","81520","Mesa"
"1664937","-108.62354735","39.1020323","2322"," "," ","Hwy","6 And 50"," "," ","Unit","53","2322 Hwy 6 And 50 Unit 53","Grand Junction","81505","Mesa"
"1664938","-108.62353381","39.10216684","2322"," "," ","Hwy","6 And 50"," "," ","Unit","51","2322 Hwy 6 And 50 Unit 51","Grand Junction","81505","Mesa"
"1664939","-108.44911499","39.07702781","3251"," "," "," ","E","Road"," ","Unit","60","3251 E Road Unit 60","Clifton","81520","Mesa"
"1664940","-108.4480124","39.07611269","3251"," "," "," ","E","Road"," ","Unit","49","3251 E Road Unit 49","Clifton","81520","Mesa"
"1664941","-108.44800518","39.07470005","3251"," "," "," ","E","Road"," ","Unit","38","3251 E Road Unit 38","Clifton","81520","Mesa"
"1664942","-108.58159853","39.08963282","585"," "," "," ","25 1/2","Road"," ","Unit","54","585 25 1/2 Road Unit 54","Grand Junction","81505","Mesa"
"1664943","-108.58455424","39.08919058","585"," "," "," ","25 1/2","Road"," ","Unit","125","585 25 1/2 Road Unit 125","Grand Junction","81505","Mesa"
"1664944","-108.35202651","39.10318058","3781"," "," "," ","Granada","Drive"," ","Unit","44","3781 Granada Drive Unit 44","Palisade","81526","Mesa"
"1664945","-108.58366056","39.09154622","585"," "," "," ","25 1/2","Road"," ","Unit","150","585 25 1/2 Road Unit 150","Grand Junction","81505","Mesa"
"1664946","-108.448002","39.07672303","3251"," "," "," ","E","Road"," ","Unit","54","3251 E Road Unit 54","Clifton","81520","Mesa"
"1664947","-108.47251578","39.08063435","3134"," "," "," ","Brownie","Circle"," ","Unit","39","3134 Brownie Circle Unit 39","Grand Junction","81504","Mesa"
"1664948","-108.45383884","39.06508761","424"," "," "," ","32","Road"," ","Unit","308","424 32 Road Unit 308","Clifton","81520","Mesa"
"1664949","-108.45422496","39.06473414","424"," "," "," ","32","Road"," ","Unit","281","424 32 Road Unit 281","Clifton","81520","Mesa"
"1664950","-108.44800862","39.07431742","3251"," "," "," ","E","Road"," ","Unit","35","3251 E Road Unit 35","Clifton","81520","Mesa"
"1664951","-108.5099369","39.07450595","2931"," "," "," ","North","Avenue"," ","Unit","44","2931 North Avenue Unit 44","Grand Junction","81504","Mesa"
"1664952","-108.50951423","39.07613458","2931"," "," "," ","North","Avenue"," ","Unit","8","2931 North Avenue Unit 8","Grand Junction","81504","Mesa"
"1664953","-108.50989525","39.07606135","2931"," "," "," ","North","Avenue"," ","Unit","30","2931 North Avenue Unit 30","Grand Junction","81504","Mesa"
"1664954","-108.46471962","39.0636679","435"," "," "," ","32","Road"," ","Unit","566","435 32 Road Unit 566","Grand Junction","81504","Mesa"
"1664955","-108.58380207","39.09060595","585"," "," "," ","25 1/2","Road"," ","Unit","227","585 25 1/2 Road Unit 227","Grand Junction","81505","Mesa"
"1664956","-108.56186383","39.04573068","661"," ","South","Hwy","50"," "," ","Unit","55","661 South Hwy 50 Unit 55","Grand Junction","81503","Mesa"
"1664957","-108.56186951","39.04609617","661"," ","South","Hwy","50"," "," ","Unit","59","661 South Hwy 50 Unit 59","Grand Junction","81503","Mesa"
"1664958","-108.46378209","39.06515348","435"," "," "," ","32","Road"," ","Unit","479","435 32 Road Unit 479","Grand Junction","81520","Mesa"
"1664959","-108.44945597","39.07667134","3251"," "," "," ","E","Road"," ","Unit","63","3251 E Road Unit 63","Clifton","81520","Mesa"
"1664960","-108.44840386","39.07390505","3251"," "," "," ","E","Road"," ","Unit","32","3251 E Road Unit 32","Clifton","81520","Mesa"
"1664961","-108.44984661","39.07583729","3251"," "," "," ","E","Road"," ","Unit","11","3251 E Road Unit 11","Clifton","81520","Mesa"
"1664962","-108.44984743","39.07662746","3251"," "," "," ","E","Road"," ","Unit","5","3251 E Road Unit 5","Clifton","81520","Mesa"
"1664963","-108.46733873","39.08043228","516"," "," "," ","31 1/2","Road"," ","Unit","129","516 31 1/2 Road Unit 129","Grand Junction","81504","Mesa"
"1664964","-108.45319129","39.06505232","424"," "," "," ","32","Road"," ","Unit","277","424 32 Road Unit 277","Clifton","81520","Mesa"
"1664965","-108.45447208","39.06464854","424"," "," "," ","32","Road"," ","Unit","409","424 32 Road Unit 409","Clifton","81520","Mesa"
"1664966","-108.72625921","39.16561841","825"," ","East"," ","Ottley","Avenue"," ","Unit","12A","825 East Ottley Avenue Unit 12A","Fruita","81521","Mesa"
"1664967","-108.58453588","39.09126298","585"," "," "," ","25 1/2","Road"," ","Unit","254","585 25 1/2 Road Unit 254","Grand Junction","81505","Mesa"
"1664968","-108.58230595","39.09128901","585"," "," "," ","25 1/2","Road"," ","Unit","189","585 25 1/2 Road Unit 189","Grand Junction","81505","Mesa"
"1664969","-108.72541285","39.16515593","825"," ","East"," ","Ottley","Avenue"," ","Unit","4B","825 East Ottley Avenue Unit 4B","Fruita","81521","Mesa"
"1664970","-108.57965123","39.08258406","830"," "," "," ","Independent","Avenue"," ","Unit","25","830 Independent Avenue Unit 25","Grand Junction","81505","Mesa"
"1664971","-108.58044941","39.08936863","585"," "," "," ","25 1/2","Road"," ","Unit","3","585 25 1/2 Road Unit 3","Grand Junction","81505","Mesa"
"1664972","-108.44983526","39.07675888","3251"," "," "," ","E","Road"," ","Unit","4","3251 E Road Unit 4","Clifton","81520","Mesa"
"1664973","-108.58150503","39.09031859","585"," "," "," ","25 1/2","Road"," ","Unit","155","585 25 1/2 Road Unit 155","Grand Junction","81505","Mesa"
"1664974","-108.52546886","39.07545527","2845"," "," "," ","North","Avenue"," ","Unit","18","2845 North Avenue Unit 18","Grand Junction","81501","Mesa"
"1664975","-108.45172961","39.06616836","424"," "," "," ","32","Road"," ","Unit","339","424 32 Road Unit 339","Clifton","81520","Mesa"
"1664976","-108.45050858","39.06452579","424"," "," "," ","32","Road"," ","Unit","272","424 32 Road Unit 272","Clifton","81520","Mesa"
"1664977","-108.45407153","39.06311741","424"," "," "," ","32","Road"," ","Unit","214","424 32 Road Unit 214","Clifton","81520","Mesa"
"1664978","-108.16393654","39.36166756","4730"," "," ","Hwy","6 And 24"," "," ",""," ","4730 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664979","-108.17549092","39.35825855","4716"," "," ","Hwy","6 And 24"," "," ",""," ","4716 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664980","-108.17867801","39.35837267","4704"," "," ","Hwy","6 And 24"," "," ",""," ","4704 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664981","-108.1806776","39.35795955","4680"," "," ","Hwy","6 And 24"," "," ",""," ","4680 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664982","-108.19882916","39.33903479","2270","1/4"," "," ","Roan Creek","Road"," ",""," ","2270 1/4 Roan Creek Road ","Debeque","81630","Mesa"
"1664983","-108.19075153","39.34666464","4695"," "," ","Hwy","6 And 24"," "," ",""," ","4695 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664984","-108.18889148","39.35258144","4700"," "," ","Hwy","6 And 24"," "," ",""," ","4700 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664985","-108.19575683","39.33737937","4615"," "," ","Hwy","6"," "," ",""," ","4615 Hwy 6 ","Debeque","81630","Mesa"
"1664986","-108.1969163","39.33527786","4602"," "," ","Hwy","6 And 24"," "," ",""," ","4602 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664987","-108.20729332","39.32694069","4530"," "," ","Hwy","6 And 24"," "," ",""," ","4530 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664988","-108.20606379","39.32702805","4540"," "," ","Hwy","6 And 24"," "," ",""," ","4540 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664989","-108.2050953","39.32746659","4550"," "," ","Hwy","6 And 24"," "," ",""," ","4550 Hwy 6 And 24 ","Debeque","81630","Mesa"
"1664990","-108.21537213","39.33680707","700"," "," "," ","Denver","Avenue"," ","Unit","15","700 Denver Avenue Unit 15","Debeque","81630","Mesa"
"1664991","-108.21590267","39.33707626","700"," "," "," ","Denver","Avenue"," ","Unit","5","700 Denver Avenue Unit 5","Debeque","81630","Mesa"
"1664992","-108.21594247","39.33750711","700"," "," "," ","Denver","Avenue"," ","Unit","8","700 Denver Avenue Unit 8","Debeque","81630","Mesa"
"1664993","-108.21590432","39.33801259","700"," "," "," ","Denver","Avenue"," ","Unit","12","700 Denver Avenue Unit 12","Debeque","81630","Mesa"
"1664994","-108.21667307","39.33319209","323"," ","West"," ","4Th","Street"," ",""," ","323 West 4Th Street ","Debeque","81630","Mesa"
"1664995","-108.21947938","39.33765013","830"," "," "," ","Glenwood","Avenue"," ",""," ","830 Glenwood Avenue ","Debeque","81630","Mesa"
"1664996","-108.20591012","39.32170053","2185"," "," "," ","45 1/2","Road"," ","Unit","102","2185 45 1/2 Road Unit 102","Debeque","81630","Mesa"
"1664997","-108.20595655","39.32176863","2185"," "," "," ","45 1/2","Road"," ","Unit","101","2185 45 1/2 Road Unit 101","Debeque","81630","Mesa"
"1664998","-108.08877437","39.36504755","2341"," "," ","Cr","306"," "," ",""," ","2341 Cr 306 ","Collbran","81624","Mesa"
"1664999","-108.09291878","39.36508435","2343"," "," ","Cr","306"," "," ",""," ","2343 Cr 306 ","Collbran","81624","Mesa"
"1665000","-108.08595896","39.35768969","2347"," "," ","Cr","306"," "," ",""," ","2347 Cr 306 ","Collbran","81624","Mesa"
"1665001","-108.08671148","39.36206723","2345"," "," ","Cr","306"," "," ",""," ","2345 Cr 306 ","Collbran","81624","Mesa"
"1665002","-108.07308447","39.36587423","3200"," "," ","Cr","306"," "," ",""," ","3200 Cr 306 ","Collbran","81624","Mesa"
"1665003","-108.08356292","39.36507785","2470"," "," ","Cr","306"," "," ",""," ","2470 Cr 306 ","Collbran","81624","Mesa"
"1665004","-108.07041201","39.35075562","2287"," "," "," ","Housetop Mountain","Drive"," ",""," ","2287 Housetop Mountain Drive ","Collbran","81624","Mesa"
"1665005","-108.07748263","39.35556263","3100"," "," ","Cr","306"," "," ",""," ","3100 Cr 306 ","Collbran","81624","Mesa"
"1665006","-108.0732949","39.34880524","2220"," "," "," ","Housetop Mountain","Road"," ",""," ","2220 Housetop Mountain Road ","Collbran","81624","Mesa"
"1665007","-108.13490497","39.3319711","5001","1/4"," "," ","T","Road"," ",""," ","5001 1/4 T Road ","Debeque","81624","Mesa"
"1665008","-108.08598341","39.33913541","3139"," "," ","Cr","306"," "," ",""," ","3139 Cr 306 ","Collbran","81624","Mesa"
"1665009","-107.64385135","39.36454962","75988"," ","East","Hwy","330"," "," ",""," ","75988 East Hwy 330 ","Collbran","816XX","Mesa"
"1665010","-107.64623675","39.36594029","75995"," ","East","Hwy","330"," "," ",""," ","75995 East Hwy 330 ","Collbran","816XX","Mesa"
"1665011","-107.67855945","39.35969286","75239"," ","East","Hwy","330"," "," ",""," ","75239 East Hwy 330 ","Collbran","816XX","Mesa"
"1665012","-107.705259","39.31685154","72575"," ","East","Hwy","330"," "," ",""," ","72575 East Hwy 330 ","Collbran","81624","Mesa"
"1665013","-107.70649024","39.29806001","71449"," "," ","Hwy","330"," ","East",""," ","71449 Hwy 330 East ","Collbran","816XX","Mesa"
"1665014","-107.7402167","39.31012043","71164"," ","East","Hwy","330"," "," ",""," ","71164 East Hwy 330 ","Collbran","81624","Mesa"
"1665015","-107.72706579","39.29645673","71098"," ","East","Hwy","330"," "," ",""," ","71098 East Hwy 330 ","Collbran","81624","Mesa"
"1665016","-107.73085761","39.28722059","70940"," ","East","Hwy","330"," "," ",""," ","70940 East Hwy 330 ","Collbran","81624","Mesa"
"1665017","-107.74252034","39.27537609","70220"," "," ","Hwy","330"," "," ",""," ","70220 Hwy 330 ","Collbran","81624","Mesa"
"1665018","-107.74587628","39.27644662","70095"," ","East","Hwy","330"," "," ",""," ","70095 East Hwy 330 ","Collbran","81624","Mesa"
"1665019","-107.74905022","39.27461352","69849"," ","East","Hwy","330"," "," ",""," ","69849 East Hwy 330 ","Collbran","81624","Mesa"
"1665020","-107.75034485","39.2762399","6990"," "," ","Hwy","330"," "," ",""," ","6990 Hwy 330 ","Collbran","81624","Mesa"
"1665021","-107.75843228","39.27509112","69285"," ","East","Hwy","330"," "," ",""," ","69285 East Hwy 330 ","Collbran","81624","Mesa"
"1665022","-107.78332384","39.27097297","67942"," ","East","Hwy","330"," "," ",""," ","67942 East Hwy 330 ","Collbran","81624","Mesa"
"1665023","-107.76762748","39.27252033","68910"," ","East","Hwy","330"," "," ",""," ","68910 East Hwy 330 ","Collbran","81624","Mesa"
"1665024","-107.7901398","39.27143813","67560"," ","East","Hwy","330"," "," ",""," ","67560 East Hwy 330 ","Collbran","81624","Mesa"
"1665025","-107.79642912","39.26989782","67289"," ","East","Hwy","330"," "," ",""," ","67289 East Hwy 330 ","Collbran","81624","Mesa"
